시장구분,code,종목명,현재가,현재_외국인비중,어제_종가,어제_외국인비중,등락률,당일_게시글수,게시물_요약,감정분석,Top_Keyword,연속_등록,latest_posts
KOSDAQ,119500,포메탈,4945,2.99%,4105,2.41%,+29.96%,90,"로봇, 항공우주, 방산, 조선, 원전, 풍력... / 88년도부터 주식해 오면서.....[1] / 이거 계양전기 보다 더 갑니다[1] / 상식적으로도 로봇이 활성화되면",Positive (84%),"포메탈, 로봇, 이상",False,"[{'title': '로봇, 항공우주, 방산, 조선, 원전, 풍력...', 'date': '2026.01.09 10:06', 'views': '53', 'likes': '8', 'dislikes': '0', 'link': '/item/board_read.naver?code=119500&nid=409977416&page=4', 'body': '', 'score': 293}, {'title': '이거 계양전기 보다 더 갑니다[1]', 'date': '2026.01.09 11:50', 'views': '58', 'likes': '6', 'dislikes': '1', 'link': '/item/board_read.naver?code=119500&nid=409992970&page=1', 'body': '', 'score': 238}, {'title': '88년도부터 주식해 오면서.....[1]', 'date': '2026.01.09 09:11', 'views': '82', 'likes': '6', 'dislikes': '2', 'link': '/item/board_read.naver?code=119500&nid=409966674&page=5', 'body': '', 'score': 262}, {'title': '이건 둘중에 하나다', 'date': '2026.01.09 11:51', 'views': '46', 'likes': '5', 'dislikes': '0', 'link': '/item/board_read.naver?code=119500&nid=409993142&page=1', 'body': '', 'score': 196}, {'title': '상 안풀리고 월요일부터 쩜상', 'date': '2026.01.09 11:51', 'views': '54', 'likes': '5', 'dislikes': '1', 'link': '/item/board_read.naver?code=119500&nid=409993139&page=1', 'body': '', 'score': 204}, {'title': '내장담한다 포메탈 흔들때[1]', 'date': '2026.01.09 11:49', 'views': '49', 'likes': '5', 'dislikes': '0', 'link': '/item/board_read.naver?code=119500&nid=409992910&page=1', 'body': '', 'score': 199}, {'title': '이제 그만 흔듭시다.', 'date': '2026.01.09 11:44', 'views': '22', 'likes': '5', 'dislikes': '1', 'link': '/item/board_read.naver?code=119500&nid=409992271&page=1', 'body': '', 'score': 172}, {'title': '그간 공매도등등[1]', 'date': '2026.01.09 10:19', 'views': '46', 'likes': '5', 'dislikes': '0', 'link': '/item/board_read.naver?code=119500&nid=409979709&page=3', 'body': '', 'score': 196}, {'title': '상식적으로도 로봇이 활성화되면', 'date': '2026.01.09 09:38', 'views': '82', 'likes': '5', 'dislikes': '1', 'link': '/item/board_read.naver?code=119500&nid=409972466&page=4', 'body': '', 'score': 232}, {'title': '여기가 로봇핵심 부품 감속기 만든다고 소문듣...', 'date': '2026.01.09 09:30', 'views': '66', 'likes': '5', 'dislikes': '1', 'link': '/item/board_read.naver?code=119500&nid=409970771&page=4', 'body': '', 'score': 216}]"
KOSDAQ,069540,빛과전자,1433,2.68%,849,1.53%,+29.92%,87,"미쿡은 10배 올랏다고 6개월만에[1] / 4년 적자, 운영 자금 마련위해 전사채 ...[1] / 지금세력이 있는거잖아. 다시 상한가 문...[1] / 1.6T기술[2]",Positive (100%),"이상, 상승했어요, 개잡주",False,"[{'title': '미쿡은 10배 올랏다고 6개월만에[1]', 'date': '2026.01.09 09:21', 'views': '160', 'likes': '10', 'dislikes': '0', 'link': '/item/board_read.naver?code=069540&nid=409968801&page=4', 'body': '', 'score': 460}, {'title': '종가는 상한가', 'date': '2026.01.09 10:09', 'views': '35', 'likes': '8', 'dislikes': '3', 'link': '/item/board_read.naver?code=069540&nid=409977963&page=2', 'body': '', 'score': 275}, {'title': '빛과전자 대체!!!!!!!!', 'date': '2026.01.09 09:45', 'views': '56', 'likes': '6', 'dislikes': '0', 'link': '/item/board_read.naver?code=069540&nid=409973866&page=3', 'body': '', 'score': 236}, {'title': '10연상각이네 와 ㅋㅋ', 'date': '2026.01.09 09:17', 'views': '59', 'likes': '6', 'dislikes': '2', 'link': '/item/board_read.naver?code=069540&nid=409967799&page=4', 'body': '', 'score': 239}, {'title': '지금세력이 있는거잖아. 다시 상한가 문...[1]', 'date': '2026.01.09 11:08', 'views': '184', 'likes': '5', 'dislikes': '1', 'link': '/item/board_read.naver?code=069540&nid=409987230&page=1', 'body': '', 'score': 334}, {'title': '너는이제', 'date': '2026.01.09 10:59', 'views': '36', 'likes': '5', 'dislikes': '0', 'link': '/item/board_read.naver?code=069540&nid=409985891&page=1', 'body': '', 'score': 186}, {'title': '전형적인 세력주 차트는 세력주의 정상적인...', 'date': '2026.01.09 10:35', 'views': '93', 'likes': '5', 'dislikes': '4', 'link': '/item/board_read.naver?code=069540&nid=409982092&page=2', 'body': '', 'score': 243}, {'title': '4년 적자, 운영 자금 마련위해 전사채 ...[1]', 'date': '2026.01.09 10:09', 'views': '283', 'likes': '5', 'dislikes': '2', 'link': '/item/board_read.naver?code=069540&nid=409978028&page=2', 'body': '', 'score': 433}, {'title': '1.6T기술[2]', 'date': '2026.01.09 09:36', 'views': '132', 'likes': '5', 'dislikes': '0', 'link': '/item/board_read.naver?code=069540&nid=409971985&page=3', 'body': '', 'score': 282}, {'title': '세력', 'date': '2026.01.09 09:24', 'views': '28', 'likes': '4', 'dislikes': '3', 'link': '/item/board_read.naver?code=069540&nid=409969535&page=4', 'body': '', 'score': 148}]"
KOSDAQ,012860,모베이스전자,2540,2.77%,1506,2.66%,+29.79%,140,BDC는 로봇의 두뇌역할이랜다.. 쵸대박[2] / 핵심....엄밀히. 2년전 체결 계약건이  ... / BDC 국내 생산업체 두곳뿐[2] / 현대차 자율주행관련부품 1조 수주,Positive (73%),"모베이스전자, 이상, 상승했어요",False,"[{'title': 'BDC는 로봇의 두뇌역할이랜다.. 쵸대박[2]', 'date': '2026.01.09 08:14', 'views': '196', 'likes': '16', 'dislikes': '6', 'link': '/item/board_read.naver?code=012860&nid=409960862&page=7', 'body': '', 'score': 676}, {'title': '핵심....엄밀히. 2년전 체결 계약건이  ...', 'date': '2026.01.09 11:18', 'views': '181', 'likes': '13', 'dislikes': '1', 'link': '/item/board_read.naver?code=012860&nid=409988556&page=2', 'body': '', 'score': 571}, {'title': '현대차 자율주행관련부품 1조 수주', 'date': '2026.01.09 11:29', 'views': '129', 'likes': '12', 'dislikes': '0', 'link': '/item/board_read.naver?code=012860&nid=409990204&page=2', 'body': '', 'score': 489}, {'title': 'BDC 국내 생산업체 두곳뿐[2]', 'date': '2026.01.09 08:23', 'views': '209', 'likes': '11', 'dislikes': '3', 'link': '/item/board_read.naver?code=012860&nid=409961504&page=7', 'body': '', 'score': 539}, {'title': '주포형 고마워', 'date': '2026.01.09 11:19', 'views': '70', 'likes': '10', 'dislikes': '0', 'link': '/item/board_read.naver?code=012860&nid=409988801&page=2', 'body': '', 'score': 370}, {'title': '===경   상한가   축===', 'date': '2026.01.09 11:17', 'views': '79', 'likes': '10', 'dislikes': '2', 'link': '/item/board_read.naver?code=012860&nid=409988487&page=2', 'body': '', 'score': 379}, {'title': '테마가[1]', 'date': '2026.01.09 09:58', 'views': '163', 'likes': '10', 'dislikes': '1', 'link': '/item/board_read.naver?code=012860&nid=409976270&page=5', 'body': '', 'score': 463}, {'title': '다 팔아라[1]', 'date': '2026.01.09 09:35', 'views': '77', 'likes': '10', 'dislikes': '1', 'link': '/item/board_read.naver?code=012860&nid=409971951&page=5', 'body': '', 'score': 377}, {'title': '매출이 9천억대', 'date': '2026.01.09 10:55', 'views': '38', 'likes': '9', 'dislikes': '0', 'link': '/item/board_read.naver?code=012860&nid=409985239&page=4', 'body': '', 'score': 308}, {'title': '오늘 상 때리면', 'date': '2026.01.09 09:54', 'views': '67', 'likes': '9', 'dislikes': '0', 'link': '/item/board_read.naver?code=012860&nid=409975557&page=5', 'body': '', 'score': 337}]"
KOSPI,014910,성문전자,3150,,2435,,+29.36%,82,"성문전자, 평택 대규모 시설 투자와 현대차...[1] / 1년7개월?만에...[2] / 여기서 뺄거였으면 / ★★★★★10년의 한★★★★★",Positive (66%),"이상, 상승했어요, 방금",False,"[{'title': '1년7개월?만에...[2]', 'date': '2026.01.09 10:59', 'views': '170', 'likes': '16', 'dislikes': '0', 'link': '/item/board_read.naver?code=014910&nid=409985917&page=2', 'body': '', 'score': 650}, {'title': '성문전자, 평택 대규모 시설 투자와 현대차...[1]', 'date': '2026.01.09 10:40', 'views': '210', 'likes': '16', 'dislikes': '0', 'link': '/item/board_read.naver?code=014910&nid=409982865&page=2', 'body': '', 'score': 690}, {'title': '여기서 뺄거였으면', 'date': '2026.01.09 09:49', 'views': '57', 'likes': '9', 'dislikes': '1', 'link': '/item/board_read.naver?code=014910&nid=409974564&page=3', 'body': '', 'score': 327}, {'title': '역사상 최대매물대 돌파~~!!', 'date': '2026.01.09 10:34', 'views': '44', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=014910&nid=409982021&page=2', 'body': '', 'score': 254}, {'title': '★★★★★10년의 한★★★★★', 'date': '2026.01.09 10:13', 'views': '70', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=014910&nid=409978636&page=2', 'body': '', 'score': 280}, {'title': '흔들기에 개미 빠끔하게 털렸냐', 'date': '2026.01.09 10:47', 'views': '38', 'likes': '6', 'dislikes': '0', 'link': '/item/board_read.naver?code=014910&nid=409984021&page=2', 'body': '', 'score': 218}, {'title': '쾌지나칭칭나네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ...', 'date': '2026.01.09 10:38', 'views': '27', 'likes': '6', 'dislikes': '0', 'link': '/item/board_read.naver?code=014910&nid=409982484&page=2', 'body': '', 'score': 207}, {'title': '방금 입성했읍니다', 'date': '2026.01.09 10:30', 'views': '37', 'likes': '6', 'dislikes': '0', 'link': '/item/board_read.naver?code=014910&nid=409981427&page=2', 'body': '', 'score': 217}, {'title': '털린 흑우 없쥬?', 'date': '2026.01.09 09:30', 'views': '33', 'likes': '6', 'dislikes': '0', 'link': '/item/board_read.naver?code=014910&nid=409970779&page=3', 'body': '', 'score': 213}, {'title': '텐버거', 'date': '2026.01.09 09:14', 'views': '39', 'likes': '6', 'dislikes': '1', 'link': '/item/board_read.naver?code=014910&nid=409967253&page=4', 'body': '', 'score': 219}]"
KOSPI,012200,계양전기,13890,0.05%,8450,0.00%,+26.50%,361,최대장점) 계양전기의 최대 장점은 뭘까? / ■■■현대차ㅡ삼성에 공개제안■■■ / 참고) 오늘은... 상한가 가도 하루 거래정지... / 프리장 현대로봇관련주 폭등 현대오토 현대차,Positive (68%),"오늘, ★★★, 계양전기",False,"[{'title': '최대장점) 계양전기의 최대 장점은 뭘까?', 'date': '2026.01.09 08:26', 'views': '157', 'likes': '15', 'dislikes': '0', 'link': '/item/board_read.naver?code=012200&nid=409961715&page=18', 'body': '', 'score': 607}, {'title': '참고) 오늘은... 상한가 가도 하루 거래정지...', 'date': '2026.01.09 11:52', 'views': '77', 'likes': '14', 'dislikes': '1', 'link': '/item/board_read.naver?code=012200&nid=409993246&page=3', 'body': '', 'score': 497}, {'title': '■■■현대차ㅡ삼성에 공개제안■■■', 'date': '2026.01.09 08:41', 'views': '116', 'likes': '14', 'dislikes': '1', 'link': '/item/board_read.naver?code=012200&nid=409962796&page=17', 'body': '', 'score': 536}, {'title': '프리장 현대로봇관련주 폭등 현대오토 현대차', 'date': '2026.01.09 08:18', 'views': '56', 'likes': '14', 'dislikes': '0', 'link': '/item/board_read.naver?code=012200&nid=409961160&page=18', 'body': '', 'score': 476}, {'title': '딱보면 모르세요?', 'date': '2026.01.09 10:05', 'views': '46', 'likes': '13', 'dislikes': '1', 'link': '/item/board_read.naver?code=012200&nid=409977317&page=9', 'body': '', 'score': 436}, {'title': '대단하다[1]', 'date': '2026.01.09 11:26', 'views': '62', 'likes': '12', 'dislikes': '1', 'link': '/item/board_read.naver?code=012200&nid=409989852&page=4', 'body': '', 'score': 422}, {'title': '하한가 간다고 🐕 소리 하던 인간들~ㅋㅋㅋ...[1]', 'date': '2026.01.09 11:05', 'views': '65', 'likes': '12', 'dislikes': '0', 'link': '/item/board_read.naver?code=012200&nid=409986760&page=6', 'body': '', 'score': 425}, {'title': '시총 10조 현대오토에버 프리장 급등', 'date': '2026.01.09 08:14', 'views': '35', 'likes': '12', 'dislikes': '2', 'link': '/item/board_read.naver?code=012200&nid=409960891&page=18', 'body': '', 'score': 395}, {'title': '이건 뭐', 'date': '2026.01.09 08:13', 'views': '90', 'likes': '12', 'dislikes': '1', 'link': '/item/board_read.naver?code=012200&nid=409960765&page=18', 'body': '', 'score': 450}, {'title': '현대와 계양이 공동특허  이게  사실이면[1]', 'date': '2026.01.09 11:22', 'views': '93', 'likes': '11', 'dislikes': '0', 'link': '/item/board_read.naver?code=012200&nid=409989161&page=5', 'body': '', 'score': 423}]"
KOSDAQ,101170,우림피티에스,19660,2.84%,16770,1.87%,+26.11%,190,😀오늘은 예상대로 슈팅이 나오네요😀👍[1] / 위에 매물이없어서 잘치고나가네 / 돌파 성공 / 세계 최고 로봇 등극ㄷㄷ,Positive (75%),"우림피티에스, 시총, ...",False,"[{'title': '😀오늘은 예상대로 슈팅이 나오네요😀👍[1]', 'date': '2026.01.09 11:10', 'views': '69', 'likes': '7', 'dislikes': '1', 'link': '/item/board_read.naver?code=101170&nid=409987468&page=4', 'body': '', 'score': 279}, {'title': '돌파 성공', 'date': '2026.01.09 10:30', 'views': '21', 'likes': '6', 'dislikes': '0', 'link': '/item/board_read.naver?code=101170&nid=409981450&page=7', 'body': '', 'score': 201}, {'title': '위에 매물이없어서 잘치고나가네', 'date': '2026.01.09 10:25', 'views': '28', 'likes': '6', 'dislikes': '0', 'link': '/item/board_read.naver?code=101170&nid=409980628&page=8', 'body': '', 'score': 208}, {'title': '이젠 늘같은 뉴스보단 실제대량생산 공급이나와야....', 'date': '2026.01.09 10:54', 'views': '30', 'likes': '5', 'dislikes': '1', 'link': '/item/board_read.naver?code=101170&nid=409985062&page=5', 'body': '', 'score': 180}, {'title': '세계 최고 로봇 등극ㄷㄷ', 'date': '2026.01.09 10:29', 'views': '51', 'likes': '5', 'dislikes': '0', 'link': '/item/board_read.naver?code=101170&nid=409981208&page=7', 'body': '', 'score': 201}, {'title': '어차피 얘는', 'date': '2026.01.09 12:11', 'views': '25', 'likes': '4', 'dislikes': '2', 'link': '/item/board_read.naver?code=101170&nid=409995518&page=2', 'body': '', 'score': 145}, {'title': '상식적으로 생각해봐라;;[1]', 'date': '2026.01.09 12:10', 'views': '55', 'likes': '4', 'dislikes': '1', 'link': '/item/board_read.naver?code=101170&nid=409995397&page=2', 'body': '', 'score': 175}, {'title': '몇일전에 꼴아박을때 후회한다고 했습니다만......[1]', 'date': '2026.01.09 11:02', 'views': '47', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=101170&nid=409986374&page=4', 'body': '', 'score': 167}, {'title': '또 처박나?', 'date': '2026.01.09 10:54', 'views': '19', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=101170&nid=409985180&page=5', 'body': '', 'score': 139}, {'title': '설마투경은 아니겠지요?', 'date': '2026.01.09 10:50', 'views': '24', 'likes': '4', 'dislikes': '1', 'link': '/item/board_read.naver?code=101170&nid=409984529&page=5', 'body': '', 'score': 144}]"
KOSPI,272210,한화시스템,71500,9.12%,58500,8.92%,+18.57%,526,한화시스템 해벅과 미해군 무인수상정 mou / 쩜상 미국정부가 필리 밀어준단다[1] / 제일 오래 눌려있었는데 / 장전부터 왜난리지요[1],Positive (57%),"오늘, 신고가, 한화시스템",False,"[{'title': '한화시스템 해벅과 미해군 무인수상정 mou', 'date': '2026.01.09 08:37', 'views': '134', 'likes': '15', 'dislikes': '0', 'link': '/item/board_read.naver?code=272210&nid=409962504&page=26', 'body': '', 'score': 584}, {'title': '제일 오래 눌려있었는데', 'date': '2026.01.09 12:10', 'views': '63', 'likes': '13', 'dislikes': '0', 'link': '/item/board_read.naver?code=272210&nid=409995404&page=2', 'body': '', 'score': 453}, {'title': '오늘은 여기로 불을 붙으려나', 'date': '2026.01.09 08:18', 'views': '90', 'likes': '11', 'dislikes': '0', 'link': '/item/board_read.naver?code=272210&nid=409961177&page=27', 'body': '', 'score': 420}, {'title': '쩜상 미국정부가 필리 밀어준단다[1]', 'date': '2026.01.09 09:06', 'views': '167', 'likes': '10', 'dislikes': '0', 'link': '/item/board_read.naver?code=272210&nid=409965457&page=25', 'body': '', 'score': 467}, {'title': '제발 오늘은 남들에 비해 덜 오른거 마저 올라...', 'date': '2026.01.09 08:50', 'views': '42', 'likes': '10', 'dislikes': '0', 'link': '/item/board_read.naver?code=272210&nid=409963497&page=26', 'body': '', 'score': 342}, {'title': '손꾸락 관리 잘해라[1]', 'date': '2026.01.09 08:30', 'views': '91', 'likes': '10', 'dislikes': '0', 'link': '/item/board_read.naver?code=272210&nid=409962010&page=26', 'body': '', 'score': 391}, {'title': '장전부터 왜난리지요[1]', 'date': '2026.01.09 08:08', 'views': '142', 'likes': '10', 'dislikes': '0', 'link': '/item/board_read.naver?code=272210&nid=409960471&page=27', 'body': '', 'score': 442}, {'title': '역사적 신고가', 'date': '2026.01.09 12:02', 'views': '24', 'likes': '9', 'dislikes': '0', 'link': '/item/board_read.naver?code=272210&nid=409994445&page=3', 'body': '', 'score': 294}, {'title': '본장[1]', 'date': '2026.01.09 08:25', 'views': '90', 'likes': '9', 'dislikes': '1', 'link': '/item/board_read.naver?code=272210&nid=409961680&page=26', 'body': '', 'score': 360}, {'title': '개인만 4연일 매도하고', 'date': '2026.01.09 08:19', 'views': '69', 'likes': '9', 'dislikes': '1', 'link': '/item/board_read.naver?code=272210&nid=409961218&page=26', 'body': '', 'score': 339}]"
KOSDAQ,234030,싸이닉솔루션,11410,,9860,,+15.72%,116,상한가 설레바리는 하지말자 충분하다[1] / 찬양하라.나를 경배하라.[3] / 상승할 여력 충분하니 아직 팔지 마시고..^... / 신도들이여 기도합시다.[4],Positive (54%),"오늘, 이상, 상승했어요",False,"[{'title': '상한가 설레바리는 하지말자 충분하다[1]', 'date': '2026.01.09 08:18', 'views': '126', 'likes': '8', 'dislikes': '2', 'link': '/item/board_read.naver?code=234030&nid=409961127&page=6', 'body': '', 'score': 366}, {'title': '찬양하라.나를 경배하라.[3]', 'date': '2026.01.09 09:03', 'views': '54', 'likes': '7', 'dislikes': '1', 'link': '/item/board_read.naver?code=234030&nid=409964864&page=6', 'body': '', 'score': 264}, {'title': '상승할 여력 충분하니 아직 팔지 마시고..^...', 'date': '2026.01.09 09:59', 'views': '34', 'likes': '5', 'dislikes': '0', 'link': '/item/board_read.naver?code=234030&nid=409976295&page=3', 'body': '', 'score': 184}, {'title': '🔥 오후 장 , 중요 포인트 핵심만 모았습니다...', 'date': '2026.01.09 11:57', 'views': '33', 'likes': '3', 'dislikes': '0', 'link': '/item/board_read.naver?code=234030&nid=409993813&page=1', 'body': '', 'score': 123}, {'title': '박스권 돌파!', 'date': '2026.01.09 10:55', 'views': '19', 'likes': '3', 'dislikes': '0', 'link': '/item/board_read.naver?code=234030&nid=409985277&page=2', 'body': '', 'score': 109}, {'title': '정말 실망스럽군', 'date': '2026.01.09 10:08', 'views': '29', 'likes': '3', 'dislikes': '0', 'link': '/item/board_read.naver?code=234030&nid=409977712&page=3', 'body': '', 'score': 119}, {'title': '주식 존나 못하네ㅋㅋ[1]', 'date': '2026.01.09 10:06', 'views': '46', 'likes': '3', 'dislikes': '1', 'link': '/item/board_read.naver?code=234030&nid=409977467&page=3', 'body': '', 'score': 136}, {'title': '오늘 상이네 흐름보니 ㅋㅋㅋ[1]', 'date': '2026.01.09 09:47', 'views': '31', 'likes': '3', 'dislikes': '0', 'link': '/item/board_read.naver?code=234030&nid=409974238&page=4', 'body': '', 'score': 121}, {'title': '12000 원 이상은 쏠것 같은데', 'date': '2026.01.09 09:42', 'views': '14', 'likes': '3', 'dislikes': '0', 'link': '/item/board_read.naver?code=234030&nid=409973332&page=4', 'body': '', 'score': 104}, {'title': '신도들이여 기도합시다.[4]', 'date': '2026.01.09 09:42', 'views': '49', 'likes': '3', 'dislikes': '1', 'link': '/item/board_read.naver?code=234030&nid=409973266&page=4', 'body': '', 'score': 139}]"
KOSDAQ,010170,대한광통신,3295,3.22%,2875,3.27%,+11.88%,139,"평단가 4,400... 탈출할 날 기다립니다...[4] / 3400원대도 싼거 아닌가요?[2] / 3280에   2천주 매수했는디 / 유증 완료까지 한달 도 넘게 남았네",Positive (58%),"오늘, 지금, 그냥",False,"[{'title': '유증 완료까지 한달 도 넘게 남았네', 'date': '2026.01.09 09:21', 'views': '103', 'likes': '11', 'dislikes': '0', 'link': '/item/board_read.naver?code=010170&nid=409968708&page=6', 'body': '', 'score': 433}, {'title': '3400원대도 싼거 아닌가요?[2]', 'date': '2026.01.09 11:21', 'views': '217', 'likes': '10', 'dislikes': '1', 'link': '/item/board_read.naver?code=010170&nid=409989004&page=3', 'body': '', 'score': 517}, {'title': '3280에   2천주 매수했는디', 'date': '2026.01.09 11:08', 'views': '143', 'likes': '10', 'dislikes': '0', 'link': '/item/board_read.naver?code=010170&nid=409987167&page=3', 'body': '', 'score': 443}, {'title': '폭등갑니다', 'date': '2026.01.09 11:03', 'views': '43', 'likes': '10', 'dislikes': '0', 'link': '/item/board_read.naver?code=010170&nid=409986555&page=4', 'body': '', 'score': 343}, {'title': '역시 주식은 생각대로 안되는구먼 ㅋㅋ', 'date': '2026.01.09 09:20', 'views': '49', 'likes': '10', 'dislikes': '0', 'link': '/item/board_read.naver?code=010170&nid=409968402&page=7', 'body': '', 'score': 349}, {'title': '평단가 4,400... 탈출할 날 기다립니다...[4]', 'date': '2026.01.09 10:14', 'views': '287', 'likes': '9', 'dislikes': '0', 'link': '/item/board_read.naver?code=010170&nid=409978843&page=5', 'body': '', 'score': 557}, {'title': '이번기회에 공매도세력 쥑이자!!!!!!', 'date': '2026.01.09 10:03', 'views': '54', 'likes': '9', 'dislikes': '0', 'link': '/item/board_read.naver?code=010170&nid=409977037&page=5', 'body': '', 'score': 324}, {'title': '다음주는 앞자리가 4자로 바뀝니다', 'date': '2026.01.09 09:50', 'views': '42', 'likes': '9', 'dislikes': '1', 'link': '/item/board_read.naver?code=010170&nid=409974770&page=5', 'body': '', 'score': 312}, {'title': '외국인 + 개미 같은편... 캐미가 있는 주...', 'date': '2026.01.09 11:10', 'views': '59', 'likes': '8', 'dislikes': '0', 'link': '/item/board_read.naver?code=010170&nid=409987465&page=3', 'body': '', 'score': 299}, {'title': '방산주로 역어서', 'date': '2026.01.09 08:14', 'views': '66', 'likes': '8', 'dislikes': '2', 'link': '/item/board_read.naver?code=010170&nid=409960888&page=7', 'body': '', 'score': 306}]"
KOSDAQ,024740,한일단조,2385,,2139,,+11.45%,77,탈출해라! 수개월 물린다ㅋ[1] / 지금 뚝섬인데 한강물 온도 재보려고 왔다.[2] / 트럼프 국방비 증액 1000조 / 감사감사[1],Positive (100%),"이상, 상승했어요, 1000조",False,"[{'title': '탈출해라! 수개월 물린다ㅋ[1]', 'date': '2026.01.09 10:43', 'views': '95', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=024740&nid=409983172&page=2', 'body': '', 'score': 215}, {'title': '지금 뚝섬인데 한강물 온도 재보려고 왔다.[2]', 'date': '2026.01.09 10:38', 'views': '52', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=024740&nid=409982471&page=2', 'body': '', 'score': 172}, {'title': '트럼프 국방비 증액 1000조', 'date': '2026.01.09 09:39', 'views': '41', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=024740&nid=409972594&page=4', 'body': '', 'score': 161}, {'title': '3만단조[1]', 'date': '2026.01.09 12:22', 'views': '11', 'likes': '3', 'dislikes': '0', 'link': '/item/board_read.naver?code=024740&nid=409996893&page=1', 'body': '', 'score': 101}, {'title': '다먹고 토꼈네', 'date': '2026.01.09 12:15', 'views': '6', 'likes': '3', 'dislikes': '0', 'link': '/item/board_read.naver?code=024740&nid=409995941&page=1', 'body': '', 'score': 96}, {'title': '조선방산 이성장하면  단조회사들낙수효과는시작이다[1]', 'date': '2026.01.09 11:23', 'views': '29', 'likes': '3', 'dislikes': '1', 'link': '/item/board_read.naver?code=024740&nid=409989394&page=2', 'body': '', 'score': 119}, {'title': '반등한번없냐[1]', 'date': '2026.01.09 10:28', 'views': '49', 'likes': '3', 'dislikes': '0', 'link': '/item/board_read.naver?code=024740&nid=409981138&page=2', 'body': '', 'score': 139}, {'title': '던지고 한화시스템으로 갈아타겠음', 'date': '2026.01.09 10:15', 'views': '41', 'likes': '3', 'dislikes': '2', 'link': '/item/board_read.naver?code=024740&nid=409978945&page=2', 'body': '', 'score': 131}, {'title': '포메탈 한시는 잘 가는데', 'date': '2026.01.09 10:09', 'views': '38', 'likes': '3', 'dislikes': '0', 'link': '/item/board_read.naver?code=024740&nid=409977913&page=2', 'body': '', 'score': 128}, {'title': '감사감사[1]', 'date': '2026.01.09 10:04', 'views': '55', 'likes': '3', 'dislikes': '0', 'link': '/item/board_read.naver?code=024740&nid=409977086&page=3', 'body': '', 'score': 145}]"
