시장구분,code,종목명,현재가,현재_외국인비중,어제_종가,어제_외국인비중,등락률,당일_게시글수,게시물_요약,감정분석,Top_Keyword,연속_등록,latest_posts
KOSPI,000660,SK하이닉스,760000,53.88%,696000,53.82%,+4.68%,628,지금들어가도 되나요?[5] / 전원주 투자 필살기 / 하닉 현직입니다[1] / 목표주가  112만원 ㅎ,Positive (61%),"하이닉스, 오늘, 어제",False,"[{'title': '목표주가  112만원 ㅎ', 'date': '2026.01.07 11:46', 'views': '163', 'likes': '14', 'dislikes': '1', 'link': '/item/board_read.naver?code=000660&nid=409814749&page=4', 'body': '', 'score': 583}, {'title': '외인들 오늘만 6천억원 매수 중이네', 'date': '2026.01.07 11:34', 'views': '88', 'likes': '14', 'dislikes': '1', 'link': '/item/board_read.naver?code=000660&nid=409813137&page=5', 'body': '', 'score': 508}, {'title': '지금들어가도 되나요?[5]', 'date': '2026.01.07 10:48', 'views': '641', 'likes': '14', 'dislikes': '2', 'link': '/item/board_read.naver?code=000660&nid=409805553&page=10', 'body': '', 'score': 1061}, {'title': '태어나서 처음으로', 'date': '2026.01.07 11:23', 'views': '76', 'likes': '13', 'dislikes': '1', 'link': '/item/board_read.naver?code=000660&nid=409811505&page=6', 'body': '', 'score': 466}, {'title': '하닉 현직입니다[1]', 'date': '2026.01.07 11:23', 'views': '210', 'likes': '13', 'dislikes': '1', 'link': '/item/board_read.naver?code=000660&nid=409811464&page=6', 'body': '', 'score': 600}, {'title': '매도하는 것들 글 남기지 마라', 'date': '2026.01.07 11:01', 'views': '42', 'likes': '13', 'dislikes': '1', 'link': '/item/board_read.naver?code=000660&nid=409807984&page=9', 'body': '', 'score': 432}, {'title': 'ADR 이면 지금 이가격도 싼거다[3]', 'date': '2026.01.07 10:14', 'views': '180', 'likes': '13', 'dislikes': '0', 'link': '/item/board_read.naver?code=000660&nid=409800105&page=13', 'body': '', 'score': 570}, {'title': '맥쿼리에서 목표가 112만원 나온건 아시고 계...[1]', 'date': '2026.01.07 11:38', 'views': '149', 'likes': '12', 'dislikes': '0', 'link': '/item/board_read.naver?code=000660&nid=409813768&page=5', 'body': '', 'score': 509}, {'title': '전원주 투자 필살기', 'date': '2026.01.07 10:45', 'views': '255', 'likes': '12', 'dislikes': '1', 'link': '/item/board_read.naver?code=000660&nid=409805000&page=10', 'body': '', 'score': 615}, {'title': '지금은, 공매새들  신나게 노는 시간...[1]', 'date': '2026.01.07 09:40', 'views': '66', 'likes': '12', 'dislikes': '1', 'link': '/item/board_read.naver?code=000660&nid=409793459&page=16', 'body': '', 'score': 426}]"
KOSDAQ,053450,세코닉스,7080,5.86%,5540,7.50%,+4.12%,101,((( 간략 ))[1] / 이것  8천원 넘기면 / 장투 가치주인거같아서 샀다 / 지난기사 '엔비디아-현대차' AI자율주행 연합....,Positive (60%),"엔비디아, 세코닉스, 시총",False,"[{'title': '장투 가치주인거같아서 샀다', 'date': '2026.01.07 09:53', 'views': '20', 'likes': '4', 'dislikes': '1', 'link': '/item/board_read.naver?code=053450&nid=409796309&page=4', 'body': '', 'score': 140}, {'title': '이것  8천원 넘기면', 'date': '2026.01.07 09:29', 'views': '27', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=053450&nid=409790980&page=5', 'body': '', 'score': 147}, {'title': ""지난기사 '엔비디아-현대차' AI자율주행 연합...."", 'date': '2026.01.07 10:30', 'views': '31', 'likes': '3', 'dislikes': '0', 'link': '/item/board_read.naver?code=053450&nid=409802529&page=3', 'body': '', 'score': 121}, {'title': '이놈 제품이 엔디비아에 깔리고', 'date': '2026.01.07 09:45', 'views': '22', 'likes': '3', 'dislikes': '1', 'link': '/item/board_read.naver?code=053450&nid=409794826&page=4', 'body': '', 'score': 112}, {'title': '((( 간략 ))[1]', 'date': '2026.01.07 09:20', 'views': '61', 'likes': '3', 'dislikes': '0', 'link': '/item/board_read.naver?code=053450&nid=409788841&page=5', 'body': '', 'score': 151}, {'title': '야금 야금 흔드는게 뉴스삘인데...', 'date': '2026.01.07 12:14', 'views': '22', 'likes': '2', 'dislikes': '0', 'link': '/item/board_read.naver?code=053450&nid=409818711&page=1', 'body': '', 'score': 82}, {'title': '오호 엔비디아 대장주구나.', 'date': '2026.01.07 11:54', 'views': '17', 'likes': '2', 'dislikes': '0', 'link': '/item/board_read.naver?code=053450&nid=409815938&page=1', 'body': '', 'score': 77}, {'title': '크게 될 놈이군...', 'date': '2026.01.07 11:38', 'views': '27', 'likes': '2', 'dislikes': '2', 'link': '/item/board_read.naver?code=053450&nid=409813678&page=1', 'body': '', 'score': 87}, {'title': '이거 이거', 'date': '2026.01.07 11:34', 'views': '12', 'likes': '2', 'dislikes': '0', 'link': '/item/board_read.naver?code=053450&nid=409813219&page=1', 'body': '', 'score': 72}, {'title': '그리고 프로그램은 세력들이', 'date': '2026.01.07 11:16', 'views': '37', 'likes': '2', 'dislikes': '0', 'link': '/item/board_read.naver?code=053450&nid=409810470&page=2', 'body': '', 'score': 97}]"
KOSDAQ,006140,피제이전자,7520,1.25%,5600,1.04%,+3.30%,124,로봇제어기 만드는 회산데 / 그냥 간단해 기다려[1] / 오늘 고점 물린애들 몇년형임? / 이거보면 계양전기가 얼마나 큰세력인지 알수있네,Positive (73%),"오늘, ㅋㅋㅋ, ㅋㅋ",False,"[{'title': '로봇제어기 만드는 회산데', 'date': '2026.01.07 09:22', 'views': '85', 'likes': '8', 'dislikes': '3', 'link': '/item/board_read.naver?code=006140&nid=409789151&page=5', 'body': '', 'score': 325}, {'title': '그냥 간단해 기다려[1]', 'date': '2026.01.07 11:20', 'views': '77', 'likes': '6', 'dislikes': '2', 'link': '/item/board_read.naver?code=006140&nid=409811152&page=2', 'body': '', 'score': 257}, {'title': '이거보면 계양전기가 얼마나 큰세력인지 알수있네', 'date': '2026.01.07 09:53', 'views': '26', 'likes': '6', 'dislikes': '0', 'link': '/item/board_read.naver?code=006140&nid=409796239&page=4', 'body': '', 'score': 206}, {'title': '2026ces', 'date': '2026.01.07 11:32', 'views': '41', 'likes': '5', 'dislikes': '0', 'link': '/item/board_read.naver?code=006140&nid=409812857&page=2', 'body': '', 'score': 191}, {'title': '이제는', 'date': '2026.01.07 11:02', 'views': '30', 'likes': '5', 'dislikes': '0', 'link': '/item/board_read.naver?code=006140&nid=409808259&page=2', 'body': '', 'score': 180}, {'title': '매물대', 'date': '2026.01.07 09:46', 'views': '24', 'likes': '5', 'dislikes': '2', 'link': '/item/board_read.naver?code=006140&nid=409794874&page=4', 'body': '', 'score': 174}, {'title': '오늘 고점 물린애들 몇년형임?', 'date': '2026.01.07 09:26', 'views': '95', 'likes': '5', 'dislikes': '4', 'link': '/item/board_read.naver?code=006140&nid=409790143&page=5', 'body': '', 'score': 245}, {'title': '찌라시 나오면 바로 상 들어간다. 현대 로봇주...', 'date': '2026.01.07 10:31', 'views': '34', 'likes': '4', 'dislikes': '1', 'link': '/item/board_read.naver?code=006140&nid=409802653&page=3', 'body': '', 'score': 154}, {'title': '분할매수 다 끝낫네 ㅋㅋㅋ[1]', 'date': '2026.01.07 10:24', 'views': '48', 'likes': '4', 'dislikes': '2', 'link': '/item/board_read.naver?code=006140&nid=409801660&page=3', 'body': '', 'score': 168}, {'title': '갈 넘 같았으면 벌써 갔지[2]', 'date': '2026.01.07 10:14', 'views': '76', 'likes': '4', 'dislikes': '5', 'link': '/item/board_read.naver?code=006140&nid=409800090&page=3', 'body': '', 'score': 196}]"
KOSPI,005930,삼성전자,142600,52.18%,138100,52.40%,+2.66%,800,지금 팔려는 답답이들아 ..[1] / 삼전 10만원에 다 팔아서[2] / 이재명이라 쓰고[1] / 안성기 장례식장에 온 배현진[2],Positive (52%),"삼성전자, ..., 삼전",False,"[{'title': '이재명이라 쓰고[1]', 'date': '2026.01.07 10:36', 'views': '89', 'likes': '18', 'dislikes': '2', 'link': '/item/board_read.naver?code=005930&nid=409803458&page=17', 'body': '', 'score': 629}, {'title': '삼전 10만원에 다 팔아서[2]', 'date': '2026.01.07 11:37', 'views': '282', 'likes': '15', 'dislikes': '1', 'link': '/item/board_read.naver?code=005930&nid=409813550&page=7', 'body': '', 'score': 732}, {'title': '이재명 대통령 연임합시다[5]', 'date': '2026.01.07 12:05', 'views': '1', 'likes': '14', 'dislikes': '5', 'link': '/item/board_read.naver?code=005930&nid=409817477&page=4', 'body': '', 'score': 421}, {'title': '매일 코스피 하락만 기도하는 2찍이들 불쌍...[1]', 'date': '2026.01.07 10:19', 'views': '76', 'likes': '14', 'dislikes': '4', 'link': '/item/board_read.naver?code=005930&nid=409800914&page=20', 'body': '', 'score': 496}, {'title': '신한 공매도 작살나야', 'date': '2026.01.07 09:48', 'views': '59', 'likes': '14', 'dislikes': '0', 'link': '/item/board_read.naver?code=005930&nid=409795425&page=26', 'body': '', 'score': 479}, {'title': '안성기 장례식장에 온 배현진[2]', 'date': '2026.01.07 09:35', 'views': '134', 'likes': '13', 'dislikes': '1', 'link': '/item/board_read.naver?code=005930&nid=409792328&page=30', 'body': '', 'score': 524}, {'title': '삼성이 시총 천조도 안되는게 이상하지', 'date': '2026.01.07 10:18', 'views': '53', 'likes': '12', 'dislikes': '0', 'link': '/item/board_read.naver?code=005930&nid=409800762&page=20', 'body': '', 'score': 413}, {'title': '국민의힘 당명 개정... 내란당!!!', 'date': '2026.01.07 10:16', 'views': '28', 'likes': '12', 'dislikes': '4', 'link': '/item/board_read.naver?code=005930&nid=409800457&page=20', 'body': '', 'score': 388}, {'title': '지금 팔려는 답답이들아 ..[1]', 'date': '2026.01.07 09:10', 'views': '444', 'likes': '12', 'dislikes': '1', 'link': '/item/board_read.naver?code=005930&nid=409786394&page=40', 'body': '', 'score': 804}, {'title': '이재명시대[1]', 'date': '2026.01.07 11:55', 'views': '25', 'likes': '11', 'dislikes': '1', 'link': '/item/board_read.naver?code=005930&nid=409816091&page=5', 'body': '', 'score': 355}]"
KOSPI,010140,삼성중공업,25450,30.72%,24450,30.70%,+2.62%,87,"삼성중공업?[2] / FLNG 계약 / 오늘은 삼중이 대장해라 / 조선,수소,원전",Positive (100%),"반도체, 삼중, FLNG",False,"[{'title': 'FLNG 계약', 'date': '2026.01.07 09:31', 'views': '133', 'likes': '15', 'dislikes': '0', 'link': '/item/board_read.naver?code=010140&nid=409791469&page=4', 'body': '', 'score': 583}, {'title': '삼성중공업?[2]', 'date': '2026.01.07 08:13', 'views': '250', 'likes': '12', 'dislikes': '3', 'link': '/item/board_read.naver?code=010140&nid=409780434&page=5', 'body': '', 'score': 610}, {'title': '오늘은 삼중이 대장해라', 'date': '2026.01.07 09:25', 'views': '55', 'likes': '11', 'dislikes': '1', 'link': '/item/board_read.naver?code=010140&nid=409790069&page=4', 'body': '', 'score': 385}, {'title': '조선,수소,원전', 'date': '2026.01.07 08:42', 'views': '101', 'likes': '9', 'dislikes': '6', 'link': '/item/board_read.naver?code=010140&nid=409782789&page=5', 'body': '', 'score': 371}, {'title': '쓰레기 삼중', 'date': '2026.01.07 08:30', 'views': '39', 'likes': '9', 'dislikes': '5', 'link': '/item/board_read.naver?code=010140&nid=409781791&page=5', 'body': '', 'score': 309}, {'title': '미국LNG 대장 기보자', 'date': '2026.01.07 09:23', 'views': '54', 'likes': '8', 'dislikes': '1', 'link': '/item/board_read.naver?code=010140&nid=409789546&page=4', 'body': '', 'score': 294}, {'title': '삼중', 'date': '2026.01.07 09:15', 'views': '62', 'likes': '8', 'dislikes': '0', 'link': '/item/board_read.naver?code=010140&nid=409787653&page=4', 'body': '', 'score': 302}, {'title': '■삼중 ㅡ 이번달 HJ중공업이 주가 역전하겠네', 'date': '2026.01.07 09:00', 'views': '107', 'likes': '8', 'dislikes': '2', 'link': '/item/board_read.naver?code=010140&nid=409784477&page=5', 'body': '', 'score': 347}, {'title': '집나간 마눌님이 돌아올려나[2]', 'date': '2026.01.07 09:38', 'views': '83', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=010140&nid=409793179&page=3', 'body': '', 'score': 293}, {'title': '도대체 이종목은 뭐히는 종목임..', 'date': '2026.01.07 11:40', 'views': '67', 'likes': '6', 'dislikes': '1', 'link': '/item/board_read.naver?code=010140&nid=409814008&page=1', 'body': '', 'score': 247}]"
KOSPI,008350,남선알미늄,1267,1.54%,1301,1.53%,+1.77%,107,1500원대 위에서 사서.....이게 뭔 꼴...[1] / 알루미늄 가격은 오르는데 / 개잡주 / 샀습니다 ㅠㅠ 올려주세요,Positive (63%),"프로그램, 알루미늄, 남선",False,"[{'title': '1500원대 위에서 사서.....이게 뭔 꼴...[1]', 'date': '2026.01.07 09:45', 'views': '17', 'likes': '5', 'dislikes': '0', 'link': '/item/board_read.naver?code=008350&nid=409794656&page=5', 'body': '', 'score': 167}, {'title': '개잡주', 'date': '2026.01.07 10:12', 'views': '9', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=008350&nid=409799760&page=3', 'body': '', 'score': 129}, {'title': '샀습니다 ㅠㅠ 올려주세요', 'date': '2026.01.07 10:04', 'views': '9', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=008350&nid=409798342&page=4', 'body': '', 'score': 129}, {'title': '알루미늄 가격은 오르는데', 'date': '2026.01.07 09:10', 'views': '12', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=008350&nid=409786383&page=5', 'body': '', 'score': 132}, {'title': '프로그램 다시 매도 하기 시작했다', 'date': '2026.01.07 10:39', 'views': '15', 'likes': '3', 'dislikes': '0', 'link': '/item/board_read.naver?code=008350&nid=409803858&page=2', 'body': '', 'score': 105}, {'title': '개미 꼬시기에 물량 넘기기', 'date': '2026.01.07 10:26', 'views': '10', 'likes': '3', 'dislikes': '0', 'link': '/item/board_read.naver?code=008350&nid=409801851&page=2', 'body': '', 'score': 100}, {'title': '알루미늄, 3년 만에 톤당 3000달러 돌파(...', 'date': '2026.01.07 10:08', 'views': '22', 'likes': '3', 'dislikes': '1', 'link': '/item/board_read.naver?code=008350&nid=409798935&page=4', 'body': '', 'score': 112}, {'title': '남선로보틱스', 'date': '2026.01.07 10:04', 'views': '11', 'likes': '3', 'dislikes': '0', 'link': '/item/board_read.naver?code=008350&nid=409798326&page=4', 'body': '', 'score': 101}, {'title': '우주항공 주소재 알루미늄이란다 알멕 상한가', 'date': '2026.01.07 09:51', 'views': '21', 'likes': '3', 'dislikes': '1', 'link': '/item/board_read.naver?code=008350&nid=409795901&page=5', 'body': '', 'score': 111}, {'title': '오늘도 오전장 외국인 노랑머리 매수[2]', 'date': '2026.01.07 09:27', 'views': '24', 'likes': '3', 'dislikes': '1', 'link': '/item/board_read.naver?code=008350&nid=409790488&page=5', 'body': '', 'score': 114}]"
KOSDAQ,010170,대한광통신,2865,3.58%,3345,3.37%,+0.88%,96,속보)증자승인 받았네[1] / 미장 광통신 관련주 폭등 / 그리 심각할 건 아닙니다. / 공매도 금지~~~,Negative (62%),"공매도, 오늘, 유증",False,"[{'title': '미장 광통신 관련주 폭등', 'date': '2026.01.07 08:33', 'views': '236', 'likes': '18', 'dislikes': '0', 'link': '/item/board_read.naver?code=010170&nid=409782037&page=5', 'body': '', 'score': 776}, {'title': '공매도 금지~~~', 'date': '2026.01.07 08:26', 'views': '229', 'likes': '12', 'dislikes': '0', 'link': '/item/board_read.naver?code=010170&nid=409781504&page=5', 'body': '', 'score': 589}, {'title': '그리 심각할 건 아닙니다.', 'date': '2026.01.07 11:13', 'views': '330', 'likes': '10', 'dislikes': '1', 'link': '/item/board_read.naver?code=010170&nid=409810024&page=2', 'body': '', 'score': 630}, {'title': '판사람들 어쩌나', 'date': '2026.01.07 09:27', 'views': '70', 'likes': '10', 'dislikes': '2', 'link': '/item/board_read.naver?code=010170&nid=409790497&page=4', 'body': '', 'score': 370}, {'title': '▶.오늘에 주인공은', 'date': '2026.01.07 09:38', 'views': '71', 'likes': '9', 'dislikes': '1', 'link': '/item/board_read.naver?code=010170&nid=409793164&page=4', 'body': '', 'score': 341}, {'title': '상한가 상한가 신나는 노래!!!', 'date': '2026.01.07 09:46', 'views': '45', 'likes': '8', 'dislikes': '0', 'link': '/item/board_read.naver?code=010170&nid=409794931&page=4', 'body': '', 'score': 285}, {'title': '자동상한가  3,690원 대박이다 / 수조달...', 'date': '2026.01.07 09:46', 'views': '135', 'likes': '8', 'dislikes': '0', 'link': '/item/board_read.naver?code=010170&nid=409794853&page=4', 'body': '', 'score': 375}, {'title': '공매도 놈들 골로가야[2]', 'date': '2026.01.07 09:37', 'views': '125', 'likes': '8', 'dislikes': '2', 'link': '/item/board_read.naver?code=010170&nid=409792801&page=4', 'body': '', 'score': 365}, {'title': '속보)증자승인 받았네[1]', 'date': '2026.01.07 08:36', 'views': '547', 'likes': '8', 'dislikes': '3', 'link': '/item/board_read.naver?code=010170&nid=409782264&page=5', 'body': '', 'score': 787}, {'title': '미래먹거리 대한광통신', 'date': '2026.01.07 08:30', 'views': '155', 'likes': '8', 'dislikes': '1', 'link': '/item/board_read.naver?code=010170&nid=409781801&page=5', 'body': '', 'score': 395}]"
KOSPI,034020,두산에너빌리티,85600,23.04%,83200,23.13%,-0.35%,255,와우 / 애들아 오늘 또 갈거같다 어떡하냐[2] / 올해 상반기 내에[2] / 개미들아 오늘은 뭘해도 올라,Negative (60%),"공매, 반도체, 오늘",False,"[{'title': '와우', 'date': '2026.01.07 09:57', 'views': '160', 'likes': '23', 'dislikes': '4', 'link': '/item/board_read.naver?code=034020&nid=409797067&page=7', 'body': '', 'score': 850}, {'title': '올해 상반기 내에[2]', 'date': '2026.01.07 09:59', 'views': '237', 'likes': '19', 'dislikes': '7', 'link': '/item/board_read.naver?code=034020&nid=409797426&page=7', 'body': '', 'score': 807}, {'title': '애들아 오늘 또 갈거같다 어떡하냐[2]', 'date': '2026.01.07 08:22', 'views': '252', 'likes': '19', 'dislikes': '10', 'link': '/item/board_read.naver?code=034020&nid=409781212&page=12', 'body': '', 'score': 822}, {'title': '개미들아 오늘은 뭘해도 올라', 'date': '2026.01.07 08:20', 'views': '72', 'likes': '18', 'dislikes': '3', 'link': '/item/board_read.naver?code=034020&nid=409781023&page=12', 'body': '', 'score': 612}, {'title': '곧 양전하고10만 두빌 가겠네', 'date': '2026.01.07 10:53', 'views': '87', 'likes': '17', 'dislikes': '8', 'link': '/item/board_read.naver?code=034020&nid=409806475&page=5', 'body': '', 'score': 597}, {'title': '역시~', 'date': '2026.01.07 08:13', 'views': '58', 'likes': '17', 'dislikes': '2', 'link': '/item/board_read.naver?code=034020&nid=409780485&page=12', 'body': '', 'score': 568}, {'title': '공매 vs 외인 데쓰 매치중!!', 'date': '2026.01.07 09:33', 'views': '83', 'likes': '16', 'dislikes': '1', 'link': '/item/board_read.naver?code=034020&nid=409791989&page=8', 'body': '', 'score': 563}, {'title': '공식 잊지 않았죠??', 'date': '2026.01.07 08:14', 'views': '87', 'likes': '14', 'dislikes': '2', 'link': '/item/board_read.naver?code=034020&nid=409780497&page=12', 'body': '', 'score': 507}, {'title': '빨갱이다~~~~', 'date': '2026.01.07 11:17', 'views': '34', 'likes': '13', 'dislikes': '2', 'link': '/item/board_read.naver?code=034020&nid=409810567&page=4', 'body': '', 'score': 424}, {'title': '형이 팁 하나 준다!! 92000 아래 매도는 ...[2]', 'date': '2026.01.07 11:23', 'views': '120', 'likes': '12', 'dislikes': '3', 'link': '/item/board_read.naver?code=034020&nid=409811526&page=3', 'body': '', 'score': 480}]"
KOSDAQ,090710,휴림로봇,8450,9.39%,8270,9.36%,-0.59%,61,모래성과 같은 휴지로봇[6] / 오늘 / 오후장 양전[1] / 외인들은 오늘도 매수 중..[1],Negative (60%),"외인, 오후장, 평단",False,"[{'title': '오늘', 'date': '2026.01.07 08:10', 'views': '141', 'likes': '13', 'dislikes': '5', 'link': '/item/board_read.naver?code=090710&nid=409780194&page=4', 'body': '', 'score': 531}, {'title': '오후장[1]', 'date': '2026.01.07 11:12', 'views': '93', 'likes': '8', 'dislikes': '1', 'link': '/item/board_read.naver?code=090710&nid=409809729&page=1', 'body': '', 'score': 333}, {'title': '오후장 양전[1]', 'date': '2026.01.07 10:32', 'views': '244', 'likes': '8', 'dislikes': '2', 'link': '/item/board_read.naver?code=090710&nid=409802908&page=2', 'body': '', 'score': 484}, {'title': '외인들은 오늘도 매수 중..[1]', 'date': '2026.01.07 10:18', 'views': '236', 'likes': '8', 'dislikes': '3', 'link': '/item/board_read.naver?code=090710&nid=409800737&page=2', 'body': '', 'score': 476}, {'title': '평단  8010', 'date': '2026.01.07 10:14', 'views': '91', 'likes': '8', 'dislikes': '1', 'link': '/item/board_read.naver?code=090710&nid=409800027&page=2', 'body': '', 'score': 331}, {'title': '모래성과 같은 휴지로봇[6]', 'date': '2026.01.07 08:22', 'views': '437', 'likes': '8', 'dislikes': '9', 'link': '/item/board_read.naver?code=090710&nid=409781220&page=3', 'body': '', 'score': 677}, {'title': '외인', 'date': '2026.01.07 10:11', 'views': '64', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=090710&nid=409799470&page=2', 'body': '', 'score': 274}, {'title': '속이는~저런말', 'date': '2026.01.07 10:03', 'views': '75', 'likes': '7', 'dislikes': '2', 'link': '/item/board_read.naver?code=090710&nid=409798140&page=2', 'body': '', 'score': 285}, {'title': '로봇주들', 'date': '2026.01.07 12:14', 'views': '2', 'likes': '6', 'dislikes': '0', 'link': '/item/board_read.naver?code=090710&nid=409818647&page=1', 'body': '', 'score': 182}, {'title': '주주형님들 정말대단', 'date': '2026.01.07 11:36', 'views': '68', 'likes': '6', 'dislikes': '1', 'link': '/item/board_read.naver?code=090710&nid=409813421&page=1', 'body': '', 'score': 248}]"
KOSPI,006800,미래에셋증권,28050,11.64%,25500,10.98%,-2.26%,198,스페이스 상장하는 / 지분가치만 4~10조[1] / 눌림목 매수[1] / 생각보다 잘버팀   ㅋ ㅋㅋㅋ[1],Positive (53%),"오늘은, 어제, 프매",False,"[{'title': '스페이스 상장하는', 'date': '2026.01.07 11:20', 'views': '162', 'likes': '13', 'dislikes': '3', 'link': '/item/board_read.naver?code=006800&nid=409811078&page=2', 'body': '', 'score': 552}, {'title': '지분가치만 4~10조[1]', 'date': '2026.01.07 11:37', 'views': '99', 'likes': '9', 'dislikes': '0', 'link': '/item/board_read.naver?code=006800&nid=409813603&page=2', 'body': '', 'score': 369}, {'title': '100만원 잘먹고간다  조정후에 다시올게', 'date': '2026.01.07 11:15', 'views': '44', 'likes': '8', 'dislikes': '0', 'link': '/item/board_read.naver?code=006800&nid=409810279&page=2', 'body': '', 'score': 284}, {'title': '주가가오르면 차익실현매물이나오는건 당연한거지', 'date': '2026.01.07 09:52', 'views': '45', 'likes': '8', 'dislikes': '1', 'link': '/item/board_read.naver?code=006800&nid=409796071&page=5', 'body': '', 'score': 285}, {'title': '이따 쏠거면서', 'date': '2026.01.07 09:48', 'views': '28', 'likes': '8', 'dislikes': '2', 'link': '/item/board_read.naver?code=006800&nid=409795436&page=5', 'body': '', 'score': 268}, {'title': '정말 저 신한 한국창구는 조사해봐야함', 'date': '2026.01.07 11:23', 'views': '47', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=006800&nid=409811462&page=2', 'body': '', 'score': 257}, {'title': '생각보다 잘버팀   ㅋ ㅋㅋㅋ[1]', 'date': '2026.01.07 10:29', 'views': '79', 'likes': '7', 'dislikes': '2', 'link': '/item/board_read.naver?code=006800&nid=409802362&page=4', 'body': '', 'score': 289}, {'title': '✅ 정 보) 반 영전', 'date': '2026.01.07 10:26', 'views': '52', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=006800&nid=409801898&page=4', 'body': '', 'score': 262}, {'title': '와~ 연기금', 'date': '2026.01.07 10:02', 'views': '71', 'likes': '7', 'dislikes': '1', 'link': '/item/board_read.naver?code=006800&nid=409798001&page=5', 'body': '', 'score': 281}, {'title': '눌림목 매수[1]', 'date': '2026.01.07 10:18', 'views': '124', 'likes': '6', 'dislikes': '2', 'link': '/item/board_read.naver?code=006800&nid=409800784&page=4', 'body': '', 'score': 304}]"
KOSPI,035720,카카오,59400,31.16%,62800,30.88%,-6.90%,483,신한은[1] / 카카오 / 오늘 신한이 빡치는 이유가? / 신한은[1],Negative (73%),"카카오, 신한, 이거",False,"[{'title': '신한은[1]', 'date': '2026.01.07 09:39', 'views': '72', 'likes': '19', 'dislikes': '0', 'link': '/item/board_read.naver?code=035720&nid=409793345&page=21', 'body': '', 'score': 642}, {'title': '카카오', 'date': '2026.01.07 10:21', 'views': '71', 'likes': '17', 'dislikes': '0', 'link': '/item/board_read.naver?code=035720&nid=409801091&page=17', 'body': '', 'score': 581}, {'title': '신한은[1]', 'date': '2026.01.07 09:34', 'views': '53', 'likes': '15', 'dislikes': '0', 'link': '/item/board_read.naver?code=035720&nid=409792207&page=22', 'body': '', 'score': 503}, {'title': '아주[1]', 'date': '2026.01.07 10:22', 'views': '74', 'likes': '14', 'dislikes': '0', 'link': '/item/board_read.naver?code=035720&nid=409801287&page=17', 'body': '', 'score': 494}, {'title': '카카오 망했냐', 'date': '2026.01.07 10:41', 'views': '42', 'likes': '13', 'dislikes': '0', 'link': '/item/board_read.naver?code=035720&nid=409804193&page=16', 'body': '', 'score': 432}, {'title': '신한도 최악이지만 더 최악은 카카오 종목 아닌...', 'date': '2026.01.07 10:16', 'views': '60', 'likes': '13', 'dislikes': '0', 'link': '/item/board_read.naver?code=035720&nid=409800332&page=18', 'body': '', 'score': 450}, {'title': '이 개잡주 치가떨린다', 'date': '2026.01.07 09:14', 'views': '27', 'likes': '13', 'dislikes': '0', 'link': '/item/board_read.naver?code=035720&nid=409787353&page=24', 'body': '', 'score': 417}, {'title': '진짜 z.o.t 같네 ㅋㅋ', 'date': '2026.01.07 10:36', 'views': '57', 'likes': '12', 'dislikes': '0', 'link': '/item/board_read.naver?code=035720&nid=409803424&page=16', 'body': '', 'score': 417}, {'title': '오늘 신한이 빡치는 이유가?', 'date': '2026.01.07 09:51', 'views': '162', 'likes': '12', 'dislikes': '0', 'link': '/item/board_read.naver?code=035720&nid=409795861&page=20', 'body': '', 'score': 522}, {'title': '오늘하루도 신한 조폭세력 투하', 'date': '2026.01.07 09:08', 'views': '17', 'likes': '12', 'dislikes': '0', 'link': '/item/board_read.naver?code=035720&nid=409786035&page=24', 'body': '', 'score': 377}]"
