시장구분,code,종목명,현재가,현재_외국인비중,어제_종가,어제_외국인비중,등락률,당일_게시글수,게시물_요약,감정분석,Top_Keyword,연속_등록,latest_posts
KOSDAQ,053700,삼보모터스,8400,0.00%,6820,0.00%,+19.15%,180,월봉보셈[2] / 전환사채 상장에 대한 의견[1] / 매도 매물소화하면서  끌고 가네.. 상칠수도있... / 근 6년만에....,Positive (54%),"..., 삼보, 이상",False,"[{'title': '전환사채 상장에 대한 의견[1]', 'date': '2026.01.13 15:58', 'views': '87', 'likes': '8', 'dislikes': '1', 'link': '/item/board_read.naver?code=053700&nid=410214898&page=1', 'body': '', 'score': 327}, {'title': '삼보모터스의 발전을 기원합니다', 'date': '2026.01.13 14:54', 'views': '22', 'likes': '8', 'dislikes': '0', 'link': '/item/board_read.naver?code=053700&nid=410207280&page=2', 'body': '', 'score': 262}, {'title': '매도 매물소화하면서  끌고 가네.. 상칠수도있...', 'date': '2026.01.13 09:42', 'views': '71', 'likes': '7', 'dislikes': '1', 'link': '/item/board_read.naver?code=053700&nid=410162674&page=8', 'body': '', 'score': 281}, {'title': '종가 20% 이상이면 이건 턴게 아니라 매집으...', 'date': '2026.01.13 15:17', 'views': '27', 'likes': '6', 'dislikes': '3', 'link': '/item/board_read.naver?code=053700&nid=410210459&page=1', 'body': '', 'score': 207}, {'title': '그냥', 'date': '2026.01.13 14:20', 'views': '32', 'likes': '6', 'dislikes': '1', 'link': '/item/board_read.naver?code=053700&nid=410202805&page=3', 'body': '', 'score': 212}, {'title': '월봉보셈[2]', 'date': '2026.01.13 13:17', 'views': '154', 'likes': '6', 'dislikes': '2', 'link': '/item/board_read.naver?code=053700&nid=410194660&page=4', 'body': '', 'score': 334}, {'title': '이주식은 여기까지~', 'date': '2026.01.13 10:26', 'views': '55', 'likes': '6', 'dislikes': '3', 'link': '/item/board_read.naver?code=053700&nid=410170407&page=7', 'body': '', 'score': 235}, {'title': '근 6년만에....', 'date': '2026.01.13 10:19', 'views': '93', 'likes': '6', 'dislikes': '0', 'link': '/item/board_read.naver?code=053700&nid=410169183&page=7', 'body': '', 'score': 273}, {'title': '전환사채나오면 작전시작이란뜻임', 'date': '2026.01.13 16:02', 'views': '52', 'likes': '5', 'dislikes': '0', 'link': '/item/board_read.naver?code=053700&nid=410215249&page=1', 'body': '', 'score': 202}, {'title': '물 려있어도 거ㄱ정 마셈', 'date': '2026.01.13 15:35', 'views': '46', 'likes': '5', 'dislikes': '1', 'link': '/item/board_read.naver?code=053700&nid=410212460&page=1', 'body': '', 'score': 196}]"
KOSDAQ,019540,일지테크,5000,3.92%,4165,3.86%,+16.28%,125,"연 매출 2천억이상 알짜 현대차 1차업체, 로... / 일지테크 로봇행거관련 특허 보유[1] / 드디어 가는구나[1] / 현대차 대장주 영익300억 시총이 700억",Positive (71%),"상한가, 이상, 상승했어요",False,"[{'title': '일지테크 로봇행거관련 특허 보유[1]', 'date': '2026.01.13 14:03', 'views': '139', 'likes': '9', 'dislikes': '1', 'link': '/item/board_read.naver?code=019540&nid=410200485&page=4', 'body': '', 'score': 409}, {'title': '연 매출 2천억이상 알짜 현대차 1차업체, 로...', 'date': '2026.01.13 11:46', 'views': '198', 'likes': '8', 'dislikes': '2', 'link': '/item/board_read.naver?code=019540&nid=410183464&page=7', 'body': '', 'score': 438}, {'title': '현대차 대장주 영익300억 시총이 700억', 'date': '2026.01.13 13:49', 'views': '42', 'likes': '6', 'dislikes': '0', 'link': '/item/board_read.naver?code=019540&nid=410198744&page=5', 'body': '', 'score': 222}, {'title': '기업개요에  기계롯봇항공산업 표창수상이라고 떡하...', 'date': '2026.01.13 15:58', 'views': '37', 'likes': '5', 'dislikes': '1', 'link': '/item/board_read.naver?code=019540&nid=410214835&page=1', 'body': '', 'score': 187}, {'title': '흐미 월봉보소 내일 6천원 돌파하면', 'date': '2026.01.13 14:13', 'views': '43', 'likes': '5', 'dislikes': '0', 'link': '/item/board_read.naver?code=019540&nid=410201800&page=4', 'body': '', 'score': 193}, {'title': '공시 뜨면 개기고~~', 'date': '2026.01.13 12:24', 'views': '37', 'likes': '5', 'dislikes': '2', 'link': '/item/board_read.naver?code=019540&nid=410188474&page=6', 'body': '', 'score': 187}, {'title': '드디어 가는구나[1]', 'date': '2026.01.13 11:48', 'views': '92', 'likes': '5', 'dislikes': '3', 'link': '/item/board_read.naver?code=019540&nid=410183824&page=6', 'body': '', 'score': 242}, {'title': '너무 저평가', 'date': '2026.01.13 15:56', 'views': '14', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=019540&nid=410214701&page=1', 'body': '', 'score': 134}, {'title': '낼 시초가….', 'date': '2026.01.13 15:59', 'views': '21', 'likes': '3', 'dislikes': '0', 'link': '/item/board_read.naver?code=019540&nid=410214938&page=1', 'body': '', 'score': 111}, {'title': '₩고수 햄스터가 현재 비젼에 대해 알려준다.₩[1]', 'date': '2026.01.13 15:53', 'views': '38', 'likes': '3', 'dislikes': '3', 'link': '/item/board_read.naver?code=019540&nid=410214370&page=1', 'body': '', 'score': 128}]"
KOSDAQ,250060,모비스,4500,3.73%,4140,4.45%,+15.68%,103,모비스 상온 초전도체 성공 백연상 간다[5] / 임총 사업목적 추가하고 새 경영진 합류[1] / 어찌보면 엄청난 재료인데[1] / 대세는 AI와 핵 융합,Negative (52%),"이상, 상승했어요, 오늘",False,"[{'title': '모비스 상온 초전도체 성공 백연상 간다[5]', 'date': '2026.01.13 12:52', 'views': '330', 'likes': '17', 'dislikes': '1', 'link': '/item/board_read.naver?code=250060&nid=410191586&page=2', 'body': '', 'score': 840}, {'title': '임총 사업목적 추가하고 새 경영진 합류[1]', 'date': '2026.01.13 09:29', 'views': '204', 'likes': '11', 'dislikes': '2', 'link': '/item/board_read.naver?code=250060&nid=410160091&page=5', 'body': '', 'score': 534}, {'title': '대세는 AI와 핵 융합', 'date': '2026.01.13 10:53', 'views': '69', 'likes': '10', 'dislikes': '1', 'link': '/item/board_read.naver?code=250060&nid=410175160&page=3', 'body': '', 'score': 369}, {'title': '어찌보면 엄청난 재료인데[1]', 'date': '2026.01.13 12:26', 'views': '214', 'likes': '8', 'dislikes': '2', 'link': '/item/board_read.naver?code=250060&nid=410188723&page=2', 'body': '', 'score': 454}, {'title': '현대 모비스랑 착각해서 매수하는듯?', 'date': '2026.01.13 10:01', 'views': '40', 'likes': '8', 'dislikes': '4', 'link': '/item/board_read.naver?code=250060&nid=410166151&page=4', 'body': '', 'score': 280}, {'title': '목표가  !!', 'date': '2026.01.13 13:51', 'views': '58', 'likes': '7', 'dislikes': '1', 'link': '/item/board_read.naver?code=250060&nid=410198955&page=2', 'body': '', 'score': 268}, {'title': '핵융합로 관련 대장주', 'date': '2026.01.13 11:04', 'views': '60', 'likes': '7', 'dislikes': '1', 'link': '/item/board_read.naver?code=250060&nid=410177090&page=3', 'body': '', 'score': 270}, {'title': '개미들  물량  안나온다  형...', 'date': '2026.01.13 10:51', 'views': '48', 'likes': '7', 'dislikes': '1', 'link': '/item/board_read.naver?code=250060&nid=410174829&page=3', 'body': '', 'score': 258}, {'title': '가보자', 'date': '2026.01.13 13:58', 'views': '38', 'likes': '5', 'dislikes': '1', 'link': '/item/board_read.naver?code=250060&nid=410199963&page=1', 'body': '', 'score': 188}, {'title': '퐁당 스킬에 당했다', 'date': '2026.01.13 12:13', 'views': '75', 'likes': '5', 'dislikes': '1', 'link': '/item/board_read.naver?code=250060&nid=410187090&page=2', 'body': '', 'score': 225}]"
KOSPI,272210,한화시스템,88700,9.92%,76900,10.19%,+14.16%,800,오늘 상한가 쳐도 단기과열.투주.투경 다없습...[1] / ■ ■한화비젼 + 한화시스템 은 한몸 패키지... / 오늘 상한가쳐도 단일가.투주.투경 없음!공매도발...[4] / 상한가찍고신용도안막힘! 거래량3000만주넘어도...[1],Positive (54%),"오늘, 한화시스템, ...",False,"[{'title': '오늘 상한가 쳐도 단기과열.투주.투경 다없습...[1]', 'date': '2026.01.13 10:32', 'views': '202', 'likes': '16', 'dislikes': '0', 'link': '/item/board_read.naver?code=272210&nid=410171327&page=36', 'body': '', 'score': 682}, {'title': '지구대마왕 트황상이 말했다. 까불지말라고. ...', 'date': '2026.01.13 10:34', 'views': '74', 'likes': '15', 'dislikes': '0', 'link': '/item/board_read.naver?code=272210&nid=410171528&page=36', 'body': '', 'score': 524}, {'title': 'NXT장 상한가를 바라보며', 'date': '2026.01.13 14:55', 'views': '60', 'likes': '14', 'dislikes': '0', 'link': '/item/board_read.naver?code=272210&nid=410207432&page=7', 'body': '', 'score': 480}, {'title': '상한가찍고신용도안막힘! 거래량3000만주넘어도...[1]', 'date': '2026.01.13 13:02', 'views': '175', 'likes': '13', 'dislikes': '0', 'link': '/item/board_read.naver?code=272210&nid=410192764&page=25', 'body': '', 'score': 565}, {'title': '■ ■한화비젼 + 한화시스템 은 한몸 패키지...', 'date': '2026.01.13 10:35', 'views': '215', 'likes': '13', 'dislikes': '0', 'link': '/item/board_read.naver?code=272210&nid=410171671&page=36', 'body': '', 'score': 605}, {'title': '오늘 상한가쳐도 단일가.투주.투경 없음!공매도발...[4]', 'date': '2026.01.13 12:01', 'views': '206', 'likes': '12', 'dislikes': '1', 'link': '/item/board_read.naver?code=272210&nid=410185542&page=30', 'body': '', 'score': 566}, {'title': '오늘 100,000원 역사적인 날 앞...', 'date': '2026.01.13 11:59', 'views': '57', 'likes': '12', 'dislikes': '0', 'link': '/item/board_read.naver?code=272210&nid=410185218&page=31', 'body': '', 'score': 417}, {'title': '고마 일찍 상치고[1]', 'date': '2026.01.13 10:25', 'views': '78', 'likes': '12', 'dislikes': '0', 'link': '/item/board_read.naver?code=272210&nid=410170255&page=37', 'body': '', 'score': 438}, {'title': '2차슈팅 10프로 돌파하면 공매도 터집니다! ...', 'date': '2026.01.13 09:54', 'views': '107', 'likes': '12', 'dislikes': '0', 'link': '/item/board_read.naver?code=272210&nid=410164979&page=40', 'body': '', 'score': 467}, {'title': '우주항공 방산 통틀어 대장은 이 놈이...[2]', 'date': '2026.01.13 15:05', 'views': '169', 'likes': '11', 'dislikes': '0', 'link': '/item/board_read.naver?code=272210&nid=410208747&page=6', 'body': '', 'score': 499}]"
KOSDAQ,098460,고영,29750,16.05%,25550,15.92%,+13.33%,703,시춍2조짜리가 거래대금 1조 터졌는데 낼까정...[1] / 걍 냅둬~ 어짜피 / 개미만 47만주 매도[2] / 오늘 고영 거래량 쩔 고영[1],Negative (51%),"오늘, 고영, 프로그램",False,"[{'title': '시춍2조짜리가 거래대금 1조 터졌는데 낼까정...[1]', 'date': '2026.01.13 15:39', 'views': '142', 'likes': '9', 'dislikes': '0', 'link': '/item/board_read.naver?code=098460&nid=410212984&page=1', 'body': '', 'score': 412}, {'title': '걍 냅둬~ 어짜피', 'date': '2026.01.13 13:30', 'views': '97', 'likes': '8', 'dislikes': '4', 'link': '/item/board_read.naver?code=098460&nid=410196191&page=9', 'body': '', 'score': 337}, {'title': '개미만 47만주 매도[2]', 'date': '2026.01.13 15:36', 'views': '122', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=098460&nid=410212601&page=2', 'body': '', 'score': 332}, {'title': '오늘 고영 거래량 쩔 고영[1]', 'date': '2026.01.13 15:24', 'views': '113', 'likes': '7', 'dislikes': '1', 'link': '/item/board_read.naver?code=098460&nid=410211296&page=2', 'body': '', 'score': 323}, {'title': '탈출햇다', 'date': '2026.01.13 14:41', 'views': '57', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=098460&nid=410205583&page=5', 'body': '', 'score': 267}, {'title': '양아 주식도 이런 양아 주식이 없다[1]', 'date': '2026.01.13 13:41', 'views': '55', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=098460&nid=410197613&page=8', 'body': '', 'score': 265}, {'title': '오늘 고영 종가', 'date': '2026.01.13 12:11', 'views': '66', 'likes': '7', 'dislikes': '3', 'link': '/item/board_read.naver?code=098460&nid=410186756&page=15', 'body': '', 'score': 276}, {'title': '역사적 신고가 앞 매물대 보세여[1]', 'date': '2026.01.13 11:33', 'views': '94', 'likes': '7', 'dislikes': '4', 'link': '/item/board_read.naver?code=098460&nid=410181715&page=17', 'body': '', 'score': 304}, {'title': '고영', 'date': '2026.01.13 10:22', 'views': '34', 'likes': '7', 'dislikes': '1', 'link': '/item/board_read.naver?code=098460&nid=410169788&page=25', 'body': '', 'score': 244}, {'title': '여기 주포 누구냐[1]', 'date': '2026.01.13 10:09', 'views': '47', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=098460&nid=410167594&page=26', 'body': '', 'score': 257}]"
KOSDAQ,090710,휴림로봇,9380,8.94%,8130,8.80%,+12.88%,318,오후 두시이후[1] / sk  합병관련 쏘스 떳씁니다[2] / 1시에 / 오늘 휴림이는[1],Positive (54%),"휴림로봇, 오늘, 휴림",False,"[{'title': '오후 두시이후[1]', 'date': '2026.01.13 12:29', 'views': '314', 'likes': '30', 'dislikes': '5', 'link': '/item/board_read.naver?code=090710&nid=410189119&page=6', 'body': '', 'score': 1214}, {'title': '1시에', 'date': '2026.01.13 12:58', 'views': '144', 'likes': '15', 'dislikes': '4', 'link': '/item/board_read.naver?code=090710&nid=410192309&page=5', 'body': '', 'score': 594}, {'title': '다른 로봇주들도[1]', 'date': '2026.01.13 11:57', 'views': '136', 'likes': '12', 'dislikes': '0', 'link': '/item/board_read.naver?code=090710&nid=410185014&page=7', 'body': '', 'score': 496}, {'title': '온국민을 부자로 만들어주는[1]', 'date': '2026.01.13 15:52', 'views': '100', 'likes': '11', 'dislikes': '1', 'link': '/item/board_read.naver?code=090710&nid=410214326&page=1', 'body': '', 'score': 430}, {'title': '인수합병 실사 준비중 양측 실무진 구성', 'date': '2026.01.13 12:46', 'views': '241', 'likes': '11', 'dislikes': '1', 'link': '/item/board_read.naver?code=090710&nid=410190911&page=6', 'body': '', 'score': 571}, {'title': '오늘 1만~', 'date': '2026.01.13 12:07', 'views': '58', 'likes': '11', 'dislikes': '0', 'link': '/item/board_read.naver?code=090710&nid=410186232&page=7', 'body': '', 'score': 388}, {'title': '오늘 휴림이는[1]', 'date': '2026.01.13 10:26', 'views': '248', 'likes': '11', 'dislikes': '0', 'link': '/item/board_read.naver?code=090710&nid=410170332&page=13', 'body': '', 'score': 578}, {'title': '휴림   지금부터', 'date': '2026.01.13 13:30', 'views': '108', 'likes': '10', 'dislikes': '1', 'link': '/item/board_read.naver?code=090710&nid=410196208&page=4', 'body': '', 'score': 408}, {'title': 'sk  합병관련 쏘스 떳씁니다[2]', 'date': '2026.01.13 10:04', 'views': '592', 'likes': '10', 'dislikes': '2', 'link': '/item/board_read.naver?code=090710&nid=410166714&page=14', 'body': '', 'score': 892}, {'title': '오늘9자는 확실히 보겠네', 'date': '2026.01.13 09:50', 'views': '85', 'likes': '10', 'dislikes': '1', 'link': '/item/board_read.naver?code=090710&nid=410164184&page=15', 'body': '', 'score': 385}]"
KOSPI,005380,현대차,406000,35.88%,366000,36.15%,+10.63%,800,지금 구매해도될까요..?[2] / 70만에 팔꺼다[1] / 아틀라스 올해 1천대양산후 현대공장투입 / 공매도 디젓네,Positive (56%),"현대차, 시총, 지금",False,"[{'title': '공매도 디젓네', 'date': '2026.01.13 12:43', 'views': '52', 'likes': '16', 'dislikes': '2', 'link': '/item/board_read.naver?code=005380&nid=410190623&page=16', 'body': '', 'score': 532}, {'title': '지금 구매해도될까요..?[2]', 'date': '2026.01.13 12:29', 'views': '454', 'likes': '16', 'dislikes': '0', 'link': '/item/board_read.naver?code=005380&nid=410189068&page=18', 'body': '', 'score': 934}, {'title': '입성', 'date': '2026.01.13 15:37', 'views': '73', 'likes': '15', 'dislikes': '0', 'link': '/item/board_read.naver?code=005380&nid=410212680&page=2', 'body': '', 'score': 523}, {'title': '아틀라스 올해 1천대양산후 현대공장투입', 'date': '2026.01.13 15:35', 'views': '103', 'likes': '15', 'dislikes': '0', 'link': '/item/board_read.naver?code=005380&nid=410212469&page=2', 'body': '', 'score': 553}, {'title': '이재명 각하 감사합니다[1]', 'date': '2026.01.13 14:42', 'views': '60', 'likes': '15', 'dislikes': '10', 'link': '/item/board_read.naver?code=005380&nid=410205630&page=7', 'body': '', 'score': 510}, {'title': '진짜 안살려고 했는데 현대차 로봇보고 와서 안...', 'date': '2026.01.13 14:34', 'views': '79', 'likes': '15', 'dislikes': '0', 'link': '/item/board_read.naver?code=005380&nid=410204646&page=7', 'body': '', 'score': 529}, {'title': '에프터장 1차 목표는...', 'date': '2026.01.13 15:32', 'views': '106', 'likes': '14', 'dislikes': '3', 'link': '/item/board_read.naver?code=005380&nid=410212172&page=2', 'body': '', 'score': 526}, {'title': '미쳤다 왜이래 삼성돈 빼서 현대차 올인박음[1]', 'date': '2026.01.13 14:42', 'views': '101', 'likes': '14', 'dislikes': '2', 'link': '/item/board_read.naver?code=005380&nid=410205627&page=7', 'body': '', 'score': 521}, {'title': '70만에 팔꺼다[1]', 'date': '2026.01.13 12:30', 'views': '162', 'likes': '14', 'dislikes': '4', 'link': '/item/board_read.naver?code=005380&nid=410189204&page=18', 'body': '', 'score': 582}, {'title': '25에사서 29에 팔면 된다는 놈들 어디갔...', 'date': '2026.01.13 11:57', 'views': '65', 'likes': '14', 'dislikes': '0', 'link': '/item/board_read.naver?code=005380&nid=410185013&page=24', 'body': '', 'score': 485}]"
KOSPI,015760,한국전력,55700,23.50%,49400,23.42%,+9.22%,163,"뚜러맨 출근![1] / ""한국전력, 미국 원전 시장 진출 전망…목표가 ... / ★ 한국전력: 부채 200조에서 순식간...[3] / 빈틈없는 꽉찬양봉이믄...[1]",Positive (71%),"이제, 오늘, 한국전력",False,"[{'title': '뚜러맨 출근![1]', 'date': '2026.01.13 09:30', 'views': '118', 'likes': '21', 'dislikes': '4', 'link': '/item/board_read.naver?code=015760&nid=410160228&page=8', 'body': '', 'score': 748}, {'title': '과감한 리레이팅이 필요', 'date': '2026.01.13 15:50', 'views': '41', 'likes': '8', 'dislikes': '0', 'link': '/item/board_read.naver?code=015760&nid=410214064&page=1', 'body': '', 'score': 281}, {'title': '한국형 원전관련주로 한국전력을 탑픽(최선호주)으...[1]', 'date': '2026.01.13 15:35', 'views': '124', 'likes': '8', 'dislikes': '0', 'link': '/item/board_read.naver?code=015760&nid=410212559&page=1', 'body': '', 'score': 364}, {'title': '안 팔고 놔뒀더니...', 'date': '2026.01.13 12:30', 'views': '108', 'likes': '8', 'dislikes': '0', 'link': '/item/board_read.naver?code=015760&nid=410189228&page=5', 'body': '', 'score': 348}, {'title': '""한국전력, 미국 원전 시장 진출 전망…목표가 ...', 'date': '2026.01.13 08:34', 'views': '242', 'likes': '8', 'dislikes': '4', 'link': '/item/board_read.naver?code=015760&nid=410151925&page=9', 'body': '', 'score': 482}, {'title': '드디어 52주 신고가', 'date': '2026.01.13 14:56', 'views': '132', 'likes': '7', 'dislikes': '1', 'link': '/item/board_read.naver?code=015760&nid=410207566&page=2', 'body': '', 'score': 342}, {'title': '■■씨가 말라간다■■[2]', 'date': '2026.01.13 11:18', 'views': '176', 'likes': '7', 'dislikes': '1', 'link': '/item/board_read.naver?code=015760&nid=410179308&page=7', 'body': '', 'score': 386}, {'title': '빈틈없는 꽉찬양봉이믄...[1]', 'date': '2026.01.13 15:21', 'views': '248', 'likes': '6', 'dislikes': '1', 'link': '/item/board_read.naver?code=015760&nid=410211031&page=1', 'body': '', 'score': 428}, {'title': '★ 한국전력: 부채 200조에서 순식간...[3]', 'date': '2026.01.13 13:19', 'views': '261', 'likes': '6', 'dislikes': '5', 'link': '/item/board_read.naver?code=015760&nid=410194852&page=4', 'body': '', 'score': 441}, {'title': '제가 팔아서 막 올라가는거임', 'date': '2026.01.13 12:15', 'views': '31', 'likes': '6', 'dislikes': '0', 'link': '/item/board_read.naver?code=015760&nid=410187387&page=6', 'body': '', 'score': 211}]"
KOSPI,204320,HL만도,60400,13.52%,56900,13.45%,+7.47%,145,목표가 10만원임- 개미털기 끝~[4] / 광개토 ...새 되었구만 / 진저리 나는 만도 털고 떠난다 / 개미들이 멍청한 이유[3],Mixed,"만도, 만도는, 아니",False,"[{'title': '목표가 10만원임- 개미털기 끝~[4]', 'date': '2026.01.13 14:21', 'views': '205', 'likes': '10', 'dislikes': '3', 'link': '/item/board_read.naver?code=204320&nid=410203009&page=1', 'body': '', 'score': 505}, {'title': '진저리 나는 만도 털고 떠난다', 'date': '2026.01.13 11:09', 'views': '39', 'likes': '10', 'dislikes': '0', 'link': '/item/board_read.naver?code=204320&nid=410177807&page=4', 'body': '', 'score': 339}, {'title': '광개토 ...새 되었구만', 'date': '2026.01.13 09:40', 'views': '91', 'likes': '10', 'dislikes': '3', 'link': '/item/board_read.naver?code=204320&nid=410162196&page=5', 'body': '', 'score': 391}, {'title': '만도는 하락 후에[1]', 'date': '2026.01.13 12:24', 'views': '72', 'likes': '8', 'dislikes': '1', 'link': '/item/board_read.naver?code=204320&nid=410188564&page=3', 'body': '', 'score': 312}, {'title': '팔았으면 얼른 꺼지면되지 뭐 아쉬워?[1]', 'date': '2026.01.13 14:47', 'views': '62', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=204320&nid=410206375&page=1', 'body': '', 'score': 272}, {'title': '징글징글', 'date': '2026.01.13 14:26', 'views': '38', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=204320&nid=410203635&page=1', 'body': '', 'score': 248}, {'title': '개미들이 멍청한 이유[3]', 'date': '2026.01.13 12:23', 'views': '111', 'likes': '7', 'dislikes': '4', 'link': '/item/board_read.naver?code=204320&nid=410188421&page=3', 'body': '', 'score': 321}, {'title': '만도는 또 버림받고[1]', 'date': '2026.01.13 11:31', 'views': '82', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=204320&nid=410181361&page=4', 'body': '', 'score': 292}, {'title': '광개토대제 어디 가셨나이까?!!!!!!!!!', 'date': '2026.01.13 09:39', 'views': '46', 'likes': '7', 'dislikes': '2', 'link': '/item/board_read.naver?code=204320&nid=410162123&page=6', 'body': '', 'score': 256}, {'title': '*누차 얘기했어요. 목표가 10만원이라고', 'date': '2026.01.13 09:35', 'views': '58', 'likes': '7', 'dislikes': '1', 'link': '/item/board_read.naver?code=204320&nid=410161370&page=6', 'body': '', 'score': 268}]"
KOSDAQ,086960,MDS테크,1505,4.96%,1398,5.36%,+5.99%,131,현대 로봇제어 필수품 트레이스32 / 급하게 매집한다?[1] / 말햇다...[5] / 물렸네요ㅠㅠ[2],Positive (58%),"이상, 현대, 내일",False,"[{'title': '현대 로봇제어 필수품 트레이스32', 'date': '2026.01.13 10:21', 'views': '81', 'likes': '6', 'dislikes': '0', 'link': '/item/board_read.naver?code=086960&nid=410169580&page=6', 'body': '', 'score': 261}, {'title': '급하게 매집한다?[1]', 'date': '2026.01.13 11:33', 'views': '88', 'likes': '5', 'dislikes': '2', 'link': '/item/board_read.naver?code=086960&nid=410181767&page=4', 'body': '', 'score': 238}, {'title': '내일', 'date': '2026.01.13 15:12', 'views': '38', 'likes': '4', 'dislikes': '1', 'link': '/item/board_read.naver?code=086960&nid=410209728&page=1', 'body': '', 'score': 158}, {'title': '프로그램', 'date': '2026.01.13 11:28', 'views': '24', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=086960&nid=410181017&page=4', 'body': '', 'score': 144}, {'title': '개잡주', 'date': '2026.01.13 11:28', 'views': '13', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=086960&nid=410180933&page=4', 'body': '', 'score': 133}, {'title': '역시나 노답 ㅋㅋㅋㅋㅋ', 'date': '2026.01.13 11:28', 'views': '13', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=086960&nid=410180921&page=4', 'body': '', 'score': 133}, {'title': '말햇다...[5]', 'date': '2026.01.13 14:49', 'views': '135', 'likes': '3', 'dislikes': '5', 'link': '/item/board_read.naver?code=086960&nid=410206620&page=1', 'body': '', 'score': 225}, {'title': '1685', 'date': '2026.01.13 13:52', 'views': '51', 'likes': '3', 'dislikes': '0', 'link': '/item/board_read.naver?code=086960&nid=410199122&page=1', 'body': '', 'score': 141}, {'title': '물렸네요ㅠㅠ[2]', 'date': '2026.01.13 13:49', 'views': '84', 'likes': '3', 'dislikes': '1', 'link': '/item/board_read.naver?code=086960&nid=410198736&page=2', 'body': '', 'score': 174}, {'title': '외국인 물량 뺏는 개미[1]', 'date': '2026.01.13 12:14', 'views': '74', 'likes': '3', 'dislikes': '2', 'link': '/item/board_read.naver?code=086960&nid=410187141&page=3', 'body': '', 'score': 164}]"
