시장구분,code,종목명,현재가,현재_외국인비중,어제_종가,어제_외국인비중,등락률,당일_게시글수,게시물_요약,감정분석,Top_Keyword,연속_등록,latest_posts
KOSDAQ,0015G0,그린광학,21500,1.24%,15830,0.96%,+26.40%,107,55천원에 있으신분[1] / 22000원대  물량[1] / 현대 테슬라 / 40000원에 물려서[1],Positive (75%),"오늘, 이상, 상승했어요",False,"[{'title': '55천원에 있으신분[1]', 'date': '2026.01.06 10:17', 'views': '110', 'likes': '9', 'dislikes': '2', 'link': '/item/board_read.naver?code=0015G0&nid=409712259&page=5', 'body': '', 'score': 380}, {'title': '40000원에 물려서[1]', 'date': '2026.01.06 12:58', 'views': '73', 'likes': '5', 'dislikes': '2', 'link': '/item/board_read.naver?code=0015G0&nid=409731900&page=2', 'body': '', 'score': 223}, {'title': '22000원대  물량[1]', 'date': '2026.01.06 12:29', 'views': '88', 'likes': '5', 'dislikes': '3', 'link': '/item/board_read.naver?code=0015G0&nid=409728992&page=3', 'body': '', 'score': 238}, {'title': '오늘 왜 상갈거같냐 이거[1]', 'date': '2026.01.06 10:20', 'views': '57', 'likes': '5', 'dislikes': '3', 'link': '/item/board_read.naver?code=0015G0&nid=409712709&page=5', 'body': '', 'score': 207}, {'title': '현대 테슬라', 'date': '2026.01.06 10:15', 'views': '85', 'likes': '5', 'dislikes': '5', 'link': '/item/board_read.naver?code=0015G0&nid=409711928&page=5', 'body': '', 'score': 235}, {'title': '최소 55000원 봅니다', 'date': '2026.01.06 09:35', 'views': '28', 'likes': '5', 'dislikes': '3', 'link': '/item/board_read.naver?code=0015G0&nid=409705635&page=6', 'body': '', 'score': 178}, {'title': '이거 주도주됩니다', 'date': '2026.01.06 09:34', 'views': '40', 'likes': '5', 'dislikes': '1', 'link': '/item/board_read.naver?code=0015G0&nid=409705450&page=6', 'body': '', 'score': 190}, {'title': '이정도면 충분히 매집하지 않았냐?', 'date': '2026.01.06 12:45', 'views': '22', 'likes': '4', 'dislikes': '3', 'link': '/item/board_read.naver?code=0015G0&nid=409730646&page=2', 'body': '', 'score': 142}, {'title': '윗꼬리 전문', 'date': '2026.01.06 11:23', 'views': '30', 'likes': '4', 'dislikes': '3', 'link': '/item/board_read.naver?code=0015G0&nid=409721444&page=4', 'body': '', 'score': 150}, {'title': '악질이군. 윗꼬리 또 다네[1]', 'date': '2026.01.06 11:14', 'views': '43', 'likes': '4', 'dislikes': '3', 'link': '/item/board_read.naver?code=0015G0&nid=409720393&page=4', 'body': '', 'score': 163}]"
KOSDAQ,474170,루미르,12580,1.87%,9640,1.50%,+22.49%,163,스페이스 X와 계약이다!!!!! / 개 나 소 나 스페이스 X와 계약하는게 아... / 재탕ㅋㄱㅋㄱㅋ / 루미르 결정..[2],Positive (58%),"..., 상한가, 루미르",False,"[{'title': '스페이스 X와 계약이다!!!!!', 'date': '2026.01.06 12:32', 'views': '33', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=474170&nid=409729312&page=5', 'body': '', 'score': 243}, {'title': '개 나 소 나 스페이스 X와 계약하는게 아...', 'date': '2026.01.06 12:51', 'views': '31', 'likes': '4', 'dislikes': '2', 'link': '/item/board_read.naver?code=474170&nid=409731253&page=3', 'body': '', 'score': 151}, {'title': '재탕ㅋㄱㅋㄱㅋ', 'date': '2026.01.06 11:55', 'views': '10', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=474170&nid=409725314&page=7', 'body': '', 'score': 130}, {'title': '루미르 결정..[2]', 'date': '2026.01.06 14:03', 'views': '27', 'likes': '3', 'dislikes': '0', 'link': '/item/board_read.naver?code=474170&nid=409739521&page=1', 'body': '', 'score': 117}, {'title': '오늘은 여기까지.....', 'date': '2026.01.06 13:27', 'views': '19', 'likes': '3', 'dislikes': '1', 'link': '/item/board_read.naver?code=474170&nid=409734815&page=2', 'body': '', 'score': 109}, {'title': '간 360만주', 'date': '2026.01.06 13:02', 'views': '19', 'likes': '3', 'dislikes': '0', 'link': '/item/board_read.naver?code=474170&nid=409732318&page=3', 'body': '', 'score': 109}, {'title': '스페이스x계약한회사면 말다했지', 'date': '2026.01.06 12:58', 'views': '25', 'likes': '3', 'dislikes': '1', 'link': '/item/board_read.naver?code=474170&nid=409731931&page=3', 'body': '', 'score': 115}, {'title': '상한각이다~! 상치고, 내일 신고가 돌파 ...', 'date': '2026.01.06 12:50', 'views': '19', 'likes': '3', 'dislikes': '1', 'link': '/item/board_read.naver?code=474170&nid=409731195&page=3', 'body': '', 'score': 109}, {'title': '제발 상 마감!', 'date': '2026.01.06 12:30', 'views': '11', 'likes': '3', 'dislikes': '0', 'link': '/item/board_read.naver?code=474170&nid=409729165&page=5', 'body': '', 'score': 101}, {'title': '빈지붕 처다보는자와 하늘로 날아가는자', 'date': '2026.01.06 12:28', 'views': '12', 'likes': '3', 'dislikes': '0', 'link': '/item/board_read.naver?code=474170&nid=409728929&page=5', 'body': '', 'score': 102}]"
KOSDAQ,053450,세코닉스,6340,7.50%,5470,7.31%,+14.44%,107,"긴급)세코닉스, 엔비디아 자율주행 전방 카메라... / 엔비디아 홈페이지에  자율주행차 카메라메이커...[3] / 엔비디아 로보택시 키운다~~[1] / 세코닉스  종가 예측  !",Positive (66%),"엔비디아, 찬티알바, 희망회로,",False,"[{'title': '엔비디아 홈페이지에  자율주행차 카메라메이커...[3]', 'date': '2026.01.06 12:38', 'views': '147', 'likes': '10', 'dislikes': '4', 'link': '/item/board_read.naver?code=053450&nid=409729957&page=2', 'body': '', 'score': 447}, {'title': '긴급)세코닉스, 엔비디아 자율주행 전방 카메라...', 'date': '2026.01.06 09:59', 'views': '279', 'likes': '7', 'dislikes': '5', 'link': '/item/board_read.naver?code=053450&nid=409709570&page=4', 'body': '', 'score': 489}, {'title': '세코닉스  종가 예측  !', 'date': '2026.01.06 13:04', 'views': '25', 'likes': '5', 'dislikes': '1', 'link': '/item/board_read.naver?code=053450&nid=409732482&page=1', 'body': '', 'score': 175}, {'title': '이회사 망인가요?', 'date': '2026.01.06 13:02', 'views': '22', 'likes': '5', 'dislikes': '1', 'link': '/item/board_read.naver?code=053450&nid=409732359&page=1', 'body': '', 'score': 172}, {'title': '쏟아진다', 'date': '2026.01.06 13:02', 'views': '15', 'likes': '5', 'dislikes': '2', 'link': '/item/board_read.naver?code=053450&nid=409732285&page=1', 'body': '', 'score': 165}, {'title': '엔비디아 로보택시 키운다~~[1]', 'date': '2026.01.06 10:35', 'views': '72', 'likes': '5', 'dislikes': '1', 'link': '/item/board_read.naver?code=053450&nid=409714926&page=3', 'body': '', 'score': 222}, {'title': '갈거면 이미 잠귔어야됨', 'date': '2026.01.06 09:25', 'views': '23', 'likes': '5', 'dislikes': '1', 'link': '/item/board_read.naver?code=053450&nid=409703857&page=5', 'body': '', 'score': 173}, {'title': '8.5% 잘 먹고 갑니다.', 'date': '2026.01.06 09:25', 'views': '10', 'likes': '5', 'dislikes': '0', 'link': '/item/board_read.naver?code=053450&nid=409703748&page=5', 'body': '', 'score': 160}, {'title': '꼬라지가 줄줄 녹아내리겠네', 'date': '2026.01.06 12:57', 'views': '13', 'likes': '4', 'dislikes': '1', 'link': '/item/board_read.naver?code=053450&nid=409731887&page=1', 'body': '', 'score': 133}, {'title': '찬티알바꾀임에 빠지면 한강간다.', 'date': '2026.01.06 11:42', 'views': '12', 'likes': '4', 'dislikes': '1', 'link': '/item/board_read.naver?code=053450&nid=409723818&page=2', 'body': '', 'score': 132}]"
KOSDAQ,138360,협진,1933,9.55%,1306,8.65%,+13.91%,117,"사명변경,.하면 주가는 최소 1만찍는다[1] / 협진축하 로봇기업으로 변신한다 마무리단계 / 거래양 1,760만주 완전히 손바뀜 달성했고.... / 협진로보틱스~~~",Negative (60%),"ㅋㅋ, 오늘, 손바뀜",False,"[{'title': '사명변경,.하면 주가는 최소 1만찍는다[1]', 'date': '2026.01.06 11:46', 'views': '146', 'likes': '7', 'dislikes': '1', 'link': '/item/board_read.naver?code=138360&nid=409724238&page=2', 'body': '', 'score': 356}, {'title': '협진축하 로봇기업으로 변신한다 마무리단계', 'date': '2026.01.06 12:51', 'views': '81', 'likes': '6', 'dislikes': '1', 'link': '/item/board_read.naver?code=138360&nid=409731291&page=1', 'body': '', 'score': 261}, {'title': '협진로보틱스~~~', 'date': '2026.01.06 13:08', 'views': '62', 'likes': '4', 'dislikes': '1', 'link': '/item/board_read.naver?code=138360&nid=409732930&page=1', 'body': '', 'score': 182}, {'title': '2년 가까이 쳐 물려 있던 거 잘 팔았다 ㅋㅋ...', 'date': '2026.01.06 11:18', 'views': '39', 'likes': '4', 'dislikes': '1', 'link': '/item/board_read.naver?code=138360&nid=409720891&page=2', 'body': '', 'score': 159}, {'title': '거래양 1,760만주 완전히 손바뀜 달성했고....', 'date': '2026.01.06 09:49', 'views': '103', 'likes': '4', 'dislikes': '2', 'link': '/item/board_read.naver?code=138360&nid=409707881&page=4', 'body': '', 'score': 223}, {'title': '진심 2000원 로봇주네', 'date': '2026.01.06 12:49', 'views': '46', 'likes': '3', 'dislikes': '1', 'link': '/item/board_read.naver?code=138360&nid=409731081&page=1', 'body': '', 'score': 136}, {'title': '지금. 협진. 불법적으로. 1주식. 매수. 매...', 'date': '2026.01.06 12:41', 'views': '52', 'likes': '3', 'dislikes': '2', 'link': '/item/board_read.naver?code=138360&nid=409730298&page=1', 'body': '', 'score': 142}, {'title': '종가는 상한가!!  로봇회사로  변신', 'date': '2026.01.06 12:36', 'views': '39', 'likes': '3', 'dislikes': '2', 'link': '/item/board_read.naver?code=138360&nid=409729700&page=1', 'body': '', 'score': 129}, {'title': '다른건 모르것고 제품 품절만', 'date': '2026.01.06 12:32', 'views': '53', 'likes': '3', 'dislikes': '1', 'link': '/item/board_read.naver?code=138360&nid=409729361&page=1', 'body': '', 'score': 143}, {'title': '잡주네 조정들간다  끝[1]', 'date': '2026.01.06 10:23', 'views': '59', 'likes': '3', 'dislikes': '2', 'link': '/item/board_read.naver?code=138360&nid=409713114&page=4', 'body': '', 'score': 149}]"
KOSPI,006800,미래에셋증권,28250,10.98%,24650,11.03%,+10.78%,209,저는 이만 물러갑니다 ^ ^ / 뭔 리포트 타령이야 ㅋㅋㅋ 이미 / 5major Good News and...[1] / 미국 스페이스x  상장때까지만 들고 있어...[1],Positive (76%),"오늘, !!!, ...",False,"[{'title': '저는 이만 물러갑니다 ^ ^', 'date': '2026.01.06 10:23', 'views': '229', 'likes': '16', 'dislikes': '0', 'link': '/item/board_read.naver?code=006800&nid=409713194&page=7', 'body': '', 'score': 709}, {'title': '5major Good News and...[1]', 'date': '2026.01.06 13:40', 'views': '112', 'likes': '12', 'dislikes': '1', 'link': '/item/board_read.naver?code=006800&nid=409736373&page=1', 'body': '', 'score': 472}, {'title': '■외국인,기관 160만주 매수중', 'date': '2026.01.06 13:48', 'views': '79', 'likes': '11', 'dislikes': '1', 'link': '/item/board_read.naver?code=006800&nid=409737532&page=1', 'body': '', 'score': 409}, {'title': '두나무ㆍ스페이스Xㅡ세계최대수혜주', 'date': '2026.01.06 09:17', 'views': '45', 'likes': '11', 'dislikes': '0', 'link': '/item/board_read.naver?code=006800&nid=409702212&page=10', 'body': '', 'score': 375}, {'title': '■외국인,기관 160만주 매수', 'date': '2026.01.06 13:31', 'views': '79', 'likes': '9', 'dislikes': '0', 'link': '/item/board_read.naver?code=006800&nid=409735231&page=1', 'body': '', 'score': 349}, {'title': '■■■3만원 진입 초읽기■■■[1]', 'date': '2026.01.06 11:35', 'views': '174', 'likes': '9', 'dislikes': '1', 'link': '/item/board_read.naver?code=006800&nid=409722941&page=5', 'body': '', 'score': 444}, {'title': '뭔 리포트 타령이야 ㅋㅋㅋ 이미', 'date': '2026.01.06 09:17', 'views': '248', 'likes': '9', 'dislikes': '0', 'link': '/item/board_read.naver?code=006800&nid=409702220&page=10', 'body': '', 'score': 518}, {'title': '26년 최고 대박주 기대 ~~~', 'date': '2026.01.06 09:04', 'views': '45', 'likes': '9', 'dislikes': '0', 'link': '/item/board_read.naver?code=006800&nid=409699752&page=11', 'body': '', 'score': 315}, {'title': '28400에 탔는데 이거 왜이러나요[1]', 'date': '2026.01.06 13:43', 'views': '180', 'likes': '8', 'dislikes': '1', 'link': '/item/board_read.naver?code=006800&nid=409736859&page=1', 'body': '', 'score': 420}, {'title': '미국 스페이스x  상장때까지만 들고 있어...[1]', 'date': '2026.01.06 12:01', 'views': '213', 'likes': '8', 'dislikes': '0', 'link': '/item/board_read.naver?code=006800&nid=409726008&page=4', 'body': '', 'score': 453}]"
KOSDAQ,274090,켄코아에어로스페이스,21400,4.87%,18710,4.27%,+4.65%,183,"켄코아에어로스페이스, 미국 열처리 기업 인수[1] / 요즘핫한 우주항공 테마에 시총3천억밖에 ...[2] / 미국 열처리기업 알멕 히트트리팅 인수 분... / 오늘 오후장 많이들 파시겠네[2]",Negative (62%),"오늘, 이제, 분봉상",False,"[{'title': '요즘핫한 우주항공 테마에 시총3천억밖에 ...[2]', 'date': '2026.01.06 11:12', 'views': '94', 'likes': '5', 'dislikes': '0', 'link': '/item/board_read.naver?code=274090&nid=409720112&page=7', 'body': '', 'score': 244}, {'title': '켄코아에어로스페이스, 미국 열처리 기업 인수[1]', 'date': '2026.01.06 10:57', 'views': '156', 'likes': '5', 'dislikes': '0', 'link': '/item/board_read.naver?code=274090&nid=409718112&page=8', 'body': '', 'score': 306}, {'title': '18000원? 아니', 'date': '2026.01.06 09:07', 'views': '31', 'likes': '5', 'dislikes': '1', 'link': '/item/board_read.naver?code=274090&nid=409700311&page=9', 'body': '', 'score': 181}, {'title': '오늘 오후장 많이들 파시겠네[2]', 'date': '2026.01.06 14:00', 'views': '88', 'likes': '4', 'dislikes': '2', 'link': '/item/board_read.naver?code=274090&nid=409739118&page=1', 'body': '', 'score': 208}, {'title': '차트보니 완전 박살난듯;;[1]', 'date': '2026.01.06 13:59', 'views': '43', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=274090&nid=409738972&page=1', 'body': '', 'score': 163}, {'title': '미국 열처리기업 알멕 히트트리팅 인수 분...', 'date': '2026.01.06 11:07', 'views': '90', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=274090&nid=409719393&page=7', 'body': '', 'score': 210}, {'title': '털리셨나요?[1]', 'date': '2026.01.06 11:01', 'views': '43', 'likes': '4', 'dislikes': '1', 'link': '/item/board_read.naver?code=274090&nid=409718650&page=8', 'body': '', 'score': 163}, {'title': '여기 거기죠? 과일빙수파는가게', 'date': '2026.01.06 10:57', 'views': '22', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=274090&nid=409718039&page=8', 'body': '', 'score': 142}, {'title': '우주는 켄코아가 정통이지 5천억은 가줘야...', 'date': '2026.01.06 10:39', 'views': '23', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=274090&nid=409715457&page=9', 'body': '', 'score': 143}, {'title': '곧 악성 대량 매도 폭탄 매물 출현  !!!!!...', 'date': '2026.01.06 13:52', 'views': '24', 'likes': '3', 'dislikes': '0', 'link': '/item/board_read.naver?code=274090&nid=409738056&page=1', 'body': '', 'score': 114}]"
KOSPI,042700,한미반도체,174900,8.18%,144500,7.15%,+4.54%,725,말했잖아... 아침에 프로그램 매도는 겁주는거...[3] / TC본더 시장 M/S 98% 공시[1] / 왜 오르는지 알고 대응 / 사람 맘이 라는게 참...[3],Negative (62%),"오늘, 공매도, 한미",False,"[{'title': '말했잖아... 아침에 프로그램 매도는 겁주는거...[3]', 'date': '2026.01.06 10:53', 'views': '258', 'likes': '24', 'dislikes': '0', 'link': '/item/board_read.naver?code=042700&nid=409717489&page=18', 'body': '', 'score': 978}, {'title': 'TC본더 시장 M/S 98% 공시[1]', 'date': '2026.01.06 10:00', 'views': '244', 'likes': '21', 'dislikes': '3', 'link': '/item/board_read.naver?code=042700&nid=409709705&page=24', 'body': '', 'score': 874}, {'title': '신한 아직 정신 못차렸네', 'date': '2026.01.06 08:05', 'views': '49', 'likes': '20', 'dislikes': '0', 'link': '/item/board_read.naver?code=042700&nid=409695202&page=36', 'body': '', 'score': 649}, {'title': '세번째외칠게요.[3]', 'date': '2026.01.06 12:19', 'views': '120', 'likes': '19', 'dislikes': '0', 'link': '/item/board_read.naver?code=042700&nid=409727932&page=12', 'body': '', 'score': 690}, {'title': '공매도 박멸', 'date': '2026.01.06 12:41', 'views': '46', 'likes': '18', 'dislikes': '1', 'link': '/item/board_read.naver?code=042700&nid=409730296&page=10', 'body': '', 'score': 586}, {'title': '왜 오르는지 알고 대응', 'date': '2026.01.06 12:31', 'views': '181', 'likes': '18', 'dislikes': '1', 'link': '/item/board_read.naver?code=042700&nid=409729301&page=11', 'body': '', 'score': 721}, {'title': '공매도의 마지막', 'date': '2026.01.06 12:55', 'views': '70', 'likes': '16', 'dislikes': '0', 'link': '/item/board_read.naver?code=042700&nid=409731637&page=8', 'body': '', 'score': 550}, {'title': '20만원 넘기전까지 투경 없습니다!안티들 맨날...', 'date': '2026.01.06 12:17', 'views': '145', 'likes': '16', 'dislikes': '0', 'link': '/item/board_read.naver?code=042700&nid=409727729&page=12', 'body': '', 'score': 625}, {'title': '사람 맘이 라는게 참...[3]', 'date': '2026.01.06 11:35', 'views': '211', 'likes': '16', 'dislikes': '1', 'link': '/item/board_read.naver?code=042700&nid=409722970&page=16', 'body': '', 'score': 691}, {'title': '결국[2]', 'date': '2026.01.06 10:34', 'views': '166', 'likes': '16', 'dislikes': '0', 'link': '/item/board_read.naver?code=042700&nid=409714761&page=19', 'body': '', 'score': 646}]"
KOSDAQ,950250,테라뷰,12410,0.00%,9780,0.00%,+3.94%,216,어제 거래량을 보시오[2] / 오늘 상한가.내일 상한가.모레 상한가...[5] / 테라뷰 / 포춘 500대 기업에 1년도 아니고 ...,Negative (62%),"오늘, 테라뷰, ■■●",False,"[{'title': '테라뷰', 'date': '2026.01.06 11:11', 'views': '49', 'likes': '9', 'dislikes': '5', 'link': '/item/board_read.naver?code=950250&nid=409719999&page=3', 'body': '', 'score': 319}, {'title': '어제 거래량을 보시오[2]', 'date': '2026.01.06 10:42', 'views': '197', 'likes': '9', 'dislikes': '3', 'link': '/item/board_read.naver?code=950250&nid=409715828&page=4', 'body': '', 'score': 467}, {'title': '오늘', 'date': '2026.01.06 09:07', 'views': '26', 'likes': '9', 'dislikes': '2', 'link': '/item/board_read.naver?code=950250&nid=409700242&page=10', 'body': '', 'score': 296}, {'title': '3달정도면. 5만원대에서. 논다', 'date': '2026.01.06 11:08', 'views': '52', 'likes': '8', 'dislikes': '1', 'link': '/item/board_read.naver?code=950250&nid=409719647&page=3', 'body': '', 'score': 292}, {'title': '움직임이 수상하네[1]', 'date': '2026.01.06 13:16', 'views': '92', 'likes': '7', 'dislikes': '2', 'link': '/item/board_read.naver?code=950250&nid=409733716&page=1', 'body': '', 'score': 302}, {'title': '삼성이 지분 7%투자 엔비디아 공급', 'date': '2026.01.06 10:11', 'views': '64', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=950250&nid=409711314&page=5', 'body': '', 'score': 274}, {'title': '삼성벤처투자, 삼성증권이 6프로 지분...[1]', 'date': '2026.01.06 10:01', 'views': '56', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=950250&nid=409709846&page=6', 'body': '', 'score': 266}, {'title': '오후에[2]', 'date': '2026.01.06 13:07', 'views': '115', 'likes': '6', 'dislikes': '6', 'link': '/item/board_read.naver?code=950250&nid=409732809&page=2', 'body': '', 'score': 295}, {'title': '오늘 상한가.내일 상한가.모레 상한가...[5]', 'date': '2026.01.06 12:05', 'views': '226', 'likes': '6', 'dislikes': '3', 'link': '/item/board_read.naver?code=950250&nid=409726458&page=2', 'body': '', 'score': 406}, {'title': '포춘 500대 기업에 1년도 아니고 ...', 'date': '2026.01.06 11:24', 'views': '138', 'likes': '6', 'dislikes': '1', 'link': '/item/board_read.naver?code=950250&nid=409721586&page=3', 'body': '', 'score': 318}]"
KOSPI,012200,계양전기,8080,0.00%,7850,0.00%,+2.28%,164,현대자동차프리 초상승폭크다!! / 대단하다 대단해~~ / 안티들아 ㅋㅋㅋㅋㅋ 니들 말대로 6 천 ...[2] / 삼성에 례인보우  있다면  현대차에 계양전기 있...,Negative (56%),"★★★, 현대차, 오늘",False,"[{'title': '현대자동차프리 초상승폭크다!!', 'date': '2026.01.06 08:11', 'views': '85', 'likes': '13', 'dislikes': '4', 'link': '/item/board_read.naver?code=012200&nid=409695564&page=9', 'body': '', 'score': 475}, {'title': '안티들아 ㅋㅋㅋㅋㅋ 니들 말대로 6 천 ...[2]', 'date': '2026.01.06 12:19', 'views': '116', 'likes': '11', 'dislikes': '2', 'link': '/item/board_read.naver?code=012200&nid=409727928&page=3', 'body': '', 'score': 446}, {'title': '삼성에 례인보우  있다면  현대차에 계양전기 있...', 'date': '2026.01.06 10:25', 'views': '50', 'likes': '11', 'dislikes': '1', 'link': '/item/board_read.naver?code=012200&nid=409713517&page=4', 'body': '', 'score': 380}, {'title': '안정적,,,', 'date': '2026.01.06 10:12', 'views': '24', 'likes': '11', 'dislikes': '0', 'link': '/item/board_read.naver?code=012200&nid=409711605&page=5', 'body': '', 'score': 354}, {'title': '진즉 출근 했씀다♡♡♡ 모베드 ᆢ', 'date': '2026.01.06 10:51', 'views': '66', 'likes': '10', 'dislikes': '1', 'link': '/item/board_read.naver?code=012200&nid=409717178&page=4', 'body': '', 'score': 366}, {'title': '시원하게 정지먹고 가즈아', 'date': '2026.01.06 10:39', 'views': '32', 'likes': '10', 'dislikes': '2', 'link': '/item/board_read.naver?code=012200&nid=409715382&page=4', 'body': '', 'score': 332}, {'title': '목표가', 'date': '2026.01.06 13:07', 'views': '49', 'likes': '9', 'dislikes': '2', 'link': '/item/board_read.naver?code=012200&nid=409732842&page=2', 'body': '', 'score': 319}, {'title': '현대차 촉각손로봇  360회전  구글과 협약', 'date': '2026.01.06 12:58', 'views': '74', 'likes': '9', 'dislikes': '0', 'link': '/item/board_read.naver?code=012200&nid=409731953&page=2', 'body': '', 'score': 344}, {'title': '대단하다 대단해~~', 'date': '2026.01.06 12:00', 'views': '179', 'likes': '9', 'dislikes': '3', 'link': '/item/board_read.naver?code=012200&nid=409725838&page=3', 'body': '', 'score': 449}, {'title': '가치투자 이 친구는 ㅋㅋㅋ', 'date': '2026.01.06 11:39', 'views': '78', 'likes': '9', 'dislikes': '3', 'link': '/item/board_read.naver?code=012200&nid=409723479&page=3', 'body': '', 'score': 348}]"
KOSPI,034020,두산에너빌리티,85000,23.13%,75200,22.45%,+2.16%,456,공매의 마지막 발악일 뿐이다!! 매도 주체...[2] / 일론 머스크의 xAI가 한국의 두산에너... / 오후에 날아 갈듯 내 예감이 그래..[3] / 오늘 최소 97400원은 돌파하겠지.[1],Positive (50%),"오늘, ..., 개미들",False,"[{'title': '공매의 마지막 발악일 뿐이다!! 매도 주체...[2]', 'date': '2026.01.06 11:25', 'views': '321', 'likes': '24', 'dislikes': '2', 'link': '/item/board_read.naver?code=034020&nid=409721741&page=8', 'body': '', 'score': 1041}, {'title': '오늘 최소 97400원은 돌파하겠지.[1]', 'date': '2026.01.06 08:43', 'views': '121', 'likes': '19', 'dislikes': '5', 'link': '/item/board_read.naver?code=034020&nid=409697895&page=20', 'body': '', 'score': 691}, {'title': '일론 머스크의 xAI가 한국의 두산에너...', 'date': '2026.01.06 13:24', 'views': '410', 'likes': '17', 'dislikes': '0', 'link': '/item/board_read.naver?code=034020&nid=409734505&page=4', 'body': '', 'score': 920}, {'title': '모든 종목이 파란불인데,.. 이정도로 견디다는...[1]', 'date': '2026.01.06 12:32', 'views': '163', 'likes': '14', 'dislikes': '2', 'link': '/item/board_read.naver?code=034020&nid=409729325&page=6', 'body': '', 'score': 583}, {'title': '털린애들은 쫌 가라[1]', 'date': '2026.01.06 09:32', 'views': '68', 'likes': '14', 'dislikes': '3', 'link': '/item/board_read.naver?code=034020&nid=409705036&page=14', 'body': '', 'score': 488}, {'title': '신한은 카드고 머고 안쓴다', 'date': '2026.01.06 13:49', 'views': '54', 'likes': '13', 'dislikes': '1', 'link': '/item/board_read.naver?code=034020&nid=409737726&page=2', 'body': '', 'score': 444}, {'title': '가스터빈 ge버노바가 시총 200조다 두빌 존...', 'date': '2026.01.06 13:35', 'views': '123', 'likes': '13', 'dislikes': '1', 'link': '/item/board_read.naver?code=034020&nid=409735773&page=3', 'body': '', 'score': 513}, {'title': '오후에 날아 갈듯 내 예감이 그래..[3]', 'date': '2026.01.06 11:11', 'views': '375', 'likes': '13', 'dislikes': '6', 'link': '/item/board_read.naver?code=034020&nid=409719973&page=8', 'body': '', 'score': 765}, {'title': '넥장에서 87에 익절한 개미들!! 일단은 축하...[4]', 'date': '2026.01.06 10:40', 'views': '229', 'likes': '13', 'dislikes': '0', 'link': '/item/board_read.naver?code=034020&nid=409715525&page=9', 'body': '', 'score': 619}, {'title': '프리마켓서 하루 거래량을 돌파했으니[1]', 'date': '2026.01.06 08:52', 'views': '118', 'likes': '13', 'dislikes': '1', 'link': '/item/board_read.naver?code=034020&nid=409698519&page=19', 'body': '', 'score': 508}]"
