시장구분,code,종목명,현재가,현재_외국인비중,어제_종가,어제_외국인비중,등락률,당일_게시글수,게시물_요약,감정분석,Top_Keyword,연속_등록,latest_posts
KOSPI,092780,DYP,6070,,4669,,+29.98%,42,상 잔량 많이 쌓아두지 않은 이유 설명해 드리겠...[2] / 이런 기업이었어? / 상 쳤는데도 아직도 PBR이 0.56배 밖에 안... / 계양[1],Positive (85%),"이상, 상승했어요, 계양전기",False,"[{'title': '상 잔량 많이 쌓아두지 않은 이유 설명해 드리겠...[2]', 'date': '2026.01.15 10:18', 'views': '122', 'likes': '8', 'dislikes': '3', 'link': '/item/board_read.naver?code=092780&nid=410351336&page=1', 'body': '', 'score': 362}, {'title': '상 쳤는데도 아직도 PBR이 0.56배 밖에 안...', 'date': '2026.01.15 09:58', 'views': '54', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=092780&nid=410347586&page=1', 'body': '', 'score': 264}, {'title': '이런 기업이었어?', 'date': '2026.01.15 09:33', 'views': '118', 'likes': '6', 'dislikes': '2', 'link': '/item/board_read.naver?code=092780&nid=410342791&page=2', 'body': '', 'score': 298}, {'title': '계양[1]', 'date': '2026.01.15 10:40', 'views': '101', 'likes': '5', 'dislikes': '2', 'link': '/item/board_read.naver?code=092780&nid=410355000&page=1', 'body': '', 'score': 251}, {'title': '오늘 개미털기에너무당했다현재 디와이.피보다더호재...', 'date': '2026.01.15 10:21', 'views': '115', 'likes': '4', 'dislikes': '2', 'link': '/item/board_read.naver?code=092780&nid=410351814&page=1', 'body': '', 'score': 235}, {'title': '2연상 달성 성공 축하.', 'date': '2026.01.15 09:53', 'views': '31', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=092780&nid=410346596&page=1', 'body': '', 'score': 151}, {'title': '현대가 문제가 아니고 지구촌', 'date': '2026.01.15 09:32', 'views': '44', 'likes': '4', 'dislikes': '2', 'link': '/item/board_read.naver?code=092780&nid=410342581&page=2', 'body': '', 'score': 164}, {'title': '제 2 의 계양전기', 'date': '2026.01.15 10:33', 'views': '93', 'likes': '3', 'dislikes': '2', 'link': '/item/board_read.naver?code=092780&nid=410353896&page=1', 'body': '', 'score': 183}, {'title': '무조건 사서 담아 놓으시길..', 'date': '2026.01.15 10:13', 'views': '98', 'likes': '3', 'dislikes': '2', 'link': '/item/board_read.naver?code=092780&nid=410350366&page=1', 'body': '', 'score': 188}, {'title': '이제 문 잠그러 출발하겠습니다.', 'date': '2026.01.15 09:46', 'views': '28', 'likes': '3', 'dislikes': '1', 'link': '/item/board_read.naver?code=092780&nid=410345292&page=2', 'body': '', 'score': 118}]"
KOSDAQ,459510,나우로보틱스,31300,1.03%,23150,0.50%,+29.88%,172,"10시전에 상한가  일찍 드러간 종목은,,, ... / 나우로보틱스 본사 전경이다[5] / 나우로보틱스 본사... / 나우로보틱스, 한양로보틱스 인수…글로벌 네트워...",Positive (87%),"상한가, 한양로보틱스, 로봇",False,"[{'title': '10시전에 상한가  일찍 드러간 종목은,,, ...', 'date': '2026.01.15 10:33', 'views': '123', 'likes': '11', 'dislikes': '0', 'link': '/item/board_read.naver?code=459510&nid=410353846&page=1', 'body': '', 'score': 453}, {'title': '나우로보틱스, 한양로보틱스 인수…글로벌 네트워...', 'date': '2026.01.15 08:31', 'views': '86', 'likes': '10', 'dislikes': '0', 'link': '/item/board_read.naver?code=459510&nid=410333097&page=9', 'body': '', 'score': 386}, {'title': '오늘 불기둥 맞는거 같은데요', 'date': '2026.01.15 08:18', 'views': '36', 'likes': '8', 'dislikes': '1', 'link': '/item/board_read.naver?code=459510&nid=410332107&page=9', 'body': '', 'score': 276}, {'title': '역사와 전통에 빛나는 한양로보틱스 대기업 매출...', 'date': '2026.01.15 08:15', 'views': '57', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=459510&nid=410331890&page=9', 'body': '', 'score': 267}, {'title': '나우로보틱스 본사...', 'date': '2026.01.15 09:34', 'views': '243', 'likes': '6', 'dislikes': '0', 'link': '/item/board_read.naver?code=459510&nid=410342979&page=5', 'body': '', 'score': 423}, {'title': '나우로보틱스 본사 전경이다[5]', 'date': '2026.01.15 09:29', 'views': '254', 'likes': '6', 'dislikes': '4', 'link': '/item/board_read.naver?code=459510&nid=410341837&page=5', 'body': '', 'score': 434}, {'title': '미장이었음[1]', 'date': '2026.01.15 08:34', 'views': '95', 'likes': '6', 'dislikes': '0', 'link': '/item/board_read.naver?code=459510&nid=410333365&page=9', 'body': '', 'score': 275}, {'title': '한양로보틱스가 로봇관련[1]', 'date': '2026.01.15 08:29', 'views': '109', 'likes': '6', 'dislikes': '0', 'link': '/item/board_read.naver?code=459510&nid=410332967&page=9', 'body': '', 'score': 289}, {'title': '저는 존버합니다[3]', 'date': '2026.01.15 10:05', 'views': '155', 'likes': '5', 'dislikes': '0', 'link': '/item/board_read.naver?code=459510&nid=410348919&page=3', 'body': '', 'score': 305}, {'title': '이건 안팔기다 그래알자', 'date': '2026.01.15 09:56', 'views': '39', 'likes': '5', 'dislikes': '0', 'link': '/item/board_read.naver?code=459510&nid=410347195&page=3', 'body': '', 'score': 189}]"
KOSPI,452260,한화갤러리아,2105,1.92%,1248,1.75%,+29.78%,187,단디 생각해보소[1] / 드디어 탈출..[2] / 고속재개발[3] / 하수들은 오늘 파는거고[1],Positive (82%),"오늘, 한화, 한화로보틱스",False,"[{'title': '드디어 탈출..[2]', 'date': '2026.01.15 09:45', 'views': '180', 'likes': '10', 'dislikes': '0', 'link': '/item/board_read.naver?code=452260&nid=410344997&page=4', 'body': '', 'score': 480}, {'title': '만원가겠는데?', 'date': '2026.01.15 09:21', 'views': '46', 'likes': '9', 'dislikes': '1', 'link': '/item/board_read.naver?code=452260&nid=410340051&page=6', 'body': '', 'score': 316}, {'title': '단디 생각해보소[1]', 'date': '2026.01.15 10:53', 'views': '268', 'likes': '8', 'dislikes': '1', 'link': '/item/board_read.naver?code=452260&nid=410357493&page=1', 'body': '', 'score': 508}, {'title': '낼부터', 'date': '2026.01.15 10:15', 'views': '44', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=452260&nid=410350816&page=2', 'body': '', 'score': 254}, {'title': '한갤 최소 1만원은가야쥬', 'date': '2026.01.15 10:01', 'views': '42', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=452260&nid=410347995&page=3', 'body': '', 'score': 252}, {'title': '하수들은 오늘 파는거고[1]', 'date': '2026.01.15 09:56', 'views': '136', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=452260&nid=410347174&page=3', 'body': '', 'score': 346}, {'title': '코오롱모빌리티 합병 지배구조개편 예시', 'date': '2026.01.15 10:54', 'views': '151', 'likes': '6', 'dislikes': '2', 'link': '/item/board_read.naver?code=452260&nid=410357649&page=1', 'body': '', 'score': 331}, {'title': '한화 로보틱스를 포함한 새 지주회사', 'date': '2026.01.15 10:19', 'views': '81', 'likes': '6', 'dislikes': '1', 'link': '/item/board_read.naver?code=452260&nid=410351408&page=2', 'body': '', 'score': 261}, {'title': '고속재개발[3]', 'date': '2026.01.15 09:58', 'views': '259', 'likes': '6', 'dislikes': '1', 'link': '/item/board_read.naver?code=452260&nid=410347521&page=3', 'body': '', 'score': 439}, {'title': '아..천일고속 너무 부러웠다...', 'date': '2026.01.15 09:52', 'views': '48', 'likes': '6', 'dislikes': '0', 'link': '/item/board_read.naver?code=452260&nid=410346415&page=3', 'body': '', 'score': 228}]"
KOSPI,022100,포스코DX,36150,3.53%,29150,3.87%,+21.51%,302,2년 됐네요 37000원이 평단가예요[3] / 포스코 로봇는 휴머노이드가 아님[1] / 주식인 인내의 시간[1] / 이번주 안에 전고점 돌파한다고 언급했는데...,Positive (60%),"상한가, 드루와, 오늘",False,"[{'title': '주식인 인내의 시간[1]', 'date': '2026.01.15 10:15', 'views': '53', 'likes': '9', 'dislikes': '0', 'link': '/item/board_read.naver?code=022100&nid=410350889&page=6', 'body': '', 'score': 323}, {'title': '뭇진데~~ㅋㅋㅋ[1]', 'date': '2026.01.15 10:50', 'views': '59', 'likes': '8', 'dislikes': '1', 'link': '/item/board_read.naver?code=022100&nid=410357125&page=3', 'body': '', 'score': 299}, {'title': '이번주 안에 전고점 돌파한다고 언급했는데...', 'date': '2026.01.15 10:25', 'views': '76', 'likes': '8', 'dislikes': '1', 'link': '/item/board_read.naver?code=022100&nid=410352542&page=4', 'body': '', 'score': 316}, {'title': '4만원 목표', 'date': '2026.01.15 08:33', 'views': '45', 'likes': '8', 'dislikes': '1', 'link': '/item/board_read.naver?code=022100&nid=410333279&page=15', 'body': '', 'score': 285}, {'title': '2년 됐네요 37000원이 평단가예요[3]', 'date': '2026.01.15 11:03', 'views': '143', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=022100&nid=410359164&page=2', 'body': '', 'score': 353}, {'title': '텐베거 종목  입니다', 'date': '2026.01.15 10:48', 'views': '72', 'likes': '7', 'dislikes': '1', 'link': '/item/board_read.naver?code=022100&nid=410356659&page=3', 'body': '', 'score': 282}, {'title': '오늘종가 조심히..', 'date': '2026.01.15 10:47', 'views': '54', 'likes': '7', 'dislikes': '1', 'link': '/item/board_read.naver?code=022100&nid=410356555&page=3', 'body': '', 'score': 264}, {'title': '상한가', 'date': '2026.01.15 10:17', 'views': '66', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=022100&nid=410351117&page=5', 'body': '', 'score': 276}, {'title': '형들아, 이거 5월달에 5만원 찍고 7월달에 7...', 'date': '2026.01.15 10:13', 'views': '83', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=022100&nid=410350349&page=6', 'body': '', 'score': 293}, {'title': '포스코 로봇는 휴머노이드가 아님[1]', 'date': '2026.01.15 10:12', 'views': '115', 'likes': '7', 'dislikes': '1', 'link': '/item/board_read.naver?code=022100&nid=410350167&page=6', 'body': '', 'score': 325}]"
KOSDAQ,090710,휴림로봇,11270,9.61%,9380,10.44%,+18.38%,305,캬...테마라는게 진짜 무서운거구나.[6] / 미쳤지 또 매수를 하다니..[3] / 휴림로봇의 산업 / 내일 정지당하고 월요일 급등하겠다는 의지[1],Positive (66%),"오늘, 휴림로봇, 이상",False,"[{'title': '휴림로봇의 산업', 'date': '2026.01.15 10:54', 'views': '351', 'likes': '11', 'dislikes': '0', 'link': '/item/board_read.naver?code=090710&nid=410357740&page=3', 'body': '', 'score': 681}, {'title': '미쳤지 또 매수를 하다니..[3]', 'date': '2026.01.15 10:44', 'views': '484', 'likes': '11', 'dislikes': '2', 'link': '/item/board_read.naver?code=090710&nid=410355770&page=4', 'body': '', 'score': 814}, {'title': '만원 돌파[1]', 'date': '2026.01.15 09:33', 'views': '151', 'likes': '11', 'dislikes': '0', 'link': '/item/board_read.naver?code=090710&nid=410342785&page=14', 'body': '', 'score': 481}, {'title': '내일 정지당하고 월요일 급등하겠다는 의지[1]', 'date': '2026.01.15 10:42', 'views': '304', 'likes': '10', 'dislikes': '0', 'link': '/item/board_read.naver?code=090710&nid=410355329&page=4', 'body': '', 'score': 604}, {'title': '캬...테마라는게 진짜 무서운거구나.[6]', 'date': '2026.01.15 10:40', 'views': '817', 'likes': '10', 'dislikes': '5', 'link': '/item/board_read.naver?code=090710&nid=410354963&page=4', 'body': '', 'score': 1117}, {'title': '투경이 이렇게 급상승은 뭐다?', 'date': '2026.01.15 10:34', 'views': '244', 'likes': '10', 'dislikes': '0', 'link': '/item/board_read.naver?code=090710&nid=410354048&page=5', 'body': '', 'score': 544}, {'title': '역시 SK는 다르네 가자 SK휴림로봇!!', 'date': '2026.01.15 10:22', 'views': '141', 'likes': '10', 'dislikes': '0', 'link': '/item/board_read.naver?code=090710&nid=410351999&page=8', 'body': '', 'score': 441}, {'title': 'SK휴림 8만로봇', 'date': '2026.01.15 09:57', 'views': '230', 'likes': '10', 'dislikes': '2', 'link': '/item/board_read.naver?code=090710&nid=410347348&page=10', 'body': '', 'score': 530}, {'title': '느낌이 상이네', 'date': '2026.01.15 09:39', 'views': '80', 'likes': '10', 'dislikes': '1', 'link': '/item/board_read.naver?code=090710&nid=410343887&page=13', 'body': '', 'score': 380}, {'title': '와씨.. 나 1700원대 주주인데', 'date': '2026.01.15 10:38', 'views': '203', 'likes': '9', 'dislikes': '1', 'link': '/item/board_read.naver?code=090710&nid=410354725&page=5', 'body': '', 'score': 473}]"
KOSDAQ,0004V0,엔비알모션,20800,1.68%,17709,,+17.45%,355,전일 거래량을 1시간 30분만에 찍었다[5] / 하... / 로봇으로 편입도안되어잇네 / 주주들 대동단결보소 시외체결량0주,Positive (58%),"상한가, 오늘, 유통주식",False,"[{'title': '하...', 'date': '2026.01.15 09:33', 'views': '24', 'likes': '4', 'dislikes': '1', 'link': '/item/board_read.naver?code=0004V0&nid=410342789&page=13', 'body': '', 'score': 144}, {'title': '로봇으로 편입도안되어잇네', 'date': '2026.01.15 08:38', 'views': '24', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=0004V0&nid=410333665&page=18', 'body': '', 'score': 144}, {'title': '주주들 대동단결보소 시외체결량0주', 'date': '2026.01.15 08:36', 'views': '15', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=0004V0&nid=410333527&page=18', 'body': '', 'score': 135}, {'title': '전일 거래량을 1시간 30분만에 찍었다[5]', 'date': '2026.01.15 10:34', 'views': '114', 'likes': '3', 'dislikes': '2', 'link': '/item/board_read.naver?code=0004V0&nid=410353949&page=5', 'body': '', 'score': 204}, {'title': '상한가  갈거였으면 시작과 동시에 잠겼음', 'date': '2026.01.15 10:30', 'views': '25', 'likes': '3', 'dislikes': '0', 'link': '/item/board_read.naver?code=0004V0&nid=410353249&page=5', 'body': '', 'score': 115}, {'title': '체결강도먼 봐도 털고있는거야', 'date': '2026.01.15 10:26', 'views': '16', 'likes': '3', 'dislikes': '0', 'link': '/item/board_read.naver?code=0004V0&nid=410352723&page=6', 'body': '', 'score': 106}, {'title': '오랫만에 상장이라', 'date': '2026.01.15 10:22', 'views': '23', 'likes': '3', 'dislikes': '1', 'link': '/item/board_read.naver?code=0004V0&nid=410352000&page=6', 'body': '', 'score': 113}, {'title': '제2의 삼익제약이라며 ㅋㅋㅋ', 'date': '2026.01.15 10:22', 'views': '13', 'likes': '3', 'dislikes': '0', 'link': '/item/board_read.naver?code=0004V0&nid=410351940&page=6', 'body': '', 'score': 103}, {'title': '누가 운전하냐', 'date': '2026.01.15 10:08', 'views': '22', 'likes': '3', 'dislikes': '0', 'link': '/item/board_read.naver?code=0004V0&nid=410349418&page=7', 'body': '', 'score': 112}, {'title': '이거 내일부턴 쩜상이라 사지도못할거같은데?', 'date': '2026.01.15 10:04', 'views': '15', 'likes': '3', 'dislikes': '0', 'link': '/item/board_read.naver?code=0004V0&nid=410348764&page=7', 'body': '', 'score': 105}]"
KOSDAQ,319400,현대무벡스,27650,3.37%,24300,3.44%,+12.63%,183,내일 투경해제요건은[4] / 나스닥이 크게 흔들린겁니다.[4] / 2021년도에..[3] / 설마 오늘 상한가?[1],Mixed,"투경, 현대가, 작정하고",False,"[{'title': '2021년도에..[3]', 'date': '2026.01.15 10:50', 'views': '182', 'likes': '15', 'dislikes': '1', 'link': '/item/board_read.naver?code=319400&nid=410357078&page=3', 'body': '', 'score': 632}, {'title': '나스닥이 크게 흔들린겁니다.[4]', 'date': '2026.01.15 08:10', 'views': '260', 'likes': '15', 'dislikes': '1', 'link': '/item/board_read.naver?code=319400&nid=410331557&page=10', 'body': '', 'score': 710}, {'title': '설마 오늘 상한가?[1]', 'date': '2026.01.15 10:54', 'views': '259', 'likes': '10', 'dislikes': '1', 'link': '/item/board_read.naver?code=319400&nid=410357690&page=3', 'body': '', 'score': 559}, {'title': '주식 너무 어렵다 진짜[3]', 'date': '2026.01.15 10:25', 'views': '107', 'likes': '10', 'dislikes': '2', 'link': '/item/board_read.naver?code=319400&nid=410352489&page=7', 'body': '', 'score': 407}, {'title': '내일 투경해제요건은[4]', 'date': '2026.01.15 09:54', 'views': '672', 'likes': '10', 'dislikes': '0', 'link': '/item/board_read.naver?code=319400&nid=410346876&page=8', 'body': '', 'score': 972}, {'title': '전군', 'date': '2026.01.15 09:10', 'views': '45', 'likes': '10', 'dislikes': '1', 'link': '/item/board_read.naver?code=319400&nid=410337640&page=9', 'body': '', 'score': 345}, {'title': '하 무벡스때매 미치겠다ㅡㅡ', 'date': '2026.01.15 10:22', 'views': '67', 'likes': '8', 'dislikes': '1', 'link': '/item/board_read.naver?code=319400&nid=410351924&page=7', 'body': '', 'score': 307}, {'title': '고점돌파 깔끔하네요[1]', 'date': '2026.01.15 10:09', 'views': '113', 'likes': '8', 'dislikes': '0', 'link': '/item/board_read.naver?code=319400&nid=410349717&page=8', 'body': '', 'score': 353}, {'title': '편안합니다', 'date': '2026.01.15 09:52', 'views': '86', 'likes': '8', 'dislikes': '0', 'link': '/item/board_read.naver?code=319400&nid=410346353&page=9', 'body': '', 'score': 326}, {'title': '우리무벡이[1]', 'date': '2026.01.15 09:50', 'views': '61', 'likes': '8', 'dislikes': '0', 'link': '/item/board_read.naver?code=319400&nid=410346025&page=9', 'body': '', 'score': 301}]"
KOSDAQ,049630,재영솔루텍,5140,4.94%,4610,4.82%,+7.31%,63,오늘은.   6160원 넘지. 않으면 됩니다...[1] / 안티형들[3] / 숏커버링 나 올수 있습니다.[2] / 재영의 모든 안티에게 바칩니다[1],Positive (54%),"재영, 이제, 오늘",False,"[{'title': '오늘은.   6160원 넘지. 않으면 됩니다...[1]', 'date': '2026.01.15 10:31', 'views': '209', 'likes': '18', 'dislikes': '1', 'link': '/item/board_read.naver?code=049630&nid=410353483&page=2', 'body': '', 'score': 749}, {'title': '안티형들[3]', 'date': '2026.01.15 09:10', 'views': '170', 'likes': '16', 'dislikes': '1', 'link': '/item/board_read.naver?code=049630&nid=410337632&page=3', 'body': '', 'score': 650}, {'title': '재영의 모든 안티에게 바칩니다[1]', 'date': '2026.01.15 11:00', 'views': '59', 'likes': '15', 'dislikes': '0', 'link': '/item/board_read.naver?code=049630&nid=410358680&page=1', 'body': '', 'score': 509}, {'title': '어허 올라가면 안된다.', 'date': '2026.01.15 10:27', 'views': '43', 'likes': '13', 'dislikes': '2', 'link': '/item/board_read.naver?code=049630&nid=410352891&page=2', 'body': '', 'score': 433}, {'title': '숏커버링 나 올수 있습니다.[2]', 'date': '2026.01.15 09:47', 'views': '181', 'likes': '12', 'dislikes': '2', 'link': '/item/board_read.naver?code=049630&nid=410345451&page=3', 'body': '', 'score': 541}, {'title': '아씨몰라!![1]', 'date': '2026.01.15 11:03', 'views': '123', 'likes': '11', 'dislikes': '0', 'link': '/item/board_read.naver?code=049630&nid=410359178&page=1', 'body': '', 'score': 453}, {'title': '이제 부터는', 'date': '2026.01.15 10:28', 'views': '33', 'likes': '9', 'dislikes': '1', 'link': '/item/board_read.naver?code=049630&nid=410352907&page=2', 'body': '', 'score': 303}, {'title': '로또주[1]', 'date': '2026.01.15 09:21', 'views': '219', 'likes': '9', 'dislikes': '5', 'link': '/item/board_read.naver?code=049630&nid=410340184&page=3', 'body': '', 'score': 489}, {'title': '한마디할게여', 'date': '2026.01.15 10:47', 'views': '56', 'likes': '8', 'dislikes': '1', 'link': '/item/board_read.naver?code=049630&nid=410356550&page=2', 'body': '', 'score': 296}, {'title': '오늘 처올리고', 'date': '2026.01.15 10:26', 'views': '38', 'likes': '7', 'dislikes': '1', 'link': '/item/board_read.naver?code=049630&nid=410352577&page=2', 'body': '', 'score': 248}]"
KOSPI,272210,한화시스템,92600,9.66%,88700,9.59%,+4.99%,227,오늘 93000 이상에서 박스권만 만... / 70% 정리했다~~~[1] / 한시의미래... / 10만원에 정리할랫는데[1],Negative (53%),"오늘, 한화시스템, 10만",False,"[{'title': '오늘 93000 이상에서 박스권만 만...', 'date': '2026.01.15 09:09', 'views': '138', 'likes': '22', 'dislikes': '0', 'link': '/item/board_read.naver?code=272210&nid=410337465&page=5', 'body': '', 'score': 798}, {'title': '한시의미래...', 'date': '2026.01.15 10:38', 'views': '194', 'likes': '19', 'dislikes': '0', 'link': '/item/board_read.naver?code=272210&nid=410354681&page=1', 'body': '', 'score': 764}, {'title': '긍께 개미만 물량 주지말고 견드봐[1]', 'date': '2026.01.15 10:47', 'views': '197', 'likes': '17', 'dislikes': '0', 'link': '/item/board_read.naver?code=272210&nid=410356467&page=1', 'body': '', 'score': 707}, {'title': '참아야한다 ㅠ', 'date': '2026.01.15 09:08', 'views': '83', 'likes': '17', 'dislikes': '0', 'link': '/item/board_read.naver?code=272210&nid=410337183&page=5', 'body': '', 'score': 593}, {'title': '10만원에 정리할랫는데[1]', 'date': '2026.01.15 08:54', 'views': '254', 'likes': '17', 'dislikes': '1', 'link': '/item/board_read.naver?code=272210&nid=410335156&page=6', 'body': '', 'score': 764}, {'title': '70% 정리했다~~~[1]', 'date': '2026.01.15 10:22', 'views': '345', 'likes': '15', 'dislikes': '1', 'link': '/item/board_read.naver?code=272210&nid=410352076&page=2', 'body': '', 'score': 795}, {'title': '환화종목만 미친듯', 'date': '2026.01.15 09:32', 'views': '73', 'likes': '14', 'dislikes': '0', 'link': '/item/board_read.naver?code=272210&nid=410342425&page=4', 'body': '', 'score': 493}, {'title': '올라갈땐 절때 팔면안됩니다.', 'date': '2026.01.15 09:13', 'views': '123', 'likes': '14', 'dislikes': '0', 'link': '/item/board_read.naver?code=272210&nid=410338397&page=5', 'body': '', 'score': 543}, {'title': '사는 것보다 파는 게 중요하다[2]', 'date': '2026.01.15 08:56', 'views': '286', 'likes': '14', 'dislikes': '1', 'link': '/item/board_read.naver?code=272210&nid=410335393&page=6', 'body': '', 'score': 706}, {'title': '한국의 팔란티어', 'date': '2026.01.15 08:14', 'views': '185', 'likes': '14', 'dislikes': '3', 'link': '/item/board_read.naver?code=272210&nid=410331797&page=11', 'body': '', 'score': 605}]"
KOSPI,010140,삼성중공업,29625,31.90%,28950,31.82%,+4.50%,130,DS증권 목표가4.2만원=삼중는 군함보다 ... / 한번 가보자[1] / 계속 흔들기하네[1] / 개미님들 ~~  5만원 갑니다,Negative (53%),"3만, 오늘, 공매도",False,"[{'title': '다시 3만 진입!!!4만 가즈아!!!!', 'date': '2026.01.15 09:17', 'views': '56', 'likes': '12', 'dislikes': '0', 'link': '/item/board_read.naver?code=010140&nid=410339203&page=6', 'body': '', 'score': 416}, {'title': '방금 만삼천주매수', 'date': '2026.01.15 09:06', 'views': '73', 'likes': '12', 'dislikes': '0', 'link': '/item/board_read.naver?code=010140&nid=410336784&page=7', 'body': '', 'score': 433}, {'title': '계속 흔들기하네[1]', 'date': '2026.01.15 09:03', 'views': '109', 'likes': '12', 'dislikes': '0', 'link': '/item/board_read.naver?code=010140&nid=410336308&page=7', 'body': '', 'score': 469}, {'title': 'DS증권 목표가4.2만원=삼중는 군함보다 ...', 'date': '2026.01.15 08:49', 'views': '157', 'likes': '12', 'dislikes': '0', 'link': '/item/board_read.naver?code=010140&nid=410334656&page=7', 'body': '', 'score': 517}, {'title': '한번 가보자[1]', 'date': '2026.01.15 08:37', 'views': '113', 'likes': '12', 'dislikes': '2', 'link': '/item/board_read.naver?code=010140&nid=410333576&page=7', 'body': '', 'score': 473}, {'title': '형들', 'date': '2026.01.15 08:07', 'views': '96', 'likes': '11', 'dislikes': '2', 'link': '/item/board_read.naver?code=010140&nid=410331358&page=7', 'body': '', 'score': 426}, {'title': '오늘 3만 넘나?', 'date': '2026.01.15 09:07', 'views': '45', 'likes': '10', 'dislikes': '0', 'link': '/item/board_read.naver?code=010140&nid=410337165&page=6', 'body': '', 'score': 345}, {'title': '개미님들 ~~  5만원 갑니다', 'date': '2026.01.15 10:23', 'views': '182', 'likes': '9', 'dislikes': '1', 'link': '/item/board_read.naver?code=010140&nid=410352196&page=2', 'body': '', 'score': 452}, {'title': '한오 최고가 돌파했으니', 'date': '2026.01.15 09:21', 'views': '68', 'likes': '9', 'dislikes': '0', 'link': '/item/board_read.naver?code=010140&nid=410339977&page=6', 'body': '', 'score': 338}, {'title': '3만원돌파 왜 이리 몇일째 못하냐', 'date': '2026.01.15 09:20', 'views': '43', 'likes': '9', 'dislikes': '0', 'link': '/item/board_read.naver?code=010140&nid=410339861&page=6', 'body': '', 'score': 313}]"
