시장구분,code,종목명,현재가,현재_외국인비중,어제_종가,어제_외국인비중,등락률,당일_게시글수,게시물_요약,감정분석,Top_Keyword,연속_등록,latest_posts
KOSPI,204320,HL만도,60400,13.52%,56900,13.45%,+7.47%,92,모비스 20%..만도는 상한가 가야[1] / 광개토 ...새 되었구만 / *누차 얘기했어요. 목표가 10만원이라고 / 광개토 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ...,Positive (54%),"만도, 아니, 오늘",False,"[{'title': '광개토 ...새 되었구만', 'date': '2026.01.13 09:40', 'views': '80', 'likes': '8', 'dislikes': '2', 'link': '/item/board_read.naver?code=204320&nid=410162196&page=3', 'body': '', 'score': 320}, {'title': '*누차 얘기했어요. 목표가 10만원이라고', 'date': '2026.01.13 09:35', 'views': '52', 'likes': '7', 'dislikes': '1', 'link': '/item/board_read.naver?code=204320&nid=410161370&page=3', 'body': '', 'score': 262}, {'title': '진저리 나는 만도 털고 떠난다', 'date': '2026.01.13 11:09', 'views': '31', 'likes': '6', 'dislikes': '0', 'link': '/item/board_read.naver?code=204320&nid=410177807&page=1', 'body': '', 'score': 211}, {'title': '광개토대제 어디 가셨나이까?!!!!!!!!!', 'date': '2026.01.13 09:39', 'views': '41', 'likes': '6', 'dislikes': '1', 'link': '/item/board_read.naver?code=204320&nid=410162123&page=3', 'body': '', 'score': 221}, {'title': '광개토 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ...', 'date': '2026.01.13 09:34', 'views': '56', 'likes': '6', 'dislikes': '0', 'link': '/item/board_read.naver?code=204320&nid=410161127&page=3', 'body': '', 'score': 236}, {'title': '만도는 또 버림받고[1]', 'date': '2026.01.13 11:31', 'views': '29', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=204320&nid=410181361&page=1', 'body': '', 'score': 149}, {'title': '또  빠진다', 'date': '2026.01.13 10:29', 'views': '44', 'likes': '4', 'dislikes': '2', 'link': '/item/board_read.naver?code=204320&nid=410170872&page=2', 'body': '', 'score': 164}, {'title': '모비스 20%..만도는 상한가 가야[1]', 'date': '2026.01.13 10:23', 'views': '228', 'likes': '4', 'dislikes': '1', 'link': '/item/board_read.naver?code=204320&nid=410169851&page=2', 'body': '', 'score': 348}, {'title': '투자자라면 반드시 봐야 할 핵심입니다.', 'date': '2026.01.13 11:38', 'views': '18', 'likes': '3', 'dislikes': '0', 'link': '/item/board_read.naver?code=204320&nid=410182387&page=1', 'body': '', 'score': 108}, {'title': '가십다요', 'date': '2026.01.13 10:12', 'views': '37', 'likes': '3', 'dislikes': '0', 'link': '/item/board_read.naver?code=204320&nid=410168109&page=2', 'body': '', 'score': 127}]"
KOSPI,092200,디아이씨,12690,0.76%,12180,0.96%,+7.45%,55,뒷배가 / 17000까지 / 외인이 매수하니[1] / 다이내믹스 알틀란트 최대 수혜자,Positive (100%),"오늘, 이상, 상승했어요",False,"[{'title': '뒷배가', 'date': '2026.01.13 09:19', 'views': '94', 'likes': '12', 'dislikes': '2', 'link': '/item/board_read.naver?code=092200&nid=410157923&page=3', 'body': '', 'score': 454}, {'title': '17000까지', 'date': '2026.01.13 09:12', 'views': '58', 'likes': '10', 'dislikes': '3', 'link': '/item/board_read.naver?code=092200&nid=410156251&page=3', 'body': '', 'score': 358}, {'title': '외인이 매수하니[1]', 'date': '2026.01.13 09:33', 'views': '81', 'likes': '9', 'dislikes': '2', 'link': '/item/board_read.naver?code=092200&nid=410160908&page=2', 'body': '', 'score': 351}, {'title': '다이내믹스 알틀란트 최대 수혜자', 'date': '2026.01.13 09:35', 'views': '73', 'likes': '8', 'dislikes': '4', 'link': '/item/board_read.naver?code=092200&nid=410161335&page=2', 'body': '', 'score': 313}, {'title': '쎼어호구 5천원에 판거 후회중이라서[1]', 'date': '2026.01.13 09:58', 'views': '55', 'likes': '7', 'dislikes': '4', 'link': '/item/board_read.naver?code=092200&nid=410165724&page=2', 'body': '', 'score': 265}, {'title': '근 한달 새 초장 최고거래량이네', 'date': '2026.01.13 09:27', 'views': '46', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=092200&nid=410159637&page=3', 'body': '', 'score': 256}, {'title': '조선의국모', 'date': '2026.01.13 09:02', 'views': '33', 'likes': '7', 'dislikes': '1', 'link': '/item/board_read.naver?code=092200&nid=410154306&page=3', 'body': '', 'score': 243}, {'title': '가즈아!![4]', 'date': '2026.01.13 10:55', 'views': '23', 'likes': '6', 'dislikes': '1', 'link': '/item/board_read.naver?code=092200&nid=410175546&page=1', 'body': '', 'score': 203}, {'title': '막 벌렁벌렁 하드나?[1]', 'date': '2026.01.13 10:33', 'views': '30', 'likes': '6', 'dislikes': '0', 'link': '/item/board_read.naver?code=092200&nid=410171397&page=2', 'body': '', 'score': 210}, {'title': '흑우들 또 낚임?ㅋㅋㅋ[2]', 'date': '2026.01.13 10:23', 'views': '37', 'likes': '6', 'dislikes': '3', 'link': '/item/board_read.naver?code=092200&nid=410169846&page=2', 'body': '', 'score': 217}]"
KOSDAQ,086960,MDS테크,1507,4.96%,1398,5.36%,+6.13%,81,현대 로봇제어 필수품 트레이스32 / 와 물량 모으려고 욜라 흔드네~~~~~~~~~~... / 개잡주 / 역시나 노답 ㅋㅋㅋㅋㅋ,Positive (63%),"이상, ㅋㅋㅋㅋㅋ, 상승했어요",False,"[{'title': '현대 로봇제어 필수품 트레이스32', 'date': '2026.01.13 10:21', 'views': '76', 'likes': '6', 'dislikes': '0', 'link': '/item/board_read.naver?code=086960&nid=410169580&page=3', 'body': '', 'score': 256}, {'title': '개잡주', 'date': '2026.01.13 11:28', 'views': '9', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=086960&nid=410180933&page=1', 'body': '', 'score': 129}, {'title': '역시나 노답 ㅋㅋㅋㅋㅋ', 'date': '2026.01.13 11:28', 'views': '9', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=086960&nid=410180921&page=1', 'body': '', 'score': 129}, {'title': '와 물량 모으려고 욜라 흔드네~~~~~~~~~~...', 'date': '2026.01.13 10:25', 'views': '19', 'likes': '4', 'dislikes': '2', 'link': '/item/board_read.naver?code=086960&nid=410170264&page=3', 'body': '', 'score': 139}, {'title': '급하게 매집한다?[1]', 'date': '2026.01.13 11:33', 'views': '37', 'likes': '3', 'dislikes': '2', 'link': '/item/board_read.naver?code=086960&nid=410181767&page=1', 'body': '', 'score': 127}, {'title': '프로그램', 'date': '2026.01.13 11:28', 'views': '16', 'likes': '3', 'dislikes': '0', 'link': '/item/board_read.naver?code=086960&nid=410181017&page=1', 'body': '', 'score': 106}, {'title': '오후, 전에 방향성 뚜렷하게 잡혔네요 .', 'date': '2026.01.13 11:27', 'views': '15', 'likes': '3', 'dislikes': '3', 'link': '/item/board_read.naver?code=086960&nid=410180831&page=1', 'body': '', 'score': 105}, {'title': '보합오긋다 ㅋㅋㅋㅋㅋ', 'date': '2026.01.13 11:26', 'views': '12', 'likes': '3', 'dislikes': '0', 'link': '/item/board_read.naver?code=086960&nid=410180720&page=1', 'body': '', 'score': 102}, {'title': '@@ 거래량만 좋구나~~', 'date': '2026.01.13 11:02', 'views': '23', 'likes': '3', 'dislikes': '0', 'link': '/item/board_read.naver?code=086960&nid=410176670&page=2', 'body': '', 'score': 113}, {'title': '무빙이 더러워서 못있겠다 호재있음 머해', 'date': '2026.01.13 10:49', 'views': '26', 'likes': '3', 'dislikes': '0', 'link': '/item/board_read.naver?code=086960&nid=410174405&page=2', 'body': '', 'score': 116}]"
KOSDAQ,950250,테라뷰,12120,,11570,,+4.75%,123,난 방금[4] / 14000원 까지는 버텨라[2] / 오늘 상한가 노리는중인데 / 이틀간 20% 잘 먹고 갑니다,Positive (58%),"이상, ■■●, 이제",False,"[{'title': '이틀간 20% 잘 먹고 갑니다', 'date': '2026.01.13 11:15', 'views': '20', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=950250&nid=410178818&page=2', 'body': '', 'score': 230}, {'title': '오늘 상한가 노리는중인데', 'date': '2026.01.13 10:52', 'views': '23', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=950250&nid=410175014&page=4', 'body': '', 'score': 233}, {'title': '흔들리지 마시고,, 꽉 잡으세요.[2]', 'date': '2026.01.13 11:41', 'views': '34', 'likes': '6', 'dislikes': '2', 'link': '/item/board_read.naver?code=950250&nid=410182815&page=1', 'body': '', 'score': 214}, {'title': '떨거지들', 'date': '2026.01.13 11:15', 'views': '15', 'likes': '6', 'dislikes': '0', 'link': '/item/board_read.naver?code=950250&nid=410178810&page=2', 'body': '', 'score': 195}, {'title': '14000원 까지는 버텨라[2]', 'date': '2026.01.13 10:44', 'views': '74', 'likes': '6', 'dislikes': '0', 'link': '/item/board_read.naver?code=950250&nid=410173122&page=4', 'body': '', 'score': 254}, {'title': '아직도13층', 'date': '2026.01.13 10:35', 'views': '21', 'likes': '6', 'dislikes': '0', 'link': '/item/board_read.naver?code=950250&nid=410171725&page=4', 'body': '', 'score': 201}, {'title': '분위기좋네요', 'date': '2026.01.13 10:24', 'views': '15', 'likes': '6', 'dislikes': '0', 'link': '/item/board_read.naver?code=950250&nid=410170055&page=5', 'body': '', 'score': 195}, {'title': '난 방금[4]', 'date': '2026.01.13 09:17', 'views': '121', 'likes': '6', 'dislikes': '1', 'link': '/item/board_read.naver?code=950250&nid=410157416&page=6', 'body': '', 'score': 301}, {'title': '수급도 들어오고 차트 보면', 'date': '2026.01.13 11:26', 'views': '48', 'likes': '5', 'dislikes': '1', 'link': '/item/board_read.naver?code=950250&nid=410180689&page=1', 'body': '', 'score': 198}, {'title': '슈팅 또 나올때 된거 아니냐??[1]', 'date': '2026.01.13 11:25', 'views': '38', 'likes': '5', 'dislikes': '2', 'link': '/item/board_read.naver?code=950250&nid=410180506&page=1', 'body': '', 'score': 188}]"
KOSDAQ,298830,슈어소프트테크,8720,1.22%,8800,1.30%,+4.18%,53,9200에 80퍼 털고 나왔다ㅋㅋㅋㅋㅋ / 지금 못가는 걸 보니 끝났네요..[1] / 주포가 진짜 개 쓰렠[1] / 휴림으로 갈아탔으~~,Positive (66%),"주포가, 진짜, 털고",False,"[{'title': '9200에 80퍼 털고 나왔다ㅋㅋㅋㅋㅋ', 'date': '2026.01.13 10:36', 'views': '37', 'likes': '7', 'dislikes': '2', 'link': '/item/board_read.naver?code=298830&nid=410171890&page=1', 'body': '', 'score': 247}, {'title': '휴림으로 갈아탔으~~', 'date': '2026.01.13 10:44', 'views': '26', 'likes': '6', 'dislikes': '1', 'link': '/item/board_read.naver?code=298830&nid=410173140&page=1', 'body': '', 'score': 206}, {'title': '주포가 진짜 개 쓰렠[1]', 'date': '2026.01.13 10:34', 'views': '59', 'likes': '5', 'dislikes': '1', 'link': '/item/board_read.naver?code=298830&nid=410171573&page=1', 'body': '', 'score': 209}, {'title': '지금 못가는 걸 보니 끝났네요..[1]', 'date': '2026.01.13 10:05', 'views': '64', 'likes': '5', 'dislikes': '2', 'link': '/item/board_read.naver?code=298830&nid=410166897&page=2', 'body': '', 'score': 214}, {'title': '오토에버 살걸ㅠㅠ', 'date': '2026.01.13 09:55', 'views': '29', 'likes': '5', 'dislikes': '1', 'link': '/item/board_read.naver?code=298830&nid=410165085&page=2', 'body': '', 'score': 179}, {'title': '제발 그냥 현토에버를 사세요ㅋㅋㅋㅋ[1]', 'date': '2026.01.13 09:16', 'views': '49', 'likes': '5', 'dislikes': '0', 'link': '/item/board_read.naver?code=298830&nid=410157346&page=3', 'body': '', 'score': 199}, {'title': '사실 어제 탈탈 털리고 다팔았움', 'date': '2026.01.13 08:50', 'views': '28', 'likes': '5', 'dislikes': '0', 'link': '/item/board_read.naver?code=298830&nid=410153137&page=3', 'body': '', 'score': 178}, {'title': '조막손 구멍가게 주포가 만든 로봇/자율주행 꼴...', 'date': '2026.01.13 10:55', 'views': '29', 'likes': '4', 'dislikes': '2', 'link': '/item/board_read.naver?code=298830&nid=410175487&page=1', 'body': '', 'score': 149}, {'title': '종가는 보합 윗꼬리 작살', 'date': '2026.01.13 10:43', 'views': '19', 'likes': '4', 'dislikes': '1', 'link': '/item/board_read.naver?code=298830&nid=410173020&page=1', 'body': '', 'score': 139}, {'title': '올라갈거같은데 안가네', 'date': '2026.01.13 10:32', 'views': '26', 'likes': '4', 'dislikes': '3', 'link': '/item/board_read.naver?code=298830&nid=410171252&page=2', 'body': '', 'score': 146}]"
KOSPI,018880,한온시스템,2955,7.03%,2815,9.27%,+3.87%,139,어제 대차잔고 3천2백만주 줄엇네??... / 오늘 매도하는 이들은... / 내 평단 9400원에서...[3] / Ai데이터센터 열관리[1],Negative (52%),"잊지, 말거라, 어제",False,"[{'title': '어제 대차잔고 3천2백만주 줄엇네??...', 'date': '2026.01.13 08:23', 'views': '79', 'likes': '7', 'dislikes': '1', 'link': '/item/board_read.naver?code=018880&nid=410151189&page=6', 'body': '', 'score': 289}, {'title': '오늘 매도하는 이들은...', 'date': '2026.01.13 08:20', 'views': '80', 'likes': '6', 'dislikes': '0', 'link': '/item/board_read.naver?code=018880&nid=410150981&page=6', 'body': '', 'score': 260}, {'title': '존버해~~<<<', 'date': '2026.01.13 08:09', 'views': '36', 'likes': '6', 'dislikes': '2', 'link': '/item/board_read.naver?code=018880&nid=410150264&page=7', 'body': '', 'score': 216}, {'title': '내 평단 9400원에서...[3]', 'date': '2026.01.13 11:11', 'views': '104', 'likes': '5', 'dislikes': '0', 'link': '/item/board_read.naver?code=018880&nid=410178165&page=1', 'body': '', 'score': 254}, {'title': '자동차업종', 'date': '2026.01.13 08:24', 'views': '48', 'likes': '5', 'dislikes': '3', 'link': '/item/board_read.naver?code=018880&nid=410151267&page=6', 'body': '', 'score': 198}, {'title': '와 그렌저값돌파ㅅㅅ차바꾸겠다ㅅㅅㅅ', 'date': '2026.01.13 08:06', 'views': '37', 'likes': '5', 'dislikes': '2', 'link': '/item/board_read.naver?code=018880&nid=410150111&page=7', 'body': '', 'score': 187}, {'title': '무적의평단2770~ 안티 찬티들 싸우던지말던지...', 'date': '2026.01.13 09:22', 'views': '35', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=018880&nid=410158636&page=4', 'body': '', 'score': 155}, {'title': 'Ai데이터센터 열관리[1]', 'date': '2026.01.13 08:45', 'views': '105', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=018880&nid=410152723&page=5', 'body': '', 'score': 225}, {'title': '좀가자', 'date': '2026.01.13 08:22', 'views': '45', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=018880&nid=410151111&page=6', 'body': '', 'score': 165}, {'title': '거래량보소 ㄷㄷ', 'date': '2026.01.13 08:13', 'views': '79', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=018880&nid=410150527&page=7', 'body': '', 'score': 199}]"
KOSDAQ,217500,러셀,3390,4.01%,2520,2.52%,+3.51%,62,6분전 기사[3] / 시가 전량매도걸어 놓는다.  단일계좌[1] / 이게 여기서 더갈거라고 생각하는게[1] / 오늘도 상한가,Positive (83%),"오늘, 현대차, 상한가",False,"[{'title': '이게 여기서 더갈거라고 생각하는게[1]', 'date': '2026.01.13 10:11', 'views': '80', 'likes': '5', 'dislikes': '0', 'link': '/item/board_read.naver?code=217500&nid=410167898&page=2', 'body': '', 'score': 230}, {'title': '모배이스 상한가 갔네요.  러셀이 한수...', 'date': '2026.01.13 11:21', 'views': '59', 'likes': '4', 'dislikes': '2', 'link': '/item/board_read.naver?code=217500&nid=410179770&page=1', 'body': '', 'score': 179}, {'title': '시가 전량매도걸어 놓는다.  단일계좌[1]', 'date': '2026.01.13 08:35', 'views': '140', 'likes': '4', 'dislikes': '4', 'link': '/item/board_read.naver?code=217500&nid=410152040&page=3', 'body': '', 'score': 260}, {'title': '오늘 들어온 사람', 'date': '2026.01.13 10:54', 'views': '70', 'likes': '3', 'dislikes': '2', 'link': '/item/board_read.naver?code=217500&nid=410175290&page=1', 'body': '', 'score': 160}, {'title': '6분전 기사[3]', 'date': '2026.01.13 10:05', 'views': '226', 'likes': '3', 'dislikes': '0', 'link': '/item/board_read.naver?code=217500&nid=410166756&page=2', 'body': '', 'score': 316}, {'title': '오늘도 상한가', 'date': '2026.01.13 09:28', 'views': '135', 'likes': '3', 'dislikes': '1', 'link': '/item/board_read.naver?code=217500&nid=410159876&page=3', 'body': '', 'score': 225}, {'title': '현재 수익률 72퍼 흔들리지 않는다', 'date': '2026.01.13 09:20', 'views': '36', 'likes': '3', 'dislikes': '0', 'link': '/item/board_read.naver?code=217500&nid=410158194&page=3', 'body': '', 'score': 126}, {'title': '5연상 가야지', 'date': '2026.01.13 10:41', 'views': '89', 'likes': '2', 'dislikes': '0', 'link': '/item/board_read.naver?code=217500&nid=410172734&page=1', 'body': '', 'score': 149}, {'title': '롤코 태우네[1]', 'date': '2026.01.13 10:20', 'views': '35', 'likes': '2', 'dislikes': '0', 'link': '/item/board_read.naver?code=217500&nid=410169410&page=2', 'body': '', 'score': 95}, {'title': '고집매매의 끝은 깡통이여', 'date': '2026.01.13 09:50', 'views': '35', 'likes': '2', 'dislikes': '2', 'link': '/item/board_read.naver?code=217500&nid=410164243&page=3', 'body': '', 'score': 95}]"
KOSPI,015760,한국전력,52700,23.50%,49400,23.42%,+3.33%,41,"뚜러맨 출근![1] / 한국전력 전량 매도[8] / ""한국전력, 미국 원전 시장 진출 전망…목표가... / 전력 1등",Negative (60%),"원전, 한국전력, 미국",False,"[{'title': '뚜러맨 출근![1]', 'date': '2026.01.13 09:30', 'views': '105', 'likes': '21', 'dislikes': '4', 'link': '/item/board_read.naver?code=015760&nid=410160228&page=2', 'body': '', 'score': 735}, {'title': '한국전력 전량 매도[8]', 'date': '2026.01.13 10:23', 'views': '407', 'likes': '8', 'dislikes': '2', 'link': '/item/board_read.naver?code=015760&nid=410169879&page=2', 'body': '', 'score': 647}, {'title': '""한국전력, 미국 원전 시장 진출 전망…목표가...', 'date': '2026.01.13 08:34', 'views': '217', 'likes': '8', 'dislikes': '4', 'link': '/item/board_read.naver?code=015760&nid=410151925&page=2', 'body': '', 'score': 457}, {'title': '한국전력 10~30만 클럽 입성 할 수 밖에 없으...', 'date': '2026.01.13 10:52', 'views': '88', 'likes': '7', 'dislikes': '3', 'link': '/item/board_read.naver?code=015760&nid=410174991&page=1', 'body': '', 'score': 298}, {'title': '이제 시작 일뿐  !    상승  VI  걸릴...', 'date': '2026.01.13 10:34', 'views': '89', 'likes': '6', 'dislikes': '1', 'link': '/item/board_read.naver?code=015760&nid=410171544&page=2', 'body': '', 'score': 269}, {'title': '공매도 세력 상환하냐고 난리 중', 'date': '2026.01.13 10:47', 'views': '80', 'likes': '5', 'dislikes': '1', 'link': '/item/board_read.naver?code=015760&nid=410174082&page=1', 'body': '', 'score': 230}, {'title': '전력 1등', 'date': '2026.01.13 10:16', 'views': '155', 'likes': '5', 'dislikes': '0', 'link': '/item/board_read.naver?code=015760&nid=410168703&page=2', 'body': '', 'score': 305}, {'title': '에라이', 'date': '2026.01.13 10:49', 'views': '53', 'likes': '4', 'dislikes': '2', 'link': '/item/board_read.naver?code=015760&nid=410174496&page=1', 'body': '', 'score': 173}, {'title': '오늘도 뚜러맨이', 'date': '2026.01.13 10:44', 'views': '59', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=015760&nid=410173171&page=1', 'body': '', 'score': 179}, {'title': '■환율 1470원 재돌파', 'date': '2026.01.13 10:39', 'views': '72', 'likes': '4', 'dislikes': '5', 'link': '/item/board_read.naver?code=015760&nid=410172445&page=1', 'body': '', 'score': 192}]"
KOSDAQ,010170,대한광통신,3170,1.41%,3330,3.87%,+2.42%,86,오늘 갭상! 대한광통신 상승이유 4천원 전망[2] / 근데 잘봐봐 변동성은 매일매일 큰데[2] / 그냥 사서 쳐다보지마 / 지금이 저가다 기회는 오늘이다,Positive (54%),"어제, 오늘, 중국산",False,"[{'title': '오늘 갭상! 대한광통신 상승이유 4천원 전망[2]', 'date': '2026.01.13 08:16', 'views': '221', 'likes': '11', 'dislikes': '3', 'link': '/item/board_read.naver?code=010170&nid=410150741&page=5', 'body': '', 'score': 551}, {'title': '지금이 저가다 기회는 오늘이다', 'date': '2026.01.13 09:07', 'views': '38', 'likes': '10', 'dislikes': '0', 'link': '/item/board_read.naver?code=010170&nid=410155371&page=4', 'body': '', 'score': 338}, {'title': '사고팔고 푼돈에 목숨걸지말고', 'date': '2026.01.13 09:24', 'views': '50', 'likes': '9', 'dislikes': '0', 'link': '/item/board_read.naver?code=010170&nid=410159050&page=3', 'body': '', 'score': 320}, {'title': '중국산 배제효과[1]', 'date': '2026.01.13 09:11', 'views': '49', 'likes': '9', 'dislikes': '1', 'link': '/item/board_read.naver?code=010170&nid=410156060&page=4', 'body': '', 'score': 319}, {'title': '그냥 사서 쳐다보지마', 'date': '2026.01.13 09:05', 'views': '99', 'likes': '9', 'dislikes': '1', 'link': '/item/board_read.naver?code=010170&nid=410155010&page=4', 'body': '', 'score': 369}, {'title': '근데 잘봐봐 변동성은 매일매일 큰데[2]', 'date': '2026.01.13 10:02', 'views': '235', 'likes': '8', 'dislikes': '1', 'link': '/item/board_read.naver?code=010170&nid=410166364&page=2', 'body': '', 'score': 475}, {'title': '투주 해제됬고', 'date': '2026.01.13 08:29', 'views': '77', 'likes': '8', 'dislikes': '3', 'link': '/item/board_read.naver?code=010170&nid=410151625&page=5', 'body': '', 'score': 317}, {'title': '시기적으로...상칠때가왔습니다[1]', 'date': '2026.01.13 10:14', 'views': '118', 'likes': '7', 'dislikes': '4', 'link': '/item/board_read.naver?code=010170&nid=410168401&page=1', 'body': '', 'score': 328}, {'title': '글로벌효자기업', 'date': '2026.01.13 09:58', 'views': '79', 'likes': '7', 'dislikes': '1', 'link': '/item/board_read.naver?code=010170&nid=410165671&page=2', 'body': '', 'score': 289}, {'title': '눌린다고 쫄보짓 말거라~[2]', 'date': '2026.01.13 09:36', 'views': '65', 'likes': '7', 'dislikes': '1', 'link': '/item/board_read.naver?code=010170&nid=410161404&page=3', 'body': '', 'score': 275}]"
KOSPI,042660,한화오션,147800,10.83%,134400,10.08%,+1.44%,418,그동안 죄송했습니다[6] / 동네사람 야그가 맞지[2] / 한방에 훅간다 / 골드만 움직임,Negative (52%),"오늘, ..., 오늘은",False,"[{'title': '한방에 훅간다', 'date': '2026.01.13 11:01', 'views': '168', 'likes': '17', 'dislikes': '0', 'link': '/item/board_read.naver?code=042660&nid=410176518&page=3', 'body': '', 'score': 678}, {'title': '동네사람 야그가 맞지[2]', 'date': '2026.01.13 09:34', 'views': '184', 'likes': '17', 'dislikes': '1', 'link': '/item/board_read.naver?code=042660&nid=410161179&page=9', 'body': '', 'score': 694}, {'title': '주식이 있는 사람은 올랐으면 하는 마음은 이해...', 'date': '2026.01.13 08:54', 'views': '34', 'likes': '15', 'dislikes': '0', 'link': '/item/board_read.naver?code=042660&nid=410153560&page=15', 'body': '', 'score': 484}, {'title': '골드만 움직임', 'date': '2026.01.13 08:40', 'views': '79', 'likes': '14', 'dislikes': '1', 'link': '/item/board_read.naver?code=042660&nid=410152359&page=17', 'body': '', 'score': 499}, {'title': '쓸어담는다.', 'date': '2026.01.13 10:52', 'views': '105', 'likes': '13', 'dislikes': '1', 'link': '/item/board_read.naver?code=042660&nid=410175067&page=3', 'body': '', 'score': 495}, {'title': '< 외국인과 기관의 연속 쌍끌이 매수 - 팔 ...', 'date': '2026.01.13 08:56', 'views': '79', 'likes': '13', 'dislikes': '0', 'link': '/item/board_read.naver?code=042660&nid=410153635&page=15', 'body': '', 'score': 469}, {'title': '26년 겨울이 끝나고..', 'date': '2026.01.13 08:34', 'views': '55', 'likes': '13', 'dislikes': '0', 'link': '/item/board_read.naver?code=042660&nid=410151954&page=17', 'body': '', 'score': 445}, {'title': '그동안 죄송했습니다[6]', 'date': '2026.01.13 09:39', 'views': '356', 'likes': '12', 'dislikes': '11', 'link': '/item/board_read.naver?code=042660&nid=410162141&page=8', 'body': '', 'score': 716}, {'title': '< 15만원 돌파 막으려고 공매세력 최후의 발...[2]', 'date': '2026.01.13 09:36', 'views': '149', 'likes': '11', 'dislikes': '2', 'link': '/item/board_read.naver?code=042660&nid=410161456&page=8', 'body': '', 'score': 479}, {'title': '이렇게 또 기회를 준다고?[1]', 'date': '2026.01.13 08:32', 'views': '54', 'likes': '11', 'dislikes': '0', 'link': '/item/board_read.naver?code=042660&nid=410151795&page=18', 'body': '', 'score': 384}]"
KOSDAQ,049630,재영솔루텍,4610,4.90%,4840,4.95%,+0.88%,46,재밌다[8] / 오히려 사지말라고 기다리라고 하는인간들이 / 줍줍줍[1] / 이렇게 누르는거보니,Positive (62%),"투경, 재밌다[8], 오히려",False,"[{'title': '재밌다[8]', 'date': '2026.01.13 10:03', 'views': '197', 'likes': '14', 'dislikes': '3', 'link': '/item/board_read.naver?code=049630&nid=410166568&page=1', 'body': '', 'score': 617}, {'title': '오히려 사지말라고 기다리라고 하는인간들이', 'date': '2026.01.13 09:47', 'views': '69', 'likes': '13', 'dislikes': '2', 'link': '/item/board_read.naver?code=049630&nid=410163713&page=2', 'body': '', 'score': 459}, {'title': '이렇게 누르는거보니', 'date': '2026.01.13 10:10', 'views': '75', 'likes': '11', 'dislikes': '3', 'link': '/item/board_read.naver?code=049630&nid=410167652&page=1', 'body': '', 'score': 405}, {'title': '줍줍줍[1]', 'date': '2026.01.13 09:56', 'views': '94', 'likes': '11', 'dislikes': '3', 'link': '/item/board_read.naver?code=049630&nid=410165262&page=1', 'body': '', 'score': 424}, {'title': '왜 파니?', 'date': '2026.01.13 10:49', 'views': '83', 'likes': '9', 'dislikes': '8', 'link': '/item/board_read.naver?code=049630&nid=410174514&page=1', 'body': '', 'score': 353}, {'title': '황금,로또주', 'date': '2026.01.13 10:30', 'views': '84', 'likes': '9', 'dislikes': '2', 'link': '/item/board_read.naver?code=049630&nid=410170942&page=1', 'body': '', 'score': 354}, {'title': '제가말씀 드렸잔아요', 'date': '2026.01.13 09:46', 'views': '56', 'likes': '9', 'dislikes': '2', 'link': '/item/board_read.naver?code=049630&nid=410163562&page=2', 'body': '', 'score': 326}, {'title': '어제도 야그혔듯이', 'date': '2026.01.13 09:28', 'views': '99', 'likes': '9', 'dislikes': '3', 'link': '/item/board_read.naver?code=049630&nid=410159992&page=2', 'body': '', 'score': 369}, {'title': '7200개만 더 매수했는데[1]', 'date': '2026.01.13 09:10', 'views': '80', 'likes': '9', 'dislikes': '4', 'link': '/item/board_read.naver?code=049630&nid=410155941&page=2', 'body': '', 'score': 350}, {'title': '10프로만올려보자!!', 'date': '2026.01.13 10:43', 'views': '45', 'likes': '8', 'dislikes': '2', 'link': '/item/board_read.naver?code=049630&nid=410173073&page=1', 'body': '', 'score': 285}]"
