시장구분,code,종목명,현재가,현재_외국인비중,어제_종가,어제_외국인비중,등락률,당일_게시글수,게시물_요약,감정분석,Top_Keyword,연속_등록,latest_posts
KOSDAQ,053700,삼보모터스,8400,0.00%,6820,0.00%,+19.15%,191,전환사채 상장에 대한 의견[1] / 전환사채나오면 작전시작이란뜻임 / 전환사채가 나왔다… / 월봉보셈[2],Positive (54%),"..., 오늘, 삼보",False,"[{'title': '전환사채나오면 작전시작이란뜻임', 'date': '2026.01.13 16:02', 'views': '140', 'likes': '10', 'dislikes': '2', 'link': '/item/board_read.naver?code=053700&nid=410215249&page=1', 'body': '', 'score': 440}, {'title': '전환사채 상장에 대한 의견[1]', 'date': '2026.01.13 15:58', 'views': '216', 'likes': '10', 'dislikes': '2', 'link': '/item/board_read.naver?code=053700&nid=410214898&page=1', 'body': '', 'score': 516}, {'title': '삼보모터스의 발전을 기원합니다', 'date': '2026.01.13 14:54', 'views': '24', 'likes': '8', 'dislikes': '0', 'link': '/item/board_read.naver?code=053700&nid=410207280&page=3', 'body': '', 'score': 264}, {'title': '매도 매물소화하면서  끌고 가네.. 상칠수도있...', 'date': '2026.01.13 09:42', 'views': '72', 'likes': '7', 'dislikes': '1', 'link': '/item/board_read.naver?code=053700&nid=410162674&page=8', 'body': '', 'score': 282}, {'title': '종가 20% 이상이면 이건 턴게 아니라 매집으로...', 'date': '2026.01.13 15:17', 'views': '31', 'likes': '6', 'dislikes': '3', 'link': '/item/board_read.naver?code=053700&nid=410210459&page=2', 'body': '', 'score': 211}, {'title': '그냥', 'date': '2026.01.13 14:20', 'views': '32', 'likes': '6', 'dislikes': '1', 'link': '/item/board_read.naver?code=053700&nid=410202805&page=4', 'body': '', 'score': 212}, {'title': '월봉보셈[2]', 'date': '2026.01.13 13:17', 'views': '155', 'likes': '6', 'dislikes': '2', 'link': '/item/board_read.naver?code=053700&nid=410194660&page=5', 'body': '', 'score': 335}, {'title': '이주식은 여기까지~', 'date': '2026.01.13 10:26', 'views': '56', 'likes': '6', 'dislikes': '3', 'link': '/item/board_read.naver?code=053700&nid=410170407&page=7', 'body': '', 'score': 236}, {'title': '근 6년만에....', 'date': '2026.01.13 10:19', 'views': '94', 'likes': '6', 'dislikes': '0', 'link': '/item/board_read.naver?code=053700&nid=410169183&page=8', 'body': '', 'score': 274}, {'title': '전환사채가 나왔다…', 'date': '2026.01.13 16:27', 'views': '197', 'likes': '5', 'dislikes': '1', 'link': '/item/board_read.naver?code=053700&nid=410216994&page=1', 'body': '', 'score': 347}]"
KOSDAQ,019540,일지테크,5000,3.92%,4165,3.86%,+16.28%,139,"연 매출 2천억이상 알짜 현대차 1차업체, 로... / 일지테크 로봇행거관련 특허 보유[1] / 드디어 가는구나[1] / 기업개요에  기계롯봇항공산업 표창수상이라고 떡하...",Positive (64%),"상한가, 이상, 상승했어요",False,"[{'title': '연 매출 2천억이상 알짜 현대차 1차업체, 로...', 'date': '2026.01.13 11:46', 'views': '218', 'likes': '10', 'dislikes': '2', 'link': '/item/board_read.naver?code=019540&nid=410183464&page=7', 'body': '', 'score': 518}, {'title': '일지테크 로봇행거관련 특허 보유[1]', 'date': '2026.01.13 14:03', 'views': '165', 'likes': '9', 'dislikes': '1', 'link': '/item/board_read.naver?code=019540&nid=410200485&page=5', 'body': '', 'score': 435}, {'title': '기업개요에  기계롯봇항공산업 표창수상이라고 떡하...', 'date': '2026.01.13 15:58', 'views': '51', 'likes': '6', 'dislikes': '1', 'link': '/item/board_read.naver?code=019540&nid=410214835&page=2', 'body': '', 'score': 231}, {'title': '현대차 대장주 영익300억 시총이 700억', 'date': '2026.01.13 13:49', 'views': '44', 'likes': '6', 'dislikes': '0', 'link': '/item/board_read.naver?code=019540&nid=410198744&page=6', 'body': '', 'score': 224}, {'title': '주식 투자할라면 최소한  유보율이나 기업개요는 한...', 'date': '2026.01.13 16:48', 'views': '44', 'likes': '5', 'dislikes': '2', 'link': '/item/board_read.naver?code=019540&nid=410218200&page=1', 'body': '', 'score': 194}, {'title': '너무 저평가', 'date': '2026.01.13 15:56', 'views': '22', 'likes': '5', 'dislikes': '0', 'link': '/item/board_read.naver?code=019540&nid=410214701&page=2', 'body': '', 'score': 172}, {'title': '흐미 월봉보소 내일 6천원 돌파하면', 'date': '2026.01.13 14:13', 'views': '45', 'likes': '5', 'dislikes': '0', 'link': '/item/board_read.naver?code=019540&nid=410201800&page=5', 'body': '', 'score': 195}, {'title': '공시 뜨면 개기고~~', 'date': '2026.01.13 12:24', 'views': '37', 'likes': '5', 'dislikes': '2', 'link': '/item/board_read.naver?code=019540&nid=410188474&page=7', 'body': '', 'score': 187}, {'title': '드디어 가는구나[1]', 'date': '2026.01.13 11:48', 'views': '97', 'likes': '5', 'dislikes': '3', 'link': '/item/board_read.naver?code=019540&nid=410183824&page=7', 'body': '', 'score': 247}, {'title': '시간외 올리지마 내일 추매대기중이란 말이야', 'date': '2026.01.13 16:36', 'views': '19', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=019540&nid=410217500&page=1', 'body': '', 'score': 139}]"
KOSDAQ,250060,모비스,4500,3.73%,4140,4.45%,+15.68%,107,모비스 상온 초전도체 성공 백연상 간다[5] / 임총 사업목적 추가하고 새 경영진 합류[1] / 어찌보면 엄청난 재료인데[1] / 대세는 AI와 핵 융합,Negative (54%),"이상, 상승했어요, 오늘",False,"[{'title': '모비스 상온 초전도체 성공 백연상 간다[5]', 'date': '2026.01.13 12:52', 'views': '335', 'likes': '17', 'dislikes': '1', 'link': '/item/board_read.naver?code=250060&nid=410191586&page=2', 'body': '', 'score': 845}, {'title': '임총 사업목적 추가하고 새 경영진 합류[1]', 'date': '2026.01.13 09:29', 'views': '205', 'likes': '11', 'dislikes': '2', 'link': '/item/board_read.naver?code=250060&nid=410160091&page=5', 'body': '', 'score': 535}, {'title': '대세는 AI와 핵 융합', 'date': '2026.01.13 10:53', 'views': '70', 'likes': '10', 'dislikes': '1', 'link': '/item/board_read.naver?code=250060&nid=410175160&page=3', 'body': '', 'score': 370}, {'title': '어찌보면 엄청난 재료인데[1]', 'date': '2026.01.13 12:26', 'views': '217', 'likes': '8', 'dislikes': '2', 'link': '/item/board_read.naver?code=250060&nid=410188723&page=2', 'body': '', 'score': 457}, {'title': '현대 모비스랑 착각해서 매수하는듯?', 'date': '2026.01.13 10:01', 'views': '41', 'likes': '8', 'dislikes': '4', 'link': '/item/board_read.naver?code=250060&nid=410166151&page=4', 'body': '', 'score': 281}, {'title': '목표가  !!', 'date': '2026.01.13 13:51', 'views': '62', 'likes': '7', 'dislikes': '1', 'link': '/item/board_read.naver?code=250060&nid=410198955&page=2', 'body': '', 'score': 272}, {'title': '핵융합로 관련 대장주', 'date': '2026.01.13 11:04', 'views': '62', 'likes': '7', 'dislikes': '1', 'link': '/item/board_read.naver?code=250060&nid=410177090&page=3', 'body': '', 'score': 272}, {'title': '개미들  물량  안나온다  형...', 'date': '2026.01.13 10:51', 'views': '50', 'likes': '7', 'dislikes': '1', 'link': '/item/board_read.naver?code=250060&nid=410174829&page=3', 'body': '', 'score': 260}, {'title': '가보자', 'date': '2026.01.13 13:58', 'views': '41', 'likes': '5', 'dislikes': '1', 'link': '/item/board_read.naver?code=250060&nid=410199963&page=2', 'body': '', 'score': 191}, {'title': '퐁당 스킬에 당했다', 'date': '2026.01.13 12:13', 'views': '75', 'likes': '5', 'dislikes': '1', 'link': '/item/board_read.naver?code=250060&nid=410187090&page=2', 'body': '', 'score': 225}]"
KOSPI,272210,한화시스템,88700,9.92%,76900,10.19%,+14.16%,800,왜자꾸단기종목과열지정예고 이야기하냐[1] / 오늘밤 이스라엘 이란 선제. 공격설 나오네요[2] / 장중조정 넥장조정 / 시스템이 대장이었어?,Positive (57%),"오늘, ..., 한화시스템",False,"[{'title': '장중조정 넥장조정', 'date': '2026.01.13 16:06', 'views': '116', 'likes': '21', 'dislikes': '1', 'link': '/item/board_read.naver?code=272210&nid=410215507&page=2', 'body': '', 'score': 746}, {'title': '왜자꾸단기종목과열지정예고 이야기하냐[1]', 'date': '2026.01.13 16:29', 'views': '208', 'likes': '20', 'dislikes': '0', 'link': '/item/board_read.naver?code=272210&nid=410217106&page=2', 'body': '', 'score': 808}, {'title': '시스템이 대장이었어?', 'date': '2026.01.13 16:07', 'views': '127', 'likes': '20', 'dislikes': '1', 'link': '/item/board_read.naver?code=272210&nid=410215589&page=2', 'body': '', 'score': 727}, {'title': '기관 연기금', 'date': '2026.01.13 16:03', 'views': '109', 'likes': '18', 'dislikes': '1', 'link': '/item/board_read.naver?code=272210&nid=410215292&page=3', 'body': '', 'score': 649}, {'title': '오늘밤 이스라엘 이란 선제. 공격설 나오네요[2]', 'date': '2026.01.13 16:39', 'views': '325', 'likes': '16', 'dislikes': '4', 'link': '/item/board_read.naver?code=272210&nid=410217667&page=1', 'body': '', 'score': 805}, {'title': '오늘 상한가 쳐도 단기과열.투주.투경 다없습...[1]', 'date': '2026.01.13 10:32', 'views': '203', 'likes': '16', 'dislikes': '0', 'link': '/item/board_read.naver?code=272210&nid=410171327&page=38', 'body': '', 'score': 683}, {'title': '넥장 종가+5프로 간다에[1]', 'date': '2026.01.13 16:04', 'views': '181', 'likes': '15', 'dislikes': '0', 'link': '/item/board_read.naver?code=272210&nid=410215365&page=3', 'body': '', 'score': 631}, {'title': '지구대마왕 트황상이 말했다. 까불지말라고. ...', 'date': '2026.01.13 10:34', 'views': '75', 'likes': '15', 'dislikes': '0', 'link': '/item/board_read.naver?code=272210&nid=410171528&page=38', 'body': '', 'score': 525}, {'title': '내일상가나요[1]', 'date': '2026.01.13 16:16', 'views': '238', 'likes': '14', 'dislikes': '2', 'link': '/item/board_read.naver?code=272210&nid=410216175&page=2', 'body': '', 'score': 658}, {'title': 'NXT장 상한가를 바라보며', 'date': '2026.01.13 14:55', 'views': '63', 'likes': '14', 'dislikes': '0', 'link': '/item/board_read.naver?code=272210&nid=410207432&page=9', 'body': '', 'score': 483}]"
KOSDAQ,098460,고영,29750,16.05%,25550,15.92%,+13.33%,722,"이 가격에[3] / 고영 진입, 아직 늦지 않았음. 이 글은 ...[3] / 사상 최고가 돌파한 종목은 파는게 아닙니다[3] / 시춍2조짜리가 거래대금 1조 터졌는데 낼까정...[1]",Negative (52%),"오늘, 고영, 프로그램",False,"[{'title': '이 가격에[3]', 'date': '2026.01.13 16:10', 'views': '411', 'likes': '13', 'dislikes': '2', 'link': '/item/board_read.naver?code=098460&nid=410215818&page=2', 'body': '', 'score': 801}, {'title': '이제 해가 뜨기 시작하네요[1]', 'date': '2026.01.13 16:04', 'views': '116', 'likes': '12', 'dislikes': '1', 'link': '/item/board_read.naver?code=098460&nid=410215388&page=2', 'body': '', 'score': 476}, {'title': '고영 진입, 아직 늦지 않았음. 이 글은 ...[3]', 'date': '2026.01.13 16:44', 'views': '306', 'likes': '11', 'dislikes': '2', 'link': '/item/board_read.naver?code=098460&nid=410217980&page=1', 'body': '', 'score': 636}, {'title': '사상 최고가 돌파한 종목은 파는게 아닙니다[3]', 'date': '2026.01.13 16:34', 'views': '289', 'likes': '11', 'dislikes': '1', 'link': '/item/board_read.naver?code=098460&nid=410217416&page=1', 'body': '', 'score': 619}, {'title': '장투로 10만원 보고 가져가야지', 'date': '2026.01.13 16:14', 'views': '89', 'likes': '10', 'dislikes': '2', 'link': '/item/board_read.naver?code=098460&nid=410216044&page=2', 'body': '', 'score': 389}, {'title': '일론머스크 황제가 예측을 하는데 누가 반대를해?', 'date': '2026.01.13 16:06', 'views': '88', 'likes': '10', 'dislikes': '1', 'link': '/item/board_read.naver?code=098460&nid=410215540&page=2', 'body': '', 'score': 388}, {'title': '시춍2조짜리가 거래대금 1조 터졌는데 낼까정...[1]', 'date': '2026.01.13 15:39', 'views': '195', 'likes': '10', 'dislikes': '1', 'link': '/item/board_read.naver?code=098460&nid=410212984&page=3', 'body': '', 'score': 495}, {'title': '내일 3만원 위에서 시작하겠구만', 'date': '2026.01.13 16:17', 'views': '104', 'likes': '9', 'dislikes': '2', 'link': '/item/board_read.naver?code=098460&nid=410216231&page=2', 'body': '', 'score': 374}, {'title': '낼 주가가 뭐가 중요한겨? 10배짜리 3만 밑에...', 'date': '2026.01.13 15:56', 'views': '136', 'likes': '8', 'dislikes': '1', 'link': '/item/board_read.naver?code=098460&nid=410214711&page=2', 'body': '', 'score': 376}, {'title': '개미만 47만주 매도[2]', 'date': '2026.01.13 15:36', 'views': '166', 'likes': '8', 'dislikes': '1', 'link': '/item/board_read.naver?code=098460&nid=410212601&page=3', 'body': '', 'score': 406}]"
KOSDAQ,090710,휴림로봇,9380,8.94%,8130,8.80%,+12.88%,327,오후 두시이후[1] / 온국민을 부자로 만들어주는[2] / 내일[1] / 이렇게 해서 언제 13만원 가나 ??[1],Positive (55%),"오늘, 휴림로봇, 휴림",False,"[{'title': '오후 두시이후[1]', 'date': '2026.01.13 12:29', 'views': '318', 'likes': '30', 'dislikes': '5', 'link': '/item/board_read.naver?code=090710&nid=410189119&page=7', 'body': '', 'score': 1218}, {'title': '온국민을 부자로 만들어주는[2]', 'date': '2026.01.13 15:52', 'views': '395', 'likes': '26', 'dislikes': '7', 'link': '/item/board_read.naver?code=090710&nid=410214326&page=1', 'body': '', 'score': 1175}, {'title': '내일[1]', 'date': '2026.01.13 16:09', 'views': '419', 'likes': '15', 'dislikes': '1', 'link': '/item/board_read.naver?code=090710&nid=410215773&page=1', 'body': '', 'score': 869}, {'title': '1시에', 'date': '2026.01.13 12:58', 'views': '146', 'likes': '15', 'dislikes': '4', 'link': '/item/board_read.naver?code=090710&nid=410192309&page=6', 'body': '', 'score': 596}, {'title': '이회사 주주들 보면 진자 부럽소', 'date': '2026.01.13 15:42', 'views': '172', 'likes': '13', 'dislikes': '0', 'link': '/item/board_read.naver?code=090710&nid=410213285&page=1', 'body': '', 'score': 562}, {'title': '다른 로봇주들도[1]', 'date': '2026.01.13 11:57', 'views': '140', 'likes': '12', 'dislikes': '0', 'link': '/item/board_read.naver?code=090710&nid=410185014&page=7', 'body': '', 'score': 500}, {'title': '외인인가 법인인가  보이지않은큰손인가 곧매각아...', 'date': '2026.01.13 15:52', 'views': '310', 'likes': '11', 'dislikes': '3', 'link': '/item/board_read.naver?code=090710&nid=410214341&page=1', 'body': '', 'score': 640}, {'title': '이렇게 해서 언제 13만원 가나 ??[1]', 'date': '2026.01.13 15:25', 'views': '363', 'likes': '11', 'dislikes': '0', 'link': '/item/board_read.naver?code=090710&nid=410211498&page=2', 'body': '', 'score': 693}, {'title': '인수합병 실사 준비중 양측 실무진 구성', 'date': '2026.01.13 12:46', 'views': '244', 'likes': '11', 'dislikes': '1', 'link': '/item/board_read.naver?code=090710&nid=410190911&page=6', 'body': '', 'score': 574}, {'title': '오늘 1만~', 'date': '2026.01.13 12:07', 'views': '61', 'likes': '11', 'dislikes': '0', 'link': '/item/board_read.naver?code=090710&nid=410186232&page=7', 'body': '', 'score': 391}]"
KOSPI,005380,현대차,406000,35.88%,366000,36.15%,+10.63%,800,"[단독] 엔비디아 박민우, 현대차 차...[6] / 지금 구매해도될까요..?[2] / 설문조사) 오늘 +10% 이상 올랐는데... 이번...[1] / 아직 PBR 1.0도 못넘었다.[1]",Positive (52%),"현대차, ..., 시총",False,"[{'title': '설문조사) 오늘 +10% 이상 올랐는데... 이번...[1]', 'date': '2026.01.13 16:06', 'views': '179', 'likes': '21', 'dislikes': '8', 'link': '/item/board_read.naver?code=005380&nid=410215555&page=4', 'body': '', 'score': 809}, {'title': '[단독] 엔비디아 박민우, 현대차 차...[6]', 'date': '2026.01.13 15:45', 'views': '405', 'likes': '18', 'dislikes': '2', 'link': '/item/board_read.naver?code=005380&nid=410213583&page=5', 'body': '', 'score': 945}, {'title': '입성', 'date': '2026.01.13 15:37', 'views': '90', 'likes': '18', 'dislikes': '0', 'link': '/item/board_read.naver?code=005380&nid=410212680&page=5', 'body': '', 'score': 630}, {'title': '아틀라스 올해 1천대양산후 현대공장투...', 'date': '2026.01.13 15:35', 'views': '125', 'likes': '16', 'dislikes': '0', 'link': '/item/board_read.naver?code=005380&nid=410212469&page=5', 'body': '', 'score': 605}, {'title': '공매도 디젓네', 'date': '2026.01.13 12:43', 'views': '53', 'likes': '16', 'dislikes': '2', 'link': '/item/board_read.naver?code=005380&nid=410190623&page=20', 'body': '', 'score': 533}, {'title': '지금 구매해도될까요..?[2]', 'date': '2026.01.13 12:29', 'views': '455', 'likes': '16', 'dislikes': '0', 'link': '/item/board_read.naver?code=005380&nid=410189068&page=21', 'body': '', 'score': 935}, {'title': '아직 PBR 1.0도 못넘었다.[1]', 'date': '2026.01.13 15:57', 'views': '202', 'likes': '15', 'dislikes': '2', 'link': '/item/board_read.naver?code=005380&nid=410214792&page=4', 'body': '', 'score': 652}, {'title': '이재명 각하 감사합니다[1]', 'date': '2026.01.13 14:42', 'views': '62', 'likes': '15', 'dislikes': '10', 'link': '/item/board_read.naver?code=005380&nid=410205630&page=10', 'body': '', 'score': 512}, {'title': '진짜 안살려고 했는데 현대차 로봇보고 와서 안...', 'date': '2026.01.13 14:34', 'views': '80', 'likes': '15', 'dislikes': '0', 'link': '/item/board_read.naver?code=005380&nid=410204646&page=11', 'body': '', 'score': 530}, {'title': '형이 말했잖아', 'date': '2026.01.13 16:41', 'views': '110', 'likes': '14', 'dislikes': '2', 'link': '/item/board_read.naver?code=005380&nid=410217771&page=2', 'body': '', 'score': 530}]"
KOSPI,015760,한국전력,55700,23.50%,49400,23.42%,+9.22%,174,뚜러맨 출근![1] / 작년6월에 8천 박았다[8] / 과감한 리레이팅이 필요 / 한전 vs 두산에너빌리티 주도주 결정,Positive (73%),"원전, 오늘, 이제",False,"[{'title': '뚜러맨 출근![1]', 'date': '2026.01.13 09:30', 'views': '119', 'likes': '21', 'dislikes': '4', 'link': '/item/board_read.naver?code=015760&nid=410160228&page=9', 'body': '', 'score': 749}, {'title': '과감한 리레이팅이 필요', 'date': '2026.01.13 15:50', 'views': '113', 'likes': '18', 'dislikes': '0', 'link': '/item/board_read.naver?code=015760&nid=410214064&page=1', 'body': '', 'score': 653}, {'title': '윤짜장때보다 재명이 정권이 잘간다[2]', 'date': '2026.01.13 15:56', 'views': '97', 'likes': '16', 'dislikes': '7', 'link': '/item/board_read.naver?code=015760&nid=410214643&page=1', 'body': '', 'score': 577}, {'title': '한전 vs 두산에너빌리티 주도주 결정', 'date': '2026.01.13 16:22', 'views': '353', 'likes': '9', 'dislikes': '1', 'link': '/item/board_read.naver?code=015760&nid=410216626&page=1', 'body': '', 'score': 623}, {'title': '안 팔고 놔뒀더니...', 'date': '2026.01.13 12:30', 'views': '109', 'likes': '8', 'dislikes': '0', 'link': '/item/board_read.naver?code=015760&nid=410189228&page=6', 'body': '', 'score': 349}, {'title': '""한국전력, 미국 원전 시장 진출 전망…목표가 ...', 'date': '2026.01.13 08:34', 'views': '244', 'likes': '8', 'dislikes': '4', 'link': '/item/board_read.naver?code=015760&nid=410151925&page=9', 'body': '', 'score': 484}, {'title': '평단 22,000원[2]', 'date': '2026.01.13 16:19', 'views': '277', 'likes': '7', 'dislikes': '1', 'link': '/item/board_read.naver?code=015760&nid=410216431&page=1', 'body': '', 'score': 487}, {'title': '작년6월에 8천 박았다[8]', 'date': '2026.01.13 15:49', 'views': '449', 'likes': '7', 'dislikes': '7', 'link': '/item/board_read.naver?code=015760&nid=410213987&page=2', 'body': '', 'score': 659}, {'title': 'ㅋ.ㅋ 오늘 탈출 개미들 많네~~', 'date': '2026.01.13 15:45', 'views': '117', 'likes': '7', 'dislikes': '1', 'link': '/item/board_read.naver?code=015760&nid=410213617&page=2', 'body': '', 'score': 327}, {'title': '드디어 52주 신고가', 'date': '2026.01.13 14:56', 'views': '148', 'likes': '7', 'dislikes': '1', 'link': '/item/board_read.naver?code=015760&nid=410207566&page=3', 'body': '', 'score': 358}]"
KOSPI,204320,HL만도,60400,13.52%,56900,13.45%,+7.47%,151,목표가 10만원임- 개미털기 끝~[4] / 광개토 ...새 되었구만 / 이젠종가상??6만원아래구경하기힘들듯 / 진저리 나는 만도 털고 떠난다,Mixed,"만도, 아니, 오늘",False,"[{'title': '목표가 10만원임- 개미털기 끝~[4]', 'date': '2026.01.13 14:21', 'views': '246', 'likes': '11', 'dislikes': '4', 'link': '/item/board_read.naver?code=204320&nid=410203009&page=2', 'body': '', 'score': 576}, {'title': '이젠종가상??6만원아래구경하기힘들듯', 'date': '2026.01.13 15:57', 'views': '46', 'likes': '10', 'dislikes': '2', 'link': '/item/board_read.naver?code=204320&nid=410214800&page=1', 'body': '', 'score': 346}, {'title': '진저리 나는 만도 털고 떠난다', 'date': '2026.01.13 11:09', 'views': '41', 'likes': '10', 'dislikes': '0', 'link': '/item/board_read.naver?code=204320&nid=410177807&page=4', 'body': '', 'score': 341}, {'title': '광개토 ...새 되었구만', 'date': '2026.01.13 09:40', 'views': '94', 'likes': '10', 'dislikes': '3', 'link': '/item/board_read.naver?code=204320&nid=410162196&page=6', 'body': '', 'score': 394}, {'title': '징글징글', 'date': '2026.01.13 14:26', 'views': '42', 'likes': '8', 'dislikes': '0', 'link': '/item/board_read.naver?code=204320&nid=410203635&page=2', 'body': '', 'score': 282}, {'title': '만도는 하락 후에[1]', 'date': '2026.01.13 12:24', 'views': '79', 'likes': '8', 'dislikes': '1', 'link': '/item/board_read.naver?code=204320&nid=410188564&page=3', 'body': '', 'score': 319}, {'title': '팔았으면 얼른 꺼지면되지 뭐 아쉬워?[1]', 'date': '2026.01.13 14:47', 'views': '72', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=204320&nid=410206375&page=2', 'body': '', 'score': 282}, {'title': '개미들이 멍청한 이유[3]', 'date': '2026.01.13 12:23', 'views': '117', 'likes': '7', 'dislikes': '4', 'link': '/item/board_read.naver?code=204320&nid=410188421&page=3', 'body': '', 'score': 327}, {'title': '만도는 또 버림받고[1]', 'date': '2026.01.13 11:31', 'views': '83', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=204320&nid=410181361&page=4', 'body': '', 'score': 293}, {'title': '광개토대제 어디 가셨나이까?!!!!!!!!!', 'date': '2026.01.13 09:39', 'views': '47', 'likes': '7', 'dislikes': '2', 'link': '/item/board_read.naver?code=204320&nid=410162123&page=6', 'body': '', 'score': 257}]"
KOSDAQ,086960,MDS테크,1505,4.96%,1398,5.36%,+5.99%,136,말햇다...[5] / 현대 로봇제어 필수품 트레이스32 / 급하게 매집한다?[1] / 내일[1],Positive (53%),"이상, ..., 현대",False,"[{'title': '현대 로봇제어 필수품 트레이스32', 'date': '2026.01.13 10:21', 'views': '84', 'likes': '6', 'dislikes': '0', 'link': '/item/board_read.naver?code=086960&nid=410169580&page=6', 'body': '', 'score': 264}, {'title': '내일[1]', 'date': '2026.01.13 15:12', 'views': '65', 'likes': '5', 'dislikes': '2', 'link': '/item/board_read.naver?code=086960&nid=410209728&page=1', 'body': '', 'score': 215}, {'title': '급하게 매집한다?[1]', 'date': '2026.01.13 11:33', 'views': '89', 'likes': '5', 'dislikes': '2', 'link': '/item/board_read.naver?code=086960&nid=410181767&page=4', 'body': '', 'score': 239}, {'title': '프로그램', 'date': '2026.01.13 11:28', 'views': '25', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=086960&nid=410181017&page=4', 'body': '', 'score': 145}, {'title': '개잡주', 'date': '2026.01.13 11:28', 'views': '14', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=086960&nid=410180933&page=4', 'body': '', 'score': 134}, {'title': '역시나 노답 ㅋㅋㅋㅋㅋ', 'date': '2026.01.13 11:28', 'views': '14', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=086960&nid=410180921&page=4', 'body': '', 'score': 134}, {'title': '과거 ) MDS테크 자회사 알파AI 폭등', 'date': '2026.01.13 15:21', 'views': '77', 'likes': '3', 'dislikes': '1', 'link': '/item/board_read.naver?code=086960&nid=410210925&page=1', 'body': '', 'score': 167}, {'title': '말햇다...[5]', 'date': '2026.01.13 14:49', 'views': '186', 'likes': '3', 'dislikes': '6', 'link': '/item/board_read.naver?code=086960&nid=410206620&page=1', 'body': '', 'score': 276}, {'title': '1685', 'date': '2026.01.13 13:52', 'views': '56', 'likes': '3', 'dislikes': '0', 'link': '/item/board_read.naver?code=086960&nid=410199122&page=2', 'body': '', 'score': 146}, {'title': '물렸네요ㅠㅠ[2]', 'date': '2026.01.13 13:49', 'views': '92', 'likes': '3', 'dislikes': '1', 'link': '/item/board_read.naver?code=086960&nid=410198736&page=2', 'body': '', 'score': 182}]"
