시장구분,code,종목명,현재가,현재_외국인비중,어제_종가,어제_외국인비중,등락률,당일_게시글수,게시물_요약,감정분석,Top_Keyword,연속_등록
KOSDAQ,476060,온코닉테라퓨틱스,20550,1.53%,18610,2.00%,+8.50%,104,"1월L/O기대[1] / 자큐보 추가 기술 수출 타협중 / 온코는 2만원 넘기면 팔고 18000원 오면 사... / 외인들 폭풍매수 종가는 24,600원",Positive (66%),"ㅋㅋ, 이상, 상승했어요",False
KOSDAQ,099440,스맥,6820,3.86%,6840,5.66%,+8.25%,158,공시내용도 이해못하는 주린이들 ㅋㅋ한심하노 / 12월24일 이사회를 통해[1] / SNT로 넘어가는게 맞음[2] / 최영섭 스맥대표가 24일 일부러 주가눌렀네~[3],Positive (52%),"오늘, 빵섭이는, 공시",False
KOSDAQ,298830,슈어소프트테크,8460,1.84%,7150,1.37%,+6.68%,90,소소하게 잘 먹고 갑니다 꺼억[1] / 8600원  돌파되면  무조건  올라타는겁니...[2] / 내년에 5만원 가는거 모르냐? 말ㄷ[2] / 사기꾼[1],Positive (87%),"오늘, 단일가, 자율주행",False
KOSPI,042700,한미반도체,132700,6.34%,127000,6.47%,+6.50%,169,2025 한미반도체(주) 기업가치 제고 계획[4] / 조심스레 오늘 상한가 예상해본다[1] / 공시에 우주 로켓용 납품도 있네요 / EMI,Negative (65%),"오늘, 공매도, 상한가",False
KOSDAQ,319400,현대무벡스,19680,2.07%,16900,2.18%,+5.92%,186,현대무벡스 오늘은 상승한다 한표 / 매출은 없는데 기대감만 가지고 오르는 애들이 ...[1] / 현대무벡은 조정주면 더 땡큐야[1] / 여러분 상한가 바라지 마세요[1],Positive (57%),"오늘, 미수신용으로, 전재산",False
KOSPI,005930,삼성전자,116200,52.22%,111500,52.22%,+4.59%,671,삼전 사상최고가 돌파 이게 나라지 / 삼전 지금이라도 매수해야하나요?[1] / 삼전 주가를 봐라[7] / 삼전이 지금 15만 못가는 이유[2],Positive (76%),"오늘, 삼전, ...",False
KOSPI,452260,한화갤러리아,1473,1.59%,1470,1.18%,+4.47%,58,조막손  형들  잘 먹고 간다[1] / 인수합병 찌라시 돌고있는데[3] / 여러분들 반갑습니다. / 운전참 그지같이하네~,Positive (75%),"우선주, 진짜, 찌라시",False
KOSPI,000390,삼화페인트,7690,10.95%,8180,10.81%,+4.06%,98,윤씨집안이 삼화페인트 회장이어야합니다. / 윤씨 일가에 한표 / 윤씨가 움직이기만 하면 개인주주들은 모두 윤씨... / 김씨일가가 너무 싫습니다,Mixed,"경영권, 윤씨, ...",False
KOSPI,000660,SK하이닉스,602000,53.54%,584000,53.44%,+2.38%,341,차라리 오늘 확올리고  정지먹어[1] / 오늘 안사면[1] / 담주는 65만.. 가겄네[2] / 100만[2],Positive (61%),"투경, 오늘, 삼전",False
KOSDAQ,125490,한라캐스트,18960,1.56%,16770,0.41%,+1.23%,85,오랜만에 글 써보네 자율주행이 미쳤을때 / 공부하세요 / 삼봉 돌파 - 단기 3만원[1] / 오늘도 싸게 사고 싶어서 장난질 중,Negative (75%),"오늘도, 자율주행, 싸게",False
KOSPI,249420,일동제약,39700,3.59%,37300,4.83%,+0.63%,57,쩐주들은 알것[1] / 음봉 안나오는걸로 만족해야겠네[1] / 💻👱‍♂️ 프로그램 벌써 +17만주🔺 / 쌍바닥[1],Positive (75%),"물량, 오르면, 💻👱‍♂️",True
KOSDAQ,488900,비츠로넥스텍,15510,1.03%,13200,0.96%,-0.06%,71,말아올리기 / 이넘 계속 지켜봅시다 ㅡ 좋은 예감[1] / 꼬라지보니 다음주에 신고가다 / 추매 5천주 쌩스 ㅡ대장 가즈앗[1],Mixed,"오늘, 이상, 추매",False
KOSPI,006800,미래에셋증권,23100,10.90%,23900,10.90%,-0.22%,75,옷기는주식[1] / 야는[1] / 제아무리 / 이제 시작이다! 미래우처럼 출발하자![1],Negative (61%),"공매도, 오늘, 미래에셋증권",False
KOSPI,034020,두산에너빌리티,74600,22.47%,77600,22.49%,-1.71%,195,"7만, 8만 매수 개미들 화 날만도 ...[1] / 매도합니다~ 도저히 희망이 보이지 않아[2] / 아니 반도체만 가는 시장이라니까[2] / 자자~~ 개잡주 어서들 매도하세요^^[2]",Negative (75%),"공매도, 오늘도, 오늘",False
KOSDAQ,090710,휴림로봇,6320,6.49%,6230,4.78%,-3.36%,110,"또 다른 세력이 붙었나?[1] / 엔비디아 직접투자 에이로봇은 휴림로봇이최대주주[1] / 상한가 출발해요[1] / 1차 7,700원, 2차 12,000원까...",Negative (55%),"오늘, 투자주의, 개미들",False
KOSDAQ,027360,아주IB투자,3025,1.24%,3130,1.18%,-8.05%,42,"2625원 교환청구면[6] / 내용을 끝까지 읽어야지요[1] / 매수 대기자는 2,700원 까지는 지켜보세요.[3] / 오후에 양봉으로",Positive (75%),"ㅇㅇ, 오늘, ㅇㅇ[1]",False
