시장구분,code,종목명,현재가,현재_외국인비중,어제_종가,어제_외국인비중,등락률,당일_게시글수,게시물_요약,감정분석,Top_Keyword,연속_등록
KOSDAQ,0013V0,삼진식품,18970,,7599,,+149.61%,606,장외에서[5] / 영업이익 72억 오뎅집이[2] / 오뎅회사 무시하지마라!![2] / 끔이 현실로?[2],Positive (51%),"오뎅, ..., 어묵",False
KOSDAQ,0099W0,미래에셋비전스팩11호,3180,,2000,,+59.00%,236,5천원 넘길줄알고 존버하다가[2] / 4000원 만주 샀는데[4] / 4천원[1] / 한방에 쏘려고,Positive (53%),"이상, 상승했어요, 2천원",False
KOSDAQ,488900,비츠로넥스텍,14430,1.12%,10100,0.90%,+30.00%,157,솔직히 이 놈 매매해봤으면[2] / 몇여상 가능할까요? ㅋㅋㅋ 천장은 없는건데 ...[1] / 솔직히[1] / 야야 나간다나가 아오 드럽다드러워,Positive (77%),"이상, 상승했어요, 간다",False
KOSDAQ,100790,미래에셋벤처투자,22200,1.47%,14240,1.19%,+29.98%,604,아 그냥 모르면 사지마라 ㅋㅋㅋㅋㅋㅋ[2] / 4천억 투자한 미래에셋의  전략이..[2] / 고맙다 천주 더 샀다ㅋㅋㅋㅋㅋ / 내가 얘기했잖아..나 신용 몰빵충이라고[2],Positive (51%),"오늘, ..., 스페이스",False
KOSDAQ,478340,나라스페이스테크놀로지,46100,0.63%,31200,0.07%,+28.06%,277,안티덜[1] / 3연상시작점 / 스페이스엑스 상장때까지 20만본다[1] / 형들 내말 믿어라 신지떼르~[2],Positive (63%),"상한가, ㅋㅋ, 그냥",False
KOSDAQ,319400,현대무벡스,15960,1.00%,13600,1.51%,+17.35%,501,오늘 물량  뺏긴 분들 많다. 상한가 시작이다...[1] / 현대무 / 15740원에 3만주 매수. 오늘 상한가 간다...[3] / 오늘 상가면 내일은? 기본 20퍼 출발,Positive (63%),"오늘, ..., 로봇",False
KOSDAQ,264850,이랜시스,7310,3.73%,5810,2.96%,+16.03%,179,"삼성전자 로봇의 숨은 축…이랜시스, 이제 실적이... / 10프로이상 장대양봉은..거래량 실린.. / 엑추에이터 감속기 3사 ~~~ / 삼성 감속기 검색하면",Positive (86%),"이제, 감속기, 이상",False
KOSPI,042700,한미반도체,126200,6.12%,116400,6.20%,+8.42%,264,공매 식은 땀 날듯[3] / 스페이스 X 에 EMI 장비 납품[1] / 내년 / 7300억 공매도 친 세력들 이제 던질 현물이 없는...,Mixed,"오늘, 공매도, 한미",False
KOSDAQ,038500,삼표시멘트,4775,1.71%,4815,1.53%,+6.82%,169,고터60층 개발로 25배 올림[5] / 재료가 좋은 것은 / 확정공사중 / 삼표에 이만한 호재는 다시오지 않는다[1],Positive (61%),"성수동, 올라가라, 개미들",False
KOSPI,000660,SK하이닉스,577000,53.33%,552000,53.37%,+5.48%,447,투경이랑 거래정지 헛갈리지 마라 / 한국거래소에 다같이 민원 넣어서 우리의 재산을... / 거래소 없어져야 대한민국 주식시장 살아납니다...[2] / 진짜 큰거 한방은 1월에 나옵니다,Positive (51%),"투경, 오늘, 삼성전자",False
KOSPI,272210,한화시스템,56900,8.01%,48950,7.70%,+4.79%,106,공매도 대주친 형님들은 파산 할 위험성이 매... / 전투기 핵심 부품 미국에 수출 / 노스롭 기사 곧 뜰 예정 / 신고가 돌파를 위한 손바뀜 참 좋다  대시세...[1],Mixed,"공매도, 오늘, 조작꾼들",False
KOSPI,005930,삼성전자,110000,51.98%,107600,52.11%,+3.48%,782,"<속보> "" 삼성전자 내년에 영업이익 최소 11...[3] / ★ 속보) 삼성전자 HBM4, 엔비디...[1] / 11만원에 판 인간들[2] / 뚫는다 못뚫는다[1]",Positive (55%),"오늘, 11만, 11만원",False
KOSPI,452260,한화갤러리아,1562,1.52%,1543,1.30%,+1.56%,180,오늘 주식할만하지ㅋㅋ[1] / 100주만 사보고 모니터링 / 잘가라 / 어느정도 정리후,Positive (56%),"오늘, 오늘도, 5일선",False
KOSDAQ,030530,원익홀딩스,33300,2.37%,32300,2.58%,+0.76%,149,오늘 상갈 수 밖에 없어요[1] / 지금 원홀 매도하는 사람은[2] / 10%상승 기도중 / 이제 그만 털고[1],Negative (65%),"오늘, 기법, 매도",False
KOSPI,034020,두산에너빌리티,77900,22.48%,74500,22.43%,+0.65%,303,오늘 8만5천원 넘기면 공매도[1] / 해제되었으니[1] / 매도금지 / 국장이대단한이유[2],Mixed,"오늘, 두빌, ...",False
KOSPI,006800,미래에셋증권,22750,11.06%,22100,10.88%,+0.22%,151,이게 주가 조작이지… / 절대매도금지 / 아침에 프로그램 매도하는 척 하더니[3] / 하 오르질 못하게이것만,Negative (68%),"공매도, 프로그램, ㅋㅋㅋ",False
KOSPI,000390,삼화페인트,8620,10.71%,7930,11.22%,0.00%,278,"종가 상한가 / 오늘 10,050원에 매수했는데[2] / 뉴스에 cmp등장이요[1] / 틀리지마시길[1]",Positive (61%),"오늘, 종가, 경영권",False
KOSDAQ,0101C0,하나36호스팩,1983,,2000,,-0.85%,221,망할것[1] / 진짜 / 하나가  지금 미래보다 나은점 단 한개 있음[1] / 해도해도 너무하네ㅠ[2],Positive (63%),"지금, 하니36호도, 5천원",False
KOSPI,010140,삼성중공업,24700,30.67%,23800,30.51%,-2.76%,103,그래서 그렇게 떠들던 FLNG[1] / 오늘 포함 남은 6영업일... / 내 주식인생에서 가장 큰 실수[2] / 자사주소각[1],Negative (82%),"..., 삼중은, 조선",False
