cycle_id,ts,runner,sim,code,decision,reason,input_hash
14911350,2026-09-14 14:00:47,actions-trading,Sim4-1,017900,skip,held_or_cooldown,9c1fe5008dcf
14911350,2026-09-14 14:00:47,actions-trading,Sim4-1,000670,skip,period,641b89fa5e7f
14911350,2026-09-14 14:00:47,actions-trading,Sim4-1,217590,skip,adx_low,26c94369ed7a
14911350,2026-09-14 14:00:47,actions-trading,Sim4-1,003200,skip,adx_low,d59df4280064
14911350,2026-09-14 14:00:47,actions-trading,Sim4-1,011090,skip,amount,f55b9261a873
14911350,2026-09-14 14:00:47,actions-trading,Sim4-1,006490,skip,adx_high,168bab90a4b4
14911350,2026-09-14 14:00:47,actions-trading,Sim4-1,015590,skip,amount,4617c4bf606a
14911350,2026-09-14 14:00:47,actions-trading,Sim4-1,020120,skip,held_or_cooldown,ffdfdc618828
14911350,2026-09-14 14:00:47,actions-trading,Sim4-1,014285,skip,amount,b4ea9abfaf94
14911350,2026-09-14 14:00:47,actions-trading,Sim4-1,272210,skip,adx_low,4619e0f1e10c
14911350,2026-09-14 14:00:47,actions-trading,Sim4-1,0220W0,skip,period,d0d634932b84
14911350,2026-09-14 14:00:47,actions-trading,Sim4-1,012320,skip,amount,20a987418bb0
14911350,2026-09-14 14:00:47,actions-trading,Sim4-1,023530,skip,adx_low,fcbfff417f63
14911350,2026-09-14 14:00:47,actions-trading,Sim4-1,004100,skip,adx_low,51d456c0cde9
14911350,2026-09-14 14:00:47,actions-trading,Sim4-1,021240,skip,period,01d59a48cdea
14911350,2026-09-14 14:00:47,actions-trading,Sim4-1,090460,skip,adx_high,1946f25a7500
14911350,2026-09-14 14:00:47,actions-trading,Sim4-1,00088K,skip,amount,0b0f1b99e293
14911350,2026-09-14 14:00:47,actions-trading,Sim4-1,012450,skip,adx_high,95c73d7bbeae
14911350,2026-09-14 14:00:47,actions-trading,Sim4-1,079550,skip,adx_high,4eccfb41df99
14911350,2026-09-14 14:00:47,actions-trading,Sim4-1,484870,skip,amount,b746997ae333
14911350,2026-09-14 14:00:47,actions-trading,Sim4-1,093370,skip,adx_high,248f7edeed5a
14911350,2026-09-14 14:00:47,actions-trading,Sim4-1,0220WL,skip,amount,2b03ffda5b6e
14911350,2026-09-14 14:00:47,actions-trading,Sim4-1,001040,skip,adx_high,6e576e307ce6
14911350,2026-09-14 14:00:47,actions-trading,Sim4-1,316140,skip,period,6b7c02977b25
14911350,2026-09-14 14:00:47,actions-trading,Sim4-1,161890,skip,period,c3ba176e4991
14911350,2026-09-14 14:00:47,actions-trading,Sim4-1,012750,skip,period,10ce211f9608
14911350,2026-09-14 14:00:47,actions-trading,Sim4-1,000880,skip,adx_low,fd0f136d8c27
14911350,2026-09-14 14:00:47,actions-trading,Sim4-1,090430,skip,adx_low,b3f020ccc562
14911350,2026-09-14 14:00:47,actions-trading,Sim4-1,006650,skip,period,b4d18bfa01b8
14911350,2026-09-14 14:00:47,actions-trading,Sim4-1,004105,skip,amount,6846c80b9141
14911350,2026-09-14 14:00:48,actions-trading,Sim4-1,017900,skip,held_or_cooldown,9c1fe5008dcf
14911350,2026-09-14 14:00:48,actions-trading,Sim4-1,000670,skip,period,641b89fa5e7f
14911350,2026-09-14 14:00:48,actions-trading,Sim4-1,217590,skip,adx_low,26c94369ed7a
14911350,2026-09-14 14:00:48,actions-trading,Sim4-1,003200,skip,adx_low,d59df4280064
14911350,2026-09-14 14:00:48,actions-trading,Sim4-1,011090,skip,amount,f55b9261a873
14911350,2026-09-14 14:00:48,actions-trading,Sim4-1,006490,skip,adx_high,168bab90a4b4
14911350,2026-09-14 14:00:48,actions-trading,Sim4-1,015590,skip,amount,4617c4bf606a
14911350,2026-09-14 14:00:48,actions-trading,Sim4-1,020120,skip,held_or_cooldown,ffdfdc618828
14911350,2026-09-14 14:00:48,actions-trading,Sim4-1,014285,skip,amount,b4ea9abfaf94
14911350,2026-09-14 14:00:48,actions-trading,Sim4-1,272210,skip,adx_low,4619e0f1e10c
14911350,2026-09-14 14:00:48,actions-trading,Sim4-1,0220W0,skip,period,d0d634932b84
14911350,2026-09-14 14:00:48,actions-trading,Sim4-1,012320,skip,amount,20a987418bb0
14911350,2026-09-14 14:00:48,actions-trading,Sim4-1,023530,skip,adx_low,fcbfff417f63
14911350,2026-09-14 14:00:48,actions-trading,Sim4-1,004100,skip,adx_low,51d456c0cde9
14911350,2026-09-14 14:00:48,actions-trading,Sim4-1,021240,skip,period,01d59a48cdea
14911350,2026-09-14 14:00:48,actions-trading,Sim4-1,090460,skip,adx_high,1946f25a7500
14911350,2026-09-14 14:00:48,actions-trading,Sim4-1,00088K,skip,amount,0b0f1b99e293
14911350,2026-09-14 14:00:48,actions-trading,Sim4-1,012450,skip,adx_high,95c73d7bbeae
14911350,2026-09-14 14:00:48,actions-trading,Sim4-1,079550,skip,adx_high,4eccfb41df99
14911350,2026-09-14 14:00:48,actions-trading,Sim4-1,484870,skip,amount,b746997ae333
14911350,2026-09-14 14:00:48,actions-trading,Sim4-1,093370,skip,adx_high,248f7edeed5a
14911350,2026-09-14 14:00:48,actions-trading,Sim4-1,0220WL,skip,amount,2b03ffda5b6e
14911350,2026-09-14 14:00:48,actions-trading,Sim4-1,001040,skip,adx_high,6e576e307ce6
14911350,2026-09-14 14:00:48,actions-trading,Sim4-1,316140,skip,period,6b7c02977b25
14911350,2026-09-14 14:00:48,actions-trading,Sim4-1,161890,skip,period,c3ba176e4991
14911350,2026-09-14 14:00:48,actions-trading,Sim4-1,012750,skip,period,10ce211f9608
14911350,2026-09-14 14:00:48,actions-trading,Sim4-1,000880,skip,adx_low,fd0f136d8c27
14911350,2026-09-14 14:00:48,actions-trading,Sim4-1,090430,skip,adx_low,b3f020ccc562
14911350,2026-09-14 14:00:48,actions-trading,Sim4-1,006650,skip,period,b4d18bfa01b8
14911350,2026-09-14 14:00:48,actions-trading,Sim4-1,004105,skip,amount,6846c80b9141
14911350,2026-09-14 14:01:37,actions-trading,MFHS2,316140,skip,max_holdings,6c41052b9e78
14911350,2026-09-14 14:01:37,actions-trading,MFHS2,0220W0,seen,,46e56d1eb7b8
14911350,2026-09-14 14:01:37,actions-trading,MFHS2,010140,seen,,3988630b6210
14911350,2026-09-14 14:01:37,actions-trading,MFHS2,003490,seen,,15dde918292f
14911350,2026-09-14 14:01:37,actions-trading,MFHS2,079160,seen,,103180944a98
14911350,2026-09-14 14:01:37,actions-trading,MFHS2,377300,seen,,849af688744a
14911350,2026-09-14 14:01:37,actions-trading,MFHS2,092790,seen,,3d9ab2da4209
14911350,2026-09-14 14:01:37,actions-trading,MFHS2,011200,seen,,85a0ecb2e3ca
14911350,2026-09-14 14:01:37,actions-trading,MFHS2,272210,seen,,ac20c1a510e8
14911350,2026-09-14 14:01:37,actions-trading,MFHS2,323410,seen,,1b1c5873cfee
14911350,2026-09-14 14:01:37,actions-trading,MFHS2,086790,seen,,701c8f613833
14911350,2026-09-14 14:01:37,actions-trading,MFHS2,415640,seen,,5b1ed86b4f2d
14911350,2026-09-14 14:01:37,actions-trading,MFHS2,077500,seen,,2c29baf518d1
14911350,2026-09-14 14:01:37,actions-trading,MFHS2,014280,seen,,ea8835340e4f
14911350,2026-09-14 14:01:37,actions-trading,MFHS2,001510,seen,,bf7466b1b02a
14911350,2026-09-14 14:01:37,actions-trading,MFHS2,090460,seen,,fe1510697d9b
14911350,2026-09-14 14:01:37,actions-trading,MFHS2,024110,seen,,765410b4dc49
14911350,2026-09-14 14:01:37,actions-trading,MFHS2,003530,seen,,4f8bdf4e3fba
14911350,2026-09-14 14:01:37,actions-trading,MFHS2,078930,seen,,de8a2dcdd707
14911350,2026-09-14 14:01:37,actions-trading,MFHS2,003000,seen,,a12a8d7c434b
14911350,2026-09-14 14:01:37,actions-trading,MFHS2,007660,seen,,1153441dfd8a
14911350,2026-09-14 14:01:37,actions-trading,MFHS2,139130,seen,,26270ecbeae9
14911350,2026-09-14 14:01:37,actions-trading,MFHS2,317400,seen,,afad0edb7ce5
14911350,2026-09-14 14:01:37,actions-trading,MFHS2,004770,seen,,2618c6c380fb
14911350,2026-09-14 14:01:37,actions-trading,MFHS2,089590,seen,,ed4e29a1487a
14911350,2026-09-14 14:01:37,actions-trading,MFHS2,020120,seen,,eb8b23c83620
14911350,2026-09-14 14:01:37,actions-trading,MFHS2,047810,seen,,3ac168dbc635
14911350,2026-09-14 14:01:37,actions-trading,MFHS2,003010,seen,,35714d3262c2
14911350,2026-09-14 14:01:37,actions-trading,MFHS2,000370,seen,,640d3372fd1d
14911350,2026-09-14 14:01:37,actions-trading,MFHS2,008260,seen,,24180cd9d6dc
14911350,2026-09-14 14:01:40,actions-trading,상승모멘텀,017900,skip,cooldown,1ff467f131a3
14911350,2026-09-14 14:01:40,actions-trading,상승모멘텀,000670,skip,period,641b89fa5e7f
14911350,2026-09-14 14:01:40,actions-trading,상승모멘텀,217590,skip,adx_low,eb8cb39190c6
14911350,2026-09-14 14:01:40,actions-trading,상승모멘텀,003200,skip,adx_low,cb71b37bb237
14911350,2026-09-14 14:01:40,actions-trading,상승모멘텀,011090,skip,amount,f55b9261a873
14911350,2026-09-14 14:01:40,actions-trading,상승모멘텀,006490,skip,adx_high,a0d98054c74e
14911350,2026-09-14 14:01:40,actions-trading,상승모멘텀,015590,skip,amount,c635f70b7727
14911350,2026-09-14 14:01:40,actions-trading,상승모멘텀,020120,skip,cooldown,eb8b23c83620
14911350,2026-09-14 14:01:40,actions-trading,상승모멘텀,014285,skip,amount,b4ea9abfaf94
14911350,2026-09-14 14:01:40,actions-trading,상승모멘텀,272210,skip,adx_low,ac20c1a510e8
14911350,2026-09-14 14:01:40,actions-trading,상승모멘텀,0220W0,skip,period,46e56d1eb7b8
14911350,2026-09-14 14:01:40,actions-trading,상승모멘텀,012320,skip,amount,90bbd8bb4dd2
14911350,2026-09-14 14:01:40,actions-trading,상승모멘텀,023530,skip,adx_low,877094e03819
14911350,2026-09-14 14:01:40,actions-trading,상승모멘텀,004100,skip,adx_low,51d456c0cde9
14911350,2026-09-14 14:01:40,actions-trading,상승모멘텀,021240,skip,period,3c38076ef94a
14911350,2026-09-14 14:01:40,actions-trading,상승모멘텀,090460,skip,adx_high,fe1510697d9b
14911350,2026-09-14 14:01:40,actions-trading,상승모멘텀,00088K,skip,amount,0b0f1b99e293
14911350,2026-09-14 14:01:40,actions-trading,상승모멘텀,012450,skip,adx_high,85016538972c
14911350,2026-09-14 14:01:40,actions-trading,상승모멘텀,079550,skip,adx_high,7820e81c5695
14911350,2026-09-14 14:01:40,actions-trading,상승모멘텀,484870,skip,amount,a17b0fa2b4f2
14911350,2026-09-14 14:01:40,actions-trading,상승모멘텀,093370,skip,adx_high,064bae07d11b
14911350,2026-09-14 14:01:40,actions-trading,상승모멘텀,0220WL,skip,amount,39cc886554ff
14911350,2026-09-14 14:01:40,actions-trading,상승모멘텀,001040,skip,adx_high,ba43fd77a071
14911350,2026-09-14 14:01:40,actions-trading,상승모멘텀,316140,skip,period,6c41052b9e78
14911350,2026-09-14 14:01:40,actions-trading,상승모멘텀,161890,skip,period,55a92aa2150e
14911350,2026-09-14 14:01:40,actions-trading,상승모멘텀,012750,skip,period,8306878072f4
14911350,2026-09-14 14:01:40,actions-trading,상승모멘텀,000880,skip,period,ff9867b9326e
14911350,2026-09-14 14:01:40,actions-trading,상승모멘텀,090430,skip,adx_low,9648c6487046
14911350,2026-09-14 14:01:40,actions-trading,상승모멘텀,006650,skip,period,1c395e12b07a
14911350,2026-09-14 14:01:40,actions-trading,상승모멘텀,004105,skip,amount,bde268c87c8f
14911350,2026-09-14 14:01:42,actions-trading,선행매집,316140,skip,held_awaiting_breakout,6c41052b9e78
14911350,2026-09-14 14:01:42,actions-trading,선행매집,017900,skip,below_anchor,1ff467f131a3
14911350,2026-09-14 14:01:42,actions-trading,선행매집,003490,skip,held_awaiting_breakout,15dde918292f
14911350,2026-09-14 14:01:42,actions-trading,선행매집,0220W0,skip,below_anchor,46e56d1eb7b8
14911350,2026-09-14 14:01:42,actions-trading,선행매집,010140,skip,below_anchor,3988630b6210
14911350,2026-09-14 14:01:42,actions-trading,선행매집,079160,skip,below_anchor,103180944a98
14911350,2026-09-14 14:01:42,actions-trading,선행매집,011200,skip,no_setup,85a0ecb2e3ca
14911350,2026-09-14 14:01:42,actions-trading,선행매집,092790,skip,below_anchor,3d9ab2da4209
14911350,2026-09-14 14:01:42,actions-trading,선행매집,317400,skip,no_setup,afad0edb7ce5
14911350,2026-09-14 14:01:42,actions-trading,선행매집,377300,skip,below_anchor,849af688744a
14911350,2026-09-14 14:01:42,actions-trading,선행매집,001510,skip,below_anchor,bf7466b1b02a
14911350,2026-09-14 14:01:42,actions-trading,선행매집,272210,skip,below_anchor,ac20c1a510e8
14911350,2026-09-14 14:01:42,actions-trading,선행매집,323410,skip,below_anchor,1b1c5873cfee
14911350,2026-09-14 14:01:42,actions-trading,선행매집,086790,skip,no_setup,701c8f613833
14911350,2026-09-14 14:01:42,actions-trading,선행매집,139130,skip,sold_or_cooldown,26270ecbeae9
14911350,2026-09-14 14:01:42,actions-trading,선행매집,073240,skip,below_anchor,b9cfff3ef01e
14911350,2026-09-14 14:01:42,actions-trading,선행매집,090460,skip,below_anchor,fe1510697d9b
14911350,2026-09-14 14:01:42,actions-trading,선행매집,055550,skip,no_setup,aea86929c00c
14911350,2026-09-14 14:01:42,actions-trading,선행매집,003530,skip,below_anchor,4f8bdf4e3fba
14911350,2026-09-14 14:01:42,actions-trading,선행매집,077500,skip,below_anchor,2c29baf518d1
14911350,2026-09-14 14:01:42,actions-trading,선행매집,014280,skip,below_anchor,ea8835340e4f
14911350,2026-09-14 14:01:42,actions-trading,선행매집,027740,skip,amount,cfd7a1a7649f
14911350,2026-09-14 14:01:42,actions-trading,선행매집,047810,skip,below_anchor,3ac168dbc635
14911350,2026-09-14 14:01:42,actions-trading,선행매집,078930,skip,no_setup,de8a2dcdd707
14911350,2026-09-14 14:01:42,actions-trading,선행매집,415640,skip,no_setup,5b1ed86b4f2d
14911350,2026-09-14 14:01:42,actions-trading,선행매집,062040,skip,below_anchor,799427a77cd9
14911350,2026-09-14 14:01:42,actions-trading,선행매집,000430,skip,amount,3e6305be32cb
