code,covered
033790,True
000500,True
066970,True
481050,True
086450,True
003670,True
327260,True
096770,True
006400,True
018290,True
096530,True
082920,True
088350,True
023160,True
080580,True
078340,True
476060,True
204270,True
000150,True
459580,True
278280,True
456160,True
060250,True
009420,True
161890,True
487240,True
450080,True
445680,True
102110,True
052690,True
