cycle_id,ts,sim,code,name,decision,reason,price,change_rate,amount,adx,tick_power,posts,unique_posters,posts_per_poster,avg_posts,buzz_ratio,total_likes,likes_per_post,sov,z_posters,z_sov,z_likes,ignition,hype_score,fact_score,z_hype,d_sov,d_hype,accel,accel_d1,hist_missing,hist_days_ago,ignition4
14901899,2026-09-01 10:59:46,sim9,001770,,entry,entry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902005,2026-09-01 14:31:39,sim9,014990,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902005,2026-09-01 14:31:39,sim9,004310,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902005,2026-09-01 14:31:39,sim9,210980,,skip,intra,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902005,2026-09-01 14:31:39,sim9,090370,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902005,2026-09-01 14:31:39,sim9,090460,,skip,intra,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902005,2026-09-01 14:31:39,sim9,005320,,skip,amount,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902005,2026-09-01 14:31:39,sim9,088790,,skip,amount,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902005,2026-09-01 14:31:39,sim9,010400,,skip,amount,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902005,2026-09-01 14:31:39,sim9,010580,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902005,2026-09-01 14:31:39,sim9,003160,,skip,intra,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902005,2026-09-01 14:31:39,sim9,017180,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902005,2026-09-01 14:31:39,sim9,013700,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902005,2026-09-01 14:31:39,sim9,271980,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902005,2026-09-01 14:31:39,sim9,020150,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902005,2026-09-01 14:31:39,sim9,096770,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902005,2026-09-01 14:31:39,sim9,011390,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
