cycle_id,ts,runner,sim,code,decision,reason,input_hash
14911950,2026-09-15 10:03:12,actions-scraper,레인지,005930,skip,max_holdings,5a5846f9a3a0
14911950,2026-09-15 10:03:12,actions-scraper,레인지,000660,seen,,ab15281952d7
14911950,2026-09-15 10:03:12,actions-scraper,레인지,005935,seen,,5e814a3bcb31
14911950,2026-09-15 10:03:12,actions-scraper,레인지,402340,seen,,56556924d80f
14911950,2026-09-15 10:03:12,actions-scraper,레인지,009150,seen,,49ce246024c0
14911950,2026-09-15 10:03:12,actions-scraper,레인지,373220,seen,,137ca4711fd8
14911950,2026-09-15 10:03:12,actions-scraper,레인지,005380,seen,,185ed4cb861f
14911950,2026-09-15 10:03:12,actions-scraper,레인지,207940,seen,,35b5913932ed
14911950,2026-09-15 10:03:12,actions-scraper,레인지,105560,seen,,ea98861fefa5
14911950,2026-09-15 10:03:12,actions-scraper,레인지,032830,seen,,9e56bfabb306
14911950,2026-09-15 10:03:12,actions-scraper,레인지,028260,seen,,224b394c0102
14911950,2026-09-15 10:03:12,actions-scraper,레인지,012450,seen,,dde8c9ab4732
14911950,2026-09-15 10:03:12,actions-scraper,레인지,034020,seen,,f2d55d0ec026
14911950,2026-09-15 10:03:12,actions-scraper,레인지,055550,seen,,694e3b85d8f0
14911950,2026-09-15 10:03:12,actions-scraper,레인지,000270,seen,,f0c9b37c176a
14911950,2026-09-15 10:03:12,actions-scraper,레인지,329180,seen,,10bf53738373
14911950,2026-09-15 10:03:12,actions-scraper,레인지,006400,seen,,7cc6e0da36fa
14911950,2026-09-15 10:03:12,actions-scraper,레인지,068270,seen,,ff71f4a8a5d6
14911950,2026-09-15 10:03:12,actions-scraper,레인지,034730,seen,,c6d57fb26814
14911950,2026-09-15 10:03:12,actions-scraper,레인지,086790,seen,,be81d8b134b3
14911950,2026-09-15 10:03:12,actions-scraper,레인지,012330,seen,,f2e72fcaf340
14911950,2026-09-15 10:03:12,actions-scraper,레인지,066570,seen,,9e9bc664d168
14911950,2026-09-15 10:03:12,actions-scraper,레인지,035420,seen,,631677acb84b
14911950,2026-09-15 10:03:12,actions-scraper,레인지,000810,seen,,53a9f220232d
14911950,2026-09-15 10:03:12,actions-scraper,레인지,010120,seen,,70ad2d3d9411
14911950,2026-09-15 10:03:12,actions-scraper,레인지,316140,seen,,9f16e5af2e6e
14911950,2026-09-15 10:03:12,actions-scraper,레인지,005490,seen,,b129d794eb14
14911950,2026-09-15 10:03:12,actions-scraper,레인지,042660,seen,,cf87d1f9d75b
14911950,2026-09-15 10:03:12,actions-scraper,레인지,267260,seen,,a0621872ed7d
14911950,2026-09-15 10:03:12,actions-scraper,레인지,298040,seen,,ff53ce88bfc4
14911950,2026-09-15 10:03:12,actions-scraper,레인지,009540,seen,,4ac2b6e2a35d
14911950,2026-09-15 10:03:12,actions-scraper,레인지,096770,seen,,f492e942c1ce
14911950,2026-09-15 10:03:12,actions-scraper,레인지,010130,seen,,9137d45e5d7a
14911950,2026-09-15 10:03:12,actions-scraper,레인지,138040,seen,,beb5ecc8f53a
14911950,2026-09-15 10:03:12,actions-scraper,레인지,042700,seen,,775e643c0768
14911950,2026-09-15 10:03:12,actions-scraper,레인지,000150,seen,,9e482fab956d
14911950,2026-09-15 10:03:12,actions-scraper,레인지,015760,seen,,28e5d05ca252
14911950,2026-09-15 10:03:12,actions-scraper,레인지,011200,seen,,7c5b5f175740
14911950,2026-09-15 10:03:12,actions-scraper,레인지,017670,seen,,37675015d07d
14911950,2026-09-15 10:03:12,actions-scraper,레인지,051910,seen,,a4c3bf31bdf4
14911950,2026-09-15 10:03:12,actions-scraper,레인지,010140,seen,,7f2fbcf2cdab
14911950,2026-09-15 10:03:12,actions-scraper,레인지,267250,seen,,1b1496180c2b
14911950,2026-09-15 10:03:12,actions-scraper,레인지,006800,seen,,b0771f6a5937
14911950,2026-09-15 10:03:12,actions-scraper,레인지,033780,seen,,532d3d6c5844
14911950,2026-09-15 10:03:12,actions-scraper,레인지,003550,seen,,861f4565c030
14911950,2026-09-15 10:03:12,actions-scraper,레인지,018260,seen,,74329e6e598d
14911950,2026-09-15 10:03:12,actions-scraper,레인지,010950,seen,,3d2a0906bd26
14911950,2026-09-15 10:03:12,actions-scraper,레인지,024110,seen,,3d8d16f9ee2f
14911950,2026-09-15 10:03:12,actions-scraper,레인지,003670,seen,,7d14b90f59d6
14911950,2026-09-15 10:03:12,actions-scraper,레인지,035720,seen,,51bc5d875137
14911950,2026-09-15 10:03:12,actions-scraper,레인지,086280,seen,,b7d4887d50e0
14911950,2026-09-15 10:03:12,actions-scraper,레인지,079550,seen,,9c5ac0813545
14911950,2026-09-15 10:03:12,actions-scraper,레인지,000720,seen,,1d6bf4135eff
14911950,2026-09-15 10:03:12,actions-scraper,레인지,278470,seen,,772e25029632
14911950,2026-09-15 10:03:12,actions-scraper,레인지,272210,seen,,bd3f59c08618
14911950,2026-09-15 10:03:12,actions-scraper,레인지,064350,seen,,7dc720ddfc6a
14911950,2026-09-15 10:03:12,actions-scraper,레인지,030200,seen,,8197ea710c3b
14911950,2026-09-15 10:03:12,actions-scraper,레인지,047810,seen,,4c465750c0dc
14911950,2026-09-15 10:03:12,actions-scraper,레인지,005830,seen,,ecf12fddb766
14911950,2026-09-15 10:03:12,actions-scraper,레인지,011070,seen,,f70bbef17be4
14911950,2026-09-15 10:03:12,actions-scraper,레인지,003490,seen,,7003968737cc
14911950,2026-09-15 10:03:12,actions-scraper,레인지,078930,seen,,2751120c83a3
14911950,2026-09-15 10:03:12,actions-scraper,레인지,071050,seen,,32088c1ce2f3
14911950,2026-09-15 10:03:12,actions-scraper,레인지,443060,seen,,dc248c768717
14911950,2026-09-15 10:03:12,actions-scraper,레인지,307950,seen,,6774cb582c9a
14911950,2026-09-15 10:03:12,actions-scraper,레인지,323410,seen,,139f771b566d
14911950,2026-09-15 10:03:12,actions-scraper,레인지,028050,seen,,8c467fb3b13e
14911950,2026-09-15 10:03:12,actions-scraper,레인지,047050,seen,,1aaef1558252
14911950,2026-09-15 10:03:12,actions-scraper,레인지,003230,seen,,c48cc4c18d3f
14911950,2026-09-15 10:03:12,actions-scraper,레인지,005940,seen,,6ab6d2977ef9
14911950,2026-09-15 10:03:12,actions-scraper,레인지,259960,seen,,37b79de4432a
14911950,2026-09-15 10:03:12,actions-scraper,레인지,006260,seen,,497ad06585ac
14911950,2026-09-15 10:03:12,actions-scraper,레인지,180640,seen,,500025a87138
14911950,2026-09-15 10:03:12,actions-scraper,레인지,090430,seen,,9a11d4bea567
14911950,2026-09-15 10:03:12,actions-scraper,레인지,016360,seen,,b0000309051c
14911950,2026-09-15 10:03:12,actions-scraper,레인지,047040,seen,,8e3a4f3c3820
14911950,2026-09-15 10:03:12,actions-scraper,레인지,007660,seen,,95feb4ed7cb4
14911950,2026-09-15 10:03:12,actions-scraper,레인지,352820,seen,,d92a0b9ab299
14911950,2026-09-15 10:03:12,actions-scraper,레인지,000880,seen,,adff8d358d05
14911950,2026-09-15 10:03:12,actions-scraper,레인지,161390,seen,,4d4c219f1a09
14911950,2026-09-15 10:03:12,actions-scraper,레인지,021240,seen,,f82cd8f13744
14911950,2026-09-15 10:03:12,actions-scraper,레인지,000500,seen,,c63eb220ee32
14911950,2026-09-15 10:03:12,actions-scraper,레인지,039490,seen,,e5bcae221ec5
14911950,2026-09-15 10:03:12,actions-scraper,레인지,064400,seen,,d347a9ea942b
14911950,2026-09-15 10:03:12,actions-scraper,레인지,009830,seen,,19eacd539f18
14911950,2026-09-15 10:03:12,actions-scraper,레인지,267270,seen,,aa7ebaa25aa1
14911950,2026-09-15 10:03:12,actions-scraper,레인지,032640,seen,,fe000e4bb3b5
14911950,2026-09-15 10:03:12,actions-scraper,레인지,377300,seen,,580012dc3bc2
14911950,2026-09-15 10:03:12,actions-scraper,레인지,128940,seen,,02c496bf0473
14911950,2026-09-15 10:03:12,actions-scraper,레인지,326030,seen,,90d5003539e3
14911950,2026-09-15 10:03:12,actions-scraper,레인지,005387,seen,,2b47a1e7dd1f
14911950,2026-09-15 10:03:12,actions-scraper,레인지,175330,seen,,ee2421d79876
14911950,2026-09-15 10:03:12,actions-scraper,레인지,000100,seen,,74c642d9cead
14911950,2026-09-15 10:03:12,actions-scraper,레인지,241560,seen,,9fa714359d01
14911950,2026-09-15 10:03:12,actions-scraper,레인지,062040,seen,,2c6f73667a26
14911950,2026-09-15 10:03:12,actions-scraper,레인지,001440,seen,,528a744b455f
14911950,2026-09-15 10:03:12,actions-scraper,레인지,029780,seen,,ce8d144302c3
14911950,2026-09-15 10:03:12,actions-scraper,레인지,088350,seen,,f261f309555b
14911950,2026-09-15 10:03:12,actions-scraper,레인지,052690,seen,,bf749543912c
14911950,2026-09-15 10:03:12,actions-scraper,레인지,000990,seen,,167087b08472
14911955,2026-09-15 10:12:58,actions-scraper,레인지,005930,skip,max_holdings,37482901f91e
14911955,2026-09-15 10:12:58,actions-scraper,레인지,000660,seen,,d218ca26e796
14911955,2026-09-15 10:12:58,actions-scraper,레인지,005935,seen,,9f3360581e16
14911955,2026-09-15 10:12:58,actions-scraper,레인지,402340,seen,,f393dd8bd714
