ts,sim,code,name,decision,reason,price,change_rate,amount,adx,tick_power,posts,unique_posters,posts_per_poster,avg_posts,buzz_ratio,total_likes,likes_per_post,sov,z_posters,z_sov,z_likes,ignition,hype_score,fact_score,z_hype,d_sov,d_hype,accel,accel_d1,hist_missing,hist_days_ago,ignition4
2026-07-29 14:34:22,sim1,006340,대원전선,skip,cooldown,11180.0,-17.79,180255032700.0,45.9,0.0,409.0,158.0,2.59,1.0,409.00,693,1.69,0.0794,-0.122,0.504,-0.875,-0.492,0.033,0.0,-0.488,0.000,0.000,-0.004,0.000,1,,-0.559
2026-07-29 14:34:22,sim1,000660,SK하이닉스,skip,price_moved,1388000.0,-10.45,14338329322500.0,49.0,0.0,793.0,615.0,1.29,1.0,793.00,1212,1.53,0.1540,2.724,2.332,-1.014,4.042,0.067,0.0,0.697,0.000,0.000,0.058,0.000,1,,2.217
2026-07-29 14:34:22,sim1,475150,SK이터닉스,skip,price_moved,42950.0,-11.81,252137489950.0,26.0,0.0,545.0,291.0,1.87,1.0,545.00,1185,2.17,0.1058,0.706,1.152,-0.474,1.384,0.067,0.0,0.697,0.000,0.000,0.009,0.000,1,,0.470
2026-07-29 14:34:22,sim1,009830,한화솔루션,skip,weak_ignition,24050.0,0.42,121771646625.0,36.0,0.0,180.0,111.0,1.62,1.0,180.00,460,2.56,0.0349,-0.414,-0.585,-0.156,-1.155,0.033,0.0,-0.488,0.000,0.000,-0.002,0.000,1,,-0.492
2026-07-29 14:34:22,sim1,010140,삼성중공업,skip,cooldown,19320.0,-6.67,95643830600.0,18.0,0.0,214.0,95.0,2.25,1.0,214.00,455,2.13,0.0415,-0.514,-0.424,-0.514,-1.452,0.033,0.0,-0.488,0.000,0.000,-0.010,0.000,1,,-0.771
2026-07-29 14:34:22,sim1,047040,대우건설,skip,price_moved,11880.0,-11.54,59079692015.0,46.2,0.0,240.0,116.0,2.07,1.0,240.00,542,2.26,0.0466,-0.383,-0.300,-0.404,-1.087,0.000,0.0,-1.672,0.000,0.000,-0.008,0.000,1,,-0.585
2026-07-29 14:34:22,sim1,006360,GS건설,skip,price_moved,22150.0,-13.14,102724745750.0,25.4,0.0,165.0,76.0,2.17,1.0,165.00,397,2.41,0.0320,-0.632,-0.657,-0.280,-1.569,0.100,0.0,1.881,0.000,0.000,-0.018,0.000,1,,-0.772
2026-07-29 14:34:22,sim1,413630,씨피시스템,skip,cooldown,3975.0,-5.36,131339122356.0,41.7,0.0,121.0,71.0,1.70,1.0,121.00,273,2.26,0.0235,-0.663,-0.866,-0.406,-1.935,0.067,0.0,0.697,0.000,0.000,0.000,0.000,1,,-0.866
2026-07-29 14:34:22,sim1,064260,다날,skip,price_moved,4405.0,6.02,87156351969.0,13.7,0.0,128.0,83.0,1.54,1.0,128.00,149,1.16,0.0248,-0.589,-0.833,-1.318,-2.739,0.067,0.0,0.697,0.000,0.000,-0.024,0.000,1,,-1.247
2026-07-29 14:34:22,sim1,010170,대한광통신,skip,price_moved,7370.0,-12.78,69221272865.0,52.2,0.0,251.0,124.0,2.02,1.0,251.00,956,3.81,0.0487,-0.333,-0.247,0.891,0.310,0.033,0.0,-0.488,0.000,0.000,-0.013,0.000,1,,0.112
2026-07-29 14:34:22,sim1,024060,흥구석유,skip,price_moved,10500.0,5.11,68845608880.0,81.9,0.0,343.0,147.0,2.33,1.0,343.00,800,2.33,0.0666,-0.190,0.190,-0.342,-0.342,0.067,0.0,0.697,0.000,0.000,-0.005,0.000,1,,-0.361
2026-07-29 14:34:22,sim1,217730,강스템바이오텍,skip,weak_ignition,1955.0,0.31,10025142614.0,50.9,0.0,142.0,78.0,1.82,1.0,142.00,710,5.00,0.0276,-0.620,-0.766,1.886,0.500,0.100,0.0,1.881,0.000,0.000,-0.006,0.000,1,,0.323
2026-07-29 14:34:22,sim1,034020,두산에너빌리티,skip,cooldown,60100.0,-7.11,237245328500.0,36.0,0.0,356.0,212.0,1.68,1.0,356.00,2033,5.71,0.0691,0.215,0.252,2.480,2.947,0.000,0.0,-1.672,0.000,0.000,0.007,0.000,1,,1.455
2026-07-29 14:34:22,sim1,073240,금호타이어,skip,price_moved,5550.0,-6.25,13844847315.0,20.9,0.0,196.0,83.0,2.36,1.0,196.00,758,3.87,0.0381,-0.589,-0.509,0.940,-0.158,0.033,0.0,-0.488,0.000,0.000,-0.005,0.000,1,,-0.118
2026-07-29 14:34:22,sim1,002990,금호건설,skip,cooldown,7290.0,-9.89,19446224490.0,57.0,0.0,124.0,85.0,1.46,1.0,124.00,418,3.37,0.0241,-0.576,-0.852,0.526,-0.902,0.033,0.0,-0.488,0.000,0.000,0.001,0.000,1,,-0.313
2026-07-29 14:34:22,sim1,035720,카카오,skip,cooldown,35350.0,-0.84,152503891975.0,3.1,0.0,158.0,107.0,1.48,1.0,158.00,421,2.66,0.0307,-0.439,-0.690,-0.064,-1.194,0.033,0.0,-0.488,0.000,0.000,0.003,0.000,1,,-0.471
2026-07-29 14:44:15,sim1,005930,삼성전자,skip,cooldown,207750.0,-5.57,10935861051550.0,59.1,0.0,788.0,573.0,1.38,1.0,788.00,1364,1.73,0.1480,2.565,2.367,-0.807,4.125,0.033,0.0,-0.186,0.000,0.000,0.146,0.000,1,,2.161
2026-07-29 14:44:15,sim1,006340,대원전선,skip,cooldown,11260.0,-17.21,183505157325.0,45.9,0.0,417.0,161.0,2.59,1.0,417.00,710,1.70,0.0783,-0.066,0.583,-0.831,-0.314,0.033,0.0,-0.186,0.000,0.000,0.056,0.000,1,,-0.481
2026-07-29 14:44:15,sim1,003280,흥아해운,skip,cooldown,1560.0,-1.52,21252202116.0,73.8,0.0,120.0,55.0,2.18,1.0,120.00,211,1.76,0.0225,-0.743,-0.845,-0.784,-2.372,0.000,0.0,-1.300,0.000,0.000,0.000,0.000,1,,-1.135
2026-07-29 14:44:15,sim1,000660,SK하이닉스,skip,price_moved,1415000.0,-8.71,14823044275500.0,49.0,0.0,787.0,597.0,1.32,1.0,787.00,1222,1.55,0.1478,2.718,2.363,-0.956,4.125,0.000,0.0,-1.300,0.000,0.000,-0.006,0.000,1,,2.240
2026-07-29 14:44:15,sim1,475150,SK이터닉스,skip,price_moved,43550.0,-10.57,255548514800.0,26.0,0.0,553.0,294.0,1.88,1.0,553.00,1217,2.20,0.1039,0.783,1.237,-0.416,1.605,0.067,0.0,0.928,0.000,0.000,0.077,0.000,1,,0.575
2026-07-29 14:44:15,sim1,009830,한화솔루션,skip,weak_ignition,23850.0,-0.42,126456668750.0,36.0,0.0,188.0,114.0,1.65,1.0,188.00,490,2.61,0.0353,-0.366,-0.518,-0.078,-0.962,0.033,0.0,-0.186,0.000,0.000,0.048,0.000,1,,-0.405
2026-07-29 14:44:15,sim1,010140,삼성중공업,skip,cooldown,19450.0,-6.04,98458954940.0,18.0,0.0,217.0,95.0,2.28,1.0,217.00,461,2.12,0.0408,-0.487,-0.379,-0.479,-1.345,0.033,0.0,-0.186,0.000,0.000,0.026,0.000,1,,-0.727
2026-07-29 14:44:15,sim1,047040,대우건설,skip,price_moved,12040.0,-10.35,60032154655.0,46.2,0.0,241.0,116.0,2.08,1.0,241.00,549,2.28,0.0453,-0.353,-0.263,-0.351,-0.968,0.000,0.0,-1.300,0.000,0.000,0.030,0.000,1,,-0.529
2026-07-29 14:44:15,sim1,006360,GS건설,skip,price_moved,22150.0,-13.14,104202232950.0,25.4,0.0,165.0,76.0,2.17,1.0,165.00,401,2.43,0.0310,-0.609,-0.629,-0.224,-1.462,0.100,0.0,2.043,0.000,0.000,0.023,0.000,1,,-0.721
2026-07-29 14:44:15,sim1,413630,씨피시스템,skip,cooldown,3980.0,-5.24,132948587851.0,41.7,0.0,129.0,74.0,1.74,1.0,129.00,284,2.20,0.0242,-0.622,-0.802,-0.415,-1.838,0.067,0.0,0.928,0.000,0.000,0.042,0.000,1,,-0.829
2026-07-29 14:44:15,sim1,064260,다날,skip,price_moved,4430.0,6.62,87752240214.0,13.7,0.0,127.0,82.0,1.55,1.0,127.00,149,1.17,0.0239,-0.570,-0.811,-1.272,-2.654,0.033,0.0,-0.186,0.000,0.000,0.018,0.000,1,,-1.206
2026-07-29 14:44:15,sim1,010170,대한광통신,skip,price_moved,7430.0,-12.07,70413901775.0,52.2,0.0,252.0,124.0,2.03,1.0,252.00,977,3.88,0.0473,-0.302,-0.210,0.981,0.469,0.033,0.0,-0.186,0.000,0.000,0.031,0.000,1,,0.188
2026-07-29 14:44:15,sim1,024060,흥구석유,skip,price_moved,10420.0,4.30,69306822840.0,81.9,0.0,348.0,147.0,2.37,1.0,348.00,810,2.33,0.0654,-0.155,0.251,-0.310,-0.214,0.067,0.0,0.928,0.000,0.000,0.035,0.000,1,,-0.310
2026-07-29 14:44:15,sim1,217730,강스템바이오텍,skip,weak_ignition,1963.0,0.72,10145902900.0,50.9,0.0,142.0,78.0,1.82,1.0,142.00,718,5.06,0.0267,-0.596,-0.739,1.964,0.629,0.100,0.0,2.043,0.000,0.000,0.024,0.000,1,,0.386
2026-07-29 14:44:15,sim1,034020,두산에너빌리티,skip,cooldown,60300.0,-6.80,243541712350.0,36.0,0.0,361.0,215.0,1.68,1.0,361.00,2104,5.83,0.0678,0.279,0.314,2.608,3.200,0.000,0.0,-1.300,0.000,0.000,0.064,0.000,1,,1.583
2026-07-29 14:44:15,sim1,073240,금호타이어,skip,price_moved,5600.0,-5.41,14124864775.0,20.9,0.0,203.0,89.0,2.28,1.0,203.00,758,3.73,0.0381,-0.526,-0.446,0.862,-0.109,0.033,0.0,-0.186,0.000,0.000,0.063,0.000,1,,-0.095
2026-07-29 14:44:15,sim1,002990,금호건설,skip,cooldown,7260.0,-10.26,19797472580.0,57.0,0.0,125.0,86.0,1.45,1.0,125.00,419,3.35,0.0235,-0.545,-0.821,0.544,-0.822,0.033,0.0,-0.186,0.000,0.000,0.031,0.000,1,,-0.273
2026-07-29 14:44:15,sim1,035720,카카오,skip,cooldown,35250.0,-1.12,155374516750.0,3.1,0.0,160.0,108.0,1.48,1.0,160.00,425,2.66,0.0301,-0.404,-0.653,-0.036,-1.093,0.033,0.0,-0.186,0.000,0.000,0.035,0.000,1,,-0.422
2026-07-29 14:54:41,sim1,005930,삼성전자,skip,cooldown,207500.0,-5.68,11208511773800.0,59.1,0.0,782.0,574.0,1.36,1.0,782.00,1454,1.86,0.1454,2.565,2.345,-0.721,4.188,0.033,0.0,-0.052,0.000,0.000,-0.000,0.000,1,,2.204
2026-07-29 14:54:41,sim1,006340,대원전선,skip,cooldown,11180.0,-17.79,185922890310.0,45.9,0.0,419.0,163.0,2.57,1.0,419.00,728,1.74,0.0779,-0.065,0.584,-0.823,-0.305,0.067,0.0,0.876,0.000,0.000,0.001,0.000,1,,-0.477
2026-07-29 14:54:41,sim1,003280,흥아해운,skip,cooldown,1543.0,-2.59,21484606776.0,73.8,0.0,121.0,55.0,2.20,1.0,121.00,212,1.75,0.0225,-0.756,-0.862,-0.811,-2.430,0.000,0.0,-0.979,0.000,0.000,-0.013,0.000,1,,-1.162
2026-07-29 14:54:41,sim1,000660,SK하이닉스,skip,price_moved,1414000.0,-8.77,15272101522500.0,49.0,0.0,784.0,596.0,1.32,1.0,784.00,1292,1.65,0.1458,2.705,2.354,-0.899,4.161,-0.067,0.0,-2.833,0.000,0.000,-0.013,0.000,1,,2.256
2026-07-29 14:54:41,sim1,475150,SK이터닉스,skip,price_moved,44100.0,-9.45,259155167650.0,26.0,0.0,557.0,299.0,1.86,1.0,557.00,1220,2.19,0.1036,0.805,1.253,-0.443,1.615,0.067,0.0,0.876,0.000,0.000,0.022,0.000,1,,0.584
2026-07-29 14:54:41,sim1,009830,한화솔루션,skip,weak_ignition,23300.0,-2.71,132137188350.0,36.0,0.0,200.0,120.0,1.67,1.0,200.00,513,2.56,0.0372,-0.340,-0.479,-0.128,-0.947,0.033,0.0,-0.052,0.000,0.000,0.026,0.000,1,,-0.404
2026-07-29 14:54:41,sim1,010140,삼성중공업,skip,cooldown,19310.0,-6.71,101113336420.0,18.0,0.0,218.0,96.0,2.27,1.0,218.00,474,2.17,0.0405,-0.494,-0.392,-0.456,-1.342,0.033,0.0,-0.052,0.000,0.000,-0.006,0.000,1,,-0.722
2026-07-29 14:54:41,sim1,047040,대우건설,skip,price_moved,12000.0,-10.65,61417587980.0,46.2,0.0,243.0,117.0,2.08,1.0,243.00,554,2.28,0.0452,-0.359,-0.270,-0.368,-0.997,0.000,0.0,-0.979,0.000,0.000,-0.006,0.000,1,,-0.543
2026-07-29 14:54:41,sim1,006360,GS건설,skip,price_moved,22200.0,-12.94,105979393050.0,25.4,0.0,168.0,78.0,2.15,1.0,168.00,408,2.43,0.0312,-0.609,-0.634,-0.243,-1.486,0.100,0.0,1.803,0.000,0.000,-0.000,0.000,1,,-0.730
2026-07-29 14:54:41,sim1,413630,씨피시스템,skip,cooldown,3900.0,-7.14,135385824591.0,41.7,0.0,135.0,76.0,1.78,1.0,135.00,293,2.17,0.0251,-0.622,-0.794,-0.460,-1.876,0.067,0.0,0.876,0.000,0.000,-0.000,0.000,1,,-0.852
2026-07-29 14:54:41,sim1,064260,다날,skip,price_moved,4420.0,6.38,88430692355.0,13.7,0.0,130.0,85.0,1.53,1.0,130.00,151,1.16,0.0242,-0.564,-0.819,-1.308,-2.690,0.033,0.0,-0.052,0.000,0.000,0.006,0.000,1,,-1.218
2026-07-29 14:54:41,sim1,010170,대한광통신,skip,price_moved,7460.0,-11.72,71777436780.0,52.2,0.0,259.0,130.0,1.99,1.0,259.00,1026,3.96,0.0482,-0.276,-0.193,1.046,0.577,0.033,0.0,-0.052,0.000,0.000,0.026,0.000,1,,0.247
2026-07-29 14:54:41,sim1,024060,흥구석유,skip,price_moved,10360.0,3.70,70106479235.0,81.9,0.0,354.0,148.0,2.39,1.0,354.00,819,2.31,0.0658,-0.161,0.268,-0.339,-0.232,0.067,0.0,0.876,0.000,0.000,-0.006,0.000,1,,-0.331
2026-07-29 14:54:41,sim1,217730,강스템바이오텍,skip,price_moved,2030.0,4.16,10292798265.0,50.9,0.0,144.0,78.0,1.85,1.0,144.00,726,5.04,0.0268,-0.609,-0.751,1.954,0.594,0.067,0.0,0.876,0.000,0.000,-0.013,0.000,1,,0.368
2026-07-29 14:54:41,sim1,034020,두산에너빌리티,skip,cooldown,59500.0,-8.04,249961765350.0,36.0,0.0,371.0,217.0,1.71,1.0,371.00,2141,5.77,0.0690,0.280,0.351,2.567,3.198,0.000,0.0,-0.979,0.000,0.000,0.002,0.000,1,,1.564
2026-07-29 14:54:41,sim1,073240,금호타이어,skip,price_moved,5530.0,-6.59,14509793465.0,20.9,0.0,202.0,89.0,2.27,1.0,202.00,773,3.83,0.0376,-0.539,-0.469,0.933,-0.075,0.033,0.0,-0.052,0.000,0.000,-0.013,0.000,1,,-0.072
2026-07-29 14:54:41,sim1,002990,금호건설,skip,cooldown,7240.0,-10.51,19940780045.0,57.0,0.0,126.0,87.0,1.45,1.0,126.00,426,3.38,0.0234,-0.551,-0.838,0.558,-0.831,0.033,0.0,-0.052,0.000,0.000,-0.006,0.000,1,,-0.272
2026-07-29 14:54:41,sim1,035720,카카오,skip,cooldown,34850.0,-2.24,162147897850.0,3.1,0.0,164.0,109.0,1.50,1.0,164.00,434,2.65,0.0305,-0.411,-0.654,-0.060,-1.124,0.033,0.0,-0.052,0.000,0.000,-0.006,0.000,1,,-0.440
2026-07-29 15:03:45,sim1,005930,삼성전자,skip,cooldown,205750.0,-6.48,11427061160050.0,59.1,0.0,786.0,570.0,1.38,1.0,786.00,1464,1.86,0.1446,2.500,2.341,-0.734,4.107,0.000,0.0,-0.967,0.000,0.000,-0.065,0.000,1,,2.133
2026-07-29 15:03:45,sim1,006340,대원전선,skip,cooldown,11100.0,-18.38,187929381835.0,45.9,0.0,420.0,162.0,2.59,1.0,420.00,728,1.73,0.0773,-0.080,0.571,-0.844,-0.353,0.067,0.0,0.773,0.000,0.000,-0.015,0.000,1,,-0.502
2026-07-29 15:03:45,sim1,003280,흥아해운,skip,cooldown,1541.0,-2.71,21657265790.0,73.8,0.0,120.0,54.0,2.22,1.0,120.00,210,1.75,0.0221,-0.762,-0.880,-0.830,-2.472,0.000,0.0,-0.967,0.000,0.000,-0.006,0.000,1,,-1.177
2026-07-29 15:03:45,sim1,000660,SK하이닉스,skip,price_moved,1389000.0,-10.39,15631623087500.0,49.0,0.0,788.0,613.0,1.29,1.0,788.00,1378,1.75,0.1450,2.771,2.351,-0.831,4.292,-0.033,0.0,-1.837,0.000,0.000,0.066,0.000,1,,2.356
2026-07-29 15:03:45,sim1,009830,한화솔루션,skip,price_moved,22950.0,-4.18,137397993700.0,36.0,0.0,208.0,124.0,1.68,1.0,208.00,551,2.65,0.0383,-0.320,-0.454,-0.063,-0.837,0.033,0.0,-0.097,0.000,0.000,0.020,0.000,1,,-0.351
2026-07-29 15:03:45,sim1,475150,SK이터닉스,skip,price_moved,43850.0,-9.96,261861049950.0,26.0,0.0,561.0,299.0,1.88,1.0,561.00,1239,2.21,0.1032,0.786,1.253,-0.438,1.601,0.067,0.0,0.773,0.000,0.000,-0.019,0.000,1,,0.567
2026-07-29 15:03:45,sim1,010140,삼성중공업,skip,cooldown,19270.0,-6.91,103274761655.0,18.0,0.0,217.0,95.0,2.28,1.0,217.00,475,2.19,0.0399,-0.503,-0.411,-0.455,-1.369,0.033,0.0,-0.097,0.000,0.000,-0.010,0.000,1,,-0.731
2026-07-29 15:03:45,sim1,047040,대우건설,skip,price_moved,11910.0,-11.32,63091552115.0,46.2,0.0,244.0,117.0,2.09,1.0,244.00,557,2.28,0.0449,-0.364,-0.280,-0.375,-1.020,0.000,0.0,-0.967,0.000,0.000,-0.005,0.000,1,,-0.552
2026-07-29 15:03:45,sim1,006360,GS건설,skip,price_moved,21950.0,-13.92,108094607175.0,25.4,0.0,169.0,78.0,2.17,1.0,169.00,415,2.46,0.0311,-0.611,-0.643,-0.228,-1.481,0.100,0.0,1.643,0.000,0.000,-0.002,0.000,1,,-0.725
2026-07-29 15:03:45,sim1,413630,씨피시스템,skip,cooldown,3865.0,-7.98,136556780838.0,41.7,0.0,138.0,76.0,1.82,1.0,138.00,304,2.20,0.0254,-0.623,-0.793,-0.443,-1.860,0.100,0.0,1.643,0.000,0.000,-0.002,0.000,1,,-0.845
2026-07-29 15:03:45,sim1,064260,다날,skip,price_moved,4395.0,5.78,89005887402.0,13.7,0.0,134.0,86.0,1.56,1.0,134.00,156,1.16,0.0247,-0.560,-0.812,-1.329,-2.702,0.000,0.0,-0.967,0.000,0.000,0.004,0.000,1,,-1.225
2026-07-29 15:03:45,sim1,010170,대한광통신,skip,price_moved,7430.0,-12.07,73272115095.0,52.2,0.0,260.0,131.0,1.98,1.0,260.00,1043,4.01,0.0478,-0.276,-0.203,1.099,0.621,0.033,0.0,-0.097,0.000,0.000,0.000,0.000,1,,0.274
2026-07-29 15:03:45,sim1,024060,흥구석유,skip,price_moved,10330.0,3.40,70578152515.0,81.9,0.0,360.0,148.0,2.43,1.0,360.00,825,2.29,0.0662,-0.168,0.281,-0.368,-0.255,0.067,0.0,0.773,0.000,0.000,-0.007,0.000,1,,-0.352
2026-07-29 15:03:45,sim1,217730,강스템바이오텍,skip,price_moved,2040.0,4.67,10452947987.0,50.9,0.0,147.0,78.0,1.88,1.0,147.00,736,5.01,0.0270,-0.611,-0.749,1.948,0.588,0.100,0.0,1.643,0.000,0.000,-0.002,0.000,1,,0.363
2026-07-29 15:03:45,sim1,034020,두산에너빌리티,skip,cooldown,59500.0,-8.04,256508434450.0,36.0,0.0,380.0,221.0,1.72,1.0,380.00,2179,5.73,0.0699,0.293,0.378,2.569,3.239,0.000,0.0,-0.967,0.000,0.000,0.013,0.000,1,,1.578
2026-07-29 15:03:45,sim1,073240,금호타이어,skip,price_moved,5530.0,-6.59,14789718295.0,20.9,0.0,208.0,90.0,2.31,1.0,208.00,779,3.75,0.0383,-0.535,-0.454,0.872,-0.117,0.033,0.0,-0.097,0.000,0.000,0.004,0.000,1,,-0.099
2026-07-29 15:03:45,sim1,002990,금호건설,skip,cooldown,7230.0,-10.63,20194238235.0,57.0,0.0,127.0,88.0,1.44,1.0,127.00,428,3.37,0.0234,-0.548,-0.846,0.552,-0.841,0.033,0.0,-0.097,0.000,0.000,0.004,0.000,1,,-0.271
2026-07-29 15:03:45,sim1,035720,카카오,skip,cooldown,34950.0,-1.96,164555092300.0,3.1,0.0,168.0,113.0,1.49,1.0,168.00,437,2.60,0.0309,-0.390,-0.648,-0.104,-1.141,0.033,0.0,-0.097,0.000,0.000,0.021,0.000,1,,-0.441
2026-07-29 15:14:17,sim1,005930,삼성전자,skip,cooldown,203500.0,-7.50,11859452018550.0,59.1,0.0,789.0,578.0,1.37,1.0,789.00,1681,2.13,0.1432,2.582,2.341,-0.608,4.315,0.000,0.0,-1.093,0.000,0.000,0.083,0.000,1,,2.278
2026-07-29 15:14:17,sim1,006340,대원전선,skip,cooldown,10870.0,-20.07,191976006635.0,45.9,0.0,421.0,162.0,2.60,1.0,421.00,732,1.74,0.0764,-0.099,0.557,-0.942,-0.484,0.067,0.0,0.781,0.000,0.000,-0.019,0.000,1,,-0.570
2026-07-29 15:14:17,sim1,000660,SK하이닉스,skip,price_moved,1372000.0,-11.48,16075629047500.0,49.0,0.0,790.0,597.0,1.32,1.0,790.00,1363,1.73,0.1434,2.705,2.346,-0.953,4.097,0.000,0.0,-1.093,0.000,0.000,-0.067,0.000,1,,2.228
2026-07-29 15:14:17,sim1,005935,삼성전자우,skip,price_moved,149000.0,-5.82,1174617424250.0,60.7,0.0,120.0,88.0,1.36,1.0,120.00,481,4.01,0.0218,-0.576,-0.902,0.991,-0.487,0.000,0.0,-1.093,0.000,0.000,0.000,0.000,1,,-0.081
2026-07-29 15:14:17,sim1,009830,한화솔루션,skip,price_moved,22550.0,-5.85,149235873225.0,36.0,0.0,221.0,131.0,1.69,1.0,221.00,556,2.52,0.0401,-0.299,-0.412,-0.280,-0.991,0.033,0.0,-0.156,0.000,0.000,0.021,0.000,1,,-0.439
2026-07-29 15:14:17,sim1,475150,SK이터닉스,skip,price_moved,43600.0,-10.47,265298907400.0,26.0,0.0,567.0,302.0,1.88,1.0,567.00,1282,2.26,0.1029,0.803,1.265,-0.497,1.571,0.067,0.0,0.781,0.000,0.000,0.017,0.000,1,,0.555
2026-07-29 15:14:17,sim1,010140,삼성중공업,skip,cooldown,19120.0,-7.63,107081954185.0,18.0,0.0,219.0,96.0,2.28,1.0,219.00,472,2.16,0.0398,-0.525,-0.422,-0.587,-1.534,0.033,0.0,-0.156,0.000,0.000,-0.021,0.000,1,,-0.818
2026-07-29 15:14:17,sim1,047040,대우건설,skip,price_moved,11820.0,-11.99,65239161200.0,46.2,0.0,250.0,119.0,2.10,1.0,250.00,565,2.26,0.0454,-0.376,-0.272,-0.498,-1.146,0.000,0.0,-1.093,0.000,0.000,-0.012,0.000,1,,-0.625
2026-07-29 15:14:17,sim1,006360,GS건설,skip,price_moved,21800.0,-14.51,110793788075.0,25.4,0.0,170.0,78.0,2.18,1.0,170.00,424,2.49,0.0309,-0.641,-0.659,-0.299,-1.599,0.100,0.0,1.718,0.000,0.000,-0.030,0.000,1,,-0.790
2026-07-29 15:14:17,sim1,413630,씨피시스템,skip,cooldown,3790.0,-9.76,138063882304.0,41.7,0.0,146.0,79.0,1.85,1.0,146.00,313,2.14,0.0265,-0.634,-0.776,-0.597,-2.007,0.100,0.0,1.718,0.000,0.000,-0.011,0.000,1,,-0.933
2026-07-29 15:14:17,sim1,064260,다날,skip,price_moved,4400.0,5.90,90192554512.0,13.7,0.0,136.0,87.0,1.56,1.0,136.00,159,1.17,0.0247,-0.583,-0.824,-1.427,-2.834,0.000,0.0,-1.093,0.000,0.000,-0.022,0.000,1,,-1.296
2026-07-29 15:14:17,sim1,010170,대한광통신,skip,price_moved,7330.0,-13.25,74459341910.0,52.2,0.0,264.0,134.0,1.97,1.0,264.00,1051,3.98,0.0479,-0.280,-0.204,0.968,0.484,0.033,0.0,-0.156,0.000,0.000,-0.004,0.000,1,,0.204
2026-07-29 15:14:17,sim1,024060,흥구석유,skip,price_moved,10460.0,4.70,71263603725.0,81.9,0.0,366.0,148.0,2.47,1.0,366.00,837,2.29,0.0664,-0.189,0.291,-0.475,-0.374,0.067,0.0,0.781,0.000,0.000,-0.021,0.000,1,,-0.427
2026-07-29 15:14:17,sim1,217730,강스템바이오텍,skip,price_moved,2030.0,4.16,10673347519.0,50.9,0.0,154.0,82.0,1.88,1.0,154.00,761,4.94,0.0280,-0.615,-0.737,1.786,0.434,0.100,0.0,1.718,0.000,0.000,-0.004,0.000,1,,0.278
2026-07-29 15:14:17,sim1,034020,두산에너빌리티,skip,cooldown,59400.0,-8.19,268936588250.0,36.0,0.0,382.0,219.0,1.74,1.0,382.00,2207,5.78,0.0693,0.268,0.368,2.498,3.134,0.000,0.0,-1.093,0.000,0.000,-0.025,0.000,1,,1.517
2026-07-29 15:14:17,sim1,073240,금호타이어,skip,price_moved,5550.0,-6.25,15289516265.0,20.9,0.0,208.0,89.0,2.34,1.0,208.00,788,3.79,0.0378,-0.570,-0.475,0.804,-0.241,0.033,0.0,-0.156,0.000,0.000,-0.035,0.000,1,,-0.168
2026-07-29 15:14:17,sim1,002990,금호건설,skip,cooldown,7180.0,-11.25,20514802615.0,57.0,0.0,130.0,90.0,1.44,1.0,130.00,428,3.29,0.0236,-0.563,-0.853,0.381,-1.035,0.033,0.0,-0.156,0.000,0.000,-0.016,0.000,1,,-0.373
2026-07-29 15:14:17,sim1,035720,카카오,skip,cooldown,34800.0,-2.38,168167075950.0,3.1,0.0,176.0,114.0,1.54,1.0,176.00,446,2.53,0.0319,-0.409,-0.630,-0.265,-1.303,0.033,0.0,-0.156,0.000,0.000,-0.019,0.000,1,,-0.541
2026-07-29 15:24:42,sim1,005930,삼성전자,skip,cooldown,209500.0,-4.77,12203867243300.0,59.1,0.0,782.0,568.0,1.38,1.0,782.00,1833,2.34,0.1352,2.671,2.445,-0.435,4.681,0.033,0.0,-0.147,0.000,0.000,0.089,0.000,1,,2.454
2026-07-29 15:24:42,sim1,006340,대원전선,skip,cooldown,11040.0,-18.82,194533727635.0,45.9,0.0,426.0,164.0,2.60,1.0,426.00,746,1.75,0.0736,-0.014,0.679,-0.959,-0.295,0.067,0.0,0.587,0.000,0.000,0.085,0.000,1,,-0.494
2026-07-29 15:24:42,sim1,000660,SK하이닉스,skip,price_moved,1404000.0,-9.42,16473785884500.0,49.0,0.0,781.0,598.0,1.31,1.0,781.00,1514,1.94,0.1350,2.871,2.440,-0.793,4.517,-0.067,0.0,-2.346,0.000,0.000,0.166,0.000,1,,2.474
2026-07-29 15:24:42,sim1,005935,삼성전자우,skip,price_moved,152000.0,-3.92,1206309887300.0,60.7,0.0,122.0,89.0,1.37,1.0,122.00,497,4.07,0.0211,-0.513,-0.830,1.093,-0.250,0.000,0.0,-0.880,0.000,0.000,0.063,0.000,1,,0.034
2026-07-29 15:24:42,sim1,009830,한화솔루션,skip,price_moved,22700.0,-5.22,154068180300.0,36.0,0.0,229.0,134.0,1.71,1.0,229.00,577,2.52,0.0396,-0.214,-0.299,-0.280,-0.793,0.033,0.0,-0.147,0.000,0.000,0.085,0.000,1,,-0.354
2026-07-29 15:24:42,sim1,475150,SK이터닉스,skip,price_moved,43200.0,-11.29,268636124775.0,26.0,0.0,576.0,309.0,1.86,1.0,576.00,1319,2.29,0.0996,0.950,1.423,-0.483,1.890,0.067,0.0,0.587,0.000,0.000,0.146,0.000,1,,0.708
