cycle_id,ts,source,code,name,rank,prev_rank,delta,is_new,warmup,price,change_rate,acml_vol,amount
14904143,2026-09-04T13:47:40,kospi_updown,004415,서울식품우,1,1,0,0,0,5480,+29.86%,9226,50558480
14904143,2026-09-04T13:47:40,kospi_updown,003060,에이프로젠바이오로직스,2,2,0,0,0,1987,+15.06%,7038712,13985920744
14904143,2026-09-04T13:47:40,kospi_updown,015590,DKME,3,3,0,0,0,1517,+13.12%,673408,1021559936
14904143,2026-09-04T13:47:40,kospi_updown,008040,사조동아원,4,6,2,0,0,8770,+12.72%,129137,1132531490
14904143,2026-09-04T13:47:40,kospi_updown,020120,키다리스튜디오,5,4,-1,0,0,6960,+12.62%,302826,2107668960
14904143,2026-09-04T13:47:40,kospi_updown,267250,HD현대,6,7,1,0,0,239000,+11.94%,174751,41765489000
14904143,2026-09-04T13:47:40,kospi_updown,009900,명신산업,7,5,-2,0,0,8670,+11.58%,1303098,11297859660
14904143,2026-09-04T13:47:40,kospi_updown,033240,자화전자,8,9,1,0,0,30850,+10.38%,178393,5503424050
14904143,2026-09-04T13:47:40,kospi_updown,003530,한화투자증권,9,8,-1,0,0,5130,+9.62%,6658352,34157345760
14904143,2026-09-04T13:47:40,kospi_updown,042700,한미반도체,10,10,0,0,0,229000,+8.79%,769810,176286490000
14904143,2026-09-04T13:47:40,kospi_updown,180640,한진칼,11,11,0,0,0,145100,+8.45%,97106,14090080600
14904143,2026-09-04T13:47:40,kospi_updown,090460,비에이치,12,12,0,0,0,21350,+8.21%,2292717,48949507950
14904143,2026-09-04T13:47:40,kospi_updown,452260,한화갤러리아,13,21,8,0,0,2325,+7.89%,1485261,3453231825
14904143,2026-09-04T13:47:40,kospi_updown,244920,에이플러스에셋,14,25,11,0,0,14240,+7.88%,92798,1321443520
14904143,2026-09-04T13:47:40,kospi_updown,010950,S-Oil,15,15,0,0,0,159300,+7.71%,743065,118370254500
14904143,2026-09-04T13:47:40,kospi_updown,281820,케이씨텍,16,13,-3,0,0,66900,+7.21%,152072,10173616800
14904143,2026-09-04T13:47:40,kospi_updown,053690,한미글로벌,17,18,1,0,0,23200,+6.91%,285502,6623646400
14904143,2026-09-04T13:47:40,kospi_updown,377300,카카오페이,18,17,-1,0,0,47850,+6.81%,420260,20109441000
14904143,2026-09-04T13:47:40,kospi_updown,003010,혜인,19,19,0,0,0,10430,+6.76%,518693,5409967990
14904143,2026-09-04T13:47:40,kospi_updown,004100,태양금속,20,23,3,0,0,2695,+6.73%,419526,1130622570
14904143,2026-09-04T13:47:40,kospi_updown,007460,에이프로젠,21,16,-5,0,0,2220,+6.73%,2730886,6062566920
14904143,2026-09-04T13:47:40,kospi_updown,004770,써니전자,22,14,-8,0,0,2220,+6.47%,3469131,7701470820
14904143,2026-09-04T13:47:40,kospi_updown,322000,HD현대에너지솔루션,23,20,-3,0,0,137800,+6.41%,197207,27175124600
14904143,2026-09-04T13:47:40,kospi_updown,035510,신세계 I&C,24,27,3,0,0,13780,+6.08%,285733,3937400740
14904143,2026-09-04T13:47:40,kospi_updown,089590,제주항공,25,26,1,0,0,4725,+5.94%,314414,1485606150
14904143,2026-09-04T13:47:40,kospi_updown,002070,비비안,26,28,2,0,0,4925,+5.80%,63773,314082025
14904143,2026-09-04T13:47:40,kospi_updown,096770,SK이노베이션,27,29,2,0,0,138300,+5.73%,974522,134776392600
14904143,2026-09-04T13:47:40,kospi_updown,001430,세아베스틸지주,28,30,2,0,0,42600,+5.45%,108122,4605997200
14904143,2026-09-04T13:47:40,kospi_updown,465770,STX그린로지스,29,24,-5,0,0,4025,+5.37%,4353749,17523839725
14904143,2026-09-04T13:47:40,kospi_updown,100090,SK오션플랜트,30,absent,,1,0,13590,+5.35%,2010072,27316878480
14904143,2026-09-04T13:47:40,kosdaq_updown,386380,스카이랩스,1,1,0,0,0,20750,+107.50%,71647595,1486687596250
14904143,2026-09-04T13:47:40,kosdaq_updown,048770,TPC로보틱스,2,2,0,0,0,3965,+30.00%,1841410,7301190650
14904143,2026-09-04T13:47:40,kosdaq_updown,418620,E8,3,3,0,0,0,572,+30.00%,3404135,1947165220
14904143,2026-09-04T13:47:40,kosdaq_updown,101000,KS인더스트리,4,4,0,0,0,1094,+29.93%,1103301,1207011294
14904143,2026-09-04T13:47:40,kosdaq_updown,030530,원익홀딩스,5,5,0,0,0,22250,+28.46%,6490657,144417118250
14904143,2026-09-04T13:47:40,kosdaq_updown,014950,삼익제약,6,6,0,0,0,7040,+24.16%,6784543,47763182720
14904143,2026-09-04T13:47:40,kosdaq_updown,032940,원익,7,9,2,0,0,10620,+23.78%,10040418,106629239160
14904143,2026-09-04T13:47:40,kosdaq_updown,108490,로보티즈,8,7,-1,0,0,305500,+22.94%,1098559,335609774500
14904143,2026-09-04T13:47:40,kosdaq_updown,354320,알멕,9,8,-1,0,0,32300,+20.07%,258761,8357980300
14904143,2026-09-04T13:47:40,kosdaq_updown,160190,하이젠알앤엠,10,11,1,0,0,19980,+19.14%,255294,5100774120
14904143,2026-09-04T13:47:40,kosdaq_updown,294570,쿠콘,11,12,1,0,0,31200,+16.64%,566128,17663193600
14904143,2026-09-04T13:47:40,kosdaq_updown,351320,넥사다이내믹스,12,10,-2,0,0,3690,+15.31%,1923495,7097696550
14904143,2026-09-04T13:47:40,kosdaq_updown,291810,핀텔,13,16,3,0,0,1590,+15.30%,430875,685091250
14904143,2026-09-04T13:47:40,kosdaq_updown,234340,헥토파이낸셜,14,15,1,0,0,25600,+15.06%,2564525,65651840000
14904143,2026-09-04T13:47:40,kosdaq_updown,064290,인텍플러스,15,13,-2,0,0,39550,+14.97%,579340,22912897000
14904143,2026-09-04T13:47:40,kosdaq_updown,290550,디케이티,16,14,-2,0,0,16550,+14.93%,535003,8854299650
14904143,2026-09-04T13:47:40,kosdaq_updown,115180,큐리언트,17,17,0,0,0,22550,+14.76%,521864,11768033200
14904143,2026-09-04T13:47:40,kosdaq_updown,071280,로체시스템즈,18,20,2,0,0,7520,+14.46%,374389,2815405280
14904143,2026-09-04T13:47:40,kosdaq_updown,033790,피노,19,18,-1,0,0,10090,+14.27%,5057459,51029761310
14904143,2026-09-04T13:47:40,kosdaq_updown,058610,에스피지,20,19,-1,0,0,95500,+13.96%,895338,85504779000
14904143,2026-09-04T13:47:40,kosdaq_updown,300120,라온피플,21,21,0,0,0,3660,+13.66%,3871981,14171450460
14904143,2026-09-04T13:47:40,kosdaq_updown,417030,니어스랩,22,22,0,0,0,30750,+13.47%,513934,15803470500
