code,dt,src,title
030530,2026.09.04 21:13,한국경제TV,"""정부가 직접 200대 산다"" 겹호재에 '들썩'…단숨에 29% 뛰어올랐..."
030530,2026.09.04 17:47,한국경제,"""로봇주 더 사둘 걸""…정부 '큰손' 등판에 주가 20% 넘게 뛰었다"
030530,2026.09.04 17:47,한국경제,"""로봇주 더 사둘 걸""…정부 '큰손' 등판에 주가 20% 넘게 뛰었다"
030530,2026.09.04 16:00,서울신문,[서울데이터랩]마감 직후 인기 검색 종목 20選
030530,2026.09.04 15:57,서울신문,[마감시황]코스닥 2.95% 올라 813.50 마감…외국인·기관 동반 ...
030530,2026.09.04 13:23,서울신문,"[서울데이터랩]코스닥 거래상위 종목 혼조세…스카이랩스 급등, 우리..."
030530,2026.09.01 07:10,비즈워치,[거버넌스워치] 케어랩스 주식 ‘6분의 1 토막’ 지주사 또 사들이는....
030530,2026.08.30 17:28,매일경제,"'국민성장펀드 투자' 원익로보·CJ 4D플렉스, 중복상장 걸림돌"
030530,2026.08.28 16:23,서울경제,기업 공시 [8월 28일]
030530,2026.08.28 15:44,서울신문,[서울데이터랩]마감 직후 인기 검색 종목 20選
336260,2026.09.08 08:32,SBS Biz,[기업이슈] 반도체 훈풍에 관련 소부장주 급등
336260,2026.09.08 07:54,SBS Biz,"[애프터마켓 리뷰] 필옵틱스, 2.0㎜ 두께 TGV 유리기판 공개"
336260,2026.09.07 17:57,아시아경제,"[클릭 e종목]""두산퓨얼셀, 내년 흑자전환 가능…투자의견·목표가↑"""
336260,2026.09.07 14:28,서울경제,"두산퓨얼셀, 美 데이터센터 5000억 수주에 15% 급등…목표가도 7..."
336260,2026.09.07 14:28,서울경제,"두산퓨얼셀, 美 데이터센터 5000억 수주에 15% 급등…목표가도 7..."
336260,2026.09.07 11:52,주간동아,‘美 데이터센터 수주’ 두산퓨얼셀 “2027년 흑자 전환 전망”
336260,2026.09.07 10:10,뉴스1,美 데이터센터 수주에 두산퓨얼셀 24% 급등…NH證 목표가 71%↑[...
336260,2026.09.07 10:09,아이뉴스24,"[특징주] 두산퓨얼셀, 24%대 '강세'?증권가 목표가 70%↑"
336260,2026.09.07 10:01,매일신문,"두산퓨얼셀, 美 데이터센터 수주 기대에 23%대↑…목표가 상향"
336260,2026.09.07 09:47,파이낸셜뉴스,"두산퓨얼셀, 美데이터센터 전력시장 진출 재평가로 장 초반 23% 강세..."
336260,2026.09.07 09:36,조선비즈,"[특징주] 두산퓨얼셀, 5014억원 규모 美데이터센터 연료전지 수주 ..."
336260,2026.09.07 09:35,한국경제TV,"급락→급등 5만원 탈환했다…두산퓨얼셀, 목표가 단숨에 70%↑"
336260,2026.09.07 09:12,한국경제,"두산퓨얼셀, 美데이터센터 전력시장 첫 진출에 12% 급등"
336260,2026.09.07 09:12,이데일리,"두산퓨얼셀, 美 데이터센터 대형 수주 재평가에 12%↑[특징주]"
336260,2026.09.07 08:33,파이낸셜뉴스,"美데이터센터 뚫었다…두산퓨얼셀, 5000억 수주에 목표가 71% 상향"
336260,2026.09.07 08:00,이데일리,"""보유 말고 매수""…두산퓨얼셀 목표가 70% 올렸다"
336260,2026.09.07 16:40,SBS Biz,[증시 인사이트] 美 8월 물가지표 대기…코스피 7000선 무난히 갈까
336260,2026.09.07 16:28,서울신문,[마감시황]코스피 4.61% 급등 마감…삼성전자·SK하이닉스 강세에 6...
336260,2026.09.07 15:44,서울신문,[서울데이터랩]마감 직후 인기 검색 종목 20選
336260,2026.09.07 15:03,SBS Biz,"[오후장 체크포인트] 반도체 회복 신호 포착됐다 삼전닉스, 진짜 반등...."
336260,2026.09.07 13:51,서울신문,"[서울데이터랩]코스피 거래상위 종목 강세…에이엔피 28% 급등, 삼성전..."
336260,2026.09.07 11:41,뉴스1,AI 투자 기대에 외인·기관 1.6조 '사자'…코스피 6900선 공방[...
336260,2026.09.07 11:01,파이낸셜뉴스,"""HBM 성장 지속"" 삼전·하닉 목표가 동시 상향…""불확실성 걷혔다"" ..."
336260,2026.09.07 09:35,SBS Biz,"[이 시각 시황] 코스피 3%대 급등, 6,900선 돌파…반도체·AI ..."
336260,2026.09.07 09:15,서울신문,[서울데이터랩]개장 직후 인기 검색 종목 20選
336260,2026.09.04 20:41,헤럴드경제,“호재라는데 주가 왜 이래?” 삼성전자·알테오젠도 못 피한 ‘셀온...
336260,2026.09.04 11:29,헤럴드경제,반복되는 ‘셀온<호재 발표 뒤 대량 매도>’…증시 기대 꺾였나
336260,2026.09.04 11:29,헤럴드경제,반복되는 ‘셀온<호재 발표 뒤 대량 매도>’…증시 기대 꺾였나
336260,2026.09.04 16:00,서울신문,[서울데이터랩]마감 직후 인기 검색 종목 20選
336260,2026.09.04 15:58,서울신문,"[마감시황]코스피 6,687.21로 1.64% 상승 마감…반도체 강세에..."
336260,2026.09.04 15:30,서울경제,기업 공시 [9월 4일]
336260,2026.09.03 13:38,SBS Biz,"[시장 따라잡기] 유가 다시 고공행진, 주목해야할 섹터는?"
336260,2026.09.03 10:31,농민신문,美 국채금리·국제 유가 ‘급등’…세계 증시 ‘출렁’
336260,2026.09.03 10:01,서울경제,"최태원, 일본 메모리 공장 검토…키옥시아 손잡고 ‘낸드 1위’ 노린....."
336260,2026.09.03 09:20,디지털타임스,"코스피, 개인 순매수에 6600선 회복 시도…삼전·SK하닉 오름세"
336260,2026.09.03 08:54,뉴스1,美증시 반등에 저가매수 유입…삼전·하이닉스 프리마켓 1%대↑
336260,2026.09.03 08:23,아시아경제,"[굿모닝 증시]美, 국채 금리 진정에 델 실적 업고 강세…韓도 반등 전..."
336260,2026.09.03 08:22,SBS Biz,[기업이슈] 호르무즈해협 봉쇄 우려에 '해운주'↑
336260,2026.09.03 08:21,연합뉴스,"메리츠증권 ""두산퓨얼셀, 데이터센터향 추가 수주 기대"""
336260,2026.09.03 07:46,이데일리,"두산퓨얼셀, 국내외 수주 기반 내년 실적 성장 예상…'매수'-DS"
336260,2026.09.03 07:46,이데일리,"두산퓨얼셀, 국내외 수주 기반 내년 실적 성장 예상…'매수'-DS"
336260,2026.09.03 07:20,아시아경제,"""두산퓨얼셀, 내수에서 수출업체로 변모…추가 수주 기대감""[클릭 e종..."
336260,2026.09.03 07:51,SBS Biz,[애프터마켓 리뷰] K-바이오 재평가 기대 확산…일동제약 등 급등
336260,2026.09.03 00:57,국민일보,"두산퓨얼셀, 美 AIDC 시장 입성… ‘5014억’ 연료전지 공급"
336260,2026.09.03 00:31,동아일보,"두산퓨얼셀, 美 AI 데이터센터 연료전지 첫 수출"
336260,2026.09.03 00:31,동아일보,"두산퓨얼셀, 美 AI 데이터센터 연료전지 첫 수출"
336260,2026.09.02 18:14,부산일보,"두산퓨얼셀, 美에 데이터센터용 연료전지 첫 수출"
336260,2026.09.02 17:39,매일경제,"두산퓨얼셀, 美데이터센터 뚫었다"
336260,2026.09.02 17:02,지디넷코리아,"두산퓨얼셀, 美 AIDC 호재 발표 후 주가 급락…이유는"
336260,2026.09.02 17:02,지디넷코리아,"두산퓨얼셀, 美 AIDC 호재 발표 후 주가 급락…이유는"
336260,2026.09.02 11:08,스포츠서울,"두산퓨얼셀, 5014억원 연료전지 수주…美 AI 데이터센터 전력시장 ..."
336260,2026.09.02 10:28,서울경제,"두산퓨얼셀, 美 AIDC 전력시장 진출…5014억 규모 연료전지 공급"
336260,2026.09.02 10:10,디지털타임스,"두산퓨얼셀, 美 AI 데이터센터 전력 시장 첫 진출…5014억대 공급..."
336260,2026.09.02 10:07,동행미디어 시대,"두산퓨얼셀, 5014억 규모 AIDC용 연료전지 수주"
336260,2026.09.02 09:17,머니투데이,"두산퓨얼셀, 美 AI 데이터센터용 연료전지 5014억원 수주"
336260,2026.09.02 09:04,뉴스1,"두산퓨얼셀, 美 AI 데이터센터 전력 시장 첫 진출…5014억대 공급..."
336260,2026.09.02 17:36,한국경제,"美 AI센터용 연료전지…두산퓨얼셀, 본격 공급"
336260,2026.09.02 15:37,동아일보,"두산퓨얼셀, 美 AI 데이터센터용 연료전지 5014억원 수출 계약 체..."
336260,2026.09.02 15:37,동아일보,"두산퓨얼셀, 美 AI 데이터센터용 연료전지 5014억원 수출 계약 체..."
336260,2026.09.02 13:27,서울경제,"두산퓨얼셀, 美 데이터센터 진출에도 12%대 급락…4만원선 붕괴[이런..."
336260,2026.09.02 13:07,블로터,"두산퓨얼셀, 美 AI 데이터센터 전력시장 첫 진출…북미 사업 확대"
336260,2026.09.02 12:20,디지털데일리,"두산퓨얼셀, 美 AI 데이터센터 전력시장 첫 진출…5014억 규모 연..."
336260,2026.09.02 11:46,더팩트,"두산퓨얼셀, 美 AI 데이터센터 전력 시장 진출…5014억 공급 계약"
336260,2026.09.02 11:13,KBS,"두산퓨얼셀, 미국 전력시장 진출…연료전지 5,014억원 수주"
336260,2026.09.02 10:17,조선비즈,"두산퓨얼셀, 美 AI 데이터센터에 연료전지 첫 공급…5014억원 계약"
336260,2026.09.02 10:00,연합뉴스,"두산퓨얼셀, 미국 전력시장 진출…연료전지 5천14억원 수주"
336260,2026.09.02 09:42,뉴시스,"두산퓨얼셀, 美 AI데이터센터에 연료전지 첫 공급…""5014억 수주 ..."
336260,2026.09.02 09:03,지디넷코리아,"두산퓨얼셀, 美 AI 데이터센터 전력시장 첫발…5014억원 계약"
336260,2026.09.02 08:19,헤럴드경제,"두산퓨얼셀, 5014억 규모 연료전지 시스템 공급계약"
336260,2026.09.02 15:54,서울신문,[서울데이터랩]마감 직후 인기 검색 종목 20選
336260,2026.09.02 15:54,서울신문,[마감시황]코스피 273.08포인트 급락한 6562.72 마감…외국인·...
336260,2026.09.02 15:45,연합뉴스,"[특징주] 두산퓨얼셀, 美 AIDC 전력 시장 진출에도 12% 급락 마..."
336260,2026.09.02 13:55,매일신문,"두산퓨얼셀, 미국 AIDC 전력시장 진출 소식에도 11%대 급락"
336260,2026.09.02 13:55,매일신문,"두산퓨얼셀, 미국 AIDC 전력시장 진출 소식에도 11%대 급락"
336260,2026.09.02 13:06,전자신문,"[ET특징주]두산퓨얼셀, 美 AIDC 전력 시장 진출에도 하락세"
336260,2026.09.02 10:19,한국경제TV,'12% 급락' 4만원도 내줬다…美진출 호재 불구 두산퓨얼셀↓
336260,2026.09.02 09:39,연합뉴스,"[특징주] 두산퓨얼셀, 美 AIDC 전력 시장 진출에도 장 초반 8%..."
336260,2026.09.02 15:11,서울경제,기업 공시 [9월 2일]
336260,2026.09.02 13:24,서울신문,"[서울데이터랩]코스피 거래상위 종목 혼조…SK디앤디·디아이 급등, 삼...."
336260,2026.09.02 12:02,뉴스1,중동 리스크·금리 부담에 코스피 3%↓…코스닥 소부장 강세[장중시황.....
336260,2026.09.02 09:15,서울신문,[서울데이터랩]개장 직후 인기 검색 종목 20選
336260,2026.08.28 11:41,서울경제,"삼성전기에 꽂힌 상위 1%, 하나마이크론·심텍은 팔았다 [주식 초고수...."
336260,2026.08.20 07:53,SBS Biz,[애프터마켓 리뷰] 최대 매출·탈모 연구 성과 소식에…바이오니아 ‘.....
336260,2026.08.18 10:55,서울경제,美·英 재정 확대 국채금리 급등…한국도 안심 못한다
336260,2026.08.18 10:53,서울경제,日 국채금리 30년 만에 최고치…GDP 1.1% ‘예상 하회’
336260,2026.08.18 10:53,서울경제,日 국채금리 30년 만에 최고치…GDP 1.1% ‘예상 하회’
336260,2026.08.17 17:25,서울경제,‘어닝 쇼크’ 덮은 ‘수주 효과’…두산퓨얼셀 이달 54% 뛰었다 [종목...
083650,2026.09.08 09:21,한국경제,"""미국이 먼저 '1200억달러 투입하자' 제안""…원전주 '급등'"
083650,2026.09.08 08:32,SBS Biz,[기업이슈] 반도체 훈풍에 관련 소부장주 급등
083650,2026.09.08 07:45,이데일리,대미투자 윤곽 드러나…원전·에너지·인프라 전반 수혜-신한
083650,2026.09.07 09:37,뉴시스,대미투자 1호 기대감에 가스터빈株 강세…삼미금속 12%↑
083650,2026.09.04 08:54,이데일리,"""비에이치아이, 미국 원전 시장 수주 국면 전환 수혜 기대"""
083650,2026.09.02 15:11,서울경제,기업 공시 [9월 2일]
083650,2026.09.02 11:10,이데일리,"비에이치아이, 1453억 규모 쿠웨이트 LNG 발전설비 공급계약"
083650,2026.09.02 11:05,헤럴드경제,"비에이치아이, 1453억 규모 LNG 복합화력 발전설비 공급계약"
083650,2026.09.02 11:05,헤럴드경제,"비에이치아이, 1453억 규모 LNG 복합화력 발전설비 공급계약"
083650,2026.08.31 17:08,매일경제,경남 곳곳에 4161억 투자…454개 일자리 생긴다
083650,2026.08.31 14:15,연합뉴스,경남에 12개 기업이 4천161억 투자…첨단산업 투자협약
083650,2026.08.31 14:15,연합뉴스,경남에 12개 기업이 4천161억 투자…첨단산업 투자협약
083650,2026.08.27 19:07,국제신문,한미동맹 훈풍에 투자매력까지…원전주 ‘불기둥’
083650,2026.08.26 09:47,조선비즈,[특징주] 美 신규 원전 기대에 원전주 이틀째 강세
083650,2026.08.26 09:29,이데일리,국내 원전주...美 신규 원전 기대감에 이틀째 강세[특징주]
083650,2026.08.26 09:29,이데일리,국내 원전주...美 신규 원전 기대감에 이틀째 강세[특징주]
160190,2026.09.04 21:13,한국경제TV,"""정부가 직접 200대 산다"" 겹호재에 '들썩'…단숨에 29% 뛰어올랐..."
160190,2026.09.04 17:47,한국경제,"""로봇주 더 사둘 걸""…정부 '큰손' 등판에 주가 20% 넘게 뛰었다"
160190,2026.09.04 17:47,한국경제,"""로봇주 더 사둘 걸""…정부 '큰손' 등판에 주가 20% 넘게 뛰었다"
160190,2026.08.18 14:58,지디넷코리아,"세계적 랜섬웨어 해킹 킬린, 국내 산업용 모터 제조기업 공격"
160190,2026.08.18 09:41,매일신문,다시 뛰는 로봇주…WRC·유니트리 '다음 동력' 될까
160190,2026.08.14 09:47,SBS Biz,[이 시각 시황] 피지컬 AI·로봇주 강세…LG-엔비디아 협력 기대
160190,2026.07.09 15:36,연합뉴스,"부울경 7개 기업·기관, 2029년까지 친환경 특장차량 개발한다"
160190,2026.06.05 15:09,이데일리,국내 첫 로보컵 한 달 앞으로…韓 로봇 생태계 시험대
160190,2026.06.05 11:00,머니투데이,"""AI가 '산업 OS'가 되다""…로봇·반도체·무역 산업 판 바꾼 K-스..."
160190,2026.06.02 10:33,조선비즈,하이젠알앤엠 9만원일 땐 외면하더니… 타이밍 놓친 만년 저평가주 일.....
160190,2026.05.29 04:33,동아일보,"매년 100억 원 출연, 스마트공장 구축 지원"
160190,2026.05.22 17:03,머니투데이,"코스피 200, GS건설·세방전지 OUT, HD건설기계·달바글로벌 IN"
000500,2026.09.08 06:29,파이낸셜뉴스,AI 데이터센터 시장 더 커진다... 전선업계 북미 AI DC 공략 가...
000500,2026.09.07 11:38,SBS Biz,'오픈AI발 훈풍'에 코스피 개장후 6900선 터치
000500,2026.09.07 10:54,전자신문,"[ET특징주]가온전선, AI 데이터센터·美 전력망 투자 기대감에 상승세"
000500,2026.09.07 10:29,파이낸셜뉴스,"가온전선, AI 데이터센터·美 전력망 투자 기대에 8%대 강세 [종목..."
000500,2026.09.07 10:29,파이낸셜뉴스,"가온전선, AI 데이터센터·美 전력망 투자 기대에 8%대 강세 [종목..."
000500,2026.09.05 17:40,헤럴드경제,삼전닉스보다 더 뛰었다…올 들어 450% 압도적 상승 ‘이 종목’ [종...
000500,2026.09.04 10:01,SBS Biz,[이 시각 시황] 양대 지수 동반 상승…비트코인·로봇주 강세
000500,2026.09.04 09:56,전자신문,"LS마린솔루션, 상반기 영업이익 전년比 61%↑…LS전선 3개 자회사 ..."
000500,2026.09.04 08:43,이데일리,"""LS전선 밸류체인 통했다""…자회사 3곳 나란히 최대 실적"
000500,2026.09.04 08:43,이데일리,"""LS전선 밸류체인 통했다""…자회사 3곳 나란히 최대 실적"
000500,2026.09.04 09:33,서울신문,[서울데이터랩]개장 직후 인기 검색 종목 20選
000500,2026.09.03 08:46,이데일리,KB운용 ‘RISE AI전력인프라 ETF’…“AI 전력 수요 확대에 순...
000500,2026.09.03 08:37,아시아경제,"美 전력망 정책 훈풍까지…KB운용 ""RISE AI전력인프라 ETF 주..."
000500,2026.09.03 08:37,아시아경제,"美 전력망 정책 훈풍까지…KB운용 ""RISE AI전력인프라 ETF 주..."
000500,2026.09.02 15:16,헤럴드경제,구자은 LS 회장 “전력기기 병목 장기화…북미 넘어 유럽·중동 주목”....
000500,2026.09.02 12:32,전자신문,"가온전선, 저마찰 케이블로 AI 데이터센터 시장 공략"
000500,2026.09.02 10:13,조선비즈,"가온전선, 저마찰 케이블로 북미 AI 데이터센터 시장 공략"
000500,2026.09.02 10:13,조선비즈,"가온전선, 저마찰 케이블로 북미 AI 데이터센터 시장 공략"
000500,2026.09.02 10:10,지디넷코리아,"가온전선, 마찰 줄인 케이블로 AI 데이터센터 공략"
000500,2026.09.02 09:49,SBS Biz,"가온전선, AI 데이터센터에 '저마찰 배전 케이블' 적용 확대"
000500,2026.09.02 09:18,뉴시스,"가온전선, '저마찰 케이블'로 AI DC 공략…""공사비 최대 30% ..."
000500,2026.09.02 08:51,연합뉴스,"가온전선, AI 데이터센터에 저마찰 배전 케이블 적용 확대"
000500,2026.09.02 10:07,데일리안,"가온전선, 반도체 공장서 검증한 저마찰 케이블 AIDC로 확대"
000500,2026.09.02 10:04,아시아경제,"가온전선, '저마찰 케이블'로 AI 데이터센터 시장 공략 가속"
000500,2026.09.02 10:04,아시아경제,"가온전선, '저마찰 케이블'로 AI 데이터센터 시장 공략 가속"
000500,2026.09.02 09:32,아이뉴스24,"가온전선, 저마찰 케이블 AI 데이터센터로 확대"
000500,2026.09.02 09:23,파이낸셜뉴스,"가온전선, 저마찰 케이블 AI 데이터센터로 확대…전력 인프라 공략"
000500,2026.09.02 09:22,한국경제TV,"가온전선, '저마찰 케이블'로 AI 데이터센터 전력 시장 공략"
000500,2026.09.02 09:10,블로터,"가온전선, 저마찰 케이블로 반도체 팹서 AIDC까지 영토 확장"
000500,2026.09.02 08:51,뉴스1,"가온전선, 마찰 30% 줄인 '저마찰 케이블'로 AI 데이터센터 공략"
000500,2026.09.02 08:41,디지털타임스,"가온전선, ‘저마찰 케이블’ AI 데이터센터로 확대…전력 인프라 공...."
000500,2026.09.02 08:29,이데일리,"가온전선, 저마찰 케이블 AIDC로 공략…북미 시장 겨냥"
000500,2026.09.02 00:35,조선일보,"전력망 수요 폭증… K전선, 북미 넘어 유럽 공략"
000500,2026.09.01 14:29,서울경제,주가도 떨어지는데…LS 주식으로 몰린 투자 고수들 [주식 초고수는 지....
000500,2026.09.01 10:53,노컷뉴스,"LS전선, GPU·전력설비·냉각 기업과 AI데이터센터 공동사업 추진"
000500,2026.09.01 09:13,데일리안,"LS전선, AI 데이터센터 전력 인프라 공략…AIDC 컨소시엄 합류"
000500,2026.09.01 09:13,데일리안,"LS전선, AI 데이터센터 전력 인프라 공략…AIDC 컨소시엄 합류"
000500,2026.09.01 09:07,헤럴드경제,"LS전선, AIDC 협력체 합류…초전도로 전력 인프라 공략"
000500,2026.09.01 08:49,디지털타임스,"LS전선, AI 데이터센터 ‘전력 인프라’ 선점 나선다…통합 솔루션 ..."
000500,2026.09.01 08:29,아시아경제,"LS전선, 초전도로 AI 데이터센터 전력 인프라 공략 나선다"
000500,2026.09.01 08:25,뉴스1,"LS전선, 초전도로 AI DC 전력 인프라 공략…AIDC 협력체 합류"
000500,2026.09.01 09:41,블로터,"LS전선, '초전도' 기술로 AI 데이터센터 전력망 게임체인저 노린다"
000500,2026.09.01 09:04,뉴시스,"LS전선, 초전도 기술로 AI 데이터센터 전력 시장 공략"
000500,2026.09.01 09:04,뉴시스,"LS전선, 초전도 기술로 AI 데이터센터 전력 시장 공략"
000500,2026.09.01 08:35,파이낸셜뉴스,"LS전선, 초전도 기술 앞세워 AI 데이터센터 전력시장 공략"
000500,2026.09.01 07:01,조선일보,북미 찍고 유럽 진격하는 K-전선...수주 잔고 12.5조원
000500,2026.08.31 11:04,블로터,"'LS 호실적 주역' 가온전선, 美 빅테크 사로잡으며 캐시카우로 부상"
000500,2026.08.29 09:00,머니투데이,종목 장세 시작되나?…삼성·현대·SK 그룹주 모두 '미끌'[김근희의 증...
000500,2026.08.28 07:50,SBS Biz,"[애프터마켓 리뷰] 휴온스글로벌, 자회사 합병 철회에 상한가"
000500,2026.08.28 06:10,한국일보,AI발 슈퍼사이클로 물 만난 글로벌 ‘전력 강자’
000500,2026.08.27 21:36,매일경제,“전력 아쉬워도 중국 장비는 쓰지마”...트럼프 명령에 K전력株 급등
000500,2026.08.27 18:07,매일경제,트럼프 사실상 中전력장비 수입 제한에 … K전력·전선주 급등
000500,2026.08.27 18:07,매일경제,트럼프 사실상 中전력장비 수입 제한에 … K전력·전선주 급등
108490,2026.09.08 09:22,머니투데이,21일 만에 '7000피' 회복...'아스트라' 덕에 반도체주 달린다
108490,2026.09.08 09:19,조선비즈,"코스피, 상승 출발해 7000선 탈환… 15거래일 만"
108490,2026.09.08 09:18,서울경제,‘아스트라發’ 반도체 훈풍 이어지나…코스피 7000선 회복[마켓시그.....
108490,2026.09.08 07:25,KBS,댄스 챌린지에 파쿠르까지…학생들이 키운 K-휴머노이드
108490,2026.09.08 05:05,서울신문,각도까지 맞추는 무인 지게차… 24시간 자율 물류공장 시대로
108490,2026.09.07 21:36,KBS,댄스 챌린지에 파쿠르까지…학생들이 키운 K-휴머노이드
108490,2026.09.07 19:32,KBS,댄스 챌린지에 파쿠르까지…학생들이 키운 K-휴머노이드
108490,2026.09.07 19:32,KBS,댄스 챌린지에 파쿠르까지…학생들이 키운 K-휴머노이드
108490,2026.09.07 18:03,서울신문,각도까지 맞추는 무인 지게차…24시간 자율 물류공장 시대로
108490,2026.09.07 17:41,헤럴드경제,‘칠천피’ 회복까지 단 ‘4.61포인트’…오픈AI 훈풍에 돌아온 외인....
108490,2026.09.07 16:11,연합뉴스,"코스피, 오픈AI발 반도체 훈풍에 4.6% 급등…7,000선 턱밑(종..."
108490,2026.09.07 16:11,연합뉴스,"코스피, 오픈AI발 반도체 훈풍에 4.6% 급등…7,000선 턱밑(종..."
108490,2026.09.07 10:50,강원일보,"코스피, 오픈AI발 호재에 4.6% 급등…삼성전자 5.7%·SK하이닉..."
108490,2026.09.07 17:05,서울경제,로보티즈 대표 “다음 목표는 휴머노이드 솔루션 출시” [로보 인사이.....
108490,2026.09.07 16:28,서울신문,"[마감시황]코스닥, 822.19로 1.07% 상승 마감…반도체 장비주 ..."
108490,2026.09.07 16:13,뉴스1,AI 훈풍에 반도체 날았다…코스피 4.6% 급등·7000선 목전[시황종...
108490,2026.09.07 16:11,한국경제TV,"'5%·8%↑""대체 얼마 만이야""…오픈AI 훈풍에 삼전닉스 '화색'"
108490,2026.09.07 16:10,지디넷코리아,"삼현, 휴머노이드 액추에이터 연내 양산 계획...3~4개월 앞당겨"
108490,2026.09.07 16:06,파이낸셜뉴스,간만에 활짝 웃은 코스피...SK하이닉스는 8%대 급등 [fn마감시황]
108490,2026.09.07 15:58,데일리안,"코스피, 삼전닉스 질주에 7000선 턱밑 [시황]"
108490,2026.09.07 15:58,데일리안,"코스피, 삼전닉스 질주에 7000선 턱밑 [시황]"
108490,2026.09.07 15:43,한국경제,"코스피, 오픈AI 훈풍에 7000선 턱밑 마감…삼전닉스 급등"
108490,2026.09.07 15:48,매일경제,"‘7000피 코앞’ 코스피, 오픈AI발 훈풍에 강세 마감…코스닥도 1%..."
108490,2026.09.07 15:44,서울신문,[서울데이터랩]마감 직후 인기 검색 종목 20選
108490,2026.09.07 14:02,이데일리,코스피 4% 올라 7000선 코앞…외인·기관 '쌍끌이'
108490,2026.09.07 13:49,서울신문,"[서울데이터랩]코스닥 시총 상위주 혼조…반도체 장비 강세, 바이오 대...."
108490,2026.09.07 13:40,SBS Biz,[시장 따라잡기] 수급 공백 메운 자사주 매입…외인 귀환은 언제쯤?
108490,2026.09.07 11:41,뉴스1,AI 투자 기대에 외인·기관 1.6조 '사자'…코스피 6900선 공방[...
108490,2026.09.07 11:38,SBS Biz,'오픈AI발 훈풍'에 코스피 개장후 6900선 터치
108490,2026.09.07 10:46,조선비즈,"中 휴머노이드, 벌써 마진 60%대… 韓은 아직 본체 양산 걸음마"
108490,2026.09.07 10:20,파이낸셜뉴스,'7천피' 앞둔 코스피...반도체 훈풍에 SK하이닉스 5%대 강세 [f...
108490,2026.09.07 10:07,아시아경제,"코스피, 약 3% 뛴 6800선…코스닥도 약 2% 가까이 상승"
108490,2026.09.07 10:06,세계일보,삼전 3%·닉스 5% 오름세…‘오픈AI 훈풍’에 코스피 6900선 등락
