code,covered
229640,True
050890,True
417200,True
126340,True
010170,True
032500,True
069540,True
030000,True
043260,True
219130,True
356680,True
053800,True
437730,True
001120,True
036540,True
218410,True
298380,True
491000,True
033640,True
377300,True
271560,True
080580,True
005440,True
014680,True
006730,True
011170,True
056190,True
089890,True
000990,True
093370,True
