ts,sim,code,name,decision,reason,price,change_rate,amount,adx,tick_power,posts,unique_posters,posts_per_poster,avg_posts,buzz_ratio,total_likes,likes_per_post,sov,z_posters,z_sov,z_likes,ignition,hype_score,fact_score,z_hype,d_sov,d_hype,accel,accel_d1,hist_missing,hist_days_ago,ignition4
2026-08-04 11:43:03,sim1,044340,위닉스,skip,weak_ignition,6020.0,2.73,53621165405.0,23.3,0.0,112.0,70.0,1.60,1.0,112.00,195,1.74,0.0310,-0.622,-0.680,-0.627,-1.930,0.067,0.0,-0.166,0.019,-0.373,-0.006,0.014,0,1,-0.936
2026-08-04 11:43:03,sim1,950160,코오롱티슈진,skip,price_moved,15720.0,10.01,50861853345.0,4.9,0.0,100.0,77.0,1.30,1.0,100.00,218,2.18,0.0277,-0.581,-0.723,-0.321,-1.625,0.100,0.0,0.331,-0.506,-1.949,0.006,-0.478,0,1,-0.741
2026-08-04 11:43:03,sim1,108860,셀바스AI,skip,price_moved,11000.0,13.40,34598630975.0,18.6,0.0,97.0,59.0,1.64,1.0,97.00,90,0.93,0.0268,-0.688,-0.734,-1.196,-2.618,0.000,0.0,-1.159,0.000,0.000,-0.007,0.000,1,1,-1.286
2026-08-04 11:43:03,sim1,119850,지엔씨에너지,skip,price_moved,52300.0,24.52,152130336775.0,59.5,0.0,85.0,51.0,1.67,1.0,85.00,153,1.80,0.0235,-0.735,-0.777,-0.586,-2.099,0.200,0.0,1.821,0.000,0.000,-0.007,0.000,1,1,-1.029
2026-08-04 11:43:03,sim1,035420,NAVER,skip,price_moved,224000.0,7.95,389718682500.0,8.6,0.0,721.0,377.0,1.91,1.0,721.00,2111,2.93,0.1994,1.203,1.509,0.202,2.914,0.100,0.0,0.331,0.000,0.000,0.071,0.000,1,1,1.304
2026-08-04 11:52:56,sim1,005930,삼성전자,skip,held,234000.0,-2.30,3860368049750.0,21.3,0.0,799.0,510.0,1.57,1.0,799.00,1550,1.94,0.2184,1.953,1.775,-0.497,3.231,0.000,0.0,-1.122,-0.369,-0.086,0.001,-0.503,0,1,1.705
2026-08-04 11:52:56,sim1,006340,대원전선,skip,price_moved,13590.0,3.66,184696034380.0,8.1,0.0,146.0,68.0,2.15,1.0,146.00,333,2.28,0.0399,-0.642,-0.571,-0.263,-1.476,0.067,0.0,-0.125,0.225,0.911,-0.002,0.136,0,1,-0.773
2026-08-04 11:52:56,sim1,475150,SK이터닉스,skip,price_moved,57600.0,23.74,565484186975.0,18.5,0.0,265.0,152.0,1.74,1.0,265.00,710,2.68,0.0724,-0.149,-0.143,0.010,-0.282,0.100,0.0,0.374,0.353,0.581,0.010,0.359,0,1,-0.144
2026-08-04 11:52:56,sim1,047040,대우건설,skip,price_moved,14590.0,9.70,86997364325.0,3.0,0.0,142.0,75.0,1.89,1.0,142.00,479,3.37,0.0388,-0.601,-0.585,0.486,-0.700,0.133,0.0,0.873,0.207,-0.163,0.004,0.005,0,1,-0.358
2026-08-04 11:52:56,sim1,000660,SK하이닉스,skip,no_trend,1535000.0,-2.04,4774671267000.0,2.2,0.0,794.0,502.0,1.58,1.0,794.00,1137,1.43,0.2170,1.906,1.757,-0.845,2.818,-0.033,0.0,-1.621,-0.427,-0.585,0.001,-0.323,0,1,1.484
2026-08-04 11:52:56,sim1,073240,금호타이어,skip,weak_ignition,6720.0,0.90,15552680520.0,28.0,0.0,285.0,116.0,2.46,1.0,285.00,1156,4.06,0.0779,-0.360,-0.072,0.955,0.523,0.033,0.0,-0.623,-1.019,0.413,0.013,-0.380,0,1,0.117
2026-08-04 11:52:56,sim1,010170,대한광통신,skip,price_moved,10080.0,8.97,91939523030.0,23.7,0.0,95.0,66.0,1.44,1.0,95.00,632,6.65,0.0260,-0.654,-0.754,2.736,1.328,0.167,0.0,1.371,-0.028,0.750,0.004,-0.041,0,1,0.714
2026-08-04 11:52:56,sim1,044340,위닉스,skip,weak_ignition,6000.0,2.39,54100384310.0,23.3,0.0,114.0,69.0,1.65,1.0,114.00,199,1.75,0.0312,-0.636,-0.686,-0.630,-1.952,0.067,0.0,-0.125,0.013,-0.332,-0.014,0.001,0,1,-0.951
2026-08-04 11:52:56,sim1,950160,코오롱티슈진,skip,price_moved,15810.0,10.64,51188869185.0,4.9,0.0,103.0,78.0,1.32,1.0,103.00,223,2.17,0.0281,-0.583,-0.725,-0.342,-1.651,0.067,0.0,-0.125,-0.507,-2.404,-0.002,-0.480,0,1,-0.754
2026-08-04 11:52:56,sim1,108860,셀바스AI,skip,price_moved,10920.0,12.58,34953659300.0,18.6,0.0,98.0,60.0,1.63,1.0,98.00,92,0.94,0.0268,-0.689,-0.743,-1.183,-2.615,0.000,0.0,-1.122,0.000,0.000,-0.001,0.000,1,1,-1.281
2026-08-04 11:52:56,sim1,119850,지엔씨에너지,skip,price_moved,51700.0,23.10,152875843775.0,59.5,0.0,87.0,51.0,1.71,1.0,87.00,153,1.76,0.0238,-0.742,-0.783,-0.621,-2.146,0.200,0.0,1.870,0.000,0.000,-0.006,0.000,1,1,-1.052
2026-08-04 11:52:56,sim1,035420,NAVER,skip,price_moved,223500.0,7.71,396807803750.0,8.6,0.0,731.0,381.0,1.92,1.0,731.00,2155,2.95,0.1998,1.196,1.530,0.195,2.921,0.100,0.0,0.374,0.000,0.000,-0.007,0.000,1,1,1.293
2026-08-04 12:13:08,sim1,005930,삼성전자,skip,held,232500.0,-2.92,4054968596500.0,21.3,0.0,798.0,524.0,1.52,1.0,798.00,1837,2.30,0.2128,1.941,1.733,-0.322,3.352,0.000,0.0,-1.417,-0.411,-0.381,-0.012,-0.515,0,1,1.780
2026-08-04 12:13:08,sim1,006340,대원전선,skip,price_moved,13540.0,3.28,186442397175.0,8.1,0.0,151.0,70.0,2.16,1.0,151.00,345,2.28,0.0403,-0.648,-0.576,-0.333,-1.557,0.067,0.0,-0.157,0.220,0.879,-0.006,0.131,0,1,-0.814
2026-08-04 12:13:08,sim1,475150,SK이터닉스,skip,price_moved,57900.0,24.38,584010899225.0,18.5,0.0,276.0,159.0,1.74,1.0,276.00,733,2.66,0.0736,-0.140,-0.130,-0.093,-0.363,0.100,0.0,0.472,0.366,0.680,0.009,0.368,0,1,-0.187
2026-08-04 12:13:08,sim1,047040,대우건설,skip,price_moved,14500.0,9.02,90334932845.0,3.0,0.0,142.0,75.0,1.89,1.0,142.00,536,3.77,0.0379,-0.619,-0.609,0.631,-0.596,0.133,0.0,1.102,0.183,0.066,-0.018,-0.013,0,1,-0.303
2026-08-04 12:13:08,sim1,000660,SK하이닉스,skip,no_trend,1521000.0,-2.94,4917046316500.0,2.2,0.0,794.0,517.0,1.54,1.0,794.00,1264,1.59,0.2117,1.901,1.719,-0.782,2.838,0.100,0.0,0.472,-0.465,1.509,-0.005,-0.328,0,1,1.510
2026-08-04 12:13:08,sim1,073240,금호타이어,skip,price_moved,6880.0,3.30,17912786690.0,28.0,0.0,315.0,128.0,2.46,1.0,315.00,1264,4.01,0.0840,-0.317,0.009,0.786,0.478,0.000,0.0,-1.417,-0.939,-0.381,0.043,-0.337,0,1,0.076
2026-08-04 12:13:08,sim1,010170,대한광통신,skip,price_moved,9990.0,8.00,94160813260.0,23.7,0.0,98.0,69.0,1.42,1.0,98.00,698,7.12,0.0261,-0.653,-0.766,2.799,1.380,0.133,0.0,1.102,-0.040,0.481,0.000,-0.041,0,1,0.746
2026-08-04 12:13:08,sim1,044340,위닉스,skip,weak_ignition,6020.0,2.73,56208213110.0,23.3,0.0,118.0,71.0,1.66,1.0,118.00,218,1.85,0.0315,-0.642,-0.694,-0.616,-1.953,0.033,0.0,-0.787,0.005,-0.995,-0.006,-0.005,0,1,-0.950
2026-08-04 12:13:08,sim1,950160,코오롱티슈진,skip,price_moved,15930.0,11.48,54242305440.0,4.9,0.0,107.0,81.0,1.32,1.0,107.00,254,2.37,0.0285,-0.585,-0.733,-0.276,-1.594,0.033,0.0,-0.787,-0.516,-3.067,-0.002,-0.482,0,1,-0.723
2026-08-04 12:13:08,sim1,108860,셀바스AI,skip,price_moved,10910.0,12.47,35353104000.0,18.6,0.0,100.0,60.0,1.67,1.0,100.00,97,0.97,0.0267,-0.705,-0.758,-1.185,-2.648,0.033,0.0,-0.787,0.000,0.000,-0.016,0.000,1,1,-1.297
2026-08-04 12:13:08,sim1,119850,지엔씨에너지,skip,price_moved,51600.0,22.86,154326245675.0,59.5,0.0,93.0,53.0,1.75,1.0,93.00,164,1.76,0.0248,-0.744,-0.783,-0.671,-2.199,0.167,0.0,1.732,0.000,0.000,-0.003,0.000,1,1,-1.080
2026-08-04 12:13:08,sim1,035420,NAVER,skip,price_moved,224000.0,7.95,409982396000.0,8.6,0.0,758.0,396.0,1.91,1.0,758.00,2194,2.89,0.2021,1.211,1.590,0.062,2.863,0.100,0.0,0.472,0.000,0.000,0.015,0.000,1,1,1.242
2026-08-04 12:29:12,sim1,005930,삼성전자,skip,held,229500.0,-12.57,4233351000000.0,21.3,0.0,796.0,538.0,1.48,1.0,796.00,1926,2.42,0.2093,1.972,1.704,-0.259,3.417,0.000,0.0,-1.298,-0.439,-0.262,0.031,-0.485,0,1,1.842
2026-08-04 12:29:12,sim1,006340,대원전선,skip,price_moved,13460.0,3.54,188246000000.0,8.1,0.0,154.0,72.0,2.14,1.0,154.00,353,2.29,0.0405,-0.638,-0.580,-0.340,-1.558,0.067,0.0,-0.052,0.216,0.984,0.010,0.140,0,1,-0.808
2026-08-04 12:29:12,sim1,475150,SK이터닉스,skip,price_moved,57700.0,26.95,590371000000.0,18.5,0.0,278.0,157.0,1.77,1.0,278.00,750,2.70,0.0731,-0.162,-0.139,-0.080,-0.381,0.100,0.0,0.571,0.357,0.778,-0.022,0.346,0,1,-0.202
2026-08-04 12:29:12,sim1,047040,대우건설,skip,price_moved,14410.0,12.75,92009000000.0,3.0,0.0,145.0,76.0,1.91,1.0,145.00,546,3.77,0.0381,-0.615,-0.612,0.604,-0.623,0.133,0.0,1.194,0.180,0.158,0.004,-0.009,0,1,-0.313
2026-08-04 12:29:12,sim1,000660,SK하이닉스,skip,price_moved,1513000.0,-11.93,5011549000000.0,2.2,0.0,794.0,522.0,1.52,1.0,794.00,1327,1.67,0.2087,1.882,1.697,-0.739,2.840,0.033,0.0,-0.675,-0.486,0.361,-0.019,-0.347,0,1,1.513
2026-08-04 12:29:12,sim1,073240,금호타이어,skip,price_moved,6850.0,-6.04,18978000000.0,28.0,0.0,336.0,130.0,2.58,1.0,336.00,1315,3.91,0.0883,-0.313,0.068,0.699,0.454,0.000,0.0,-1.298,-0.880,-0.262,0.004,-0.333,0,1,0.037
2026-08-04 12:29:12,sim1,010170,대한광통신,skip,price_moved,9930.0,16.41,95096000000.0,23.7,0.0,99.0,69.0,1.43,1.0,99.00,717,7.24,0.0260,-0.655,-0.776,2.834,1.404,0.167,0.0,1.817,-0.050,1.195,-0.001,-0.042,0,1,0.762
2026-08-04 12:29:12,sim1,044340,위닉스,skip,price_moved,6010.0,24.56,56466000000.0,23.3,0.0,120.0,71.0,1.69,1.0,120.00,222,1.85,0.0315,-0.643,-0.701,-0.624,-1.968,0.033,0.0,-0.675,-0.002,-0.882,-0.002,-0.007,0,1,-0.956
2026-08-04 12:29:12,sim1,950160,코오롱티슈진,skip,price_moved,15870.0,22.08,54870000000.0,4.9,0.0,108.0,82.0,1.32,1.0,108.00,260,2.41,0.0284,-0.582,-0.744,-0.267,-1.592,0.033,0.0,-0.675,-0.526,-2.954,0.003,-0.479,0,1,-0.715
2026-08-04 12:29:12,sim1,108860,셀바스AI,skip,price_moved,10900.0,34.90,35462000000.0,18.6,0.0,105.0,60.0,1.75,1.0,105.00,100,0.95,0.0276,-0.705,-0.754,-1.200,-2.659,0.033,0.0,-0.675,0.000,0.000,-0.001,0.000,1,1,-1.305
2026-08-04 12:29:12,sim1,119850,지엔씨에너지,skip,price_moved,51500.0,40.71,154984000000.0,59.5,0.0,95.0,54.0,1.76,1.0,95.00,166,1.75,0.0250,-0.739,-0.790,-0.690,-2.218,0.133,0.0,1.194,0.000,0.000,0.006,0.000,1,1,-1.084
2026-08-04 12:29:12,sim1,035420,NAVER,skip,illiquid,207500.0,-0.24,0.0,8.6,0.0,774.0,400.0,1.94,1.0,774.00,2258,2.92,0.2035,1.199,1.626,0.060,2.885,0.100,0.0,0.571,0.000,0.000,-0.012,0.000,1,1,1.229
2026-08-04 12:33:36,sim1,005930,삼성전자,skip,held,231250.0,-3.44,4331004061750.0,21.3,0.0,797.0,563.0,1.42,1.0,797.00,1943,2.44,0.2081,2.037,1.701,-0.257,3.481,0.000,0.0,-1.378,-0.443,-0.342,0.065,-0.419,0,1,1.908
2026-08-04 12:33:36,sim1,006340,대원전선,skip,price_moved,13570.0,3.51,189388385300.0,8.1,0.0,157.0,73.0,2.15,1.0,157.00,359,2.29,0.0410,-0.634,-0.577,-0.351,-1.562,0.067,0.0,-0.106,0.219,0.930,0.004,0.144,0,1,-0.810
2026-08-04 12:33:36,sim1,475150,SK이터닉스,skip,price_moved,57700.0,23.95,606272128525.0,18.5,0.0,281.0,161.0,1.75,1.0,281.00,749,2.67,0.0734,-0.154,-0.136,-0.115,-0.405,0.100,0.0,0.530,0.360,0.737,0.007,0.354,0,1,-0.212
2026-08-04 12:33:36,sim1,047040,대우건설,skip,price_moved,14480.0,8.87,93040902115.0,3.0,0.0,148.0,77.0,1.92,1.0,148.00,562,3.80,0.0387,-0.612,-0.609,0.590,-0.631,0.133,0.0,1.166,0.183,0.130,0.003,-0.006,0,1,-0.317
2026-08-04 12:33:36,sim1,000660,SK하이닉스,skip,no_trend,1528000.0,-2.49,5092524947500.0,2.2,0.0,789.0,526.0,1.50,1.0,789.00,1392,1.76,0.2061,1.835,1.672,-0.676,2.831,0.033,0.0,-0.742,-0.511,0.294,-0.047,-0.394,0,1,1.497
2026-08-04 12:33:36,sim1,073240,금호타이어,skip,price_moved,6880.0,3.30,19881469545.0,28.0,0.0,343.0,129.0,2.66,1.0,343.00,1358,3.96,0.0896,-0.329,0.085,0.691,0.447,0.000,0.0,-1.378,-0.862,-0.342,-0.016,-0.349,0,1,0.016
2026-08-04 12:33:36,sim1,010170,대한광통신,skip,price_moved,10000.0,8.11,95794030760.0,23.7,0.0,100.0,69.0,1.45,1.0,100.00,744,7.44,0.0261,-0.656,-0.780,2.858,1.423,0.167,0.0,1.802,-0.054,1.180,-0.001,-0.044,0,1,0.773
2026-08-04 12:33:36,sim1,044340,위닉스,skip,weak_ignition,5990.0,2.22,56919293785.0,23.3,0.0,119.0,72.0,1.65,1.0,119.00,208,1.75,0.0311,-0.640,-0.712,-0.686,-2.038,0.067,0.0,-0.106,-0.013,-0.313,0.004,-0.003,0,1,-0.983
2026-08-04 12:33:36,sim1,950160,코오롱티슈진,skip,price_moved,15890.0,11.20,55511934760.0,4.9,0.0,109.0,82.0,1.33,1.0,109.00,263,2.41,0.0285,-0.585,-0.748,-0.272,-1.605,0.033,0.0,-0.742,-0.530,-3.022,-0.003,-0.482,0,1,-0.721
2026-08-04 12:33:36,sim1,108860,셀바스AI,skip,price_moved,10990.0,13.30,35737629360.0,18.6,0.0,108.0,61.0,1.77,1.0,108.00,106,0.98,0.0282,-0.699,-0.751,-1.164,-2.614,0.033,0.0,-0.742,0.000,0.000,0.006,0.000,1,1,-1.281
2026-08-04 12:33:36,sim1,119850,지엔씨에너지,skip,price_moved,51900.0,23.57,155769829775.0,59.5,0.0,96.0,55.0,1.75,1.0,96.00,171,1.78,0.0251,-0.732,-0.794,-0.666,-2.192,0.133,0.0,1.166,0.000,0.000,0.007,0.000,1,1,-1.065
2026-08-04 12:33:36,sim1,035420,NAVER,skip,price_moved,224500.0,8.19,417599993250.0,8.6,0.0,782.0,404.0,1.94,1.0,782.00,2289,2.93,0.2042,1.170,1.647,0.048,2.865,0.100,0.0,0.530,0.000,0.000,-0.029,0.000,1,1,1.194
2026-08-04 12:43:17,sim1,005930,삼성전자,skip,held,230750.0,-3.65,4396840507000.0,21.3,0.0,794.0,555.0,1.43,1.0,794.00,1943,2.45,0.2008,2.086,1.767,-0.304,3.548,0.000,0.0,-1.237,-0.377,-0.201,0.049,-0.370,0,1,1.097
2026-08-04 12:43:17,sim1,006340,대원전선,skip,price_moved,13560.0,3.43,190518764795.0,8.1,0.0,160.0,74.0,2.16,1.0,160.00,361,2.26,0.0405,-0.585,-0.520,-0.422,-1.527,0.067,0.0,0.000,0.276,1.036,0.049,0.193,0,1,0.922
2026-08-04 12:43:17,sim1,475150,SK이터닉스,skip,price_moved,57500.0,23.52,613342622275.0,18.5,0.0,286.0,163.0,1.75,1.0,286.00,759,2.65,0.0723,-0.091,-0.066,-0.177,-0.333,0.100,0.0,0.618,0.430,0.826,0.064,0.417,0,1,1.835
2026-08-04 12:43:17,sim1,047040,대우건설,skip,price_moved,14370.0,8.05,94170056225.0,3.0,0.0,149.0,76.0,1.96,1.0,149.00,571,3.83,0.0377,-0.574,-0.560,0.550,-0.584,0.133,0.0,1.237,0.232,0.201,0.039,0.033,0,1,0.785
2026-08-04 12:43:17,sim1,000660,SK하이닉스,skip,no_trend,1526000.0,-2.62,5165104433000.0,2.2,0.0,787.0,532.0,1.48,1.0,787.00,1363,1.73,0.1990,1.958,1.742,-0.746,2.954,0.033,0.0,-0.618,-0.442,0.418,0.123,-0.271,0,1,0.949
2026-08-04 12:43:17,sim1,002990,금호건설,skip,price_moved,9300.0,3.56,29852761345.0,25.5,0.0,80.0,43.0,1.86,1.0,80.00,314,3.92,0.0202,-0.757,-0.809,0.607,-0.959,0.067,0.0,0.000,-0.167,0.622,0.000,-0.169,0,1,-0.209
2026-08-04 12:43:17,sim1,073240,금호타이어,skip,price_moved,6880.0,3.30,21053693200.0,28.0,0.0,361.0,135.0,2.67,1.0,361.00,1430,3.96,0.0913,-0.246,0.205,0.629,0.588,0.000,0.0,-1.237,-0.743,-0.201,0.083,-0.266,0,1,-1.775
2026-08-04 12:43:17,sim1,010170,대한광통신,skip,price_moved,10020.0,8.32,96476586705.0,23.7,0.0,100.0,69.0,1.45,1.0,100.00,764,7.64,0.0253,-0.612,-0.737,2.898,1.548,0.167,0.0,1.855,-0.011,1.233,0.043,-0.000,0,1,1.885
2026-08-04 12:43:17,sim1,044340,위닉스,skip,weak_ignition,5990.0,2.22,57201008550.0,23.3,0.0,128.0,75.0,1.71,1.0,128.00,213,1.66,0.0324,-0.579,-0.636,-0.787,-2.002,0.033,0.0,-0.618,0.063,-0.826,0.060,0.058,0,1,-0.981
2026-08-04 12:43:17,sim1,950160,코오롱티슈진,skip,price_moved,15650.0,9.52,56081069955.0,4.9,0.0,110.0,83.0,1.33,1.0,110.00,263,2.39,0.0278,-0.535,-0.701,-0.339,-1.575,0.033,0.0,-0.618,-0.483,-2.898,0.050,-0.432,0,1,-3.487
2026-08-04 12:43:17,sim1,108860,셀바스AI,skip,price_moved,10970.0,13.09,36286960345.0,18.6,0.0,111.0,61.0,1.82,1.0,111.00,110,0.99,0.0281,-0.657,-0.697,-1.202,-2.556,0.000,0.0,-1.237,0.000,0.000,0.043,0.000,1,1,-1.258
2026-08-04 12:43:17,sim1,119850,지엔씨에너지,skip,price_moved,51700.0,23.10,156382455275.0,59.5,0.0,98.0,57.0,1.72,1.0,98.00,176,1.80,0.0248,-0.679,-0.744,-0.706,-2.129,0.133,0.0,1.237,0.000,0.000,0.053,0.000,1,1,-1.032
2026-08-04 12:43:17,sim1,035420,NAVER,skip,price_moved,222000.0,6.99,421077160750.0,8.6,0.0,791.0,408.0,1.94,1.0,791.00,2327,2.94,0.2000,1.270,1.756,0.001,3.026,0.100,0.0,0.618,0.000,0.000,0.100,0.000,1,1,1.270
2026-08-04 12:53:14,sim1,005930,삼성전자,skip,held,231000.0,-3.55,4463280450000.0,21.3,0.0,795.0,566.0,1.40,1.0,795.00,1921,2.42,0.1993,2.091,1.759,-0.328,3.522,0.000,0.0,-1.237,-0.384,-0.201,0.005,-0.365,0,1,1.065
2026-08-04 12:53:14,sim1,006340,대원전선,skip,price_moved,13550.0,3.36,191223774400.0,8.1,0.0,162.0,74.0,2.19,1.0,162.00,361,2.23,0.0406,-0.591,-0.522,-0.447,-1.560,0.067,0.0,0.000,0.274,1.036,-0.006,0.187,0,1,0.905
2026-08-04 12:53:14,sim1,475150,SK이터닉스,skip,price_moved,56700.0,21.80,619948894675.0,18.5,0.0,287.0,163.0,1.76,1.0,287.00,798,2.78,0.0719,-0.106,-0.072,-0.098,-0.275,0.100,0.0,0.618,0.424,0.826,-0.015,0.402,0,1,1.852
2026-08-04 12:53:14,sim1,047040,대우건설,skip,price_moved,14370.0,8.05,96441780310.0,3.0,0.0,151.0,78.0,1.94,1.0,151.00,585,3.87,0.0379,-0.569,-0.562,0.593,-0.537,0.133,0.0,1.237,0.230,0.201,0.005,0.037,0,1,0.813
2026-08-04 12:53:14,sim1,000660,SK하이닉스,skip,no_trend,1520000.0,-3.00,5231599283000.0,2.2,0.0,787.0,542.0,1.45,1.0,787.00,1354,1.72,0.1973,1.960,1.730,-0.768,2.922,0.033,0.0,-0.618,-0.453,0.418,0.002,-0.269,0,1,0.904
2026-08-04 12:53:14,sim1,002990,금호건설,skip,price_moved,9260.0,3.12,30121686070.0,25.5,0.0,82.0,44.0,1.86,1.0,82.00,322,3.93,0.0206,-0.754,-0.810,0.627,-0.938,0.067,0.0,0.000,-0.169,0.622,0.003,-0.166,0,1,-0.201
2026-08-04 12:53:14,sim1,073240,금호타이어,skip,price_moved,6880.0,3.30,21513585025.0,28.0,0.0,368.0,138.0,2.67,1.0,368.00,1458,3.96,0.0923,-0.242,0.220,0.649,0.627,0.000,0.0,-1.237,-0.727,-0.201,0.004,-0.262,0,1,-1.728
2026-08-04 12:53:14,sim1,010170,대한광통신,skip,price_moved,10010.0,8.22,97008692765.0,23.7,0.0,103.0,72.0,1.43,1.0,103.00,770,7.48,0.0258,-0.602,-0.735,2.871,1.534,0.167,0.0,1.855,-0.009,1.233,0.011,0.011,0,1,1.890
2026-08-04 12:53:14,sim1,044340,위닉스,skip,weak_ignition,6000.0,2.39,57486022170.0,23.3,0.0,133.0,77.0,1.73,1.0,133.00,223,1.68,0.0333,-0.574,-0.627,-0.796,-1.997,0.033,0.0,-0.618,0.072,-0.826,0.005,0.062,0,1,-0.953
2026-08-04 12:53:14,sim1,950160,코오롱티슈진,skip,price_moved,15580.0,9.03,56727104015.0,4.9,0.0,113.0,86.0,1.31,1.0,113.00,267,2.36,0.0283,-0.525,-0.699,-0.362,-1.586,0.033,0.0,-0.618,-0.481,-2.898,0.009,-0.422,0,1,-3.489
2026-08-04 12:53:14,sim1,108860,셀바스AI,skip,price_moved,10910.0,12.47,36388857500.0,18.6,0.0,111.0,60.0,1.85,1.0,111.00,116,1.05,0.0278,-0.667,-0.706,-1.195,-2.568,0.000,0.0,-1.237,0.000,0.000,-0.010,0.000,1,1,-1.265
2026-08-04 12:53:14,sim1,119850,지엔씨에너지,skip,price_moved,51500.0,22.62,157944216325.0,59.5,0.0,99.0,57.0,1.74,1.0,99.00,181,1.83,0.0248,-0.683,-0.749,-0.700,-2.133,0.133,0.0,1.237,0.000,0.000,-0.004,0.000,1,1,-1.034
2026-08-04 12:53:14,sim1,035420,NAVER,skip,price_moved,223500.0,7.71,424345775500.0,8.6,0.0,798.0,414.0,1.93,1.0,798.00,2288,2.87,0.2001,1.262,1.770,-0.043,2.989,0.100,0.0,0.618,0.000,0.000,-0.007,0.000,1,1,1.241
2026-08-04 13:03:56,sim1,005930,삼성전자,skip,held,231500.0,-3.34,4549796661250.0,21.3,0.0,794.0,579.0,1.37,1.0,794.00,1806,2.27,0.1940,2.225,1.837,-0.411,3.651,0.000,0.0,-1.077,-0.307,-0.040,0.134,-0.231,0,1,1.250
2026-08-04 13:03:56,sim1,006340,대원전선,skip,price_moved,13575.0,3.55,191723902665.0,8.1,0.0,166.0,76.0,2.18,1.0,166.00,396,2.39,0.0406,-0.548,-0.463,-0.339,-1.350,0.067,0.0,0.040,0.333,1.076,0.043,0.230,0,1,0.945
2026-08-04 13:03:56,sim1,475150,SK이터닉스,skip,price_moved,56800.0,22.02,624978854375.0,18.5,0.0,297.0,170.0,1.75,1.0,297.00,824,2.77,0.0726,-0.030,0.017,-0.086,-0.099,0.100,0.0,0.598,0.513,0.805,0.076,0.478,0,1,1.920
2026-08-04 13:03:56,sim1,047040,대우건설,skip,price_moved,14460.0,8.72,97247437065.0,3.0,0.0,153.0,79.0,1.94,1.0,153.00,591,3.86,0.0374,-0.532,-0.510,0.620,-0.422,0.133,0.0,1.156,0.281,0.120,0.037,0.075,0,1,0.721
2026-08-04 13:03:56,sim1,000660,SK하이닉스,skip,price_moved,1517000.0,-3.19,5325117726000.0,2.2,0.0,789.0,545.0,1.45,1.0,789.00,1402,1.78,0.1928,2.037,1.819,-0.734,3.122,0.033,0.0,-0.518,-0.365,0.518,0.077,-0.192,0,1,1.078
2026-08-04 13:03:56,sim1,009830,한화솔루션,skip,price_moved,26550.0,7.06,89053233275.0,19.1,0.0,82.0,58.0,1.41,1.0,82.00,195,2.38,0.0200,-0.647,-0.770,-0.344,-1.761,0.000,0.0,-1.077,0.000,0.000,0.000,0.000,1,1,-0.819
2026-08-04 13:03:56,sim1,073240,금호타이어,skip,weak_ignition,6830.0,2.55,22075678075.0,28.0,0.0,365.0,136.0,2.68,1.0,365.00,1482,4.06,0.0892,-0.217,0.266,0.749,0.797,0.000,0.0,-1.077,-0.681,-0.040,0.025,-0.237,0,1,-1.643
2026-08-04 13:03:56,sim1,002990,금호건설,skip,price_moved,9260.0,3.12,30310606990.0,25.5,0.0,82.0,44.0,1.86,1.0,82.00,334,4.07,0.0200,-0.725,-0.770,0.757,-0.738,0.067,0.0,0.040,-0.129,0.662,0.030,-0.137,0,1,-0.204
2026-08-04 13:03:56,sim1,010170,대한광통신,skip,price_moved,10020.0,8.32,97480829370.0,23.7,0.0,107.0,75.0,1.43,1.0,107.00,800,7.48,0.0261,-0.554,-0.679,2.966,1.734,0.200,0.0,2.273,0.047,1.651,0.048,0.059,0,1,2.151
2026-08-04 13:03:56,sim1,044340,위닉스,skip,weak_ignition,5990.0,2.22,57629219740.0,23.3,0.0,133.0,78.0,1.71,1.0,133.00,226,1.70,0.0325,-0.537,-0.584,-0.784,-1.905,0.033,0.0,-0.518,0.115,-0.726,0.037,0.100,0,1,-0.953
2026-08-04 13:03:56,sim1,950160,코오롱티슈진,skip,price_moved,15700.0,9.87,57028705435.0,4.9,0.0,115.0,88.0,1.31,1.0,115.00,267,2.32,0.0281,-0.482,-0.649,-0.380,-1.512,0.033,0.0,-0.518,-0.432,-2.798,0.043,-0.379,0,1,-3.449
2026-08-04 13:03:56,sim1,108860,셀바스AI,skip,price_moved,11000.0,13.40,36601399930.0,18.6,0.0,113.0,60.0,1.88,1.0,113.00,116,1.03,0.0276,-0.636,-0.657,-1.221,-2.514,0.000,0.0,-1.077,0.000,0.000,0.031,0.000,1,1,-1.247
2026-08-04 13:03:56,sim1,119850,지엔씨에너지,skip,price_moved,51500.0,22.62,158788885075.0,59.5,0.0,99.0,58.0,1.71,1.0,99.00,183,1.85,0.0242,-0.647,-0.708,-0.687,-2.043,0.133,0.0,1.156,0.000,0.000,0.036,0.000,1,1,-0.991
2026-08-04 13:03:56,sim1,035420,NAVER,skip,price_moved,224000.0,7.95,427505873750.0,8.6,0.0,798.0,410.0,1.95,1.0,798.00,2190,2.74,0.1950,1.293,1.852,-0.106,3.039,0.100,0.0,0.598,0.000,0.000,0.031,0.000,1,1,1.240
