cycle_id,ts,runner,sim,code,decision,reason,input_hash
14914260,2026-09-18 15:02:44,actions-scraper,레인지,005930,skip,max_holdings,7003e1bbdacf
14914260,2026-09-18 15:02:44,actions-scraper,레인지,000660,seen,,4c5375c34ed3
14914260,2026-09-18 15:02:44,actions-scraper,레인지,005935,seen,,1d54f47bdeb5
14914260,2026-09-18 15:02:44,actions-scraper,레인지,402340,seen,,6b60e6acdfa4
14914260,2026-09-18 15:02:44,actions-scraper,레인지,009150,seen,,654efdcd9287
14914260,2026-09-18 15:02:44,actions-scraper,레인지,373220,seen,,ee59bf0cb7cc
14914260,2026-09-18 15:02:44,actions-scraper,레인지,005380,seen,,c023466c439b
14914260,2026-09-18 15:02:44,actions-scraper,레인지,207940,seen,,6c4638673302
14914260,2026-09-18 15:02:44,actions-scraper,레인지,105560,seen,,6b932d95eac6
14914260,2026-09-18 15:02:44,actions-scraper,레인지,028260,seen,,1305625798d2
14914260,2026-09-18 15:02:44,actions-scraper,레인지,012450,seen,,2f258d1df4b6
14914260,2026-09-18 15:02:44,actions-scraper,레인지,032830,seen,,9cddfbdb7148
14914260,2026-09-18 15:02:44,actions-scraper,레인지,034020,seen,,f694bf89d69a
14914260,2026-09-18 15:02:44,actions-scraper,레인지,055550,seen,,5dc32be60da5
14914260,2026-09-18 15:02:44,actions-scraper,레인지,329180,seen,,989cdac20365
14914260,2026-09-18 15:02:44,actions-scraper,레인지,000270,seen,,c459495a6e20
14914260,2026-09-18 15:02:44,actions-scraper,레인지,006400,seen,,604ad8bb3482
14914260,2026-09-18 15:02:44,actions-scraper,레인지,068270,seen,,93b83196be68
14914260,2026-09-18 15:02:44,actions-scraper,레인지,034730,seen,,69644dfe7c27
14914260,2026-09-18 15:02:44,actions-scraper,레인지,086790,seen,,95a850480b50
14914260,2026-09-18 15:02:44,actions-scraper,레인지,012330,seen,,22dff7058495
14914260,2026-09-18 15:02:44,actions-scraper,레인지,066570,seen,,26451222fe7b
14914260,2026-09-18 15:02:44,actions-scraper,레인지,010120,seen,,23d671599627
14914260,2026-09-18 15:02:44,actions-scraper,레인지,035420,seen,,c5764bb59a07
14914260,2026-09-18 15:02:44,actions-scraper,레인지,000810,seen,,63d405a838ed
14914260,2026-09-18 15:02:44,actions-scraper,레인지,298040,seen,,2ebb369005ad
14914260,2026-09-18 15:02:44,actions-scraper,레인지,316140,seen,,128186632627
14914260,2026-09-18 15:02:44,actions-scraper,레인지,267260,seen,,9abab784975c
14914260,2026-09-18 15:02:44,actions-scraper,레인지,005490,seen,,573afa95a899
14914260,2026-09-18 15:02:44,actions-scraper,레인지,042660,seen,,a21e75fa47b2
14914260,2026-09-18 15:02:44,actions-scraper,레인지,009540,seen,,a06ca3ffbc10
14914260,2026-09-18 15:02:44,actions-scraper,레인지,010130,seen,,9cad67111a35
14914260,2026-09-18 15:02:44,actions-scraper,레인지,000150,seen,,c93004e8129b
14914260,2026-09-18 15:02:44,actions-scraper,레인지,096770,seen,,4b8f7bd11d62
