code,covered
490470,True
161580,True
241770,True
052690,True
069540,True
032820,True
047040,True
030530,True
011790,True
000990,True
035890,True
108490,True
160190,True
099190,True
033790,True
000720,True
375500,True
036930,True
041510,True
204270,True
028050,True
034020,True
083650,True
004800,True
024850,True
036540,True
213420,True
044490,True
180640,True
023530,True
