cycle_id,ts,code,name,fact_score,sentiment,tick_power,consecutive_days,change_rate,engine_signal,engine_reason
14887450,2026-08-12 09:22:25,009830,한화솔루션,0.4,2,0.0,7,-0.55,WATCH,1차 필터(AND) 조건 미충족
14887450,2026-08-12 09:22:25,066570,LG전자,0.5,3,0.0,1,6.49,WATCH,1차 필터(AND) 조건 미충족
14887450,2026-08-12 09:22:25,483350,딜리셔스,0.1,-5,0.0,1,-14.71,WATCH,1차 필터(AND) 조건 미충족
14887450,2026-08-12 09:22:25,079650,서산,0.4,3,0.0,2,12.4,WATCH,1차 필터(AND) 조건 미충족
14887450,2026-08-12 09:22:25,010170,대한광통신,0.4,2,0.0,55,0.0,WATCH,1차 필터(AND) 조건 미충족
14887450,2026-08-12 09:22:25,226340,본느,0.1,5,0.0,2,2.36,WATCH,1차 필터(AND) 조건 미충족
14887450,2026-08-12 09:22:25,263750,펄어비스,0.2,-7,0.0,1,-13.28,WATCH,1차 필터(AND) 조건 미충족
14887450,2026-08-12 09:22:25,000660,SK하이닉스,0.15,2,0.0,50,2.53,WATCH,1차 필터(AND) 조건 미충족
14887455,2026-08-12 09:32:41,002990,금호건설,0.3,4,0.0,31,23.85,WATCH,1차 필터(AND) 조건 미충족
14887455,2026-08-12 09:32:41,006340,대원전선,0.4,5,0.0,39,6.61,WATCH,1차 필터(AND) 조건 미충족
14887455,2026-08-12 09:32:41,005930,삼성전자,0.5,1,0.0,83,3.97,WATCH,1차 필터(AND) 조건 미충족
14887455,2026-08-12 09:32:41,073240,금호타이어,0.3,2,0.0,32,-3.19,WATCH,1차 필터(AND) 조건 미충족
14887455,2026-08-12 09:32:41,475150,SK이터닉스,0.3,1,0.0,22,1.96,WATCH,1차 필터(AND) 조건 미충족
14887455,2026-08-12 09:32:41,090460,비에이치,0.4,2,0.0,2,1.16,WATCH,1차 필터(AND) 조건 미충족
14887455,2026-08-12 09:32:41,009830,한화솔루션,0.2,3,0.0,7,-0.69,WATCH,1차 필터(AND) 조건 미충족
14887455,2026-08-12 09:32:41,483350,딜리셔스,0.1,-5,0.0,1,-17.57,WATCH,1차 필터(AND) 조건 미충족
14887455,2026-08-12 09:32:41,079650,서산,0.3,3,0.0,2,14.69,WATCH,1차 필터(AND) 조건 미충족
14887455,2026-08-12 09:32:41,010170,대한광통신,0.3,2,0.0,55,-0.41,WATCH,1차 필터(AND) 조건 미충족
14887455,2026-08-12 09:32:41,226340,본느,0.2,6,0.0,2,7.94,WATCH,1차 필터(AND) 조건 미충족
14887455,2026-08-12 09:32:41,000660,SK하이닉스,0.2,1,0.0,50,2.81,WATCH,1차 필터(AND) 조건 미충족
14887455,2026-08-12 09:32:41,263750,펄어비스,0.1,-4,0.0,1,-14.23,WATCH,1차 필터(AND) 조건 미충족
14887455,2026-08-12 09:32:41,066570,LG전자,0.4,3,0.0,1,6.82,WATCH,1차 필터(AND) 조건 미충족
14887460,2026-08-12 09:42:30,002990,금호건설,0.2,5,0.0,31,27.42,WATCH,1차 필터(AND) 조건 미충족
14887460,2026-08-12 09:42:30,006340,대원전선,0.3,6,0.0,39,5.23,WATCH,1차 필터(AND) 조건 미충족
14887460,2026-08-12 09:42:30,005930,삼성전자,0.4,3,0.0,83,3.13,WATCH,1차 필터(AND) 조건 미충족
14887460,2026-08-12 09:42:30,073240,금호타이어,0.3,2,0.0,32,0.13,WATCH,1차 필터(AND) 조건 미충족
14887460,2026-08-12 09:42:30,475150,SK이터닉스,0.2,3,0.0,22,1.76,WATCH,1차 필터(AND) 조건 미충족
14887460,2026-08-12 09:42:30,009830,한화솔루션,0.3,2,0.0,7,0.14,WATCH,1차 필터(AND) 조건 미충족
14887460,2026-08-12 09:42:30,090460,비에이치,0.2,-2,0.0,2,1.66,WATCH,1차 필터(AND) 조건 미충족
14887460,2026-08-12 09:42:30,483350,딜리셔스,0.0,1,0.0,1,-15.14,WATCH,1차 필터(AND) 조건 미충족
14887460,2026-08-12 09:42:30,079650,서산,0.3,4,0.0,2,19.47,WATCH,1차 필터(AND) 조건 미충족
14887460,2026-08-12 09:42:30,010170,대한광통신,0.2,3,0.0,55,-1.12,WATCH,1차 필터(AND) 조건 미충족
14887460,2026-08-12 09:42:30,226340,본느,0.1,0,0.0,2,4.09,WATCH,1차 필터(AND) 조건 미충족
14887460,2026-08-12 09:42:30,000660,SK하이닉스,0.2,1,0.0,50,2.18,WATCH,1차 필터(AND) 조건 미충족
14887460,2026-08-12 09:42:30,263750,펄어비스,0.1,-7,0.0,1,-13.96,WATCH,1차 필터(AND) 조건 미충족
14887460,2026-08-12 09:42:30,066570,LG전자,0.4,3,0.0,1,8.37,WATCH,1차 필터(AND) 조건 미충족
14887465,2026-08-12 09:52:31,002990,금호건설,0.1,3,0.0,31,23.15,WATCH,1차 필터(AND) 조건 미충족
14887465,2026-08-12 09:52:31,006340,대원전선,0.2,2,0.0,39,6.06,WATCH,1차 필터(AND) 조건 미충족
14887465,2026-08-12 09:52:31,005930,삼성전자,0.3,4,0.0,83,3.44,WATCH,1차 필터(AND) 조건 미충족
14887465,2026-08-12 09:52:31,073240,금호타이어,0.3,2,0.0,32,-1.06,WATCH,1차 필터(AND) 조건 미충족
14887465,2026-08-12 09:52:31,009830,한화솔루션,0.1,0,0.0,7,0.0,WATCH,1차 필터(AND) 조건 미충족
14887465,2026-08-12 09:52:31,475150,SK이터닉스,0.1,1,0.0,22,0.98,WATCH,1차 필터(AND) 조건 미충족
14887465,2026-08-12 09:52:31,090460,비에이치,0.2,-1,0.0,2,-0.83,WATCH,1차 필터(AND) 조건 미충족
14887465,2026-08-12 09:52:31,483350,딜리셔스,0.1,-5,0.0,1,-14.93,WATCH,1차 필터(AND) 조건 미충족
14887465,2026-08-12 09:52:31,079650,서산,0.2,2,0.0,2,15.27,WATCH,1차 필터(AND) 조건 미충족
14887465,2026-08-12 09:52:31,010170,대한광통신,0.2,0,0.0,55,-1.52,WATCH,1차 필터(AND) 조건 미충족
14887465,2026-08-12 09:52:31,226340,본느,0.1,2,0.0,2,1.61,WATCH,1차 필터(AND) 조건 미충족
14887465,2026-08-12 09:52:31,257720,실리콘투,0.4,2,0.0,1,15.11,WATCH,1차 필터(AND) 조건 미충족
14887465,2026-08-12 09:52:31,000660,SK하이닉스,0.1,1,0.0,50,1.75,WATCH,1차 필터(AND) 조건 미충족
14887465,2026-08-12 09:52:31,263750,펄어비스,0.2,-4,0.0,1,-13.82,WATCH,1차 필터(AND) 조건 미충족
14887465,2026-08-12 09:52:31,066570,LG전자,0.3,3,0.0,1,9.25,WATCH,1차 필터(AND) 조건 미충족
14887470,2026-08-12 10:02:35,002990,금호건설,0.2,1,0.0,31,21.85,WATCH,1차 필터(AND) 조건 미충족
14887470,2026-08-12 10:02:35,006340,대원전선,0.3,3,0.0,39,7.02,WATCH,1차 필터(AND) 조건 미충족
14887470,2026-08-12 10:02:35,005930,삼성전자,0.4,2,0.0,83,3.55,WATCH,1차 필터(AND) 조건 미충족
14887470,2026-08-12 10:02:35,073240,금호타이어,0.3,2,0.0,32,-1.2,WATCH,1차 필터(AND) 조건 미충족
14887470,2026-08-12 10:02:35,009830,한화솔루션,0.2,-1,0.0,7,-0.96,WATCH,1차 필터(AND) 조건 미충족
14887470,2026-08-12 10:02:35,090460,비에이치,0.2,-3,0.0,2,-0.77,WATCH,1차 필터(AND) 조건 미충족
14887470,2026-08-12 10:02:35,475150,SK이터닉스,0.2,1,0.0,22,1.17,WATCH,1차 필터(AND) 조건 미충족
14887470,2026-08-12 10:02:35,066570,LG전자,0.3,2,0.0,1,10.07,WATCH,1차 필터(AND) 조건 미충족
14887470,2026-08-12 10:02:35,483350,딜리셔스,0.1,-2,0.0,1,-16.71,WATCH,1차 필터(AND) 조건 미충족
14887470,2026-08-12 10:02:35,079650,서산,0.2,0,0.0,2,13.74,WATCH,1차 필터(AND) 조건 미충족
14887470,2026-08-12 10:02:35,010170,대한광통신,0.3,1,0.0,55,-1.34,WATCH,1차 필터(AND) 조건 미충족
14887470,2026-08-12 10:02:35,226340,본느,0.1,2,0.0,2,3.1,WATCH,1차 필터(AND) 조건 미충족
14887470,2026-08-12 10:02:35,257720,실리콘투,0.4,3,0.0,1,14.61,WATCH,1차 필터(AND) 조건 미충족
14887470,2026-08-12 10:02:35,000660,SK하이닉스,0.3,5,0.0,50,1.44,WATCH,1차 필터(AND) 조건 미충족
14887470,2026-08-12 10:02:35,263750,펄어비스,0.2,-5,0.0,1,-13.82,WATCH,1차 필터(AND) 조건 미충족
14887475,2026-08-12 10:12:48,002990,금호건설,0.1,2,0.0,31,21.67,WATCH,1차 필터(AND) 조건 미충족
14887475,2026-08-12 10:12:48,006340,대원전선,0.3,4,0.0,39,7.78,WATCH,1차 필터(AND) 조건 미충족
14887475,2026-08-12 10:12:48,005930,삼성전자,0.4,1,0.0,83,4.18,WATCH,1차 필터(AND) 조건 미충족
14887475,2026-08-12 10:12:48,073240,금호타이어,0.3,2,0.0,32,-2.13,WATCH,1차 필터(AND) 조건 미충족
14887475,2026-08-12 10:12:48,047040,대우건설,0.1,0,0.0,11,1.67,WATCH,1차 필터(AND) 조건 미충족
14887475,2026-08-12 10:12:48,009830,한화솔루션,0.2,-2,0.0,7,-2.06,WATCH,1차 필터(AND) 조건 미충족
14887475,2026-08-12 10:12:48,090460,비에이치,0.3,-3,0.0,2,0.5,WATCH,1차 필터(AND) 조건 미충족
14887475,2026-08-12 10:12:48,475150,SK이터닉스,0.3,0,0.0,22,0.78,WATCH,1차 필터(AND) 조건 미충족
14887475,2026-08-12 10:12:48,066570,LG전자,0.4,1,0.0,1,10.62,WATCH,1차 필터(AND) 조건 미충족
14887475,2026-08-12 10:12:48,483350,딜리셔스,0.2,-5,0.0,1,-16.43,WATCH,1차 필터(AND) 조건 미충족
14887475,2026-08-12 10:12:48,225190,LK삼양,0.2,-6,0.0,1,13.08,WATCH,1차 필터(AND) 조건 미충족
14887475,2026-08-12 10:12:48,024840,KBI메탈,0.1,0,0.0,1,7.02,WATCH,1차 필터(AND) 조건 미충족
14887475,2026-08-12 10:12:48,079650,서산,0.2,1,0.0,2,12.6,WATCH,1차 필터(AND) 조건 미충족
14887475,2026-08-12 10:12:48,010170,대한광통신,0.3,2,0.0,55,-1.56,WATCH,1차 필터(AND) 조건 미충족
14887475,2026-08-12 10:12:48,226340,본느,0.1,-1,0.0,2,5.46,WATCH,1차 필터(AND) 조건 미충족
14887475,2026-08-12 10:12:48,032580,피델릭스,0.6,0,0.0,1,-1.12,WATCH,1차 필터(AND) 조건 미충족
14887475,2026-08-12 10:12:48,257720,실리콘투,0.5,3,0.0,1,15.11,WATCH,1차 필터(AND) 조건 미충족
14887475,2026-08-12 10:12:48,000660,SK하이닉스,0.2,1,0.0,50,2.25,WATCH,1차 필터(AND) 조건 미충족
14887475,2026-08-12 10:12:48,263750,펄어비스,0.1,-4,0.0,1,-14.23,WATCH,1차 필터(AND) 조건 미충족
14887477,2026-08-12 10:16:06,002990,금호건설,0.1,0,0.0,31,23.59,WATCH,1차 필터(AND) 조건 미충족
14887477,2026-08-12 10:16:06,006340,대원전선,0.3,3,0.0,39,7.99,WATCH,1차 필터(AND) 조건 미충족
14887477,2026-08-12 10:16:06,005930,삼성전자,0.2,2,0.0,83,4.07,WATCH,1차 필터(AND) 조건 미충족
14887477,2026-08-12 10:16:06,073240,금호타이어,0.3,2,0.0,32,-2.26,WATCH,1차 필터(AND) 조건 미충족
14887477,2026-08-12 10:16:06,047040,대우건설,0.1,0,0.0,11,1.21,WATCH,1차 필터(AND) 조건 미충족
14887477,2026-08-12 10:16:06,009830,한화솔루션,0.3,-1,0.0,7,-2.06,WATCH,1차 필터(AND) 조건 미충족
14887477,2026-08-12 10:16:06,090460,비에이치,0.2,-2,0.0,2,0.72,WATCH,1차 필터(AND) 조건 미충족
14887477,2026-08-12 10:16:06,475150,SK이터닉스,0.1,0,0.0,22,0.98,WATCH,1차 필터(AND) 조건 미충족
14887477,2026-08-12 10:16:06,066570,LG전자,0.3,1,0.0,1,10.9,WATCH,1차 필터(AND) 조건 미충족
14887477,2026-08-12 10:16:06,483350,딜리셔스,0.1,-3,0.0,1,-15.29,WATCH,1차 필터(AND) 조건 미충족
14887477,2026-08-12 10:16:06,225190,LK삼양,0.1,-4,0.0,1,14.88,WATCH,1차 필터(AND) 조건 미충족
14887477,2026-08-12 10:16:06,024840,KBI메탈,0.1,0,0.0,1,6.83,WATCH,1차 필터(AND) 조건 미충족
14887477,2026-08-12 10:16:06,079650,서산,0.2,0,0.0,2,13.93,WATCH,1차 필터(AND) 조건 미충족
14887477,2026-08-12 10:16:06,010170,대한광통신,0.3,2,0.0,55,-1.86,WATCH,1차 필터(AND) 조건 미충족
14887477,2026-08-12 10:16:06,226340,본느,0.1,1,0.0,2,4.84,WATCH,1차 필터(AND) 조건 미충족
14887477,2026-08-12 10:16:06,032580,피델릭스,0.7,2,0.0,1,-0.93,WATCH,1차 필터(AND) 조건 미충족
14887477,2026-08-12 10:16:06,257720,실리콘투,0.8,3,0.0,1,15.11,WATCH,1차 필터(AND) 조건 미충족
14887477,2026-08-12 10:16:06,439090,마녀공장,0.6,2,0.0,1,7.42,WATCH,1차 필터(AND) 조건 미충족
14887477,2026-08-12 10:16:06,000660,SK하이닉스,0.3,0,0.0,50,2.32,WATCH,1차 필터(AND) 조건 미충족
14887477,2026-08-12 10:16:06,263750,펄어비스,0.2,-4,0.0,1,-13.96,WATCH,1차 필터(AND) 조건 미충족
14887480,2026-08-12 10:22:38,002990,금호건설,0.1,0,0.0,31,24.37,WATCH,1차 필터(AND) 조건 미충족
14887480,2026-08-12 10:22:38,006340,대원전선,0.3,3,0.0,39,8.4,WATCH,1차 필터(AND) 조건 미충족
14887480,2026-08-12 10:22:38,005930,삼성전자,0.2,0,0.0,83,3.97,WATCH,1차 필터(AND) 조건 미충족
14887480,2026-08-12 10:22:38,073240,금호타이어,0.4,4,0.0,32,-1.6,WATCH,1차 필터(AND) 조건 미충족
14887480,2026-08-12 10:22:38,047040,대우건설,0.1,0,0.0,11,1.67,WATCH,1차 필터(AND) 조건 미충족
14887480,2026-08-12 10:22:38,009830,한화솔루션,0.2,-2,0.0,7,-1.79,WATCH,1차 필터(AND) 조건 미충족
14887480,2026-08-12 10:22:38,090460,비에이치,0.2,-2,0.0,2,0.44,WATCH,1차 필터(AND) 조건 미충족
14887480,2026-08-12 10:22:38,475150,SK이터닉스,0.1,0,0.0,22,1.57,WATCH,1차 필터(AND) 조건 미충족
14887480,2026-08-12 10:22:38,066570,LG전자,0.3,3,0.0,1,12.27,WATCH,1차 필터(AND) 조건 미충족
14887480,2026-08-12 10:22:38,161890,한국콜마,0.7,8,0.0,1,24.56,WATCH,1차 필터(AND) 조건 미충족
14887480,2026-08-12 10:22:38,483350,딜리셔스,0.0,0,0.0,1,-16.0,WATCH,1차 필터(AND) 조건 미충족
14887480,2026-08-12 10:22:38,225190,LK삼양,0.1,-5,0.0,1,18.86,WATCH,1차 필터(AND) 조건 미충족
14887480,2026-08-12 10:22:38,024840,KBI메탈,0.1,-3,0.0,1,7.59,WATCH,1차 필터(AND) 조건 미충족
14887480,2026-08-12 10:22:38,079650,서산,0.2,2,0.0,2,15.84,WATCH,1차 필터(AND) 조건 미충족
14887480,2026-08-12 10:22:38,010170,대한광통신,0.3,2,0.0,55,-2.23,WATCH,1차 필터(AND) 조건 미충족
14887480,2026-08-12 10:22:38,226340,본느,0.1,-2,0.0,2,6.33,WATCH,1차 필터(AND) 조건 미충족
14887480,2026-08-12 10:22:38,032580,피델릭스,0.7,5,0.0,1,-2.04,WATCH,1차 필터(AND) 조건 미충족
14887480,2026-08-12 10:22:38,257720,실리콘투,0.6,3,0.0,1,15.23,WATCH,1차 필터(AND) 조건 미충족
14887480,2026-08-12 10:22:38,000660,SK하이닉스,0.3,1,0.0,50,2.32,WATCH,1차 필터(AND) 조건 미충족
14887480,2026-08-12 10:22:38,263750,펄어비스,0.2,-6,0.0,1,-13.82,WATCH,1차 필터(AND) 조건 미충족
14887480,2026-08-12 10:22:38,439090,마녀공장,0.5,4,0.0,1,6.12,WATCH,1차 필터(AND) 조건 미충족
14887485,2026-08-12 10:32:40,002990,금호건설,0.2,5,0.0,31,25.59,WATCH,Engine fallback
14887485,2026-08-12 10:32:40,006340,대원전선,0.3,6,0.0,39,8.75,WATCH,Engine fallback
14887485,2026-08-12 10:32:40,005930,삼성전자,0.3,2,0.0,83,5.01,WATCH,Engine fallback
14887485,2026-08-12 10:32:40,017900,광전자,0.4,4,0.0,2,4.49,WATCH,Engine fallback
14887485,2026-08-12 10:32:40,073240,금호타이어,0.4,4,0.0,32,-1.46,WATCH,Engine fallback
14887485,2026-08-12 10:32:40,047040,대우건설,0.1,2,0.0,11,1.96,WATCH,Engine fallback
14887485,2026-08-12 10:32:40,009830,한화솔루션,0.2,0,0.0,7,-1.51,WATCH,Engine fallback
14887485,2026-08-12 10:32:40,090460,비에이치,0.3,-2,0.0,2,0.33,WATCH,Engine fallback
14887485,2026-08-12 10:32:40,066570,LG전자,0.3,5,0.0,1,12.27,WATCH,Engine fallback
14887485,2026-08-12 10:32:40,475150,SK이터닉스,0.2,-3,0.0,22,1.57,WATCH,Engine fallback
14887485,2026-08-12 10:32:40,161890,한국콜마,0.6,7,0.0,1,22.98,WATCH,Engine fallback
14887485,2026-08-12 10:32:40,483350,딜리셔스,0.2,3,0.0,1,-16.57,WATCH,Engine fallback
14887485,2026-08-12 10:32:40,225190,LK삼양,0.1,-2,0.0,1,17.35,WATCH,Engine fallback
14887485,2026-08-12 10:32:40,024840,KBI메탈,0.3,1,0.0,1,7.97,WATCH,Engine fallback
14887485,2026-08-12 10:32:40,079650,서산,0.4,5,0.0,2,16.41,WATCH,Engine fallback
14887485,2026-08-12 10:32:40,010170,대한광통신,0.3,2,0.0,55,-1.12,WATCH,Engine fallback
14887485,2026-08-12 10:32:40,226340,본느,0.1,-5,0.0,2,5.09,WATCH,Engine fallback
14887485,2026-08-12 10:32:40,032580,피델릭스,0.7,6,0.0,1,5.95,WATCH,Engine fallback
14887485,2026-08-12 10:32:40,257720,실리콘투,0.5,2,0.0,1,12.36,WATCH,Engine fallback
14887485,2026-08-12 10:32:40,950160,코오롱티슈진,0.2,1,0.0,11,9.58,WATCH,Engine fallback
14887485,2026-08-12 10:32:40,000660,SK하이닉스,0.3,1,0.0,50,2.6,WATCH,Engine fallback
14887485,2026-08-12 10:32:40,263750,펄어비스,0.2,-6,0.0,1,-13.41,WATCH,Engine fallback
14887485,2026-08-12 10:32:40,439090,마녀공장,0.4,5,0.0,1,4.03,WATCH,Engine fallback
14887490,2026-08-12 10:42:44,002990,금호건설,0.1,3,0.0,31,28.2,WATCH,Engine fallback
14887490,2026-08-12 10:42:44,006340,대원전선,0.3,4,0.0,39,8.13,WATCH,Engine fallback
14887490,2026-08-12 10:42:44,005930,삼성전자,0.2,0,0.0,83,5.43,WATCH,Engine fallback
14887490,2026-08-12 10:42:44,073240,금호타이어,0.4,4,0.0,32,-0.8,WATCH,Engine fallback
14887490,2026-08-12 10:42:44,047040,대우건설,0.1,1,0.0,11,2.02,WATCH,Engine fallback
14887490,2026-08-12 10:42:44,009830,한화솔루션,0.2,-2,0.0,7,-1.65,WATCH,Engine fallback
14887490,2026-08-12 10:42:44,066570,LG전자,0.4,6,0.0,1,14.47,WATCH,Engine fallback
14887490,2026-08-12 10:42:44,090460,비에이치,0.3,-2,0.0,2,0.88,WATCH,Engine fallback
14887490,2026-08-12 10:42:44,475150,SK이터닉스,0.2,1,0.0,22,2.35,WATCH,Engine fallback
14887490,2026-08-12 10:42:44,161890,한국콜마,0.8,7,0.0,1,22.98,WATCH,Engine fallback
14887490,2026-08-12 10:42:44,483350,딜리셔스,0.1,-5,0.0,1,-17.29,WATCH,Engine fallback
14887490,2026-08-12 10:42:44,225190,LK삼양,0.1,-3,0.0,1,18.39,WATCH,Engine fallback
14887490,2026-08-12 10:42:44,024840,KBI메탈,0.2,0,0.0,1,7.59,WATCH,Engine fallback
14887490,2026-08-12 10:42:44,079650,서산,0.3,1,0.0,2,19.08,WATCH,Engine fallback
14887490,2026-08-12 10:42:44,010170,대한광통신,0.4,0,0.0,55,-1.78,WATCH,Engine fallback
14887490,2026-08-12 10:42:44,091590,남화토건,0.3,0,0.0,1,23.94,WATCH,Engine fallback
14887490,2026-08-12 10:42:44,226340,본느,0.1,-5,0.0,2,5.46,WATCH,Engine fallback
14887490,2026-08-12 10:42:44,032580,피델릭스,0.7,1,0.0,1,3.16,WATCH,Engine fallback
14887490,2026-08-12 10:42:44,378800,샤페론,0.3,1,0.0,1,29.81,WATCH,Engine fallback
14887490,2026-08-12 10:42:44,257720,실리콘투,0.5,2,0.0,1,13.36,WATCH,Engine fallback
14887490,2026-08-12 10:42:44,950160,코오롱티슈진,0.1,0,0.0,11,10.09,WATCH,Engine fallback
14887490,2026-08-12 10:42:44,000660,SK하이닉스,0.1,-1,0.0,50,3.16,WATCH,Engine fallback
14887490,2026-08-12 10:42:44,263750,펄어비스,0.3,-1,0.0,1,-13.41,WATCH,Engine fallback
14887490,2026-08-12 10:42:44,439090,마녀공장,0.5,1,0.0,1,3.76,WATCH,Engine fallback
14887495,2026-08-12 10:52:55,002990,금호건설,0.2,2,0.0,31,27.94,WATCH,Engine fallback
14887495,2026-08-12 10:52:55,006340,대원전선,0.4,5,0.0,39,7.16,WATCH,Engine fallback
14887495,2026-08-12 10:52:55,005930,삼성전자,0.3,1,0.0,83,6.47,WATCH,Engine fallback
14887495,2026-08-12 10:52:55,073240,금호타이어,0.4,4,0.0,32,-1.46,WATCH,Engine fallback
14887495,2026-08-12 10:52:55,047040,대우건설,0.1,0,0.0,11,1.62,WATCH,Engine fallback
14887495,2026-08-12 10:52:55,009830,한화솔루션,0.2,-1,0.0,7,-2.34,WATCH,Engine fallback
14887495,2026-08-12 10:52:55,066570,LG전자,0.4,3,0.0,1,15.02,WATCH,Engine fallback
14887495,2026-08-12 10:52:55,090460,비에이치,0.1,-2,0.0,2,-0.06,WATCH,Engine fallback
14887495,2026-08-12 10:52:55,475150,SK이터닉스,0.2,1,0.0,22,1.96,WATCH,Engine fallback
14887495,2026-08-12 10:52:55,161890,한국콜마,0.7,7,0.0,1,23.08,WATCH,Engine fallback
14887495,2026-08-12 10:52:55,483350,딜리셔스,0.1,-4,0.0,1,-17.57,WATCH,Engine fallback
14887495,2026-08-12 10:52:55,225190,LK삼양,0.2,1,0.0,1,21.33,WATCH,Engine fallback
14887495,2026-08-12 10:52:55,024840,KBI메탈,0.1,-2,0.0,1,6.83,WATCH,Engine fallback
14887495,2026-08-12 10:52:55,079650,서산,0.3,3,0.0,2,18.7,WATCH,Engine fallback
14887495,2026-08-12 10:52:55,010170,대한광통신,0.4,0,0.0,55,-2.38,WATCH,Engine fallback
14887495,2026-08-12 10:52:55,091590,남화토건,0.3,0,0.0,1,23.24,WATCH,Engine fallback
14887495,2026-08-12 10:52:55,226340,본느,0.1,-3,0.0,2,5.71,WATCH,Engine fallback
14887495,2026-08-12 10:52:55,032580,피델릭스,0.7,1,0.0,1,0.37,WATCH,Engine fallback
14887495,2026-08-12 10:52:55,257720,실리콘투,0.4,2,0.0,1,17.04,WATCH,Engine fallback
14887495,2026-08-12 10:52:55,378800,샤페론,0.2,0,0.0,1,29.81,WATCH,Engine fallback
14887495,2026-08-12 10:52:55,950160,코오롱티슈진,0.2,4,0.0,11,8.82,WATCH,Engine fallback
14887495,2026-08-12 10:52:55,439090,마녀공장,0.4,2,0.0,1,4.34,WATCH,Engine fallback
14887495,2026-08-12 10:52:55,000660,SK하이닉스,0.1,-5,0.0,50,4.0,WATCH,Engine fallback
14887495,2026-08-12 10:52:55,263750,펄어비스,0.1,-7,0.0,1,-13.55,WATCH,Engine fallback
14887500,2026-08-12 11:02:41,002990,금호건설,0.2,3,0.0,31,29.94,WATCH,Engine fallback
14887500,2026-08-12 11:02:41,006340,대원전선,0.3,2,0.0,39,8.2,WATCH,Engine fallback
14887500,2026-08-12 11:02:41,005930,삼성전자,0.1,0,0.0,83,6.47,WATCH,Engine fallback
14887500,2026-08-12 11:02:41,073240,금호타이어,0.4,1,0.0,32,-0.66,WATCH,Engine fallback
14887500,2026-08-12 11:02:41,009830,한화솔루션,0.2,-1,0.0,7,-1.38,WATCH,Engine fallback
14887500,2026-08-12 11:02:41,066570,LG전자,0.4,3,0.0,1,13.65,WATCH,Engine fallback
14887500,2026-08-12 11:02:41,090460,비에이치,0.1,-1,0.0,2,0.52,WATCH,Engine fallback
14887500,2026-08-12 11:02:41,161890,한국콜마,0.7,6,0.0,1,25.3,WATCH,Engine fallback
