cycle_id,ts,sim,code,name,decision,reason,price,change_rate,amount,adx,tick_power,posts,unique_posters,posts_per_poster,avg_posts,buzz_ratio,total_likes,likes_per_post,sov,z_posters,z_sov,z_likes,ignition,hype_score,fact_score,z_hype,d_sov,d_hype,accel,accel_d1,hist_missing,hist_days_ago,ignition4
14901840,2026-09-01 09:03:55,sim1,005930,삼성전자,skip,cooldown,256500.0,-1.35,148938267250.0,14.3,115.14,161.0,128.0,1.26,1.0,161.00,419,2.60,0.4535,,,,,0.167,0.1,,-1.951,1.253,0.000,-2.120,0,1,0.000
14901840,2026-09-01 09:03:55,sim1,096770,SK이노베이션,skip,price_moved,130900.0,4.30,14028446550.0,1.8,109.65,58.0,42.0,1.38,1.0,58.00,177,3.05,0.1634,,,,,0.200,0.3,,0.000,0.000,0.000,0.000,1,1,0.000
14901840,2026-09-01 09:03:55,sim1,028300,HLB,skip,price_moved,37300.0,4.78,8300228950.0,71.1,44.58,136.0,98.0,1.39,1.0,136.00,578,4.25,0.3831,,,,,0.133,0.2,,0.660,0.442,0.000,0.548,0,1,0.000
14901845,2026-09-01 09:13:00,sim1,002990,금호건설,skip,price_moved,17040.0,3.52,23550480530.0,32.9,114.91,46.0,34.0,1.35,1.0,46.00,174,3.78,0.0451,,,,,-0.033,0.2,,-0.424,-1.180,0.000,-0.046,0,1,0.000
14901845,2026-09-01 09:13:00,sim1,005930,삼성전자,skip,cooldown,255500.0,-1.73,317047423500.0,14.3,95.81,713.0,436.0,1.64,1.0,713.00,3154,4.42,0.6997,,,,,0.100,0.3,,-1.951,1.253,0.000,-2.120,0,1,0.000
14901845,2026-09-01 09:13:00,sim1,073240,금호타이어,skip,price_moved,7600.0,3.26,8828793180.0,100.0,233.63,41.0,30.0,1.37,1.0,41.00,146,3.56,0.0402,,,,,0.067,0.1,,0.317,1.253,0.000,0.489,0,1,0.000
14901845,2026-09-01 09:13:00,sim1,100090,SK오션플랜트,skip,price_moved,12380.0,-10.29,8152146285.0,63.6,55.62,58.0,43.0,1.35,1.0,58.00,163,2.81,0.0569,,,,,0.000,0.2,,0.000,0.000,0.000,0.000,1,1,0.000
14901845,2026-09-01 09:13:00,sim1,090460,비에이치,skip,price_moved,19770.0,8.45,11598989585.0,90.9,56.29,76.0,44.0,1.73,1.0,76.00,112,1.47,0.0746,,,,,0.100,0.4,,0.000,0.000,0.000,0.000,1,1,0.000
14901845,2026-09-01 09:13:00,sim1,096770,SK이노베이션,skip,price_moved,136200.0,8.53,62576834100.0,1.8,153.71,85.0,60.0,1.42,1.0,85.00,208,2.45,0.0834,,,,,0.233,0.3,,0.000,0.000,0.000,0.000,1,1,0.000
14901850,2026-09-01 09:29:25,sim1,001210,금호전기,skip,price_moved,13970.0,11.94,81194912920.0,84.4,103.43,58.0,43.0,1.35,1.0,58.00,159,2.74,0.0543,,,,,0.033,0.0,,0.017,0.442,0.000,0.145,0,1,0.000
14901850,2026-09-01 09:29:25,sim1,002990,금호건설,skip,weak_demand,16820.0,2.19,31239948540.0,32.9,98.7,62.0,48.0,1.29,1.0,62.00,198,3.19,0.0581,,,,,0.000,0.1,,-0.424,-1.180,0.000,-0.046,0,1,0.000
14901850,2026-09-01 09:29:25,sim1,005930,삼성전자,skip,cooldown,255000.0,-1.92,441862975750.0,14.3,84.48,596.0,364.0,1.64,1.0,596.00,1702,2.86,0.5581,,,,,0.033,0.6,,-1.951,1.253,0.000,-2.120,0,1,0.000
14901850,2026-09-01 09:29:25,sim1,073240,금호타이어,skip,no_ignition,7550.0,2.58,11915380020.0,100.0,156.78,58.0,37.0,1.57,1.0,58.00,177,3.05,0.0543,,,,,0.067,0.1,,0.317,1.253,0.000,0.489,0,1,0.000
14901850,2026-09-01 09:29:25,sim1,100090,SK오션플랜트,skip,price_moved,12470.0,-9.64,10893753360.0,63.6,61.04,77.0,55.0,1.40,1.0,77.00,206,2.68,0.0721,,,,,0.033,0.3,,0.000,0.000,0.000,0.000,1,1,0.000
14901850,2026-09-01 09:29:25,sim1,090460,비에이치,skip,price_moved,19920.0,9.27,16981198800.0,90.9,56.84,87.0,50.0,1.74,1.0,87.00,122,1.40,0.0815,,,,,0.133,0.3,,0.000,0.000,0.000,0.000,1,1,0.000
14901850,2026-09-01 09:29:25,sim1,096770,SK이노베이션,skip,price_moved,137200.0,9.32,107616738800.0,1.8,145.19,130.0,86.0,1.51,1.0,130.00,301,2.32,0.1217,,,,,0.167,0.2,,0.000,0.000,0.000,0.000,1,1,0.000
14901855,2026-09-01 09:33:43,sim1,001210,금호전기,skip,price_moved,13800.0,10.58,89769857540.0,84.4,97.57,60.0,43.0,1.40,1.0,60.00,171,2.85,0.0636,,,,,0.067,0.0,,0.017,0.442,0.000,0.145,0,1,0.000
14901855,2026-09-01 09:33:43,sim1,005930,삼성전자,skip,cooldown,257500.0,-0.96,587477149500.0,14.3,98.31,437.0,306.0,1.43,1.0,437.00,2049,4.69,0.4629,,,,,0.067,0.4,,-1.951,1.253,0.000,-2.120,0,1,0.000
14901855,2026-09-01 09:33:43,sim1,002990,금호건설,skip,weak_demand,16580.0,0.73,36504881170.0,32.9,90.59,80.0,56.0,1.43,1.0,80.00,219,2.74,0.0847,,,,,0.000,0.1,,-0.424,-1.180,0.000,-0.046,0,1,0.000
14901855,2026-09-01 09:33:43,sim1,073240,금호타이어,skip,price_moved,7680.0,4.35,13982994945.0,100.0,159.68,72.0,43.0,1.67,1.0,72.00,200,2.78,0.0763,,,,,0.100,0.1,,0.317,1.253,0.000,0.489,0,1,0.000
14901855,2026-09-01 09:33:43,sim1,090460,비에이치,skip,price_moved,20450.0,12.18,26296596750.0,90.9,81.82,98.0,56.0,1.75,1.0,98.00,142,1.45,0.1038,,,,,0.100,0.3,,0.000,0.000,0.000,0.000,1,1,0.000
14901855,2026-09-01 09:33:43,sim1,047040,대우건설,skip,weak_demand,17720.0,-2.58,14456043290.0,13.6,77.96,42.0,27.0,1.56,1.0,42.00,122,2.90,0.0445,,,,,0.167,0.1,,0.000,0.000,0.000,0.000,1,1,0.000
14901855,2026-09-01 09:33:43,sim1,198440,강동씨앤엘,skip,price_moved,2255.0,29.90,37423557704.0,100.0,32.18,71.0,38.0,1.87,1.0,71.00,151,2.13,0.0752,,,,,0.000,0.6,,0.888,-1.180,0.000,0.951,0,1,0.000
14901855,2026-09-01 09:33:43,sim1,024840,KBI메탈,skip,price_moved,6250.0,5.22,46952770095.0,82.1,98.11,42.0,29.0,1.45,1.0,42.00,64,1.52,0.0445,,,,,0.067,0.4,,0.000,0.000,0.000,0.000,1,1,0.000
14901855,2026-09-01 09:33:43,sim1,950260,인제니아테라퓨틱스(Reg.S),skip,price_moved,18510.0,4.93,21742272525.0,60.0,148.86,42.0,32.0,1.31,1.0,42.00,81,1.93,0.0445,,,,,0.000,0.2,,0.000,0.000,0.000,0.000,1,1,0.000
14901860,2026-09-01 09:50:04,sim1,001210,금호전기,skip,price_moved,13670.0,9.54,100443858735.0,84.4,94.67,72.0,53.0,1.36,1.0,72.00,179,2.49,0.1760,,,,,0.033,0.0,,0.017,0.442,0.000,0.145,0,1,0.000
14901860,2026-09-01 09:50:04,sim1,073240,금호타이어,skip,price_moved,7790.0,5.84,22217823935.0,100.0,157.7,89.0,52.0,1.71,1.0,89.00,240,2.70,0.2176,,,,,0.067,0.2,,0.317,1.253,0.000,0.489,0,1,0.000
14901860,2026-09-01 09:50:04,sim1,005930,삼성전자,skip,cooldown,259000.0,-0.38,683555541250.0,14.3,104.44,139.0,117.0,1.19,1.0,139.00,291,2.09,0.3399,,,,,0.033,0.1,,-1.951,1.253,0.000,-2.120,0,1,0.000
14901860,2026-09-01 09:50:04,sim1,090460,비에이치,skip,price_moved,20400.0,11.90,32608347875.0,90.9,88.22,109.0,61.0,1.79,1.0,109.00,156,1.43,0.2665,,,,,0.133,0.1,,0.000,0.000,0.000,0.000,1,1,0.000
14901865,2026-09-01 09:56:51,sim1,001210,금호전기,skip,price_moved,13420.0,7.53,110940328525.0,84.4,91.0,60.0,43.0,1.40,1.0,60.00,86,1.43,0.0685,,,,,0.100,0.1,,0.017,0.442,0.000,0.145,0,1,0.000
14901865,2026-09-01 09:56:51,sim1,073240,금호타이어,skip,price_moved,7650.0,3.94,25243882000.0,100.0,139.34,48.0,34.0,1.41,1.0,48.00,158,3.29,0.0548,,,,,0.067,0.2,,0.317,1.253,0.000,0.489,0,1,0.000
14901865,2026-09-01 09:56:51,sim1,002990,금호건설,skip,price_moved,15960.0,-3.04,52783247955.0,32.9,81.79,113.0,70.0,1.61,1.0,113.00,321,2.84,0.1290,,,,,0.000,0.2,,-0.424,-1.180,0.000,-0.046,0,1,0.000
14901865,2026-09-01 09:56:51,sim1,005930,삼성전자,skip,cooldown,257250.0,-1.06,801491141000.0,14.3,101.83,119.0,105.0,1.13,1.0,119.00,208,1.75,0.1358,,,,,0.000,0.3,,-1.951,1.253,0.000,-2.120,0,1,0.000
14901865,2026-09-01 09:56:51,sim1,090460,비에이치,skip,price_moved,20900.0,14.65,38850184825.0,90.9,96.92,115.0,62.0,1.85,1.0,115.00,167,1.45,0.1313,,,,,0.100,0.3,,0.000,0.000,0.000,0.000,1,1,0.000
14901865,2026-09-01 09:56:51,sim1,000660,SK하이닉스,skip,weak_demand,1690000.0,0.96,1095312690000.0,2.7,101.03,360.0,254.0,1.42,1.0,360.00,1791,4.97,0.4110,,,,,0.100,0.4,,-1.942,1.253,0.000,-1.878,0,1,0.000
14901865,2026-09-01 09:56:51,sim1,024840,KBI메탈,skip,price_moved,6180.0,4.04,54972260845.0,82.1,87.8,61.0,38.0,1.61,1.0,61.00,100,1.64,0.0696,,,,,0.100,0.5,,0.000,0.000,0.000,0.000,1,1,0.000
14901870,2026-09-01 10:03:09,sim1,001210,금호전기,skip,price_moved,13270.0,6.33,117084564915.0,84.4,89.84,86.0,60.0,1.43,1.0,86.00,209,2.43,0.0408,-0.191,-0.262,0.044,-0.409,0.033,0.1,-0.802,-0.245,-0.359,0.000,-0.047,0,1,-0.170
14901870,2026-09-01 10:03:09,sim1,005930,삼성전자,skip,cooldown,262000.0,0.77,960643164750.0,14.3,124.03,793.0,468.0,1.69,1.0,793.00,1992,2.51,0.3765,3.802,3.796,0.124,7.722,0.067,0.6,-0.267,1.845,0.986,0.000,1.682,0,1,3.864
