cycle_id,ts,sim,code,name,decision,reason,price,change_rate,amount,adx,tick_power,posts,unique_posters,posts_per_poster,avg_posts,buzz_ratio,total_likes,likes_per_post,sov,z_posters,z_sov,z_likes,ignition,hype_score,fact_score,z_hype,d_sov,d_hype,accel,accel_d1,hist_missing,hist_days_ago,ignition4
14901848,2026-09-01 09:17:32,sim13,210980,,skip,theme_momentum_weak,,,,,,,,,,,,,,,,,,,,,,,,,,,
14901848,2026-09-01 09:17:32,sim13,003160,,skip,theme_momentum_weak,,,,,,,,,,,,,,,,,,,,,,,,,,,
14901848,2026-09-01 09:17:32,sim13,001210,,skip,amount_not_surprised,,,,,,,,,,,,,,,,,,,,,,,,,,,
14901848,2026-09-01 09:17:32,sim13,096770,,skip,adx_weak,,,,21.9573400250941,,,,,,,,,,,,,,,,,,,,,,,
14901848,2026-09-01 09:17:32,sim13,090460,,skip,adx_weak,,,,21.89841798501249,,,,,,,,,,,,,,,,,,,,,,,
14901848,2026-09-01 09:17:32,sim13,009900,,skip,adx_weak,,,,39.66480446927375,,,,,,,,,,,,,,,,,,,,,,,
14901848,2026-09-01 09:17:32,sim13,100840,,skip,adx_weak,,,,26.543209876543212,,,,,,,,,,,,,,,,,,,,,,,
14901848,2026-09-01 09:17:32,sim13,001770,,skip,adx_weak,,,,32.865400495458296,,,,,,,,,,,,,,,,,,,,,,,
14901848,2026-09-01 09:17:32,sim13,005830,,skip,adx_weak,,,,28.994082840236686,,,,,,,,,,,,,,,,,,,,,,,
14901848,2026-09-01 09:17:32,sim13,096775,,skip,theme_momentum_weak,,,,,,,,,,,,,,,,,,,,,,,,,,,
14901848,2026-09-01 09:17:32,sim13,010950,,skip,adx_weak,,,,39.11845730027548,,,,,,,,,,,,,,,,,,,,,,,
14901848,2026-09-01 09:17:32,sim13,082740,,skip,adx_weak,,,,29.39346811819596,,,,,,,,,,,,,,,,,,,,,,,
14901848,2026-09-01 09:17:32,sim13,285130,,skip,amount_not_surprised,,,,,,,,,,,,,,,,,,,,,,,,,,,
14901848,2026-09-01 09:17:32,sim13,020120,,skip,amount_not_surprised,,,,,,,,,,,,,,,,,,,,,,,,,,,
14901848,2026-09-01 09:17:32,sim13,460860,,skip,adx_weak,,,,27.307692307692307,,,,,,,,,,,,,,,,,,,,,,,
14901848,2026-09-01 09:17:32,sim13,047050,,skip,theme_momentum_weak,,,,,,,,,,,,,,,,,,,,,,,,,,,
14901848,2026-09-01 09:17:32,sim13,011780,,skip,theme_momentum_weak,,,,,,,,,,,,,,,,,,,,,,,,,,,
14901848,2026-09-01 09:17:32,sim13,011170,,skip,theme_momentum_weak,,,,,,,,,,,,,,,,,,,,,,,,,,,
14901848,2026-09-01 09:17:32,sim13,010955,,skip,amount_not_surprised,,,,,,,,,,,,,,,,,,,,,,,,,,,
14901848,2026-09-01 09:17:32,sim13,005180,,skip,adx_weak,,,,39.721254355400696,,,,,,,,,,,,,,,,,,,,,,,
14901848,2026-09-01 09:17:32,sim13,051900,,skip,theme_momentum_weak,,,,,,,,,,,,,,,,,,,,,,,,,,,
14901848,2026-09-01 09:17:32,sim13,004020,,skip,adx_weak,,,,38.095238095238095,,,,,,,,,,,,,,,,,,,,,,,
14901848,2026-09-01 09:17:32,sim13,051910,,skip,theme_momentum_weak,,,,,,,,,,,,,,,,,,,,,,,,,,,
14901848,2026-09-01 09:17:32,sim13,013890,,skip,theme_momentum_weak,,,,,,,,,,,,,,,,,,,,,,,,,,,
14901848,2026-09-01 09:17:32,sim13,00499K,,skip,theme_momentum_weak,,,,,,,,,,,,,,,,,,,,,,,,,,,
14901848,2026-09-01 09:17:32,sim13,079160,,skip,theme_momentum_weak,,,,,,,,,,,,,,,,,,,,,,,,,,,
14901848,2026-09-01 09:17:32,sim13,298050,,skip,theme_momentum_weak,,,,,,,,,,,,,,,,,,,,,,,,,,,
14901848,2026-09-01 09:17:32,sim13,004985,,skip,theme_momentum_weak,,,,,,,,,,,,,,,,,,,,,,,,,,,
14901848,2026-09-01 09:17:32,sim13,058730,,skip,adx_weak,,,,21.237113402061855,,,,,,,,,,,,,,,,,,,,,,,
14901848,2026-09-01 09:17:32,sim13,001450,,skip,amount_not_surprised,,,,,,,,,,,,,,,,,,,,,,,,,,,
14901848,2026-09-01 09:17:32,sim13,000880,,entry,entry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14901849,2026-09-01 09:19:35,sim13,210980,,skip,theme_momentum_weak,,,,,,,,,,,,,,,,,,,,,,,,,,,
14901849,2026-09-01 09:19:35,sim13,003160,,skip,theme_momentum_weak,,,,,,,,,,,,,,,,,,,,,,,,,,,
14901849,2026-09-01 09:19:35,sim13,001210,,skip,amount_not_surprised,,,,,,,,,,,,,,,,,,,,,,,,,,,
14901849,2026-09-01 09:19:35,sim13,096770,,skip,adx_weak,,,,21.9573400250941,,,,,,,,,,,,,,,,,,,,,,,
14901849,2026-09-01 09:19:35,sim13,090460,,skip,adx_weak,,,,21.89841798501249,,,,,,,,,,,,,,,,,,,,,,,
14901849,2026-09-01 09:19:35,sim13,100840,,skip,adx_weak,,,,26.543209876543212,,,,,,,,,,,,,,,,,,,,,,,
14901849,2026-09-01 09:19:35,sim13,009900,,skip,adx_weak,,,,39.66480446927375,,,,,,,,,,,,,,,,,,,,,,,
14901849,2026-09-01 09:19:35,sim13,005830,,skip,adx_weak,,,,28.994082840236686,,,,,,,,,,,,,,,,,,,,,,,
14901849,2026-09-01 09:19:35,sim13,001770,,skip,adx_weak,,,,32.865400495458296,,,,,,,,,,,,,,,,,,,,,,,
14901849,2026-09-01 09:19:35,sim13,096775,,skip,theme_momentum_weak,,,,,,,,,,,,,,,,,,,,,,,,,,,
14901849,2026-09-01 09:19:35,sim13,460860,,skip,adx_weak,,,,27.307692307692307,,,,,,,,,,,,,,,,,,,,,,,
14901849,2026-09-01 09:19:35,sim13,082740,,skip,adx_weak,,,,29.39346811819596,,,,,,,,,,,,,,,,,,,,,,,
14901849,2026-09-01 09:19:35,sim13,020120,,skip,amount_not_surprised,,,,,,,,,,,,,,,,,,,,,,,,,,,
14901849,2026-09-01 09:19:35,sim13,010950,,skip,adx_weak,,,,39.11845730027548,,,,,,,,,,,,,,,,,,,,,,,
14901849,2026-09-01 09:19:35,sim13,285130,,skip,amount_not_surprised,,,,,,,,,,,,,,,,,,,,,,,,,,,
14901849,2026-09-01 09:19:35,sim13,051910,,skip,theme_momentum_weak,,,,,,,,,,,,,,,,,,,,,,,,,,,
14901849,2026-09-01 09:19:35,sim13,013890,,skip,theme_momentum_weak,,,,,,,,,,,,,,,,,,,,,,,,,,,
14901849,2026-09-01 09:19:35,sim13,011780,,skip,theme_momentum_weak,,,,,,,,,,,,,,,,,,,,,,,,,,,
14901849,2026-09-01 09:19:35,sim13,047050,,skip,theme_momentum_weak,,,,,,,,,,,,,,,,,,,,,,,,,,,
14901849,2026-09-01 09:19:35,sim13,001450,,skip,amount_not_surprised,,,,,,,,,,,,,,,,,,,,,,,,,,,
14901849,2026-09-01 09:19:35,sim13,000370,,skip,held_or_cooldown,,,,,,,,,,,,,,,,,,,,,,,,,,,
