cycle_id,ts,sim,code,name,decision,reason,price,change_rate,amount,adx,tick_power,posts,unique_posters,posts_per_poster,avg_posts,buzz_ratio,total_likes,likes_per_post,sov,z_posters,z_sov,z_likes,ignition,hype_score,fact_score,z_hype,d_sov,d_hype,accel,accel_d1,hist_missing,hist_days_ago,ignition4
14902600,2026-09-02 10:21:49,sim6,114800,,entry,entry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902601,2026-09-02 10:23:54,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902602,2026-09-02 10:25:40,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902603,2026-09-02 10:27:33,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902604,2026-09-02 10:29:35,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902605,2026-09-02 10:31:42,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902606,2026-09-02 10:33:38,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902607,2026-09-02 10:35:37,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902608,2026-09-02 10:37:32,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902609,2026-09-02 10:39:37,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902610,2026-09-02 10:41:45,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902611,2026-09-02 10:43:38,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902612,2026-09-02 10:45:37,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902613,2026-09-02 10:47:40,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902614,2026-09-02 10:49:40,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902615,2026-09-02 10:51:42,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902616,2026-09-02 10:53:35,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902617,2026-09-02 10:55:38,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902618,2026-09-02 10:57:38,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902619,2026-09-02 10:59:34,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902620,2026-09-02 11:01:41,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902621,2026-09-02 11:03:39,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902622,2026-09-02 11:05:41,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902623,2026-09-02 11:07:35,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902624,2026-09-02 11:09:37,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902625,2026-09-02 11:11:47,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902626,2026-09-02 11:13:43,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902627,2026-09-02 11:15:45,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902628,2026-09-02 11:17:41,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902629,2026-09-02 11:19:38,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902630,2026-09-02 11:21:40,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902631,2026-09-02 11:23:41,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902632,2026-09-02 11:25:33,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902633,2026-09-02 11:27:37,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902634,2026-09-02 11:29:38,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902635,2026-09-02 11:31:36,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902636,2026-09-02 11:33:38,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902637,2026-09-02 11:35:35,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902638,2026-09-02 11:37:35,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902640,2026-09-02 11:42:56,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902641,2026-09-02 11:44:43,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902642,2026-09-02 11:46:31,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902643,2026-09-02 11:48:21,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902644,2026-09-02 11:50:09,sim6,_gate,,skip,max_holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,
