timestamp,symbol,action,price,quantity,total_amount,reason,roi,roi_amount
2026-08-28 09:05:28,에이피알(278470),BUY,443750,1,443750,"[미너비니] 실시간 pivot 돌파 (442,000 상회)",,
2026-08-28 09:17:02,GS(078930),BUY,128700,4,514800,"[미너비니] 실시간 pivot 돌파 (127,700 상회)",,
2026-09-03 09:01:44,GS(078930),SELL,118400,4,473600,[미너비니] 손절 (-8.0%),-8.18,-42124
2026-09-03 13:45:38,에이피알(278470),SELL,409500,1,409500,[미너비니] 손절 (-7.7%),-7.90,-35049
