cycle_id,ts,runner,sim,code,decision,reason,input_hash
14913390,2026-09-17 10:03:07,actions-scraper,레인지,005930,skip,max_holdings,d20b744fc359
14913390,2026-09-17 10:03:07,actions-scraper,레인지,000660,seen,,83920ff509dd
14913390,2026-09-17 10:03:07,actions-scraper,레인지,005935,seen,,4072635459e4
14913390,2026-09-17 10:03:07,actions-scraper,레인지,402340,seen,,9b7191621683
14913390,2026-09-17 10:03:07,actions-scraper,레인지,009150,seen,,faf66824f20d
14913390,2026-09-17 10:03:07,actions-scraper,레인지,373220,seen,,5759b3ab83db
14913390,2026-09-17 10:03:07,actions-scraper,레인지,005380,seen,,0ef231b433e9
14913390,2026-09-17 10:03:07,actions-scraper,레인지,207940,seen,,4ac1fdf440d7
14913390,2026-09-17 10:03:07,actions-scraper,레인지,105560,seen,,a0553f120083
14913390,2026-09-17 10:03:07,actions-scraper,레인지,028260,seen,,7e0fed0d7c26
14913390,2026-09-17 10:03:07,actions-scraper,레인지,032830,seen,,0bd5078d7a98
14913390,2026-09-17 10:03:07,actions-scraper,레인지,012450,seen,,afd5d3ad34bb
14913390,2026-09-17 10:03:07,actions-scraper,레인지,034020,seen,,1638baaf6567
14913390,2026-09-17 10:03:07,actions-scraper,레인지,055550,seen,,11fdad4f45f6
14913390,2026-09-17 10:03:07,actions-scraper,레인지,329180,seen,,84274af4577f
14913390,2026-09-17 10:03:07,actions-scraper,레인지,000270,seen,,4ecc2113d3a4
14913390,2026-09-17 10:03:07,actions-scraper,레인지,006400,seen,,e35c0f31d1e7
14913390,2026-09-17 10:03:07,actions-scraper,레인지,068270,seen,,71b309d67e93
14913390,2026-09-17 10:03:07,actions-scraper,레인지,034730,seen,,a3630a6d5000
14913390,2026-09-17 10:03:07,actions-scraper,레인지,086790,seen,,af0e7a390f56
14913390,2026-09-17 10:03:07,actions-scraper,레인지,012330,seen,,66685c61bbe4
14913390,2026-09-17 10:03:07,actions-scraper,레인지,066570,seen,,2022a392260b
14913390,2026-09-17 10:03:07,actions-scraper,레인지,035420,seen,,c4ab3a368eac
