code,covered
079940,True
388720,True
187660,True
000990,True
131290,True
036540,True
012630,True
213420,True
323280,True
161580,True
095610,True
084370,True
098460,True
036930,True
064760,True
399720,True
440110,True
042700,True
039030,True
319660,True
089030,True
095340,True
218410,True
131970,True
069540,True
240810,True
329180,True
031980,True
279570,True
096770,True
