code,covered
027360,False
043260,False
347700,False
295310,False
319400,False
053800,False
272210,False
033640,False
056080,False
100790,False
082740,False
050890,False
126340,False
000155,False
000150,False
067310,False
001430,False
189300,False
368770,False
417200,False
119850,False
032500,False
099320,False
010170,False
327260,False
001120,False
080580,False
229640,False
039200,False
014680,False
