cycle_id,ts,sim,code,name,decision,reason,price,change_rate,amount,adx,tick_power,posts,unique_posters,posts_per_poster,avg_posts,buzz_ratio,total_likes,likes_per_post,sov,z_posters,z_sov,z_likes,ignition,hype_score,fact_score,z_hype,d_sov,d_hype,accel,accel_d1,hist_missing,hist_days_ago,ignition4
,2026-09-16 16:10:20,sim11_watchlist,000100,,skip,not_stacked,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-16 16:10:20,sim11_watchlist,000150,,skip,not_stacked,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-16 16:10:20,sim11_watchlist,000270,,skip,not_stacked,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-16 16:10:20,sim11_watchlist,000500,,skip,far_below_52w_high,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-16 16:10:20,sim11_watchlist,000660,,skip,far_below_52w_high,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-16 16:10:20,sim11_watchlist,000720,,skip,not_stacked,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-16 16:10:20,sim11_watchlist,000810,,skip,eps_low,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-16 16:10:20,sim11_watchlist,000880,,skip,not_stacked,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-16 16:10:20,sim11_watchlist,000990,,skip,not_stacked,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-16 16:10:20,sim11_watchlist,001440,,skip,not_stacked,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-16 16:10:20,sim11_watchlist,003230,,skip,not_stacked,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-16 16:10:20,sim11_watchlist,003490,,skip,eps_low,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-16 16:10:20,sim11_watchlist,003550,,skip,far_below_52w_high,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-16 16:10:20,sim11_watchlist,003670,,skip,not_stacked,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-16 16:10:20,sim11_watchlist,005380,,skip,not_stacked,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-16 16:10:20,sim11_watchlist,005387,,skip,not_stacked,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-16 16:10:20,sim11_watchlist,005490,,skip,not_stacked,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-16 16:10:20,sim11_watchlist,005830,,skip,eps_low,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-16 16:10:20,sim11_watchlist,005930,,skip,below_ma50,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-16 16:10:20,sim11_watchlist,005935,,skip,no_eps,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-16 16:10:20,sim11_watchlist,005940,,skip,not_stacked,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-16 16:10:20,sim11_watchlist,006260,,skip,not_stacked,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-16 16:10:20,sim11_watchlist,006400,,skip,not_stacked,,,,,,,,,,,,,,,,,,,,,,,,,,,
