cycle_id,ts,sim,code,name,decision,reason,price,change_rate,amount,adx,tick_power,posts,unique_posters,posts_per_poster,avg_posts,buzz_ratio,total_likes,likes_per_post,sov,z_posters,z_sov,z_likes,ignition,hype_score,fact_score,z_hype,d_sov,d_hype,accel,accel_d1,hist_missing,hist_days_ago,ignition4
14891925,2026-08-18 14:34:42,sim9,000040,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891925,2026-08-18 14:34:42,sim9,001770,,skip,amount,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891925,2026-08-18 14:34:42,sim9,006660,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891925,2026-08-18 14:34:42,sim9,465770,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891925,2026-08-18 14:34:42,sim9,014990,,skip,amount,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891925,2026-08-18 14:34:42,sim9,011390,,skip,intra,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891925,2026-08-18 14:34:42,sim9,005320,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891925,2026-08-18 14:34:42,sim9,007110,,skip,intra,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891925,2026-08-18 14:34:42,sim9,475560,,skip,intra,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891925,2026-08-18 14:34:42,sim9,003010,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891925,2026-08-18 14:34:42,sim9,004835,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891925,2026-08-18 14:34:42,sim9,003280,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891925,2026-08-18 14:34:42,sim9,077500,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891925,2026-08-18 14:34:42,sim9,011090,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891925,2026-08-18 14:34:42,sim9,009270,,skip,no_ohlc,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891925,2026-08-18 14:34:42,sim9,000850,,skip,no_ohlc,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891925,2026-08-18 14:34:42,sim9,001020,,skip,no_ohlc,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891925,2026-08-18 14:34:42,sim9,007660,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891925,2026-08-18 14:34:42,sim9,014160,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891925,2026-08-18 14:34:42,sim9,001450,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891925,2026-08-18 14:34:42,sim9,006570,,skip,no_ohlc,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891925,2026-08-18 14:34:42,sim9,025000,,skip,amount,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891925,2026-08-18 14:34:42,sim9,013580,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891925,2026-08-18 14:34:42,sim9,006200,,skip,no_ohlc,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891925,2026-08-18 14:34:42,sim9,105630,,skip,no_ohlc,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891925,2026-08-18 14:34:42,sim9,006110,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891925,2026-08-18 14:34:42,sim9,093240,,skip,no_ohlc,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891925,2026-08-18 14:34:42,sim9,006260,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891925,2026-08-18 14:34:42,sim9,001550,,skip,no_ohlc,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891925,2026-08-18 14:34:42,sim9,011200,,skip,no_ohlc,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891930,2026-08-18 14:45:13,sim9,000040,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891930,2026-08-18 14:45:13,sim9,001770,,skip,amount,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891930,2026-08-18 14:45:13,sim9,006660,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891930,2026-08-18 14:45:13,sim9,465770,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891930,2026-08-18 14:45:13,sim9,014990,,skip,amount,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891930,2026-08-18 14:45:13,sim9,011390,,skip,intra,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891930,2026-08-18 14:45:13,sim9,005320,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891930,2026-08-18 14:45:13,sim9,475560,,skip,intra,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891930,2026-08-18 14:45:13,sim9,007110,,skip,intra,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891930,2026-08-18 14:45:13,sim9,004835,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891930,2026-08-18 14:45:13,sim9,003010,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891930,2026-08-18 14:45:13,sim9,077500,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891930,2026-08-18 14:45:13,sim9,003280,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891930,2026-08-18 14:45:13,sim9,011090,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891930,2026-08-18 14:45:13,sim9,000850,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891930,2026-08-18 14:45:13,sim9,001020,,skip,amount,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891930,2026-08-18 14:45:13,sim9,014160,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891930,2026-08-18 14:45:13,sim9,007660,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891930,2026-08-18 14:45:13,sim9,006570,,skip,amount,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891930,2026-08-18 14:45:13,sim9,001450,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891930,2026-08-18 14:45:13,sim9,105630,,skip,intra,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891930,2026-08-18 14:45:13,sim9,025000,,skip,amount,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891930,2026-08-18 14:45:13,sim9,013580,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891930,2026-08-18 14:45:13,sim9,006110,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891930,2026-08-18 14:45:13,sim9,006260,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891930,2026-08-18 14:45:13,sim9,006200,,skip,amount,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891930,2026-08-18 14:45:13,sim9,093240,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891930,2026-08-18 14:45:13,sim9,001420,,skip,amount,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891930,2026-08-18 14:45:13,sim9,011200,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891930,2026-08-18 14:45:13,sim9,009270,,entry,entry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891935,2026-08-18 14:54:20,sim9,000040,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891935,2026-08-18 14:54:20,sim9,001770,,skip,amount,,,,,,,,,,,,,,,,,,,,,,,,,,,
14891935,2026-08-18 14:54:20,sim9,006660,,skip,gap,,,,,,,,,,,,,,,,,,,,,,,,,,,
