cycle_id,ts,code,name,fact_score,sentiment,tick_power,consecutive_days,change_rate,engine_signal,engine_reason
14901840,2026-09-01 09:02:56,005930,삼성전자,0.1,-2,115.14,96,-1.35,WATCH,1차 필터(AND) 조건 미충족
14901840,2026-09-01 09:02:56,096770,SK이노베이션,0.3,5,109.65,1,4.3,WATCH,1차 필터(AND) 조건 미충족
14901840,2026-09-01 09:02:56,028300,HLB,0.2,3,44.58,2,4.78,WATCH,1차 필터(AND) 조건 미충족
14901845,2026-09-01 09:12:05,002990,금호건설,0.2,1,114.91,44,3.52,WATCH,1차 필터(AND) 조건 미충족
14901845,2026-09-01 09:12:05,005930,삼성전자,0.3,2,95.81,96,-1.73,WATCH,1차 필터(AND) 조건 미충족
14901845,2026-09-01 09:12:05,073240,금호타이어,0.1,-3,233.63,43,3.26,WATCH,1차 필터(AND) 조건 미충족
14901845,2026-09-01 09:12:05,100090,SK오션플랜트,0.2,-5,55.62,1,-10.29,WATCH,1차 필터(AND) 조건 미충족
14901845,2026-09-01 09:12:05,090460,비에이치,0.4,4,56.29,1,8.45,WATCH,1차 필터(AND) 조건 미충족
14901845,2026-09-01 09:12:05,096770,SK이노베이션,0.3,3,153.71,1,8.53,WATCH,1차 필터(AND) 조건 미충족
14901850,2026-09-01 09:28:26,001210,금호전기,0.0,-2,103.43,11,11.94,WATCH,Engine fallback
14901850,2026-09-01 09:28:26,002990,금호건설,0.1,1,98.7,44,2.19,WATCH,Engine fallback
14901850,2026-09-01 09:28:26,005930,삼성전자,0.6,2,84.48,96,-1.92,WATCH,Engine fallback
14901850,2026-09-01 09:28:26,073240,금호타이어,0.1,-3,156.78,43,2.58,WATCH,Engine fallback
14901850,2026-09-01 09:28:26,100090,SK오션플랜트,0.3,-5,61.04,1,-9.64,WATCH,Engine fallback
14901850,2026-09-01 09:28:26,090460,비에이치,0.3,4,56.84,1,9.27,WATCH,Engine fallback
14901850,2026-09-01 09:28:26,096770,SK이노베이션,0.2,3,145.19,1,9.32,WATCH,Engine fallback
14901855,2026-09-01 09:32:47,001210,금호전기,0.0,0,97.57,11,10.58,WATCH,1차 필터(AND) 조건 미충족
14901855,2026-09-01 09:32:47,005930,삼성전자,0.4,5,98.31,96,-0.96,WATCH,1차 필터(AND) 조건 미충족
14901855,2026-09-01 09:32:47,002990,금호건설,0.1,1,90.59,44,0.73,WATCH,1차 필터(AND) 조건 미충족
14901855,2026-09-01 09:32:47,073240,금호타이어,0.1,-6,159.68,43,4.35,WATCH,1차 필터(AND) 조건 미충족
14901855,2026-09-01 09:32:47,090460,비에이치,0.3,2,81.82,1,12.18,WATCH,1차 필터(AND) 조건 미충족
14901855,2026-09-01 09:32:47,047040,대우건설,0.1,-3,77.96,6,-2.58,WATCH,1차 필터(AND) 조건 미충족
14901855,2026-09-01 09:32:47,198440,강동씨앤엘,0.6,7,32.18,2,29.9,WATCH,1차 필터(AND) 조건 미충족
14901855,2026-09-01 09:32:47,024840,KBI메탈,0.4,3,98.11,2,5.22,WATCH,1차 필터(AND) 조건 미충족
14901855,2026-09-01 09:32:47,950260,인제니아테라퓨틱스(Reg.S),0.2,0,148.86,11,4.93,WATCH,1차 필터(AND) 조건 미충족
14901860,2026-09-01 09:49:00,001210,금호전기,0.0,1,94.67,11,9.54,WATCH,Engine fallback
14901860,2026-09-01 09:49:00,073240,금호타이어,0.2,-2,157.7,43,5.84,WATCH,Engine fallback
14901860,2026-09-01 09:49:00,005930,삼성전자,0.1,-3,104.44,96,-0.38,WATCH,Engine fallback
14901860,2026-09-01 09:49:00,090460,비에이치,0.1,0,88.22,1,11.9,WATCH,Engine fallback
14901865,2026-09-01 09:55:49,001210,금호전기,0.1,5,91.0,11,7.53,WATCH,Engine fallback
14901865,2026-09-01 09:55:49,073240,금호타이어,0.2,2,139.34,43,3.94,WATCH,Engine fallback
14901865,2026-09-01 09:55:49,002990,금호건설,0.2,3,81.79,44,-3.04,WATCH,Engine fallback
14901865,2026-09-01 09:55:49,005930,삼성전자,0.3,-2,101.83,96,-1.06,WATCH,Engine fallback
14901865,2026-09-01 09:55:49,090460,비에이치,0.3,-4,96.92,1,14.65,WATCH,Engine fallback
14901865,2026-09-01 09:55:49,000660,SK하이닉스,0.4,6,101.03,63,0.96,WATCH,Engine fallback
14901865,2026-09-01 09:55:49,024840,KBI메탈,0.5,5,87.8,2,4.04,WATCH,Engine fallback
14901870,2026-09-01 10:02:13,001210,금호전기,0.1,2,89.84,11,6.33,WATCH,Engine fallback
14901870,2026-09-01 10:02:13,005930,삼성전자,0.6,3,124.03,96,0.77,WATCH,Engine fallback
14901870,2026-09-01 10:02:13,073240,금호타이어,0.2,1,135.58,43,4.76,WATCH,Engine fallback
14901870,2026-09-01 10:02:13,002990,금호건설,0.1,-1,79.75,44,-4.13,WATCH,Engine fallback
14901870,2026-09-01 10:02:13,0220W0,한화머시너리앤서비스홀딩스,0.4,4,134.19,6,2.32,WATCH,Engine fallback
14901870,2026-09-01 10:02:13,090460,비에이치,0.3,0,103.63,1,15.74,WATCH,Engine fallback
14901870,2026-09-01 10:02:13,047040,대우건설,0.1,-3,59.83,6,-4.73,WATCH,Engine fallback
14901870,2026-09-01 10:02:13,100090,SK오션플랜트,0.2,-6,54.12,1,-10.36,WATCH,Engine fallback
14901870,2026-09-01 10:02:13,096770,SK이노베이션,0.4,5,123.05,1,8.37,WATCH,Engine fallback
14901870,2026-09-01 10:02:13,067290,JW신약,0.5,6,108.29,2,26.74,WATCH,Engine fallback
14901870,2026-09-01 10:02:13,198440,강동씨앤엘,0.3,8,33.32,2,29.32,WATCH,Engine fallback
14901870,2026-09-01 10:02:13,024840,KBI메탈,0.6,3,86.39,2,3.37,WATCH,Engine fallback
14901870,2026-09-01 10:02:13,032820,우리기술,0.1,-7,86.92,3,-7.41,WATCH,Engine fallback
14901870,2026-09-01 10:02:13,079650,서산,0.2,5,103.3,3,3.07,WATCH,Engine fallback
14901870,2026-09-01 10:02:13,010170,대한광통신,0.0,-6,50.94,6,-4.15,WATCH,Engine fallback
14901870,2026-09-01 10:02:13,950260,인제니아테라퓨틱스(Reg.S),0.2,-2,110.52,11,1.42,WATCH,Engine fallback
14901875,2026-09-01 10:16:19,001210,금호전기,0.1,-7,88.29,11,5.37,WATCH,1차 필터(AND) 조건 미충족
14901875,2026-09-01 10:16:19,005930,삼성전자,0.3,2,120.86,96,-0.1,WATCH,1차 필터(AND) 조건 미충족
14901875,2026-09-01 10:16:19,002990,금호건설,0.2,-4,83.07,44,-3.95,WATCH,1차 필터(AND) 조건 미충족
14901875,2026-09-01 10:16:19,073240,금호타이어,0.2,3,128.06,43,3.53,WATCH,1차 필터(AND) 조건 미충족
14901875,2026-09-01 10:16:19,090460,비에이치,0.4,6,107.59,1,15.74,WATCH,1차 필터(AND) 조건 미충족
14901875,2026-09-01 10:16:19,000660,SK하이닉스,0.5,5,103.99,63,1.31,WATCH,1차 필터(AND) 조건 미충족
14901875,2026-09-01 10:16:19,067290,JW신약,0.5,7,108.6,2,28.91,WATCH,1차 필터(AND) 조건 미충족
14901875,2026-09-01 10:16:19,198440,강동씨앤엘,0.6,8,33.89,2,28.46,WATCH,1차 필터(AND) 조건 미충족
14901875,2026-09-01 10:16:19,024840,KBI메탈,0.4,1,86.99,2,4.38,WATCH,1차 필터(AND) 조건 미충족
14901880,2026-09-01 10:26:44,001210,금호전기,0.1,-5,89.18,11,7.93,WATCH,Engine fallback
14901880,2026-09-01 10:26:44,005930,삼성전자,0.3,3,121.31,96,0.1,WATCH,Engine fallback
14901880,2026-09-01 10:26:44,002990,금호건설,0.1,-3,81.86,44,-2.67,WATCH,Engine fallback
14901880,2026-09-01 10:26:44,073240,금호타이어,0.2,2,127.33,43,3.67,WATCH,Engine fallback
14901880,2026-09-01 10:26:44,090460,비에이치,0.4,7,104.83,1,14.37,WATCH,Engine fallback
14901880,2026-09-01 10:26:44,0220W0,한화머시너리앤서비스홀딩스,0.3,5,125.61,6,1.91,WATCH,Engine fallback
14901880,2026-09-01 10:26:44,100090,SK오션플랜트,0.3,-6,57.57,1,-9.86,WATCH,Engine fallback
14901880,2026-09-01 10:26:44,010170,대한광통신,0.1,-7,49.67,6,-5.09,WATCH,Engine fallback
14901880,2026-09-01 10:26:44,950260,인제니아테라퓨틱스(Reg.S),0.3,1,102.0,11,0.68,WATCH,Engine fallback
14901886,2026-09-01 10:36:20,001210,금호전기,0.0,0,89.35,11,8.49,WATCH,Engine fallback
14901886,2026-09-01 10:36:20,005930,삼성전자,0.2,2,116.0,96,-0.19,WATCH,Engine fallback
14901886,2026-09-01 10:36:20,002990,금호건설,0.1,-1,81.53,44,-2.79,WATCH,Engine fallback
14901886,2026-09-01 10:36:20,073240,금호타이어,0.0,-2,124.38,43,3.12,WATCH,Engine fallback
14901886,2026-09-01 10:36:20,090460,비에이치,0.1,1,105.61,1,15.47,WATCH,Engine fallback
14901886,2026-09-01 10:36:20,0220W0,한화머시너리앤서비스홀딩스,0.2,1,120.35,6,1.5,WATCH,Engine fallback
14901886,2026-09-01 10:36:20,047040,대우건설,0.1,-3,56.97,6,-5.94,WATCH,Engine fallback
14901886,2026-09-01 10:36:20,100090,SK오션플랜트,0.2,-4,56.9,1,-10.0,WATCH,Engine fallback
14901886,2026-09-01 10:36:20,096770,SK이노베이션,0.3,3,123.23,1,8.69,WATCH,Engine fallback
14901886,2026-09-01 10:36:20,000660,SK하이닉스,0.3,2,97.33,63,0.96,WATCH,Engine fallback
14901886,2026-09-01 10:36:20,067290,JW신약,0.1,-3,109.03,2,30.0,WATCH,Engine fallback
14901886,2026-09-01 10:36:20,198440,강동씨앤엘,0.2,7,34.05,2,28.74,WATCH,Engine fallback
14901886,2026-09-01 10:36:20,010170,대한광통신,0.0,-6,49.83,6,-4.94,WATCH,Engine fallback
14901886,2026-09-01 10:36:20,950260,인제니아테라퓨틱스(Reg.S),0.3,2,100.36,11,1.25,WATCH,Engine fallback
14901890,2026-09-01 10:44:41,001210,금호전기,0.1,-5,88.95,11,6.65,WATCH,Engine fallback
14901890,2026-09-01 10:44:41,005930,삼성전자,0.3,0,117.28,96,0.0,WATCH,Engine fallback
14901890,2026-09-01 10:44:41,002990,금호건설,0.1,-3,80.88,44,-3.16,WATCH,Engine fallback
14901890,2026-09-01 10:44:41,073240,금호타이어,0.2,3,123.92,43,2.99,WATCH,Engine fallback
14901890,2026-09-01 10:44:41,090460,비에이치,0.4,2,104.7,1,14.37,WATCH,Engine fallback
14901890,2026-09-01 10:44:41,000660,SK하이닉스,0.3,1,97.74,63,1.55,WATCH,Engine fallback
14901890,2026-09-01 10:44:41,067290,JW신약,0.4,5,108.7,2,30.0,WATCH,Engine fallback
14901890,2026-09-01 10:44:41,198440,강동씨앤엘,0.5,8,34.38,2,29.03,WATCH,Engine fallback
14901890,2026-09-01 10:44:41,024840,KBI메탈,0.3,-2,85.02,2,4.21,WATCH,Engine fallback
14901890,2026-09-01 10:44:41,032820,우리기술,0.1,-6,84.78,3,-8.19,WATCH,Engine fallback
14901890,2026-09-01 10:44:41,079650,서산,0.2,2,95.07,3,2.3,WATCH,Engine fallback
14901890,2026-09-01 10:44:41,010170,대한광통신,0.1,-7,50.14,6,-4.73,WATCH,Engine fallback
14901890,2026-09-01 10:44:41,950260,인제니아테라퓨틱스(Reg.S),0.3,2,101.88,11,2.44,WATCH,Engine fallback
14901895,2026-09-01 10:52:41,004310,현대약품,0.1,5,112.98,1,23.51,WATCH,Engine fallback
14901895,2026-09-01 10:52:41,001210,금호전기,0.0,0,89.52,11,8.33,WATCH,Engine fallback
14901895,2026-09-01 10:52:41,005930,삼성전자,0.3,-2,118.27,96,0.0,WATCH,Engine fallback
14901895,2026-09-01 10:52:41,002990,금호건설,0.2,1,81.28,44,-2.61,WATCH,Engine fallback
14901895,2026-09-01 10:52:41,073240,금호타이어,0.1,-4,122.03,43,3.12,WATCH,Engine fallback
14901895,2026-09-01 10:52:41,090460,비에이치,0.3,2,99.88,1,11.63,WATCH,Engine fallback
14901895,2026-09-01 10:52:41,047040,대우건설,0.1,-3,56.6,6,-6.82,WATCH,Engine fallback
14901895,2026-09-01 10:52:41,0220W0,한화머시너리앤서비스홀딩스,0.3,2,117.55,6,1.37,WATCH,Engine fallback
14901895,2026-09-01 10:52:41,100090,SK오션플랜트,0.3,-6,55.9,1,-10.65,WATCH,Engine fallback
14901895,2026-09-01 10:52:41,034220,LG디스플레이,0.4,3,141.06,1,2.22,WATCH,Engine fallback
14901895,2026-09-01 10:52:41,096770,SK이노베이션,0.3,4,123.04,1,8.37,WATCH,Engine fallback
14901895,2026-09-01 10:52:41,000660,SK하이닉스,0.1,1,96.36,63,1.19,WATCH,Engine fallback
14901895,2026-09-01 10:52:41,067290,JW신약,0.1,-1,108.44,2,30.0,WATCH,Engine fallback
14901895,2026-09-01 10:52:41,198440,강동씨앤엘,0.3,2,34.78,2,29.61,WATCH,Engine fallback
14901895,2026-09-01 10:52:41,024840,KBI메탈,0.3,-2,86.37,2,5.22,WATCH,Engine fallback
14901895,2026-09-01 10:52:41,032820,우리기술,0.2,-5,84.15,3,-8.28,WATCH,Engine fallback
14901895,2026-09-01 10:52:41,299660,셀리드,0.2,0,80.94,1,-2.92,WATCH,Engine fallback
14901895,2026-09-01 10:52:41,079650,서산,0.1,-3,94.83,3,1.92,WATCH,Engine fallback
14901895,2026-09-01 10:52:41,010170,대한광통신,0.1,-4,50.56,6,-4.73,WATCH,Engine fallback
14901895,2026-09-01 10:52:41,950260,인제니아테라퓨틱스(Reg.S),0.3,-2,107.21,11,4.25,WATCH,Engine fallback
14901900,2026-09-01 11:05:57,001210,금호전기,0.1,0,93.3,11,11.38,WATCH,Engine fallback
14901900,2026-09-01 11:05:57,005930,삼성전자,0.3,2,117.55,96,-0.38,WATCH,Engine fallback
14901900,2026-09-01 11:05:57,002990,금호건설,0.2,1,83.18,44,-1.58,WATCH,Engine fallback
14901900,2026-09-01 11:05:57,073240,금호타이어,0.1,-1,120.89,43,2.72,WATCH,Engine fallback
14901900,2026-09-01 11:05:57,090460,비에이치,0.3,0,100.38,1,12.45,WATCH,Engine fallback
14901900,2026-09-01 11:05:57,047040,대우건설,0.1,-5,62.83,6,-6.49,WATCH,Engine fallback
14901900,2026-09-01 11:05:57,0220W0,한화머시너리앤서비스홀딩스,0.2,-2,107.7,6,-0.41,WATCH,Engine fallback
14901900,2026-09-01 11:05:57,100090,SK오션플랜트,0.3,-6,54.67,1,-10.87,WATCH,Engine fallback
14901900,2026-09-01 11:05:57,096770,SK이노베이션,0.4,3,122.64,1,7.89,WATCH,Engine fallback
14901900,2026-09-01 11:05:57,000660,SK하이닉스,0.3,2,92.6,63,0.66,WATCH,Engine fallback
14901900,2026-09-01 11:05:57,198440,강동씨앤엘,0.4,5,35.45,2,29.32,WATCH,Engine fallback
14901900,2026-09-01 11:05:57,024840,KBI메탈,0.3,0,86.66,2,5.22,WATCH,Engine fallback
14901905,2026-09-01 11:14:15,001210,금호전기,0.0,0,91.41,11,10.18,WATCH,Engine fallback
14901905,2026-09-01 11:14:15,005930,삼성전자,0.2,-1,119.04,96,-0.19,WATCH,Engine fallback
14901905,2026-09-01 11:14:15,002990,금호건설,0.1,-1,82.06,44,-2.79,WATCH,Engine fallback
14901905,2026-09-01 11:14:15,090460,비에이치,0.2,0,100.79,1,12.73,WATCH,Engine fallback
14901905,2026-09-01 11:14:15,096770,SK이노베이션,0.3,1,122.77,1,8.21,WATCH,Engine fallback
14901905,2026-09-01 11:14:15,000660,SK하이닉스,0.3,1,90.4,63,0.9,WATCH,Engine fallback
14901905,2026-09-01 11:14:15,067290,JW신약,0.4,1,106.02,2,30.0,WATCH,Engine fallback
14901905,2026-09-01 11:14:15,198440,강동씨앤엘,0.3,1,36.99,2,29.9,WATCH,Engine fallback
14901905,2026-09-01 11:14:15,024840,KBI메탈,0.2,0,87.16,2,4.88,WATCH,Engine fallback
14901905,2026-09-01 11:14:15,950260,인제니아테라퓨틱스(Reg.S),0.2,-1,102.32,11,4.37,WATCH,Engine fallback
14901905,2026-09-01 11:14:15,010170,대한광통신,0.1,-7,51.7,6,-4.73,WATCH,Engine fallback
14901910,2026-09-01 11:22:35,001210,금호전기,0.1,-2,90.85,11,9.86,WATCH,Engine fallback
14901910,2026-09-01 11:22:35,005930,삼성전자,0.3,1,120.41,96,-0.1,WATCH,Engine fallback
14901910,2026-09-01 11:22:35,002990,금호건설,0.2,0,81.74,44,-2.86,WATCH,Engine fallback
14901910,2026-09-01 11:22:35,073240,금호타이어,0.1,-3,118.16,43,2.65,WATCH,Engine fallback
14901910,2026-09-01 11:22:35,047040,대우건설,0.0,-5,64.61,6,-6.43,WATCH,Engine fallback
14901910,2026-09-01 11:22:35,090460,비에이치,0.1,-3,100.84,1,13.55,WATCH,Engine fallback
14901910,2026-09-01 11:22:35,0220W0,한화머시너리앤서비스홀딩스,0.2,1,106.49,6,-0.14,WATCH,Engine fallback
14901910,2026-09-01 11:22:35,100090,SK오션플랜트,0.1,-6,54.33,1,-10.58,WATCH,Engine fallback
14901910,2026-09-01 11:22:35,096770,SK이노베이션,0.3,3,122.98,1,8.29,WATCH,Engine fallback
14901910,2026-09-01 11:22:35,000660,SK하이닉스,0.3,2,90.25,63,1.08,WATCH,Engine fallback
14901910,2026-09-01 11:22:35,067290,JW신약,0.1,1,105.94,2,30.0,WATCH,Engine fallback
14901910,2026-09-01 11:22:35,198440,강동씨앤엘,0.2,3,36.58,2,29.61,WATCH,Engine fallback
14901910,2026-09-01 11:22:35,024840,KBI메탈,0.3,-2,86.92,2,4.71,WATCH,Engine fallback
14901910,2026-09-01 11:22:35,950260,인제니아테라퓨틱스(Reg.S),0.2,0,101.98,11,4.65,WATCH,Engine fallback
14901910,2026-09-01 11:22:35,010170,대한광통신,0.1,-5,52.8,6,-4.58,WATCH,Engine fallback
14901915,2026-09-01 11:40:01,001210,금호전기,0.1,-5,90.22,11,9.62,WATCH,1차 필터(AND) 조건 미충족
14901915,2026-09-01 11:40:01,005930,삼성전자,0.2,0,117.14,96,-0.38,WATCH,1차 필터(AND) 조건 미충족
14901915,2026-09-01 11:40:01,002990,금호건설,0.3,-3,82.02,44,-3.04,WATCH,1차 필터(AND) 조건 미충족
14901915,2026-09-01 11:40:01,047040,대우건설,0.4,-7,63.53,6,-6.98,WATCH,1차 필터(AND) 조건 미충족
14901915,2026-09-01 11:40:01,010170,대한광통신,0.3,-8,52.28,6,-5.01,WATCH,1차 필터(AND) 조건 미충족
14901921,2026-09-01 11:44:02,001210,금호전기,0.1,3,89.43,11,9.38,WATCH,Engine fallback
14901921,2026-09-01 11:44:02,005930,삼성전자,0.3,2,117.57,96,-0.58,WATCH,Engine fallback
14901921,2026-09-01 11:44:02,002990,금호건설,0.2,1,80.45,44,-3.4,WATCH,Engine fallback
14901921,2026-09-01 11:44:02,073240,금호타이어,0.1,-4,114.04,43,1.63,WATCH,Engine fallback
14901921,2026-09-01 11:44:02,047040,대우건설,0.2,-5,63.16,6,-7.26,WATCH,Engine fallback
14901921,2026-09-01 11:44:02,090460,비에이치,0.3,-2,104.52,1,15.19,WATCH,Engine fallback
14901921,2026-09-01 11:44:02,0220W0,한화머시너리앤서비스홀딩스,0.1,-6,101.73,6,-0.82,WATCH,Engine fallback
14901921,2026-09-01 11:44:02,100090,SK오션플랜트,0.2,-3,53.81,1,-11.01,WATCH,Engine fallback
14901921,2026-09-01 11:44:02,096770,SK이노베이션,0.3,4,118.86,1,6.53,WATCH,Engine fallback
14901921,2026-09-01 11:44:02,000660,SK하이닉스,0.4,5,86.44,63,0.0,WATCH,Engine fallback
14901921,2026-09-01 11:44:02,067290,JW신약,0.2,3,105.67,2,30.0,WATCH,Engine fallback
14901921,2026-09-01 11:44:02,198440,강동씨앤엘,0.3,7,36.88,2,24.42,WATCH,Engine fallback
14901921,2026-09-01 11:44:02,024840,KBI메탈,0.4,-2,86.94,2,4.88,WATCH,Engine fallback
14901921,2026-09-01 11:44:02,950260,인제니아테라퓨틱스(Reg.S),0.2,1,96.69,11,2.89,WATCH,Engine fallback
14901921,2026-09-01 11:44:02,032820,우리기술,0.1,-5,83.8,3,-8.79,WATCH,Engine fallback
14901921,2026-09-01 11:44:02,010170,대한광통신,0.3,-4,51.37,6,-5.23,WATCH,Engine fallback
14901925,2026-09-01 11:54:15,001210,금호전기,0.1,0,89.25,11,8.49,WATCH,Engine fallback
14901925,2026-09-01 11:54:15,005930,삼성전자,0.3,-2,120.6,96,-0.38,WATCH,Engine fallback
14901925,2026-09-01 11:54:15,002990,금호건설,0.2,-1,80.04,44,-3.65,WATCH,Engine fallback
14901925,2026-09-01 11:54:15,073240,금호타이어,0.1,-3,113.43,43,1.49,WATCH,Engine fallback
14901925,2026-09-01 11:54:15,047040,대우건설,0.2,-5,63.28,6,-7.31,WATCH,Engine fallback
14901925,2026-09-01 11:54:15,100090,SK오션플랜트,0.1,-6,53.91,1,-10.94,WATCH,Engine fallback
14901925,2026-09-01 11:54:15,096770,SK이노베이션,0.3,4,119.58,1,6.93,WATCH,Engine fallback
14901925,2026-09-01 11:54:15,000660,SK하이닉스,0.4,3,86.39,63,0.3,WATCH,Engine fallback
14901925,2026-09-01 11:54:15,067290,JW신약,0.5,4,105.62,2,30.0,WATCH,Engine fallback
14901925,2026-09-01 11:54:15,198440,강동씨앤엘,0.3,7,37.83,2,28.28,WATCH,Engine fallback
14901925,2026-09-01 11:54:15,024840,KBI메탈,0.3,-2,86.17,2,4.71,WATCH,Engine fallback
14901925,2026-09-01 11:54:15,950260,인제니아테라퓨틱스(Reg.S),0.2,-4,94.2,11,3.12,WATCH,Engine fallback
14901925,2026-09-01 11:54:15,032820,우리기술,0.1,-5,84.11,3,-8.71,WATCH,Engine fallback
14901925,2026-09-01 11:54:15,010170,대한광통신,0.1,-3,51.44,6,-5.23,WATCH,Engine fallback
14901930,2026-09-01 12:10:19,004310,현대약품,0.1,3,109.23,1,24.61,WATCH,Engine fallback
14901930,2026-09-01 12:10:19,001210,금호전기,0.1,0,89.14,11,9.54,WATCH,Engine fallback
14901930,2026-09-01 12:10:19,005930,삼성전자,0.2,-2,123.62,96,-0.19,WATCH,Engine fallback
14901930,2026-09-01 12:10:19,002990,금호건설,0.3,1,79.9,44,-3.28,WATCH,Engine fallback
14901930,2026-09-01 12:10:19,073240,금호타이어,0.1,-3,114.77,43,2.04,WATCH,Engine fallback
14901930,2026-09-01 12:10:19,047040,대우건설,0.2,-5,63.37,6,-7.09,WATCH,Engine fallback
14901930,2026-09-01 12:10:19,090460,비에이치,0.4,-3,103.67,1,14.37,WATCH,Engine fallback
14901936,2026-09-01 12:14:02,004310,현대약품,0.1,5,110.6,1,25.71,WATCH,Engine fallback
14901936,2026-09-01 12:14:02,001210,금호전기,0.05,2,89.71,11,9.62,WATCH,Engine fallback
14901936,2026-09-01 12:14:02,005930,삼성전자,0.2,-2,123.71,96,-0.19,WATCH,Engine fallback
14901936,2026-09-01 12:14:02,002990,금호건설,0.15,0,80.11,44,-2.92,WATCH,Engine fallback
14901936,2026-09-01 12:14:02,073240,금호타이어,0.1,-5,114.22,43,1.9,WATCH,Engine fallback
14901936,2026-09-01 12:14:02,047040,대우건설,0.3,-3,63.28,6,-7.2,WATCH,Engine fallback
14901936,2026-09-01 12:14:02,090460,비에이치,0.4,-3,104.09,1,14.92,WATCH,Engine fallback
14901936,2026-09-01 12:14:02,0220W0,한화머시너리앤서비스홀딩스,0.05,-7,101.67,6,-0.14,WATCH,Engine fallback
14901936,2026-09-01 12:14:02,100090,SK오션플랜트,0.2,-6,54.92,1,-10.14,WATCH,Engine fallback
14901936,2026-09-01 12:14:02,096770,SK이노베이션,0.25,3,119.63,1,7.01,WATCH,Engine fallback
14901936,2026-09-01 12:14:02,000660,SK하이닉스,0.35,4,85.84,63,0.78,WATCH,Engine fallback
14901936,2026-09-01 12:14:02,067290,JW신약,0.1,3,105.52,2,30.0,WATCH,Engine fallback
14901936,2026-09-01 12:14:02,198440,강동씨앤엘,0.2,5,38.09,2,27.02,WATCH,Engine fallback
14901936,2026-09-01 12:14:02,024840,KBI메탈,0.3,-3,86.1,2,4.71,WATCH,Engine fallback
14901936,2026-09-01 12:14:02,950260,인제니아테라퓨틱스(Reg.S),0.3,1,93.8,11,3.0,WATCH,Engine fallback
14901936,2026-09-01 12:14:02,032820,우리기술,0.1,-6,84.71,3,-8.36,WATCH,Engine fallback
14901936,2026-09-01 12:14:02,010170,대한광통신,0.2,-4,50.51,6,-5.44,WATCH,Engine fallback
14901940,2026-09-01 12:30:39,004310,현대약품,0.1,3,109.5,1,25.39,WATCH,Engine fallback
14901940,2026-09-01 12:30:39,001210,금호전기,0.2,-2,90.07,11,10.02,WATCH,Engine fallback
14901940,2026-09-01 12:30:39,005930,삼성전자,0.0,0,124.38,96,-0.38,WATCH,Engine fallback
14901940,2026-09-01 12:30:39,002990,금호건설,0.3,2,80.52,44,-2.61,WATCH,Engine fallback
14901940,2026-09-01 12:30:39,073240,금호타이어,0.1,-5,114.18,43,2.17,WATCH,Engine fallback
14901940,2026-09-01 12:30:39,047040,대우건설,0.4,-4,63.55,6,-7.26,WATCH,Engine fallback
14901940,2026-09-01 12:30:39,090460,비에이치,0.4,-3,104.66,1,14.1,WATCH,Engine fallback
14901946,2026-09-01 12:34:33,004310,현대약품,0.1,3,108.17,1,24.14,WATCH,Engine fallback
14901946,2026-09-01 12:34:33,001210,금호전기,0.2,-2,89.62,11,9.38,WATCH,Engine fallback
14901946,2026-09-01 12:34:33,005930,삼성전자,0.0,-2,125.38,96,-0.1,WATCH,Engine fallback
14901946,2026-09-01 12:34:33,002990,금호건설,0.2,1,80.15,44,-2.86,WATCH,Engine fallback
14901946,2026-09-01 12:34:33,073240,금호타이어,0.0,-5,113.36,43,2.04,WATCH,Engine fallback
14901946,2026-09-01 12:34:33,047040,대우건설,0.3,-4,63.71,6,-7.26,WATCH,Engine fallback
14901946,2026-09-01 12:34:33,090460,비에이치,0.4,-3,105.25,1,15.47,WATCH,Engine fallback
14901946,2026-09-01 12:34:33,0220W0,한화머시너리앤서비스홀딩스,0.05,-7,101.94,6,-0.27,WATCH,Engine fallback
14901946,2026-09-01 12:34:33,100090,SK오션플랜트,0.2,-6,54.46,1,-10.51,WATCH,Engine fallback
14901946,2026-09-01 12:34:33,096770,SK이노베이션,0.25,3,118.56,1,7.25,WATCH,Engine fallback
14901946,2026-09-01 12:34:33,067290,JW신약,0.2,5,105.44,2,30.0,WATCH,Engine fallback
14901946,2026-09-01 12:34:33,198440,강동씨앤엘,0.2,2,38.84,2,25.0,WATCH,Engine fallback
14901946,2026-09-01 12:34:33,024840,KBI메탈,0.4,-3,85.29,2,4.55,WATCH,Engine fallback
14901946,2026-09-01 12:34:33,950260,인제니아테라퓨틱스(Reg.S),0.3,1,93.58,11,3.23,WATCH,Engine fallback
14901946,2026-09-01 12:34:33,032820,우리기술,0.1,-6,84.66,3,-8.28,WATCH,Engine fallback
14901946,2026-09-01 12:34:33,010170,대한광통신,0.1,0,53.19,6,-4.87,WATCH,Engine fallback
14901946,2026-09-01 12:34:33,000660,SK하이닉스,0.1,3,85.92,63,0.9,WATCH,Engine fallback
14901950,2026-09-01 12:42:59,004310,현대약품,0.1,3,107.2,1,23.51,WATCH,Engine fallback
14901950,2026-09-01 12:42:59,001210,금호전기,0.2,-2,89.24,11,9.05,WATCH,Engine fallback
14901950,2026-09-01 12:42:59,005930,삼성전자,0.2,-2,123.32,96,-0.29,WATCH,Engine fallback
14901950,2026-09-01 12:42:59,002990,금호건설,0.3,-1,80.53,44,-2.61,WATCH,Engine fallback
14901950,2026-09-01 12:42:59,073240,금호타이어,0.1,-5,113.29,43,2.04,WATCH,Engine fallback
